PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Ja'Marr Chase,2565941,WR,CIN,@DAL,,,,0.96,,6.3,86.15,0.6,,,,0.13,15.20,1,1,39.60,24.4
Puka Nacua,2570026,WR,LAR,BUF,,,,2.59,,5.76,77.29,0.46,,,,0.12,13.39,4,2,35.80,22.41
Jordan Addison,2570074,WR,MIN,ATL,,,,0.98,,3.74,51.52,0.33,,,,0.05,9.00,31,3,35.30,26.3
Justin Jefferson,2564556,WR,MIN,ATL,,,,0.74,,5.66,87.8,0.49,,,,0.12,14.38,2,4,28.70,14.32
Jauan Jennings,2565114,WR,SF,CHI,,,,1.32,,5.01,64.1,0.4,,,,,11.45,12,5,24.50,13.05
Tyreek Hill,2556214,WR,MIA,NYJ,,,,1.6,,4.81,62.77,0.4,,,,0.09,11.06,15,6,23.10,12.04
Davante Adams,2543495,WR,NYJ,@MIA,,,,0.27,,4.68,60.9,0.44,,,,0.1,10.90,18,7,21.40,10.5
Jalen McMillan,2572552,WR,TB,LV,,,,0.86,,2.19,22.88,0.16,,,,,4.43,64,8,21.40,16.97
CeeDee Lamb,2563848,WR,DAL,CIN,,,,4.68,0.02,6.32,67.95,0.4,,,,0.09,12.76,8,9,19.90,7.14
Tim Patrick,2558985,WR,DET,GB,,,,0.48,,2.03,24.88,0.16,,,,,4.51,63,10,19.30,14.79
Khalil Shakir,2567334,WR,BUF,@LAR,,,,0.65,,5.5,61.7,0.4,,,,0.08,11.23,14,11,19.10,7.87
Rome Odunze,2571907,WR,CHI,@SF,,,,0.35,,3.42,47.36,0.35,,,,0.06,8.46,35,12,18.20,9.74
Jaxon Smith-Njigba,2570341,WR,SEA,@ARI,,,,0.85,,5.54,60.54,0.36,,,,0.07,10.93,17,13,18.10,7.17
Cooper Kupp,2557898,WR,LAR,BUF,,,,1.52,,5.55,58.56,0.41,,,,0.13,10.98,16,14,17.70,6.72
Darnell Mooney,2563707,WR,ATL,@MIN,,,,1.11,,3.71,50.07,0.3,,,,0.07,8.63,33,15,17.20,8.57
Jaylen Waddle,2566292,WR,MIA,NYJ,,,,0.8,,3.63,49.15,0.27,,,,0.05,8.33,36,16,16.40,8.07
Jerry Jeudy,2563896,WR,CLE,@PIT,,,,0.99,,4.59,61.04,0.38,,,,0.06,10.66,22,17,14.90,4.24
Garrett Wilson,2568048,WR,NYJ,@MIA,,,,1.52,,4.83,61.38,0.39,,,,0.1,10.85,20,18,14.90,4.05
Adam Thielen,2541785,WR,CAR,@PHI,,,,0.49,,4.72,47.22,0.27,,,,0.07,8.61,34,19,14.70,6.09
Mack Hollins,2558262,WR,BUF,@LAR,,,,,,1.56,18.19,0.16,,,,,3.56,72,20,13.70,10.14
Quentin Johnston,2570275,WR,LAC,@KC,,,,0.4,,2.97,39.67,0.29,,,,0.06,7.11,43,21,13.30,6.19
Michael Wilson,2570224,WR,ARI,SEA,,,,0.23,,2.31,31.16,0.19,,,,0.04,5.35,57,22,12.70,7.35
Brian Thomas Jr.,2572162,WR,JAX,@TEN,,,,1.06,,4.26,57.92,0.37,,,,0.06,10.13,24,23,12.60,2.47
Amari Cooper,2552487,WR,BUF,@LAR,,,,0.22,,3.72,51.83,0.31,,,,0.05,8.83,32,24,12.50,3.67
Malik Nabers,2572342,WR,NYG,NO,,,,0.96,,5.24,62.01,0.33,,,,0.05,10.80,21,25,12.40,1.6
Ray-Ray McCloud,2560801,WR,ATL,@MIN,,,,4.22,,2.86,31.27,0.24,,,,,6.42,48,26,12.10,5.68
DeVonta Smith,2566409,WR,PHI,CAR,,,,0.33,,4.75,58.24,0.33,,,,0.05,10.11,25,27,11.70,1.59
Christian Watson,2567637,WR,GB,@DET,,,,1.47,,3.11,42.57,0.32,,,,0.05,7.78,38,28,11.40,3.62
DeAndre Hopkins,2540165,WR,KC,LAC,,,,0.49,,4.37,49.79,0.42,,,,0.07,9.59,28,29,11.20,1.61
Drake London,2567250,WR,ATL,@MIN,,,,0.7,,5.41,70.6,0.45,,,,0.06,12.42,9,30,11.00,-1.42
Josh Palmer,2566502,WR,LAC,@KC,,,,0.32,,2.66,32.82,0.21,,,,0.04,5.82,53,31,10.80,4.98
Jameson Williams,2567565,WR,DET,GB,,,,2.27,,3.15,52.85,0.36,,,,0.05,9.15,30,32,10.50,1.35
Jakobi Meyers,2562492,WR,LV,@TB,1.04,,,1.88,,5.53,62.35,0.4,,,,0.07,11.49,11,33,10.20,-1.29
Calvin Ridley,2560854,WR,TEN,JAX,,,,2.16,,4.32,63.25,0.38,,,,0.06,10.86,19,34,9.40,-1.46
Mike Evans,2543468,WR,TB,LV,,,,0.33,,4.85,73.31,0.52,,,,0.06,12.79,7,35,8.90,-3.89
Sterling Shepard,2555295,WR,TB,LV,,,,,,3.46,36.83,0.2,,,,,6.61,46,36,8.30,1.69
Marquez Valdes-Scantling,2560907,WR,NO,@NYG,,,,0.59,,2.65,40,0.3,,,,,7.18,42,37,8.13,0.95
DJ Moore,2560813,WR,CHI,@SF,,,,1.44,,4.69,63.3,0.42,,,,0.05,11.24,13,38,7.90,-3.34
Amon-Ra St. Brown,2566073,WR,DET,GB,,,,2.02,,6.23,69.14,0.49,,,,0.12,12.93,6,39,7.80,-5.13
Van Jefferson,2564358,WR,PIT,CLE,,,,0.89,,1.79,22.91,0.15,,,,,4.18,65,40,7.50,3.32
Xavier Worthy,2572186,WR,KC,LAC,,,,1.05,,3.05,40.91,0.29,,,,0.04,7.38,41,41,7.10,-0.28
Marvin Harrison Jr.,2572411,WR,ARI,SEA,,,,0.39,,4.19,54,0.44,,,,0.06,10.05,26,42,6.90,-3.15
DK Metcalf,2562685,WR,SEA,@ARI,,,,0.3,,4.5,64.77,0.48,,,,0.06,11.52,10,43,6.90,-4.62
Dontayvion Wicks,2569759,WR,GB,@DET,,,,0.94,,3.07,40.1,0.33,,,,0.07,7.48,40,44,6.90,-0.58
Brandin Cooks,2543498,WR,DAL,CIN,,,,0.95,,2.8,34.26,0.28,,,,0.06,6.48,47,45,6.80,0.32
A.J. Brown,2562238,WR,PHI,CAR,,,,0.38,,5.55,83.51,0.51,,,,0.12,13.98,3,46,6.30,-7.68
Andrei Iosivas,2569657,WR,CIN,@DAL,,,,0.57,,2.02,24.87,0.16,,,,,4.51,62,47,6.10,1.59
Tutu Atwell,2566196,WR,LAR,BUF,,,,0.71,,0.78,9.9,0.07,,,,,1.87,86,48,6.00,4.13
Wan'Dale Robinson,2568012,WR,NYG,NO,,,,2.92,,3.28,30.41,0.16,,,,0.05,5.83,52,49,5.80,-0.03
Scott Miller,2562865,WR,PIT,CLE,,,,0.36,,0.45,5.75,0.03,,,,,1.02,103,50,5.30,4.28
Mike Williams,2558846,WR,PIT,CLE,,,,0.13,,1.71,22.83,0.17,,,,0.06,4.05,67,51,5.10,1.05
David Moore,2558856,WR,CAR,@PHI,,,,1.89,,4.1,43.55,0.18,,,,,7.67,39,52,5.00,-2.67
Xavier Legette,2571889,WR,CAR,@PHI,,,,1.41,,3.53,45.41,0.28,,,,0.07,7.99,37,53,4.90,-3.09
Elijah Moore,2566385,WR,CLE,@PIT,,,,1.55,,3.27,35.43,0.26,,,,0.09,6.71,45,54,4.90,-1.81
Keenan Allen,2540154,WR,CHI,@SF,,,,0.68,,5.19,57.74,0.35,,,,0.13,10.28,23,55,4.50,-5.78
Deebo Samuel Sr.,2562721,WR,SF,CHI,,,,9.64,0.11,3.47,41,0.34,,,,0.06,9.38,29,56,4.50,-4.88
JuJu Smith-Schuster,2558149,WR,KC,LAC,,,,0.14,,1.62,17.24,0.14,,,,0.15,3.09,73,57,4.10,1.01
Parker Washington,2569888,WR,JAX,@TEN,,,,0.92,,2.64,28.81,0.23,,,,0.09,5.49,55,58,4.00,-1.49
Darius Slayton,2562736,WR,NYG,NO,,,,0.31,,2.07,30.29,0.21,,,,0.05,5.26,59,59,3.70,-1.56
Bryce Oliver,2573473,WR,TEN,JAX,,,,,,,,,,,,,0.00,319,60,3.60,3.6
KaVontae Turpin,2569509,WR,DAL,CIN,,,,3.7,0.05,1,11.33,0.09,0.13,,,,3.62,71,61,3.60,-0.02
Tee Higgins,2563731,WR,CIN,@DAL,,,,0.5,,6.45,71.55,0.46,,,,0.07,13.05,5,62,3.30,-9.75
Ben Skowronek,2566247,WR,PIT,CLE,,,,0.74,,1.66,20.43,0.18,,,,,4.03,69,63,3.10,-0.93
Cedrick Wilson Jr.,2560936,WR,NO,@NYG,,,,0.45,,1.64,19.14,0.15,,,,,3.68,70,64,2.90,-0.78
James Proche,2563572,WR,CLE,@PIT,,,,,,,,,,,,,0.00,337,65,2.80,2.8
Ryan Miller,2571596,WR,TB,LV,,,,,,,,,,,,,0.00,303,66,2.70,2.7
Curtis Samuel,2558066,WR,BUF,@LAR,,,,3.4,0.07,2.13,24.3,0.2,,,,0.07,5.32,58,67,2.60,-2.72
Kevin Austin Jr.,2568954,WR,NO,@NYG,,,,,,1.86,11.73,0.14,,,,,2.94,75,68,2.50,-0.44
Nick Westbrook-Ikhine,2565477,WR,TEN,JAX,,,,0.79,,2.57,31,0.3,,,,,6.26,49,69,2.40,-3.86
Allen Lazard,2560787,WR,NYJ,@MIA,,,,0.38,,1.89,24.25,0.19,,,,0.19,4.17,66,70,2.30,-1.87
Mike Woods,2567481,WR,CLE,@PIT,,,,1.13,,2.52,28.22,0.2,,,,,5.40,56,71,2.30,-3.1
Zay Jones,2557863,WR,ARI,SEA,,,,0.13,,0.67,8.05,0.06,,,,0.02,1.47,93,72,1.80,0.33
Tre Tucker,2570059,WR,LV,@TB,,,,2.96,0.05,2.54,27.11,0.19,,,,0.09,5.54,54,73,1.70,-3.84
Devin Duvernay,2563551,WR,JAX,@TEN,,,,0.76,,0.32,4.04,,,,,,0.64,107,74,1.60,0.96
Jacob Cowing,2572492,WR,SF,CHI,,,,0.18,,0.33,3.97,0.03,,,,,0.76,105,75,1.50,0.74
Bryce Ford-Wheaton,2570590,WR,NYG,NO,,,,,,,,,,,,,0.00,204,76,1.50,1.5
Ramel Keyton,2573232,WR,LV,@TB,,,,,,,,,,,,,0.00,275,77,1.50,1.5
Zach Pascal,2558877,WR,ARI,SEA,,,,0.24,,0.55,7.23,0.06,,,,,1.38,96,78,1.50,0.12
Trent Sherfield,2561272,WR,MIN,ATL,,,,0.19,,0.61,7.85,0.05,,,,,1.41,95,79,1.50,0.09
Jalen Virgil,2568756,WR,BUF,@LAR,,,,,,,,,,,,,0.00,398,80,1.50,1.5
Dareke Young,2568291,WR,SEA,@ARI,,,,,,,,,,,,,0.00,432,81,1.50,1.5
DJ Chark,2561018,WR,LAC,@KC,,,,0.03,,0.16,2.13,0.02,,,,,0.42,109,82,1.40,0.98
Tyler Boyd,2555466,WR,TEN,JAX,,,,0.21,,1.13,11.64,0.08,,,,0.03,2.17,81,83,1.20,-0.97
Deven Thompkins,2569314,WR,CAR,@PHI,,,,1.41,,0.47,5.44,0.04,,,,,1.16,101,84,1.20,0.04
Collin Johnson,2564202,WR,CHI,@SF,,,,,,,,,,,,,0.00,259,85,1.10,1.1
Terrace Marshall Jr.,2565902,WR,LV,@TB,,,,,,,,,,,,,0.00,288,86,1.10,1.1
Greg Dortch,2562645,WR,ARI,SEA,,,,0.49,,1.07,10.52,0.06,,,,0.04,1.92,84,87,1.00,-0.92
Jahan Dotson,2568321,WR,PHI,CAR,,,,0.29,,1.35,17.54,0.11,,,,0.04,3.04,74,88,1.00,-2.04
Ricky Pearsall,2572507,WR,SF,CHI,,,,0.67,,1.94,22.86,0.22,,,,,4.64,61,89,1.00,-3.64
Calvin Austin III,2568132,WR,PIT,CLE,,,,5.76,,3.14,33.65,0.21,,,,,6.77,44,90,0.90,-5.87
Jalen Reagor,2564850,WR,LAC,@KC,,,,0.32,,0.64,8.49,0.08,,,,,1.68,89,91,0.90,-0.78
Odell Beckham Jr.,2543496,WR,MIA,NYJ,,,,0.22,,1.08,13.38,0.09,,,,,2.44,78,92,0.60,-1.84
Derius Davis,2570272,WR,LAC,@KC,,,,1.18,,0.47,5.94,0.04,0.06,,,,1.55,92,93,0.10,-1.45
Nelson Agholor,2552600,WR,BAL,Bye,,,,,,,,,,,,,,114,94,0.00,
Brandon Aiyuk,2565093,WR,SF,CHI,,,,,,,,,,,,,0.00,115,95,0.00,0.0
Maurice Alexander,2569528,WR,DET,GB,,,,,,,,,,,,,0.00,116,96,0.00,0.0
Josh Ali,2569533,WR,FA,Bye,,,,,,,,,,,,,,117,97,0.00,
Kazmeir Allen,2571641,WR,WAS,Bye,,,,,,,,,,,,,,118,98,0.00,
Daniel Arias,2571074,WR,FA,Bye,,,,,,,,,,,,,,119,99,0.00,
Ayir Asante,2573488,WR,FA,Bye,,,,,,,,,,,,,,120,100,0.00,
Andre Baccellia,2564250,WR,ARI,SEA,,,,,,,,,,,,,0.00,121,101,0.00,0.0
Alex Bachman,2563301,WR,LV,@TB,,,,,,,,,,,,,0.00,122,102,0.00,0.0
Javon Baker,2572285,WR,NE,Bye,,,,,,,,,,,,,,123,103,0.00,
Jelani Baker,2572588,WR,FA,Bye,,,,,,,,,,,,,,124,104,0.00,
Kawaan Baker,2566349,WR,FA,Bye,,,,,,,,,,,,,,125,105,0.00,
Daylen Baldwin,2569519,WR,FA,Bye,,,,,,,,,,,,,,126,106,0.00,
Michael Bandy,2567175,WR,DEN,Bye,,,,,,,,,,,,,,127,107,0.00,
Rashod Bateman,2565836,WR,BAL,Bye,,,,,,,,,,,,,,128,108,0.00,
David Bell,2567460,WR,CLE,@PIT,,,,,,,,,,,,,0.00,129,109,0.00,0.0
Ronnie Bell,2570290,WR,SF,CHI,,,,,,,,,,,,,0.00,130,110,0.00,0.0
