PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Nick Bolton,2566175,LB,KC,@LAC,10,4,,,1,1,,,,,,,,1,,,,12.61,1,29.70,17.09
Matt Milano,2557969,LB,BUF,CLE,8,4,1,3,,,1,,,,,,,,1,,,10.55,2,24.80,14.25
Kaden Elliss,2562901,LB,NO,LA,6,6,1.5,1,,,,,,,,,,1,2,,,9.52,3,23.00,13.48
Patrick Queen,2563575,LB,BAL,CAR,9,3,0.5,1,,,,,,,,,,,1,,,11.03,4,20.70,9.67
Willie Gay Jr.,2564280,LB,KC,@LAC,7,4,1,2,,,,,,,,,,,1,,,8.27,5,20.60,12.33
Dre Greenlaw,2562428,LB,SF,@ARI,8,1,,,,1,,,,,,,,1,,,,9.95,6,20.40,10.45
Zaire Franklin,2561155,LB,IND,PHI,5,8,0.5,,,1,,,,,,,,,1,,,13.59,7,19.90,6.31
Quay Walker,2567631,LB,GB,TEN,8,4,0.5,1,,,,,,,,,,,1,,,13.12,8,19.80,6.68
Josey Jewell,2560763,LB,DEN,LV,4,7,1,1,,,,,,,,,,1,1,,,12.56,9,18.90,6.34
Jeremiah Owusu-Koramoah,2565983,LB,CLE,@BUF,8,4,,1,,,,,,,,,,,1,,,9.74,10,18.80,9.06
Alex Singleton,2553739,LB,DEN,LV,8,4,,1,,,,,,,,,,,1,,,4.77,11,18.80,14.03
Tyrel Dodson,2562560,LB,BUF,CLE,9,4,,,,,,,,,,,,,,,,2.92,12,18.50,15.58
Micah Parsons,2566019,LB,DAL,@MIN,4,,2,1,,1,,,,,,,,,5,,,9.29,13,18.30,9.01
T.J. Edwards,2562648,LB,PHI,@IND,6,4,,2,,,1,,,,,,,,,,,14.02,14,17.40,3.38
Frankie Luvu,2561366,LB,CAR,@BAL,6,4,1,1,,,,,,,,,,,1,,,11.99,15,17.40,5.41
David Long,2562799,LB,TEN,@GB,6,3,,3,,,,,,,,,,,,,,11.26,16,17.10,5.84
Krys Barnes,2563971,LB,GB,TEN,5,7,1,,,,,,,,,,,,1,,,4.19,17,16.60,12.41
T.J. Watt,2558064,LB,PIT,CIN,2,4,0.5,,1,,,,,,,,,2,1,,,8.67,18,16.60,7.93
Rashaan Evans,2560718,LB,ATL,CHI,8,3,,,,,,,,,,,,,,,,11.76,19,16.00,4.24
Jack Sanborn,2567424,LB,CHI,@ATL,8,1,,,,,1,,,,,,,,1,,,11.50,20,15.90,4.4
Mykal Walker,2563530,LB,ATL,CHI,3,5,,1,,,,,,,,,,2,,,,12.51,21,15.60,3.09
C.J. Mosley,2543464,LB,NYJ,@NE,7,2,,1,,,,,,,,,,,,,,13.85,22,15.00,1.15
Jason Pierre-Paul,496843,LB,BAL,CAR,2,,1,2,1,,,,,,,,,1,1,3,,0.00,23,15.00,15.0
Germaine Pratt,2562702,LB,CIN,@PIT,6,2,,2,,,,,,,,,,,,,,10.07,24,14.80,4.73
Fred Warner,2560917,LB,SF,@ARI,5,1,1,2,,,,,,,,,,,1,,,12.48,25,14.80,2.32
Leonard Floyd,2555285,LB,LA,@NO,3,2,2,2,,,,,,,,,,,2,,,7.72,26,14.70,6.98
Roquan Smith,2560877,LB,BAL,CAR,6,1,1,1,,,,,,,,,,,,,,12.51,27,14.50,1.99
Ja'Whaun Bentley,2561143,LB,NE,NYJ,8,1,,,,,,,,,,,,,,,,8.39,28,14.40,6.01
Myles Jack,2555329,LB,PIT,CIN,5,4,,,,,,,,,,,,1,,,,12.00,29,14.20,2.2
Denzel Perryman,2552310,LB,LV,@DEN,5,1,,2,,,,,,,,,,,2,,,10.77,30,13.30,2.53
Christian Kirksey,2543720,LB,HOU,WAS,6,1,,1,,,,,,,,,,,1,,,11.74,31,13.00,1.26
Bobby Wagner,2532966,LB,LA,@NO,4,7,,,,,,,,,,,,,,,,13.45,32,12.40,-1.05
Jonathon Cooper,2566028,LB,DEN,LV,6,2,,,,,,,,,,,,,1,,,6.42,33,12.30,5.88
Matt Judon,2555505,LB,NE,NYJ,3,2,1.5,1,,,,,,,,,,,2,,,6.67,34,12.20,5.53
Quincy Williams,2562954,LB,NYJ,@NE,2,5,1,1,,,,,,,,,,,2,,,9.89,35,11.90,2.01
Lorenzo Carter,2561015,LB,ATL,CHI,4,1,1,1,,,,,,,,,,,1,,,7.12,36,11.60,4.48
Robert Spillane,2561596,LB,PIT,CIN,3,3,,1,,,,,,,,,,1,,,,4.60,37,11.50,6.9
Preston Smith,2552276,LB,GB,TEN,2,3,1.5,1,,,,,,,,,,,2,,,7.16,38,11.30,4.14
Troy Reeder,2563313,LB,LAC,KC,3,,,,,1,,,,,,,,1,,,,1.07,39,11.10,10.03
Derrick Barnes,2566055,LB,DET,@NYG,6,1,,,,,,,,,,,,,,,,6.74,40,11.00,4.26
Drue Tranquill,2562765,LB,LAC,KC,6,1,,,,,,,,,,,,,,,,13.10,41,11.00,-2.1
Logan Wilson,2563752,LB,CIN,@PIT,5,3,,,,,,,,,,,,,,,,10.07,42,10.90,0.83
Bobby Okereke,2562416,LB,IND,PHI,4,5,,,,,,,,,,,,,,,,13.03,43,10.80,-2.23
Sione Takitaki,2562753,LB,CLE,@BUF,4,5,,,,,,,,,,,,,,,,10.36,44,10.80,0.44
Demario Davis,2533008,LB,NO,LA,3,5,0.5,,,,,,,,,,,,1,,,10.05,45,10.60,0.55
Haason Reddick,2557887,LB,PHI,@IND,3,1,1,1,,,,,,,,,,,2,,,5.73,46,10.40,4.67
Ogbo Okoronkwo,2560829,LB,HOU,WAS,2,5,,1,,,,,,,,,,,1,,,2.88,47,9.40,6.52
Jordan Hicks,2552315,LB,MIN,DAL,4,3,,,,,,,,,,,,,,,,12.62,48,9.20,-3.42
Troy Andersen,2567235,LB,ATL,CHI,4,1,,1,,,,,,,,,,,,,,2.42,49,9.10,6.68
Dylan Cole,2559152,LB,TEN,@GB,4,2,,,,,,,,,,,,,,,,3.41,50,8.40,4.99
Christian Harris,2567679,LB,HOU,WAS,4,2,,,,,,,,,,,,,,,,10.92,51,8.40,-2.52
Kyzir White,2560928,LB,PHI,@IND,4,2,,,,,,,,,,,,,,,,11.50,52,8.40,-3.1
Nicholas Morrow,2559054,LB,CHI,@ATL,4,,,1,,,,,,,,,,,,,,12.26,53,8.30,-3.96
Shaq Thompson,2552447,LB,CAR,@BAL,2,4,,1,,,,,,,,,,,,,,11.77,54,8.10,-3.67
Jihad Ward,2555248,LB,NYG,DET,2,2,,,,,,,,,,,,1,1,,,5.52,55,8.00,2.48
Sam Williams,2567514,LB,DAL,@MIN,2,1,,2,,,,,,,,,,,1,,,2.53,56,7.70,5.17
Devin Bush,2562243,LB,PIT,CIN,2,5,,,,,,,,,,,,,,,,8.28,57,7.40,-0.88
Zaven Collins,2566421,LB,ARI,SF,2,5,,,,,,,,,,,,,,,,10.37,58,7.40,-2.97
Alex Anzalone,2558163,LB,DET,@NYG,2,3,,,,,,,,,,,,,2,,,11.98,59,6.80,-5.18
Micah McFadden,2568003,LB,NYG,DET,3,2,,,,,,,,,,,,,,,,2.46,60,6.70,4.24
Baron Browning,2566025,LB,DEN,LV,2,2,,1,,,,,,,,,,,,,,3.61,61,6.50,2.89
Jayon Brown,2558005,LB,LV,@DEN,3,1,,,,,,,,,,,,,1,,,11.81,62,6.40,-5.41
Jamin Davis,2566595,LB,WAS,@HOU,2,3,,,,,,,,,,,,,1,,,11.40,63,6.30,-5.1
Luke Gifford,2562942,LB,DAL,@MIN,1,1,,,,1,,,,,,,,,,,,0.00,64,6.00,6.0
Malcolm Rodriguez,2567562,LB,DET,@NYG,3,1,,,,,,,,,,,,,,,,8.27,65,5.90,-2.37
DeAngelo Malone,2567253,LB,ATL,CHI,2,1,,1,,,,,,,,,,,,,,1.62,66,5.70,4.08
Raekwon McMillan,2558070,LB,NE,NYJ,2,1,,1,,,,,,,,,,,,,,2.30,67,5.70,3.4
Mack Wilson,2562605,LB,NE,NYJ,1,1,0.5,1,,,,,,,,,,,1,,,3.01,68,5.50,2.49
Kwon Alexander,2552592,LB,NYJ,@NE,3,,,,,,,,,,,,,,,,,6.12,69,5.10,-1.02
Damone Clark,2567493,LB,DAL,@MIN,3,,,,,,,,,,,,,,,,,1.85,70,5.10,3.25
Akeem Davis-Gaither,2563728,LB,CIN,@PIT,3,,,,,,,,,,,,,,,,,2.96,71,5.10,2.14
Tanner Vallejo,2558289,LB,ARI,SF,3,,,,,,,,,,,,,,,,,1.24,72,5.10,3.86
Leighton Vander Esch,2560908,LB,DAL,@MIN,3,,,,,,,,,,,,,,,,,10.04,73,5.10,-4.94
Tae Crowder,2564727,LB,FA,Bye,1,2,,1,,,,,,,,,,,,,,,74,4.80,
Isaiah Simmons,2564940,LB,ARI,SF,1,2,,1,,,,,,,,,,,,,,11.49,75,4.80,-6.69
Azeez Al-Shaair,2562462,LB,SF,@ARI,2,1,,,,,,,,,,,,,,,,6.93,76,4.20,-2.73
Jon Bostic,2539978,LB,WAS,@HOU,2,1,,,,,,,,,,,,,,,,8.46,77,4.20,-4.26
Jabril Cox,2565998,LB,DAL,@MIN,2,1,,,,,,,,,,,,,,,,0.00,78,4.20,4.2
Carlos Dunlap,496780,LB,KC,@LAC,1,,,,,,,,,,,,,1,,,,5.25,79,4.20,-1.05
Brandon Smith,2567358,LB,CAR,@BAL,2,1,,,,,,,,,,,,,,,,0.50,80,4.20,3.7
Derrek Tuszka,2563917,LB,LAC,KC,2,1,,,,,,,,,,,,,,,,1.76,81,4.20,2.44
Chandler Jones,2533538,LB,LV,@DEN,,5,,,,,,,,,,,,,,,,5.42,82,4.00,-1.42
Eric Kendricks,2552312,LB,MIN,DAL,2,,,,,,,,,,,,,,,,,12.51,83,3.40,-9.11
