PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Davante Adams,2543495,WR,LAR,@TEN,,,,,,4.97,66.83,0.49,,,,0.07,11.97,19,1,0.00,-11.97
Jordan Addison,2570074,WR,MIN,ATL,,,,,,,,,,,,,0.00,147,2,0.00,0.0
Ife Adeyi,2574628,WR,FA,Bye,,,,,,,,,,,,,,148,3,0.00,
Nelson Agholor,2552600,WR,FA,Bye,,,,,,,,,,,,,,149,4,0.00,
Jamal Agnew,2558821,WR,ATL,@MIN,,,,,,,,,,,,,0.00,150,5,0.00,0.0
Brandon Aiyuk,2565093,WR,SF,@NO,,,,,,,,,,,,,0.00,151,6,0.00,0.0
Ajou Ajou,2574182,WR,FA,Bye,,,,,,,,,,,,,,152,7,0.00,
Kelly Akharaiyi,2573955,WR,FA,Bye,,,,,,,,,,,,,,153,8,0.00,
Maurice Alexander,2569528,WR,CHI,@DET,,,,,,,,,,,,,0.00,154,9,0.00,0.0
Kazmeir Allen,2571641,WR,FA,Bye,,,,,,,,,,,,,,155,10,0.00,
Keenan Allen,2540154,WR,LAC,@LV,,,,0.23,,3.69,46.25,0.27,,,,0.09,7.93,51,11,0.00,-7.93
Andrew Armstrong,2574316,WR,FA,Bye,,,,,,,,,,,,,,156,12,0.00,
Tutu Atwell,2566196,WR,LAR,@TEN,,,,0.69,0.01,0.94,12.41,0.04,,,,0.01,2.06,103,13,0.00,-2.06
Calvin Austin III,2568132,WR,PIT,SEA,,,,0.74,0.01,3.47,47.26,0.29,,,,0.05,8.24,49,14,0.00,-8.24
Kevin Austin Jr.,2568954,WR,NO,SF,,,,,,,,,,,,,0.00,157,15,0.00,0.0
Elic Ayomanor,2574142,WR,TEN,LAR,,,,0.84,0.01,5.23,59.56,0.36,,,,0.06,10.76,31,16,0.00,-10.76
Andre Baccellia,2564250,WR,ARI,CAR,,,,,,,,,,,,,0.00,158,17,0.00,0.0
Alex Bachman,2563301,WR,LV,LAC,,,,,,,,,,,,,0.00,159,18,0.00,0.0
Elijhah Badger,2574238,WR,FA,Bye,,,,,,,,,,,,,,160,19,0.00,
Javon Baker,2572285,WR,PHI,@KC,,,,,,,,,,,,,0.00,161,20,0.00,0.0
Kawaan Baker,2566349,WR,FA,Bye,,,,,,,,,,,,,,162,21,0.00,
Monaray Baldwin,2574318,WR,FA,Bye,,,,,,,,,,,,,,163,22,0.00,
Michael Bandy,2567175,WR,DEN,@IND,,,,,,,,,,,,,0.00,164,23,0.00,0.0
Jahmal Banks,2573923,WR,FA,Bye,,,,,,,,,,,,,,165,24,0.00,
Rashod Bateman,2565836,WR,BAL,CLE,,,,,,2.77,40.55,0.23,,,,0.04,6.74,61,25,0.00,-6.74
Jack Bech,2574285,WR,LV,LAC,,,,0.31,,0.85,9.6,0.06,,,,0.01,1.76,108,26,0.00,-1.76
Odell Beckham Jr.,2543496,WR,FA,Bye,,,,,,,,,,,,,,166,27,0.00,
David Bell,2567460,WR,CLE,@BAL,,,,,,,,,,,,,0.00,167,28,0.00,0.0
Ronnie Bell,2570290,WR,DET,CHI,,,,,,,,,,,,,0.00,168,29,0.00,0.0
Junior Bergen,2574535,WR,SF,@NO,,,,,,,,,,,,,0.00,169,30,0.00,0.0
Braxton Berrios,2560975,WR,HOU,TB,,,,,,,,,,,,,0.00,170,31,0.00,0.0
Tarik Black,2565594,WR,FA,Bye,,,,,,,,,,,,,,171,32,0.00,
Chris Blair,2565588,WR,ATL,@MIN,,,,,,,,,,,,,0.00,172,33,0.00,0.0
DeMeer Blankumsee,2574364,WR,FA,Bye,,,,,,,,,,,,,,173,34,0.00,
Jordan Bly,2574415,WR,FA,Bye,,,,,,,,,,,,,,174,35,0.00,
Jake Bobo,2571378,WR,SEA,@PIT,,,,,,0.24,2.73,0.02,,,,,0.51,136,36,0.00,-0.51
Silas Bolden,2574339,WR,HOU,TB,,,,,,,,,,,,,0.00,175,37,0.00,0.0
Isaiah Bond,2574663,WR,CLE,@BAL,,,,,,,,,,,,,0.00,176,38,0.00,0.0
Kendrick Bourne,2558914,WR,FA,Bye,,,,3,,1.2,13.2,,,,,,,100,39,0.00,
Kayshon Boutte,2570092,WR,NE,@MIA,,,,0.25,,3.67,49.49,0.2,,,,0.05,7.91,52,40,0.00,-7.91
Tyler Boyd,2555466,WR,FA,Bye,,,,,,,,,,,,,,177,41,0.00,
Miles Boykin,2562631,WR,CHI,@DET,,,,,,,,,,,,,0.00,178,42,0.00,0.0
Chandler Brayboy,2574208,WR,JAX,@CIN,,,,,,,,,,,,,0.00,179,43,0.00,0.0
Tyrone Broden,2574555,WR,SEA,@PIT,,,,,,,,,,,,,0.00,180,44,0.00,0.0
Ja'Corey Brooks,2574606,WR,WAS,@GB,,,,,,,,,,,,,0.00,181,45,0.00,0.0
Jalen Brooks,2569696,WR,DAL,NYG,,,,,,,,,,,,,0.00,182,46,0.00,0.0
A.J. Brown,2562238,WR,PHI,@KC,,,,,,5.02,80.02,0.52,,,,0.06,13.51,11,47,0.00,-13.51
Dyami Brown,2566586,WR,JAX,@CIN,,,,0.53,,2.52,30.67,0.12,,,,0.03,5.04,72,48,0.00,-5.04
Marquise Brown,2562379,WR,KC,PHI,,,,,,2.61,32.2,0.23,,,,0.04,5.83,68,49,0.00,-5.83
Noah Brown,2558091,WR,WAS,@GB,,,,,,1.11,15.3,0.04,,,,0.01,2.31,98,50,0.00,-2.31
Sam Brown Jr.,2574623,WR,FA,Bye,,,,,,,,,,,,,,183,51,0.00,
Jason Brownlee,2570608,WR,KC,PHI,,,,,,,,,,,,,0.00,184,52,0.00,0.0
Pat Bryant,2574086,WR,DEN,@IND,,,,0.04,,0.96,10.92,0.06,,,,0.01,1.92,106,53,0.00,-1.92
Luther Burden III,2574004,WR,CHI,@DET,,,,2.18,0.02,1.08,12.74,0.08,,,,0.02,2.59,92,54,0.00,-2.59
Cole Burgess,2572983,WR,FA,Bye,,,,,,,,,,,,,,185,55,0.00,
Treylon Burks,2567643,WR,TEN,LAR,,,,,,,,,,,,,0.00,186,56,0.00,0.0
Jermaine Burton,2571922,WR,CIN,JAX,,,,0.19,,0.2,2.94,0.02,,,,,0.53,135,57,0.00,-0.53
Deon Cain,2560987,WR,FA,Bye,,,,,,,,,,,,,,187,58,0.00,
Marquez Callaway,2565310,WR,FA,Bye,,,,,,,,,,,,,,188,59,0.00,
Dalen Cambre,2574416,WR,FA,Bye,,,,,,,,,,,,,,189,60,0.00,
Dalevon Campbell,2574508,WR,CAR,@ARI,,,,,,,,,,,,,0.00,190,61,0.00,0.0
Parris Campbell,2562495,WR,FA,Bye,,,,,,,,,,,,,,191,62,0.00,
Cam Camper,2574209,WR,FA,Bye,,,,,,,,,,,,,,192,63,0.00,
DeAndre Carter,2553502,WR,CLE,@BAL,,,,0.11,,0.87,10.89,0.07,,,,0.14,1.68,110,64,0.00,-1.68
Joshua Cephus,2573193,WR,JAX,@CIN,,,,,,,,,,,,,0.00,193,65,0.00,0.0
Quintez Cephus,2563926,WR,FA,Bye,,,,,,,,,,,,,,194,66,0.00,
DJ Chark,2561018,WR,FA,Bye,,,,,,,,,,,,,,195,67,0.00,
Irvin Charles,2568021,WR,NYJ,BUF,,,,,,,,,,,,,0.00,196,68,0.00,0.0
Ja'Marr Chase,2565941,WR,CIN,JAX,,,,0.87,,6.88,105.27,0.7,,,,0.07,18.11,1,69,0.00,-18.11
Dan Chisena,2564514,WR,FA,Bye,,,,,,,,,,,,,,197,70,0.00,
