PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Brandon Allen,2555365,QB,TEN,LAR,,,,,,,,,,,,,0.00,33,1,0.00,0.0
Josh Allen,2560955,QB,BUF,@NYJ,232.39,1.67,0.64,36.24,0.59,,,,,0.01,,0.5,20.92,2,2,0.00,-20.92
Kyle Allen,2561177,QB,DET,CHI,,,,,,,,,,,,,0.00,34,3,0.00,0.0
Tyson Bagent,2570467,QB,CHI,@DET,,,,,,,,,,,,,0.00,35,4,0.00,0.0
Connor Bazelak,2574581,QB,TB,@HOU,,,,,,,,,,,,,0.00,36,5,0.00,0.0
Jason Bean,2573169,QB,FA,Bye,,,,,,,,,,,,,,37,6,0.00,
Stetson Bennett,2569939,QB,LAR,@TEN,,,,,,,,,,,,,0.00,38,7,0.00,0.0
Tim Boyle,2561187,QB,FA,Bye,,,,,,,,,,,,,,39,8,0.00,
Carter Bradley,2573208,QB,FA,Bye,,,,,,,,,,,,,,40,9,0.00,
Teddy Bridgewater,2543465,QB,TB,@HOU,,,,,,,,,,,,,0.00,41,10,0.00,0.0
Jacoby Brissett,2555261,QB,ARI,CAR,,,,,,,,,,,,,0.00,42,11,0.00,0.0
Max Brosmer,2574340,QB,MIN,ATL,,,,,,,,,,,,,0.00,43,12,0.00,0.0
Jake Browning,2562634,QB,CIN,JAX,,,,,,,,,,,,,0.00,44,13,0.00,0.0
Shane Buechele,2566983,QB,BUF,@NYJ,,,,,,,,,,,,,0.00,45,14,0.00,0.0
Joe Burrow,2563722,QB,CIN,JAX,295.82,2.3,0.69,9.41,0.08,,,,,0.01,,0.53,20.07,5,15,0.00,-20.07
Sean Clifford,2569762,QB,FA,Bye,,,,,,,,,,,,,,46,16,0.00,
Brady Cook,2574435,QB,NYJ,BUF,,,,,,,,,,,,,0.00,47,17,0.00,0.0
Kirk Cousins,2532820,QB,ATL,@MIN,,,,,,,,,,,,,0.00,48,18,0.00,0.0
Andy Dalton,2495143,QB,CAR,@ARI,,,,,,,,,,,,,0.00,49,19,0.00,0.0
Jayden Daniels,2572564,QB,WAS,@GB,226.99,1.45,0.79,49.25,0.48,,,,,0.01,,0.5,20.16,4,20,0.00,-20.16
Sam Darnold,2561036,QB,SEA,@PIT,249.76,1.67,0.97,10.4,0.1,,,,,0.01,,0.5,15.43,17,21,0.00,-15.43
Jaxson Dart,2574419,QB,NYG,@DAL,,,,,,,,,,,,,0.00,50,22,0.00,0.0
Hunter Dekkers,2574397,QB,FA,Bye,,,,,,,,,,,,,,51,23,0.00,
Tommy DeVito,2570578,QB,NE,@MIA,,,,,,,,,,,,,0.00,52,24,0.00,0.0
Ben DiNucci,2563839,QB,FA,Bye,,,,,,,,,,,,,,53,25,0.00,
Joshua Dobbs,2558167,QB,NE,@MIA,,,,,,,,,,,,,0.00,54,26,0.00,0.0
Sam Ehlinger,2566142,QB,DEN,@IND,,,,,,,,,,,,,0.00,55,27,0.00,0.0
Taylor Elgersma,2574129,QB,FA,Bye,,,,,,,,,,,,,,56,28,0.00,
Quinn Ewers,2574321,QB,MIA,NE,,,,,,,,,,,,,0.00,57,29,0.00,0.0
Justin Fields,2565920,QB,NYJ,BUF,201.62,1.14,0.88,43.72,0.41,,,,,0.01,,0.65,16.46,13,30,0.00,-16.46
Joe Flacco,382,QB,CLE,@BAL,250.96,1.61,0.88,3.36,0.04,,,,,0.01,,0.54,14.27,27,31,0.00,-14.27
Brett Gabbert,2574621,QB,FA,Bye,,,,,,,,,,,,,,58,32,0.00,
Dillon Gabriel,2574045,QB,CLE,@BAL,,,,,,,,,,,,,0.00,59,33,0.00,0.0
Ethan Garbers,2573980,QB,FA,Bye,,,,,,,,,,,,,,60,34,0.00,
Jimmy Garoppolo,2543801,QB,LAR,@TEN,,,,,,,,,,,,,0.00,61,35,0.00,0.0
Jared Goff,2555334,QB,DET,CHI,270.78,1.88,0.71,7.15,0.11,,,,,0.01,,0.46,17.45,9,36,0.00,-17.45
Will Grier,2562404,QB,DAL,NYG,,,,,,,,,,,,,0.00,62,37,0.00,0.0
Jake Haener,2570131,QB,FA,Bye,,,,,,,,,,,,,,63,38,0.00,
Sam Hartman,2573599,QB,WAS,@GB,,,,,,,,,,,,,0.00,64,39,0.00,0.0
Taylor Heinicke,2553656,QB,FA,Bye,,,,,,,,,,,,,,65,40,0.00,
Seth Henigan,2574215,QB,JAX,@CIN,,,,,,,,,,,,,0.00,66,41,0.00,0.0
Justin Herbert,2565045,QB,LAC,@LV,234.88,1.45,0.53,18.23,0.09,,,,,0.01,,0.35,15.86,16,42,0.00,-15.86
Hendon Hooker,2569744,QB,CAR,@ARI,,,,,,,,,,,,,0.00,67,43,0.00,0.0
Will Howard,2574494,QB,PIT,SEA,,,,,,,,,,,,,0.00,68,44,0.00,0.0
Sam Howell,2568333,QB,PHI,@KC,,,,,,,,,,,,,0.00,69,45,0.00,0.0
Tyler Huntley,2563560,QB,BAL,CLE,,,,,,,,,,,,,0.00,70,46,0.00,0.0
Jalen Hurts,2564832,QB,PHI,@KC,206.58,1.27,0.64,38.97,0.88,,,,,0.01,,0.53,20.24,3,47,0.00,-20.24
Lamar Jackson,2560757,QB,BAL,CLE,232.98,1.91,0.57,59.74,0.29,,,,,0.01,,0.7,22.19,1,48,0.00,-22.19
Josh Johnson,264,QB,WAS,@GB,,,,,,,,,,,,,0.00,71,49,0.00,0.0
Daniel Jones,2562299,QB,IND,DEN,188.67,0.74,0.67,25.85,0.23,,,,,0.02,,0.9,11.45,31,50,0.00,-11.45
Emory Jones,2572796,QB,ATL,@MIN,,,,,,,,,,,,,0.00,72,51,0.00,0.0
Mac Jones,2566334,QB,SF,@NO,,,,,,,,,,,,,0.00,73,52,0.00,0.0
Case Keenum,2532888,QB,CHI,@DET,,,,,,,,,,,,,0.00,74,53,0.00,0.0
Trey Lance,2566532,QB,LAC,@LV,,,,,,,,,,,,,0.00,75,54,0.00,0.0
Trevor Lawrence,2566163,QB,JAX,@CIN,246.58,1.38,0.85,13.95,0.17,,,,,0.01,,0.6,14.96,22,55,0.00,-14.96
Devin Leary,2571832,QB,FA,Bye,,,,,,,,,,,,,,76,56,0.00,
Riley Leonard,2574190,QB,IND,DEN,,,,,,,,,,,,,0.00,77,57,0.00,0.0
Will Levis,2569798,QB,TEN,LAR,,,,,,,,,,,,,0.00,78,58,0.00,0.0
Drew Lock,2562305,QB,SEA,@PIT,,,,,,,,,,,,,0.00,79,59,0.00,0.0
Jordan Love,2564007,QB,GB,WAS,232.4,1.74,0.64,10.77,0.19,,,,,0.01,,0.43,16.39,14,60,0.00,-16.39
Patrick Mahomes,2558125,QB,KC,PHI,239.09,1.84,0.72,23.33,0.11,,,,,0.01,,0.3,17.94,6,61,0.00,-17.94
Marcus Mariota,2552466,QB,WAS,@GB,,,,,,,,,,,,,0.00,80,62,0.00,0.0
Adrian Martinez,2570984,QB,SF,@NO,,,,,,,,,,,,,0.00,81,63,0.00,0.0
Drake Maye,2572294,QB,NE,@MIA,216.42,1.35,0.78,33.8,0.11,,,,,0.01,,0.61,15.38,18,64,0.00,-15.38
Baker Mayfield,2560800,QB,TB,@HOU,243.02,1.88,0.79,15.27,0.16,,,,,0.06,,0.6,17.31,10,65,0.00,-17.31
J.J. McCarthy,2572270,QB,MIN,ATL,232.64,1.51,0.76,14.39,0.13,,,,,0.01,,0.5,15.10,20,66,0.00,-15.1
Kyle McCord,2574465,QB,PHI,@KC,,,,,,,,,,,,,0.00,82,67,0.00,0.0
Tanner McKee,2570206,QB,PHI,@KC,,,,,,,,,,,,,0.00,83,68,0.00,0.0
Graham Mertz,2574175,QB,HOU,TB,,,,,,,,,,,,,0.00,84,69,0.00,0.0
Cam Miller,2574304,QB,LV,LAC,,,,,,,,,,,,,0.00,85,70,0.00,0.0
Davis Mills,2566136,QB,HOU,TB,,,,,,,,,,,,,0.00,86,71,0.00,0.0
Jalen Milroe,2574570,QB,SEA,@PIT,,,,,,,,,,,,,0.00,87,72,0.00,0.0
Joe Milton III,2572297,QB,DAL,NYG,,,,,,,,,,,,,0.00,88,73,0.00,0.0
Gardner Minshew,2562796,QB,KC,PHI,,,,,,,,,,,,,0.00,89,74,0.00,0.0
Tanner Mordecai,2573533,QB,FA,Bye,,,,,,,,,,,,,,90,75,0.00,
Nick Mullens,2558979,QB,JAX,@CIN,,,,,,,,,,,,,0.00,91,76,0.00,0.0
Kyler Murray,2562382,QB,ARI,CAR,227.71,1.48,0.68,31.91,0.29,,,,,,,0.55,17.50,8,77,0.00,-17.5
Bo Nix,2572003,QB,DEN,@IND,231.94,1.61,0.88,22.62,0.18,,,,,0.01,,0.44,16.48,12,78,0.00,-16.48
Aidan O'Connell,2570044,QB,LV,LAC,,,,,,,,,,,,,0.00,92,79,0.00,0.0
Chris Oladokun,2568153,QB,KC,PHI,,,,,,,,,,,,,0.00,93,80,0.00,0.0
Michael Penix Jr.,2571814,QB,ATL,@MIN,227.7,1.06,0.92,9.07,0.4,,,,,0.01,,0.49,13.90,28,81,0.00,-13.9
Bryce Perkins,2564382,QB,FA,Bye,,,,,,,,,,,,,,94,82,0.00,
Kenny Pickett,2568162,QB,LV,LAC,,,,,,,,,,,,,0.00,95,83,0.00,0.0
Jack Plummer,2572941,QB,FA,Bye,,,,,,,,,,,,,,96,84,0.00,
Michael Pratt,2572054,QB,FA,Bye,,,,,,,,,,,,,,97,85,0.00,
Dak Prescott,2555260,QB,DAL,NYG,271.1,1.65,0.76,9.69,0.1,,,,,0.01,,0.5,16.55,11,86,0.00,-16.55
Brock Purdy,2568216,QB,SF,@NO,263.2,1.51,0.84,19.8,0.22,,,,,0.01,,0.31,17.63,7,87,0.00,-17.63
Spencer Rattler,2572327,QB,NO,SF,199.21,0.9,0.85,17.44,0.01,,,,,0.01,,0.65,10.43,32,88,0.00,-10.43
Austin Reed,2572971,QB,FA,Bye,,,,,,,,,,,,,,98,89,0.00,
Anthony Richardson,2569864,QB,IND,DEN,,,,,,,,,,,,,0.00,99,90,0.00,0.0
Desmond Ridder,2567256,QB,FA,Bye,,,,,,,,,,,,,,100,91,0.00,
