PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Micah Abraham,2572108,DB,FA,Bye,,,,,,,,,,,,,,,,,,,153,1,0.00,
Kris Abrams-Draine,2571988,DB,DEN,@IND,,,,,,,,,,,,,,,,,,0.00,154,2,0.00,0.0
BJ Adams,2574315,DB,FA,Bye,,,,,,,,,,,,,,,,,,,155,3,0.00,
Jamal Adams,2557979,DB,LV,LAC,,,,,,,,,,,,,,,,,,0.00,156,4,0.00,0.0
Tony Adams,2568444,DB,NYJ,BUF,2.6,1.66,0.06,0.17,0.11,,,,,,,,,0.33,0.11,0.44,,6.55,80,5,0.00,-6.55
Paulson Adebo,2566346,DB,NYG,@DAL,3.63,0.87,,0.11,0.22,,,0.05,,,,,,0.81,0.05,4.01,,9.29,15,6,0.00,-9.29
Jaire Alexander,2560952,DB,BAL,CLE,2.64,0.66,,0.07,0.13,,,,,,,,,0.66,,3.04,,6.67,78,7,0.00,-6.67
Kam Alexander,2574640,DB,FA,Bye,,,,,,,,,,,,,,,,,,,157,8,0.00,
Zy Alexander,2574553,DB,FA,Bye,,,,,,,,,,,,,,,,,,,158,9,0.00,
Dee Alford,2567244,DB,ATL,@MIN,,,,,,,,,,,,,,,,,,0.00,159,10,0.00,0.0
Ugo Amadi,2562464,DB,NO,SF,,,,,,,,,,,,,,,,,,0.00,160,11,0.00,0.0
Trey Amos,2574603,DB,WAS,@GB,,,,,,,,,,,,,,,,,,0.00,161,12,0.00,0.0
Tycen Anderson,2567442,DB,CIN,JAX,,,,,,,,,,,,,,,,,,0.00,162,13,0.00,0.0
Zayne Anderson,2566977,DB,GB,WAS,,,,,,,,,,,,,,,,,,0.00,163,14,0.00,0.0
Daijahn Anthony,2571919,DB,CIN,JAX,,,,,,,,,,,,,,,,,,0.00,164,15,0.00,0.0
Chigozie Anusiem,2573596,DB,ARI,CAR,,,,,,,,,,,,,,,,,,0.00,165,16,0.00,0.0
Eli Apple,2555277,DB,SF,@NO,,,,,,,,,,,,,,,,,,0.00,166,17,0.00,0.0
Jalyn Armour-Davis,2567262,DB,TEN,LAR,,,,,,,,,,,,,,,,,,0.00,167,18,0.00,0.0
Cornell Armstrong,2561147,DB,MIA,NE,,,,,,,,,,,,,,,,,,0.00,168,19,0.00,0.0
Damon Arnette,2564409,DB,HOU,TB,,,,,,,,,,,,,,,,,,0.00,169,20,0.00,0.0
Grayland Arnold,2564814,DB,FA,Bye,,,,,,,,,,,,,,,,,,,170,21,0.00,
Terrion Arnold,2572009,DB,DET,CHI,3,0.88,,,0.06,0.06,0.06,0.06,,,,,,0.65,,2.18,,7.45,58,22,0.00,-7.45
Alex Austin,2569591,DB,NE,@MIA,,,,,,,,,,,,,,,,,,0.00,171,23,0.00,0.0
Tre Avery,2568801,DB,FA,Bye,,,,,,,,,,,,,,,,,,,172,24,0.00,
Chidobe Awuzie,2557840,DB,BAL,CLE,1.3,0.65,,0.05,0.05,0.05,,,,,,,,0.3,,0.6,,3.54,134,25,0.00,-3.54
Budda Baker,2558009,DB,ARI,CAR,4.95,2.41,0.06,0.38,0.06,0.06,,,,,,,,0.32,0.19,0.89,,10.91,4,26,0.00,-10.91
Darrell Baker Jr.,2569161,DB,TEN,LAR,1.41,0.45,,,,,,,,,,,,0.11,,,,2.66,146,27,0.00,-2.66
Johnathan Baldwin,2574123,DB,GB,WAS,,,,,,,,,,,,,,,,,,0.00,173,28,0.00,0.0
Corey Ballentine,2562228,DB,NE,@MIA,,,,,,,,,,,,,,,,,,0.00,174,29,0.00,0.0
Deonte Banks,2570155,DB,NYG,@DAL,,,,,,,,,,,,,,,,,,0.00,175,30,0.00,0.0
Marcus Banks,2573551,DB,FA,Bye,,,,,,,,,,,,,,,,,,,176,31,0.00,
Luq Barcoo,2564160,DB,FA,Bye,,,,,,,,,,,,,,,,,,,177,32,0.00,
Jahdae Barron,2574084,DB,DEN,@IND,2.59,0.96,,0.06,0.06,,,,,,,,,0.39,0.06,,,5.77,106,33,0.00,-5.77
Shemar Bartholomew,2572678,DB,FA,Bye,,,,,,,,,,,,,,,,,,,178,34,0.00,
Essang Bassey,2563875,DB,FA,Bye,,,,,,,,,,,,,,,,,,,179,35,0.00,
Jessie Bates,2560970,DB,ATL,@MIN,4.47,2.24,,0.18,0.24,0.18,0.06,0.06,,,,,,0.59,0.06,3.82,,11.72,2,36,0.00,-11.72
Jordan Battle,2569648,DB,CIN,JAX,4.19,2.73,0.06,0.25,0.13,,0.06,0.06,,,,,,0.44,,4.06,,10.41,6,37,0.00,-10.41
Miles Battle,2572808,DB,NE,@MIA,,,,,,,,,,,,,,,,,,0.00,180,38,0.00,0.0
Dalys Beanum,2574392,DB,NO,SF,,,,,,,,,,,,,,,,,,0.00,181,39,0.00,0.0
D'Anthony Bell,2568630,DB,SEA,@PIT,,,,,,,,,,,,,,,,,,0.00,182,40,0.00,0.0
Markquese Bell,2568666,DB,DAL,NYG,,,,,,,,,,,,,,,,,,0.00,183,41,0.00,0.0
Dane Belton,2567988,DB,NYG,@DAL,,,,,,,,,,,,,,,,,,0.00,184,42,0.00,0.0
Christian Benford,2567322,DB,BUF,@NYJ,3.01,0.83,,0.19,0.19,0.13,0.06,0.06,,,,,,0.77,0.06,3.65,,8.79,21,43,0.00,-8.79
Jakorian Bennett,2570038,DB,PHI,@KC,,,,,,,,,,,,,,,,,,0.00,185,44,0.00,0.0
Jarrick Bernard-Converse,2570176,DB,CLE,@BAL,,,,,,,,,,,,,,,,,,0.00,186,45,0.00,0.0
Beanie Bishop Jr.,2573512,DB,PIT,SEA,,,,,,,,,,,,,,,,,,0.00,187,46,0.00,0.0
Cole Bishop,2571850,DB,BUF,@NYJ,2.42,1.74,,0.17,0.06,0.06,,,,,,,,0.28,,0.9,,6.08,92,47,0.00,-6.08
Henry Black,2563974,DB,FA,Bye,,,,,,,,,,,,,,,,,,,188,48,0.00,
Korie Black,2574414,DB,NYJ,BUF,,,,,,,,,,,,,,,,,,0.00,189,49,0.00,0.0
Julian Blackmon,2564103,DB,NO,SF,,,,,,,,,,,,,,,,,,0.00,190,50,0.00,0.0
Mekhi Blackmon,2570086,DB,IND,DEN,1.2,0.4,,0.13,0.09,0.04,0.04,0.04,,,,,,0.4,,2.01,,3.96,128,51,0.00,-3.96
Josh Blackwell,2568054,DB,CHI,@DET,,,,,,,,,,,,,,,,,,0.00,191,52,0.00,0.0
DaRon Bland,2567490,DB,DAL,NYG,3.09,1.07,,0.06,0.17,,,0.06,,,,,,0.56,,5.4,,7.78,49,53,0.00,-7.78
Reed Blankenship,2568057,DB,PHI,@KC,3.24,1.74,,0.06,0.18,,0.06,,,,,,,0.36,,,,7.58,55,54,0.00,-7.58
Joshuah Bledsoe,2566331,DB,FA,Bye,,,,,,,,,,,,,,,,,,,192,55,0.00,
