PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Christian McCaffrey,2557997,RB,SF,MIA,,,,66,,8,80,1,,,,,18.15,1,24.60,6.45
Tony Pollard,2562699,RB,DAL,IND,,,,91,2,2,15,,,,,,9.96,2,23.60,13.64
Josh Jacobs,2562377,RB,LV,LAC,,,,144,1,2,6,,,,,1,19.18,3,20.00,0.82
AJ Dillon,2563986,RB,GB,@CHI,,,,93,1,3,26,,,,,,8.54,4,19.40,10.86
D'Andre Swift,2563965,RB,DET,JAX,,,,62,1,4,49,,,,,,8.78,5,19.10,10.32
Cam Akers,2564319,RB,LA,SEA,,,,60,2,1,,,,,,,8.82,6,18.50,9.68
Samaje Perine,2558138,RB,CIN,KC,,,,106,,6,49,,,,,,12.83,7,18.50,5.67
Isiah Pacheco,2567808,RB,KC,@CIN,,,,66,1,2,16,,,,,,8.88,8,16.90,8.02
Saquon Barkley,2560968,RB,NYG,WAS,,,,63,1,5,18,,,,,,13.72,9,16.60,2.88
Ezekiel Elliott,2555224,RB,DAL,IND,,,,77,1,3,14,,,,,,10.63,10,16.60,5.97
Dalvin Cook,2557991,RB,MIN,NYJ,,,,86,1,2,-3,,,,,,13.17,11,15.30,2.13
Jerick McKinnon,2543715,RB,KC,@CIN,,,,51,,2,9,1,,,,,6.43,12,14.70,8.27
David Montgomery,2562502,RB,CHI,GB,,,,61,1,4,6,,,,,,13.67,13,14.70,1.03
Rachaad White,2568315,RB,TB,NO,,,,28,,6,41,1,,,,1,6.92,14,14.70,7.78
Bam Knight,2568036,RB,NYJ,@MIN,,,,90,,5,28,,,,,,12.82,15,14.30,1.48
James Cook,2567328,RB,BUF,@NE,,,,64,,6,41,,,,,,5.84,16,13.50,7.66
Jonathan Taylor,2564148,RB,IND,@DAL,,,,82,,3,21,,,,,,15.49,17,11.80,-3.69
Leonard Fournette,2557973,RB,TB,NO,,,,49,,6,32,,,,,,13.32,18,11.10,-2.22
Devin Singletary,2562734,RB,BUF,@NE,,,,51,1,,,,,,,,10.59,19,11.10,0.51
Dameon Pierce,2567685,RB,HOU,CLE,,,,73,,3,22,,,,,,13.76,20,11.00,-2.76
Miles Sanders,2562722,RB,PHI,TEN,,,,24,1,2,14,,,,,,11.65,21,10.80,-0.85
Austin Ekeler,2559169,RB,LAC,@LV,,,,35,,5,67,,,,,1,17.65,22,10.70,-6.95
Malik Davis,2568672,RB,DAL,IND,,,,29,1,,,,,,,,2.75,23,10.60,7.85
Brian Robinson,2568348,RB,WAS,@NYG,,,,96,,2,15,,,,,1,11.34,24,10.10,-1.24
Rhamondre Stevenson,2566343,RB,NE,BUF,,,,54,,6,24,,,,,1,16.10,25,9.80,-6.3
Najee Harris,2566448,RB,PIT,@ATL,,,,86,,1,6,,,,,,11.56,26,9.70,-1.86
Jamaal Williams,2558204,RB,DET,JAX,,,,35,1,,,,,,,,11.12,27,9.50,-1.62
Alexander Mattison,2562682,RB,MIN,NYJ,,,,14,1,2,4,,,,,,4.07,28,8.80,4.73
Kyle Juszczyk,2540230,RB,SF,MIA,,,,,,3,12,1,,,,,2.21,29,8.70,6.49
Latavius Murray,2541161,RB,DEN,@BAL,,,,47,,4,14,,,,,,10.29,30,8.10,-2.19
Nick Chubb,2561021,RB,CLE,@HOU,,,,80,,,,,,,,,13.19,31,8.00,-5.19
Aaron Jones,2558116,RB,GB,@CHI,,,,26,,5,24,,,,,,15.70,32,7.50,-8.2
Kareem Hunt,2557917,RB,CLE,@HOU,,,,56,,2,18,,,,,1,6.18,33,7.40,1.22
Mark Ingram,2495466,RB,NO,@TB,,,,27,,5,22,,,,,,4.50,34,7.40,2.9
