PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Bobby Wagner,2532966,LB,LA,SEA,4,3,2,3,1,,,,,,,,,1,2,,,12.93,1,24.70,11.77
Lavonte David,2532828,LB,TB,NO,10,2,1,2,,,,,,,,,,,1,,,11.92,2,24.10,12.18
Chandler Jones,2533538,LB,LV,LAC,5,1,3,2,,,,,,,,,,1,5,,,5.49,3,23.30,17.81
Foye Oluokun,2561132,LB,JAX,@DET,11,4,,,,,,,,,,,,,1,,,14.86,4,22.40,7.54
Chad Muma,2567760,LB,JAX,@DET,7,4,1.5,2,,,,,,,,,,,2,,,2.27,5,22.10,19.83
Josey Jewell,2560763,LB,DEN,@BAL,8,10,,,,,,,,,,,,,,,,12.28,6,21.60,9.32
Tony Fields II,2565971,LB,CLE,@HOU,3,1,,,1,1,1,1,,,,,,1,,16,1,1.93,7,20.97,19.04
Dre Greenlaw,2562428,LB,SF,MIA,7,1,,,,,1,,1,,,,,1,,,23,12.78,8,20.97,8.19
Nick Bolton,2566175,LB,KC,@CIN,8,8,,,,,,,,,,,,,,,,13.53,9,20.00,6.47
Alex Singleton,2553739,LB,DEN,@BAL,8,8,,,,,,,,,,,,,,,,4.47,10,20.00,15.53
Josh Uche,2564649,LB,NE,BUF,6,1,2,,,1,,,,,,,,,3,,,3.53,11,20.00,16.47
Eric Kendricks,2552312,LB,MIN,NYJ,9,4,,,,,,,,,,,,,,,,11.63,12,18.50,6.87
Jack Sanborn,2567424,LB,CHI,GB,9,2,,1,,,,,,,,,,,,,,13.36,13,18.40,5.04
Zaire Franklin,2561155,LB,IND,@DAL,6,4,,1,,,,,,,,,,1,,,,13.49,14,17.40,3.91
Uchenna Nwosu,2560826,LB,SEA,@LA,4,,2,1,,1,,,,,,,,,3,,,6.59,15,17.30,10.71
Jerome Baker,2560966,LB,MIA,@SF,6,5,0.5,1,,,,,,,,,,,1,,,8.28,16,17.20,8.92
Roquan Smith,2560877,LB,BAL,DEN,6,5,,2,,,,,,,,,,,,,,13.35,17,17.20,3.85
Jamin Davis,2566595,LB,WAS,@NYG,7,3,,1,,,1,,,,,,,,,,,11.46,18,16.80,5.34
Jordyn Brooks,2565135,LB,SEA,@LA,6,3,1,1,,,,,,,,,,,1,,,14.83,19,16.60,1.77
Rashaan Evans,2560718,LB,ATL,PIT,5,10,,,,,,,,,,,,,,,,12.32,20,16.50,4.18
Demario Davis,2533008,LB,NO,@TB,2,5,,,1,,,,,,,,,2,,4,,10.03,21,16.03,6.0
Cody Barton,2562472,LB,SEA,@LA,4,3,,,1,,,,,,,,,1,,10,,5.56,22,15.53,9.97
Patrick Queen,2563575,LB,BAL,DEN,7,2,,1,,,,,,,,,,,,,,11.63,23,15.00,3.37
Micah McFadden,2568003,LB,NYG,WAS,4,5,,,,1,,,,,,,,,,,,3.92,24,14.30,10.38
De'Vondre Campbell,2555255,LB,GB,@CHI,6,4,,,,,,,,,,,,,,,,11.63,25,13.40,1.77
Ernest Jones,2566229,LB,LA,SEA,7,1,,,,,,,,,,,,,,,,10.55,26,12.70,2.15
Azeez Ojulari,2566367,LB,NYG,WAS,1,,1,,,1,1,,,,,,,1,2,,,4.74,27,11.70,6.96
Fred Warner,2560917,LB,SF,MIA,1,1,,,1,,,,,,,,,2,,20,,12.83,28,11.67,-1.16
Christian Kirksey,2543720,LB,HOU,CLE,5,2,,1,,,,,,,,,,,,,,11.73,29,11.60,-0.13
Logan Wilson,2563752,LB,CIN,KC,4,3,,1,,,,,,,,,,,1,,,11.41,30,11.20,-0.21
Alex Anzalone,2558163,LB,DET,JAX,5,,,1,,,1,,,,,,,,,,,12.27,31,11.00,-1.27
T.J. Edwards,2562648,LB,PHI,TEN,4,2,,,,,,,,,,,,1,,,,13.73,32,10.90,-2.83
Jordan Hicks,2552315,LB,MIN,NYJ,4,2,,,,,,,,,,,,1,,,,12.01,33,10.90,-1.11
Nakobe Dean,2568072,LB,PHI,TEN,5,1,,1,,,,,,,,,,,,,,0.62,34,10.80,10.18
Willie Gay Jr.,2564280,LB,KC,@CIN,3,2,,1,,,,,,,,,,1,,,,9.49,35,10.70,1.21
Monty Rice,2566121,LB,TEN,@PHI,4,3,,1,,,,,,,,,,,,,,1.47,36,10.70,9.23
Jonathon Cooper,2566028,LB,DEN,@BAL,2,3,1,1,,,,,,,,,,,2,,,6.06,37,10.30,4.24
C.J. Mosley,2543464,LB,NYJ,@MIN,3,6,,,,,,,,,,,,,,,,14.57,38,9.90,-4.67
Ogbo Okoronkwo,2560829,LB,HOU,CLE,3,1,1,1,,,,,,,,,,,1,,,5.80,39,9.90,4.1
Adetokunbo Ogundeji,2565827,LB,ATL,PIT,3,4,,1,,,,,,,,,,,,,,4.26,40,9.80,5.54
Jihad Ward,2555248,LB,NYG,WAS,1,2,1,,,1,,,,,,,,,2,,,4.74,41,9.80,5.06
Bud Dupree,2552289,LB,TEN,@PHI,2,,1,,,1,,,,,,,,,1,,,5.55,42,9.40,3.85
Denzel Perryman,2552310,LB,LV,LAC,2,5,,1,,,,,,,,,,,1,,,10.87,43,9.40,-1.47
Tremaine Edmunds,2560713,LB,BUF,@NE,5,1,,,,,,,,,,,,,,,,11.65,44,9.30,-2.35
Matt Milano,2557969,LB,BUF,@NE,5,1,,,,,,,,,,,,,,,,11.13,45,9.30,-1.83
Nicholas Morrow,2559054,LB,CHI,GB,5,1,,,,,,,,,,,,,,,,12.07,46,9.30,-2.77
Germaine Pratt,2562702,LB,CIN,KC,2,2,,,,1,1,,,,,,,,,,-7,9.66,47,9.27,-0.39
Bobby Okereke,2562416,LB,IND,@DAL,4,3,,,,,,,,,,,,,,,,11.57,48,9.20,-2.37
Kyzir White,2560928,LB,PHI,TEN,3,2,,,,,,,,,,,,1,,,,10.96,49,9.20,-1.76
Kaden Elliss,2562901,LB,NO,@TB,3,5,,,,,,,,,,,,,,,,11.20,50,9.10,-2.1
Bradley Chubb,2561020,LB,MIA,@SF,2,1,1,1,,,,,,,,,,,2,,,5.23,51,8.70,3.47
Christian Elliss,2567004,LB,PHI,TEN,5,,,,,,,,,,,,,,,,,0.00,52,8.50,8.5
Jayon Brown,2558005,LB,LV,LAC,4,2,,,,,,,,,,,,,,,,10.62,53,8.40,-2.22
Carlos Dunlap,496780,LB,KC,@CIN,4,,,1,,,,,,,,,,,,,,4.51,54,8.30,3.79
Quay Walker,2567631,LB,GB,@CHI,3,4,,,,,,,,,,,,,,,,13.10,55,8.30,-4.8
Mykal Walker,2563530,LB,ATL,PIT,2,6,,,,,,,,,,,,,,,,11.75,56,8.20,-3.55
Sione Takitaki,2562753,LB,CLE,@HOU,1,8,,,,,,,,,,,,,,,,9.45,57,8.10,-1.35
Damone Clark,2567493,LB,DAL,IND,2,1,,,,1,,,,,,,,,,,,2.21,58,7.70,5.49
Kenneth Murray,2565063,LB,LAC,@LV,2,1,,,,1,,,,,,,,,,,,7.87,59,7.70,-0.17
Dylan Cole,2559152,LB,TEN,@PHI,4,1,,,,,,,,,,,,,,,,8.59,60,7.60,-0.99
Dominique Robinson,2567421,LB,CHI,GB,4,1,,,,,,,,,,,,,,,,4.55,61,7.60,3.05
Joe Schobert,2555166,LB,FA,Bye,4,1,,,,,,,,,,,,,,,,,62,7.60,
Preston Smith,2552276,LB,GB,@CHI,4,1,,,,,,,,,,,,,,,,7.09,63,7.60,0.51
Drue Tranquill,2562765,LB,LAC,@LV,4,1,,,,,,,,,,,,,,,,12.76,64,7.60,-5.16
Kwon Alexander,2552592,LB,NYJ,@MIN,3,1,,1,,,,,,,,,,,,,,4.89,65,7.40,2.51
Anthony Barr,2543459,LB,DAL,IND,2,,1,1,,,,,,,,,,,1,,,3.42,66,7.40,3.98
