PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Mark Andrews,2560957,TE,BAL,IND,,,,,,11,147,2,,,2,,38.50,,11,11,11,13,85,3,3,2,1,36.20
David Njoku,2557986,TE,CLE,@LAC,,,,,,7,149,1,,,,,27.40,,7,7,7,7,100,,,,2,25.40
Kyle Pitts,2565830,TE,ATL,NYJ,,,,,,9,119,1,,,,,36.60,,9,9,9,10,90,2,1,1,3,22.40
Dawson Knox,2562681,TE,BUF,@KC,,,,,,3,117,1,,,,,19.80,,3,3,3,4,75,1,,1,4,19.20
Hunter Henry,2555341,TE,NE,@HOU,,,,,,6,75,1,,,,,20.70,,6,6,6,8,75,1,1,,5,16.50
Travis Kelce,2540258,TE,KC,BUF,,,,,,6,57,1,,,,,15.60,,6,6,6,10,60,1,1,1,6,14.70
Donald Parham,2562394,TE,LAC,CLE,,,,,,2,29,1,,,1,,15.30,,2,2,2,2,100,,,,7,11.90
Dalton Schultz,2560866,TE,DAL,NYG,,,,,,6,79,,,,,,10.90,,6,6,6,8,75,1,,,8,10.90
Hayden Hurst,2560747,TE,ATL,NYJ,,,,,,4,40,1,,,,2,36.60,,4,4,4,5,80,1,1,,9,9.70
Evan Engram,2557858,TE,NYG,@DAL,,,,,,4,55,,,,,,12.80,,4,4,4,4,100,1,1,,10,9.20
Tyler Higbee,2555364,TE,LA,@SEA,,,,,,2,14,1,,,,,8.40,,2,2,2,2,100,1,1,,11,8.40
Tommy Tremble,2565914,TE,CAR,PHI,,,,,,2,12,1,,,,,14.20,,2,2,2,4,50,1,1,1,12,8.20
MyCole Pruitt,2552401,TE,TEN,@JAX,,,,,,1,14,1,,,,,12.70,,1,1,1,1,100,1,1,,13,7.90
Antony Auclair,2559044,TE,HOU,NE,,,,,,1,11,1,,,,,13.50,,1,1,1,1,100,1,1,,14,7.60
