PlayerName,PlayerId,Pos,Team,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Terez Hall,2562277,LB,NE,,,,,,,,,,,,,,,,,,222,0.00
Shaun Dion Hamilton,2561003,LB,DET,,,,,,,,,,,,,,,,,,223,0.00
Chase Hansen,2562280,LB,NO,,,,,,,,,,,,,,,,,,224,0.00
Darius Harris,2563108,LB,FA,,,,,,,,,,,,,,,,,,225,0.00
Josh Harvey-Clemons,2557880,LB,FA,,,,,,,,,,,,,,,,,,226,0.00
Justin Hollins,2562285,LB,LA,,,,,,,,,,,,,,,,,,227,0.00
Joel Iyiegbuniwe,2560750,LB,CHI,,,,,,,,,,,,,,,,,,228,0.00
Leon Jacobs,2560758,LB,FA,,,,,,,,,,,,,,,,,,229,0.00
Anfernee Jennings,2564613,LB,NE,,,,,,,,,,,,,,,,,,230,0.00
Josey Jewell,2560763,LB,DEN,,,,,,,,,,,,,,,,,,231,0.00
Buddy Johnson,2566454,LB,PIT,,,,,,,,,,,,,,,,,,232,0.00
Chandler Jones,2533538,LB,ARI,,,,,,,,,,,,,,,,,,233,0.00
Christian Jones,2550572,LB,CHI,,,,,,,,,,,,,,,,,,234,0.00
Ernest Jones,2566229,LB,LA,,,,,,,,,,,,,,,,,,235,0.00
Peter Kalambayi,2560774,LB,FA,,,,,,,,,,,,,,,,,,236,0.00
Isaiah Kaufusi,2565606,LB,FA,,,,,,,,,,,,,,,,,,237,0.00
Mychal Kendricks,2532890,LB,FA,,,,,,,,,,,,,,,,,,238,0.00
Micah Kiser,2560782,LB,DEN,,,,,,,,,,,,,,,,,,239,0.00
Jordan Kunaszyk,2563127,LB,WAS,,,,,,,,,,,,,,,,,,240,0.00
Harvey Langi,2558963,LB,NE,,,,,,,,,,,,,,,,,,241,0.00
Elijah Lee,2558121,LB,CLE,,,,,,,,,,,,,,,,,,242,0.00
Marquel Lee,2557972,LB,LV,,,,,,,,,,,,,,,,,,243,0.00
Sean Lee,496937,LB,FA,,,,,,,,,,,,,,,,,,244,0.00
Frankie Luvu,2561366,LB,CAR,,,,,,,,,,,,,,,,,,245,0.00
Aaron Lynch,2543650,LB,FA,,,,,,,,,,,,,,,,,,246,0.00
Blake Lynch,2564562,LB,MIN,,,,,,,,,,,,,,,,,,247,0.00
Cassh Maluia,2564622,LB,FA,,,,,,,,,,,,,,,,,,248,0.00
Justin March,2553815,LB,FA,,,,,,,,,,,,,,,,,,249,0.00
Cassius Marsh,2543868,LB,FA,,,,,,,,,,,,,,,,,,250,0.00
Kamal Martin,2564010,LB,CAR,,,,,,,,,,,,,,,,,,251,0.00
Blake Martinez,2555161,LB,NYG,,,,,,,,,,,,,,,,,,252,0.00
Isaiah McDuffie,2566082,LB,GB,,,,,,,,,,,,,,,,,,253,0.00
Cameron McGrone,2566337,LB,NE,,,,,,,,,,,,,,,,,,254,0.00
Benardrick McKinney,2552490,LB,FA,,,,,,,,,,,,,,,,,,255,0.00
Wynton McManis,2556842,LB,FA,,,,,,,,,,,,,,,,,,256,0.00
Raekwon McMillan,2558070,LB,NE,,,,,,,,,,,,,,,,,,257,0.00
Montrel Meander,2561376,LB,CLE,,,,,,,,,,,,,,,,,,258,0.00
Matt Milano,2557969,LB,BUF,,,,,,,,,,,,,,,,,,259,0.00
Christian Miller,2562313,LB,FA,,,,,,,,,,,,,,,,,,260,0.00
Jarvis Miller,2565789,LB,FA,,,,,,,,,,,,,,,,,,261,0.00
Barkevious Mingo,2540140,LB,FA,,,,,,,,,,,,,,,,,,262,0.00
Nicholas Morrow,2559054,LB,LV,,,,,,,,,,,,,,,,,,263,0.00
Dylan Moses,2565627,LB,JAX,,,,,,,,,,,,,,,,,,264,0.00
Calvin Munson,2559217,LB,NE,,,,,,,,,,,,,,,,,,265,0.00
Kenneth Murray,2565063,LB,LAC,,,,,,,,,,,,,,,,,,266,0.00
Tanner Muse,2564427,LB,FA,,,,,,,,,,,,,,,,,,267,0.00
Hamsah Nasirildeen,2565747,LB,NYJ,,,,,,,,,,,,,,,,,,268,0.00
Anthony Nelson,2562507,LB,TB,,,,,,,,,,,,,,,,,,269,0.00
Hardy Nickerson,2558982,LB,HOU,,,,,,,,,,,,,,,,,,270,0.00
Nick Niemann,2566496,LB,LAC,,,,,,,,,,,,,,,,,,271,0.00
Mark Nzeocha,2552684,LB,FA,,,,,,,,,,,,,,,,,,272,0.00
Dorian O'Daniel,2560827,LB,KC,,,,,,,,,,,,,,,,,,273,0.00
Amen Ogbongbemiga,2566499,LB,LAC,,,,,,,,,,,,,,,,,,274,0.00
James Onwualu,2559225,LB,FA,,,,,,,,,,,,,,,,,,275,0.00
Joseph Ossai,2565956,LB,CIN,,,,,,,,,,,,,,,,,,276,0.00
Natrez Patrick,2562325,LB,DEN,,,,,,,,,,,,,,,,,,277,0.00
Jacob Phillips,2563806,LB,CLE,,,,,,,,,,,,,,,,,,278,0.00
Kevin Pierre-Louis,2543563,LB,HOU,,,,,,,,,,,,,,,,,,279,0.00
Randy Ramsey,2562920,LB,GB,,,,,,,,,,,,,,,,,,280,0.00
Hamilcar Rashed Jr.,2565756,LB,FA,,,,,,,,,,,,,,,,,,281,0.00
LaRoy Reynolds,2541741,LB,FA,,,,,,,,,,,,,,,,,,282,0.00
Monty Rice,2566121,LB,TEN,,,,,,,,,,,,,,,,,,283,0.00
Max Richardson,2565657,LB,FA,,,,,,,,,,,,,,,,,,284,0.00
Derick Roberson,2562870,LB,TEN,,,,,,,,,,,,,,,,,,285,0.00
Craig Robertson,2532431,LB,FA,,,,,,,,,,,,,,,,,,286,0.00
Edmond Robinson,2552441,LB,FA,,,,,,,,,,,,,,,,,,287,0.00
Chris Rumph II,2566508,LB,LAC,,,,,,,,,,,,,,,,,,288,0.00
Tegray Scales,2560864,LB,FA,,,,,,,,,,,,,,,,,,289,0.00
Cameron Smith,2562737,LB,FA,,,,,,,,,,,,,,,,,,290,0.00
Emmanuel Smith,2561275,LB,FA,,,,,,,,,,,,,,,,,,291,0.00
Jaylon Smith,2555310,LB,FA,,,,,,,,,,,,,,,,,,292,0.00
Jordan Smith,2566169,LB,JAX,,,,,,,,,,,,,,,,,,293,0.00
Rashad Smith,2565420,LB,FA,,,,,,,,,,,,,,,,,,294,0.00
Shaq Smith,2565708,LB,FA,,,,,,,,,,,,,,,,,,295,0.00
Terrance Smith,2556775,LB,FA,,,,,,,,,,,,,,,,,,296,0.00
Za'Darius Smith,2552279,LB,GB,,,,,,,,,,,,,,,,,,297,0.00
Grant Stuard,2566568,LB,TB,,,,,,,,,,,,,,,,,,298,0.00
Ty Summers,2562748,LB,GB,,,,,,,,,,,,,,,,,,299,0.00
Chazz Surratt,2566322,LB,MIN,,,,,,,,,,,,,,,,,,300,0.00
Jahlani Tavai,2562755,LB,NE,,,,,,,,,,,,,,,,,,301,0.00
Adarius Taylor,2550565,LB,FA,,,,,,,,,,,,,,,,,,302,0.00
Shaq Thompson,2552447,LB,CAR,,,,,,,,,,,,,,,,,,303,0.00
Josh Uche,2564649,LB,NE,,,,,,,,,,,,,,,,,,304,0.00
James Vaughters,2553781,LB,ATL,,,,,,,,,,,,,,,,,,305,0.00
