PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Aaron Donald,2543485,DL,LA,@SEA,5,2,1,2,,,,,,,,,,1,3,,,1,19.10
Greg Rousseau,2565875,DL,BUF,@KC,4,1,1,1,1,,,,,,,,,1,1,3,,2,17.70
Everson Griffen,496790,DL,MIN,DET,2,2,2,1,,1,,,,,,,,,2,,,3,15.00
K'Lavon Chaisson,2564166,DL,JAX,TEN,3,3,1,2,,,,,,,,,,,3,,,4,14.00
Nick Bosa,2562629,DL,SF,@ARI,4,1,1,2,,,,,,,,,,,2,,,5,13.60
Al-Quadin Muhammad,2558131,DL,IND,@BAL,5,2,0.5,1,,,,,,,,,,,2,,,6,13.60
Trey Hendrickson,2557943,DL,CIN,GB,2,2,2,2,,,,,,,,,,,3,,,7,13.50
Zach Allen,2562219,DL,ARI,SF,4,1,1,2,,,,,,,,,,,1,,,8,13.10
J.J. Watt,2495488,DL,ARI,SF,3,,,2,,,,,,,,,,1,4,,,9,12.60
DaVon Hamilton,2564190,DL,JAX,TEN,4,3,,,,,,,,,,,,1,,,,10,11.70
Trey Flowers,2552278,DL,DET,@MIN,4,1,1,1,,,,,,,,,,,1,,,11,11.60
Yannick Ngakoue,2555421,DL,LV,CHI,3,,2,1,,,,,,,,,,,2,,,12,11.60
Genard Avery,2560964,DL,PHI,@CAR,4,4,,1,,,,,,,,,,,,,,13,11.50
Austin Johnson,2556368,DL,NYG,@DAL,3,1,1,2,,,,,,,,,,,1,,,14,11.40
Myles Garrett,2557965,DL,CLE,@LAC,2,,1,1,,,,,,,,,,1,3,,,15,10.90
D.J. Jones,2558265,DL,SF,@ARI,4,,1,1,,,,,,,,,,,1,,,16,10.80
Jonathan Greenard,2564070,DL,HOU,NE,3,,1,2,,,,,,,,,,,1,,,17,10.60
Kenny Clark,2555282,DL,GB,@CIN,3,3,,2,,,,,,,,,,,,,,18,10.50
Calais Campbell,744,DL,BAL,IND,3,1,,1,,,,,,,,,1,,,,,19,10.40
Cameron Jordan,2495184,DL,NO,@WAS,3,1,,1,,,,,,,,,,1,1,,,20,10.40
Daron Payne,2560834,DL,WAS,NO,3,,1,1,,,1,,,,,,,,1,,6,21,10.30
Dawuane Smoot,2557839,DL,JAX,TEN,2,1,1.5,1,,,,,,,,,,,3,,,22,10.20
Jeffery Simmons,2562733,DL,TEN,@JAX,3,,,1,,,,,,,,,,1,2,,,23,10.10
Danielle Hunter,2552603,DL,MIN,DET,2,2,1,1,,,,,,,,,,,3,,,24,10.00
Tyquan Lewis,2560791,DL,IND,@BAL,2,3,1.5,,,,,,,,,,,,2,,,25,9.80
Shelby Harris,2549926,DL,DEN,@PIT,3,2,,2,,,,,,,,,,,,,,26,9.70
Tanoh Kpassagnon,2558185,DL,NO,@WAS,3,1,,,,,,,,,,,,1,2,,,27,9.40
Rasheem Green,2560998,DL,SEA,LA,5,1,,,,,,,,,,,,,,,,28,9.30
Chase Young,2565294,DL,WAS,NO,1,2,1,,,1,,,,,,,,,1,,,29,9.30
Cameron Heyward,2508109,DL,PIT,DEN,2,1,,,,,,,,,,,,2,,,,30,9.20
Charles Harris,2558001,DL,DET,@MIN,3,,1,1,,,,,,,,,,,1,,,31,9.10
Sebastian Joseph-Day,2561079,DL,LA,@SEA,3,5,,,,,,,,,,,,,,,,32,9.10
Tim Ward,2562939,DL,NYJ,@ATL,2,,,,,,,,,,,,,2,,,,33,8.40
Dean Lowry,2555274,DL,GB,@CIN,,2,0.5,,,,,,,,,,,2,1,,,34,8.10
Danny Shelton,2552325,DL,NYG,@DAL,2,4,0.5,,,,,,,,,,,,1,,,35,8.10
Josh Sweat,2560889,DL,PHI,@CAR,1,3,1,1,,,,,,,,,,,1,,,36,8.10
Leonard Williams,2552486,DL,NYG,@DAL,2,4,0.5,,,,,,,,,,,,1,,,37,8.10
Adetokunbo Ogundeji,2565827,DL,ATL,NYJ,2,,1,1,,,,,,,,,,,2,,,38,7.90
Javon Hargrave,2555239,DL,PHI,@CAR,1,2,1,1,,,,,,,,,,,2,,,39,7.80
D.J. Wonnum,2564583,DL,MIN,DET,1,2,1,1,,,,,,,,,,,2,,,40,7.80
Jacob Tuioti-Mariner,2561282,DL,PIT,DEN,2,,1,1,,,,,,,,,,,1,,,41,7.40
Montravius Adams,2557876,DL,NO,@WAS,1,2,,1,,,,,,,,,,1,,,,42,7.30
Fletcher Cox,2533051,DL,PHI,@CAR,1,1,1,1,,,,,,,,,,,2,,,43,7.00
Derrick Nnadi,2560823,DL,KC,BUF,4,,,,,,,,,,,,,,,,,44,6.80
Carlos Dunlap,496780,DL,SEA,LA,2,1,,,,,,,,,,,,1,,,,45,6.70
Armon Watts,2562773,DL,MIN,DET,3,2,,,,,,,,,,,,,,,,46,6.70
Bilal Nichols,2560821,DL,CHI,@LV,3,,,1,,,,,,,,,,,,,,47,6.60
Jerry Tillery,2562763,DL,LAC,CLE,2,4,,,,,,,,,,,,,,,,48,6.60
Matthew Ioannidis,2555240,DL,WAS,NO,2,2,,,,,,,,,,,,,3,,,49,6.50
D.J. Reader,2555388,DL,CIN,GB,2,3,,,,,,,,,,,,,1,,,50,6.30
Carl Granderson,2562273,DL,NO,@WAS,1,,1,1,,,,,,,,,,,2,,,51,6.20
Darrell Taylor,2565198,DL,SEA,LA,1,,1,1,,,,,,,,,,,2,,,52,6.20
Jaleel Johnson,2557845,DL,HOU,NE,3,,,,,,1,,,,,,,,,,,53,6.10
