PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Azeez Al-Shaair,2562462,LB,SF,@CIN,8,3,1,3,,,,,,,,,,1,,,,12.56,1,25.00,12.44
C.J. Mosley,2543464,LB,NYJ,NO,11,6,,,,,,,,,,,,,,,,13.05,2,23.50,10.45
Josh Woods,2561626,LB,DET,@DEN,10,3,,2,,,,,,,,,,,1,,,,3,22.90,
De'Vondre Campbell,2555255,LB,GB,CHI,9,7,,,,,,,,,,,,,,,,12.33,4,20.90,8.57
Leonard Floyd,2555285,LB,LA,@ARI,5,3,,,1,,,,,,,,,2,1,11,,7.11,5,20.27,13.16
Cole Holcomb,2562872,LB,WAS,DAL,3,5,,,1,,,1,,,,,,1,,31,,13.11,6,20.13,7.02
Tremaine Edmunds,2560713,LB,BUF,@TB,7,5,,1,,,,,,,,,,1,,,,11.88,7,19.90,8.02
Devin White,2562781,LB,TB,BUF,7,3,1.5,1,,,,,,,,,,,2,,,13.96,8,19.80,5.84
Bobby Wagner,2532966,LB,SEA,@HOU,6,9,,1,,,,,,,,,,,,,,13.42,9,18.90,5.48
Damien Wilson,2552686,LB,JAX,@TEN,6,4,1,2,,,,,,,,,,,1,,,8.91,10,18.90,9.99
Eric Kendricks,2552312,LB,MIN,PIT,5,6,1,2,,,,,,,,,,,1,,,12.32,11,18.80,6.48
Shaq Thompson,2552447,LB,CAR,ATL,9,2,,1,,,,,,,,,,,,,,12.48,12,18.40,5.92
Ernest Jones,2566229,LB,LA,@ARI,5,2,,,1,,,,,,,,,1,,31,,,13,17.13,
Matt Milano,2557969,LB,BUF,@TB,6,3,1,1,,,,,,,,,,,2,,,10.57,14,17.10,6.53
Preston Smith,2552276,LB,GB,CHI,3,1,2,1,,1,,,,,,,,,3,,,5.39,15,16.40,11.01
Demario Davis,2533008,LB,NO,@NYJ,6,2,,1,,,,,,,,,,1,,,,11.11,16,15.80,4.69
Micah Parsons,2566019,LB,DAL,@WAS,3,,2,1,,1,,,,,,,,,2,,,10.83,17,15.10,4.27
Quincy Williams,2562954,LB,NYJ,NO,5,3,,1,,,,,,,,,,1,,,,11.69,18,14.90,3.21
Kamu Grugier-Hill,2556363,LB,HOU,SEA,5,1,,2,,,,,,,,,,1,,,,12.25,19,14.80,2.55
Lavonte David,2532828,LB,TB,BUF,8,1,,,,,,,,,,,,,,,,11.99,20,14.40,2.41
Devin Bush,2562243,LB,PIT,@MIN,3,5,,,,,,,,,,,,2,,,,9.32,21,14.10,4.78
Germaine Pratt,2562702,LB,CIN,SF,4,5,,,,,,,,,,,,1,,,,12.14,22,13.30,1.16
Rashaan Evans,2560718,LB,TEN,JAX,1,5,,1,1,,,,,,,,,1,,1,,8.73,23,13.23,4.5
Kwon Alexander,2552592,LB,NO,@NYJ,4,,2,1,,,,,,,,,,,1,,,7.82,24,12.80,4.98
Anthony Barr,2543459,LB,MIN,PIT,4,5,,1,,,,,,,,,,,1,,,8.42,25,12.80,4.38
Myles Jack,2555329,LB,JAX,@TEN,6,3,,,,,,,,,,,,,,,,11.67,26,12.60,0.93
Christian Kirksey,2543720,LB,HOU,SEA,5,5,,,,,,,,,,,,,,,,9.99,27,12.50,2.51
Kyzir White,2560928,LB,LAC,NYG,5,5,,,,,,,,,,,,,,,,12.56,28,12.50,-0.06
Mykal Walker,2563530,LB,ATL,@CAR,,,,,1,,,1,,,,,,1,,66,,1.56,29,12.20,10.64
Jordyn Brooks,2565135,LB,SEA,@HOU,4,6,,,,,,,,,,,,,,,,13.30,30,11.60,-1.7
Robert Quinn,2495485,LB,CHI,@GB,2,,2,2,,,,,,,,,,,2,,,6.88,31,11.40,4.52
Shaquil Barrett,2550541,LB,TB,BUF,2,1,1.5,1,,,,,,,,,,,5,,,7.05,32,11.20,4.15
Jordan Hicks,2552315,LB,ARI,LA,6,1,,,,,,,,,,,,,,,,12.97,33,11.00,-1.97
Foye Oluokun,2561132,LB,ATL,@CAR,3,4,,,,,,,,,,,,1,,,,13.97,34,10.80,-3.17
Roquan Smith,2560877,LB,CHI,@GB,4,5,,,,,,,,,,,,,,,,14.56,35,10.80,-3.76
Jeremiah Owusu-Koramoah,2565983,LB,CLE,BAL,6,,,,,,,,,,,,,,1,,,10.01,36,10.70,0.69
Jayon Brown,2558005,LB,TEN,JAX,2,1,,,1,,,,,,,,,1,,2,,12.89,37,10.27,-2.62
Benardrick McKinney,2552490,LB,NYG,@LAC,5,,,1,,,,,,,,,,,,,,3.98,38,10.00,6.02
Deion Jones,2555162,LB,ATL,@CAR,5,1,,,,,,,,,,,,,1,,,13.11,39,9.80,-3.31
Chandler Jones,2533538,LB,ARI,LA,2,1,1,,,1,,,,,,,,,,,,6.21,40,9.70,3.49
Jermaine Carter,2561093,LB,CAR,ATL,3,4,,,,,1,,,,,,,,,,,7.89,41,9.30,1.41
Krys Barnes,2563971,LB,GB,CHI,3,2,,,,,,,,,,,,1,,,,8.92,42,9.20,0.28
Joe Schobert,2555166,LB,PIT,@MIN,4,3,,,,,,,,,,,,,,,,12.58,43,9.20,-3.38
Brandon Copeland,2541695,LB,ATL,@CAR,3,1,,2,,,,,,,,,,,,,,3.01,44,8.90,5.89
Amen Ogbongbemiga,2566499,LB,LAC,NYG,4,2,,,,,,,,,,,,,,,,0.61,45,8.40,7.79
Jamin Davis,2566595,LB,WAS,DAL,2,3,,,,,,,,,,,,1,,,,9.47,46,8.30,-1.17
Tae Crowder,2564727,LB,NYG,@LAC,2,6,,,,,,,,,,,,,,,,10.81,47,8.20,-2.61
Harold Landry,2560784,LB,TEN,JAX,2,1,1,1,,,,,,,,,,,1,,,8.26,48,8.20,-0.06
Derick Roberson,2562870,LB,TEN,JAX,1,3,1,1,,,,,,,,,,,1,,,2.62,49,8.10,5.48
Samson Ebukam,2558830,LB,SF,@CIN,,3,0.5,,,1,,,,,,,,,2,,,4.87,50,7.90,3.03
Azeez Ojulari,2566367,LB,NYG,@LAC,2,,1,1,,,,,,,,,,,2,,,5.85,51,7.90,2.05
Nick Niemann,2566496,LB,LAC,NYG,1,,,,1,,,,,,,,,1,,,,0.54,52,7.70,7.16
Nick Bolton,2566175,LB,KC,LV,3,3,,,,,,,,,,,,,,,,4.15,53,7.50,3.35
Leighton Vander Esch,2560908,LB,DAL,@WAS,2,2,,,,,,,,,,,,1,,,,6.24,54,7.50,1.26
Fred Warner,2560917,LB,SF,@CIN,1,6,,,,,,,,,,,,,1,,,11.86,55,7.00,-4.86
Tyus Bowser,2558166,LB,BAL,@CLE,2,1,,,,,,,,,,,,1,,,,8.43,56,6.70,-1.73
Willie Gay Jr.,2564280,LB,KC,LV,3,2,,,,,,,,,,,,,,,,7.81,57,6.70,-1.11
Odafe Oweh,2565848,LB,BAL,@CLE,3,2,,,,,,,,,,,,,,,,4.61,58,6.70,2.09
Josh Bynes,2530491,LB,BAL,@CLE,2,4,,,,,,,,,,,,,,,,8.79,59,6.60,-2.19
Von Miller,2495202,LB,LA,@ARI,2,2,,1,,,,,,,,,,,,,,5.60,60,6.50,0.9
Joe Bachie,2564661,LB,CIN,SF,3,1,,,,,,,,,,,,,,,,,61,5.90,
Jarrad Davis,2557855,LB,NYJ,NO,3,1,,,,,,,,,,,,,,,,2.40,62,5.90,3.5
Derrick Barnes,2566055,LB,DET,@DEN,2,3,,,,,,,,,,,,,,,,7.31,63,5.80,-1.51
Reggie Ragland,2555169,LB,NYG,@LAC,2,3,,,,,,,,,,,,,,,,6.03,64,5.80,-0.23
Trevis Gipson,2563695,LB,CHI,@GB,1,,1,1,,,,,,,,,,,1,,,6.97,65,5.70,-1.27
Shaq Lawson,2555252,LB,FA,Bye,2,1,0.5,,,,,,,,,,,,1,,,,66,5.70,
