PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Maxx Crosby,2562439,DL,LV,NYG,6,2,3,3,,,,,,,,,,,3,,,7.74,1,22.20,14.46
DeForest Buckner,2555275,DL,IND,@CAR,4,,1,2,,,,,,,,,,2,2,,,5.75,2,17.00,11.25
Kobie Turner,2569954,DL,LA,@GB,7,3,1,1,,,,,,,,,,,1,,,2.75,3,16.30,13.55
David Onyemata,2556274,DL,ATL,MIN,5,5,1,,,1,,,,,,,,,,,,4.90,4,16.00,11.1
John Franklin-Myers,2560731,DL,NYJ,LAC,1,1,1,1,,,,,,,,,,3,3,,,3.28,5,14.60,11.32
Calais Campbell,744,DL,ATL,MIN,4,,1,1,,,,,,,1,,,,1,,,3.98,6,14.00,10.02
Dalvin Tomlinson,2557846,DL,CLE,ARI,2,2,2.5,2,,,,,,,,,,,3,,,3.28,7,13.70,10.42
Calijah Kancey,2570356,DL,TB,@HOU,4,,1,3,,,,,,,,,,,1,,,3.10,8,13.00,9.9
Justin Madubuike,2563563,DL,BAL,SEA,4,,1,2,,,,,,,,,,,1,,,4.20,9,11.50,7.3
Deatrich Wise,2558000,DL,NE,WAS,3,5,1,1,,,,,,,,,,,1,,,5.86,10,11.50,5.64
Cameron Jordan,2495184,DL,NO,CHI,3,4,1,1,,,,,,,,,,,2,,,5.53,11,11.40,5.87
Za'Darius Smith,2552279,DL,CLE,ARI,3,,1,2,,,,,,,,,,,2,,,4.19,12,10.50,6.31
Leki Fotu,2564910,DL,ARI,@CLE,3,2,0.5,2,,,,,,,,,,,1,,,2.64,13,10.20,7.56
Carl Granderson,2562273,DL,NO,CHI,5,1,,1,,,,,,,,,,,1,,,7.35,14,10.10,2.75
Malcolm Koonce,2566262,DL,LV,NYG,4,,1,1,,,,,,,,,,,1,,,2.98,15,10.00,7.02
Zach Sieler,2561129,DL,MIA,@KC,4,3,,,,,1,,,,,,,,2,,,5.81,16,9.80,3.99
Jeffery Simmons,2562733,DL,TEN,@PIT,4,3,,1,,,,,,,,,,,1,,,5.85,17,9.80,3.95
