PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Blake Cashman,2562496,LB,MIN,@SEA,9,3,,1,,,,,,,,,,1,,,,1,19.30
Marte Mapu,2570104,LB,NE,@BUF,3,4,,,1,1,,,,,,,,2,,6,,2,19.10
Zack Baun,2564664,LB,PHI,@WAS,7,3,,2,,1,,,,,,,,,,,,3,18.80
Cedric Gray,2572063,LB,TEN,@IND,9,6,,,,,,,,,,,,,,,,4,17.10
Matthew Judon,2555505,LB,ATL,NYG,1,,1,1,1,,,1,,,,,,1,2,27,,5,16.90
Frankie Luvu,2561366,LB,WAS,PHI,3,4,,2,1,,,,,,,,,1,,,,6,15.90
Bobby Wagner,2532966,LB,WAS,PHI,8,1,,,,,,,,,,,,1,1,,,7,15.60
Terrel Bernard,2567325,LB,BUF,NE,8,4,,,,,,,,,,,,,1,,,8,14.90
Jacoby Windmon,2573521,LB,CAR,ARI,4,4,1,1,,,,,,,,,,1,1,,,9,14.90
Edgerrin Cooper,2572030,LB,GB,NO,8,2,,1,,,,,,,,,,,,,,10,14.70
Kaden Elliss,2562901,LB,ATL,NYG,2,5,1,1,,1,,,,,,,,,2,,,11,14.00
Daiyan Henley,2570281,LB,LAC,DEN,7,3,,1,,,,,,,,,,,,,,12,13.80
Kyzir White,2560928,LB,ARI,@CAR,5,3,1,1,,,,,,,,,,,2,,,13,13.80
Micah Parsons,2566019,LB,DAL,TB,4,1,1,1,,1,,,,,,,,,,,,14,13.60
Demario Davis,2533008,LB,NO,@GB,6,4,,1,,,,,,,,,,,1,,,15,13.40
Andrew Van Ginkel,2562768,LB,MIN,@SEA,2,3,2,2,,,,,,,,,,,3,,,16,13.30
Lavonte David,2532828,LB,TB,@DAL,6,2,,2,,,,,,,,,,,,,,17,13.20
Christian Harris,2567679,LB,HOU,@KC,5,2,1,1,,,,,,,,,,,1,,,18,12.70
