PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Davante Adams,2543495,WR,LV,@JAX,,,,,,10,146,2,,,,,40.10,,10,10,10,17,59,,,,1,31.60
Tyreek Hill,2556214,WR,MIA,@CHI,,,,,,7,143,1,,,,,48.30,,7,7,7,8,88,2,,1,2,23.80
Justin Jefferson,2564556,WR,MIN,@WAS,,,,10,,7,115,1,,,,,31.90,1,7,8,7,13,54,3,,1,3,22.00
Cooper Kupp,2557898,WR,LA,@TB,,,,1,,8,127,1,,,,1,25.66,3,8,11,8,9,89,1,,,4,21.03
Christian Kirk,2560781,WR,JAX,LV,,,,,,8,76,1,,,,,31.40,,8,8,8,9,89,1,1,2,5,17.60
Jaylen Waddle,2566292,WR,MIA,@CHI,,,,,,5,85,1,,,,,48.30,,5,5,5,7,71,1,,,6,17.00
Mecole Hardman,2562580,WR,KC,TEN,,,,,,6,79,1,,,,,39.30,,6,6,6,9,67,3,1,1,7,16.90
Allen Lazard,2560787,WR,GB,@DET,,,,,,4,87,1,,,,,27.90,,4,4,4,10,40,3,,1,8,16.70
Curtis Samuel,2558066,WR,WAS,MIN,,,,16,,3,65,1,,,,,34.20,1,3,4,3,4,75,,,,9,15.60
Tyler Lockett,2552430,WR,SEA,@ARI,,,,,,5,67,1,,,,,29.10,,5,5,5,5,100,,1,,10,15.20
Josh Palmer,2566502,WR,LAC,@ATL,,,,,,8,106,,,,,,27.50,,8,8,8,10,80,,,,11,14.60
Darnell Mooney,2563707,WR,CHI,MIA,,,,2,,7,43,1,,,,,19.50,1,7,8,7,8,88,1,1,,12,14.00
A.J. Brown,2562238,WR,PHI,@HOU,,,,,,4,59,1,,,,,21.90,,4,4,4,6,67,1,1,,13,13.90
JuJu Smith-Schuster,2558149,WR,KC,TEN,,,,,,10,88,,,,,,39.30,,10,10,10,12,83,2,,,14,13.80
Garrett Wilson,2568048,WR,NYJ,BUF,,,,7,,8,92,,,,,1,16.80,1,8,9,8,9,89,1,1,,15,12.90
Terrace Marshall Jr.,2565902,WR,CAR,@CIN,,,,,,3,53,1,,,,,19.30,,3,3,3,6,50,1,,,16,12.80
Chris Moore,2555209,WR,HOU,PHI,,,,2,,4,43,1,,,,,23.40,1,4,5,4,5,80,1,,,17,12.50
DK Metcalf,2562685,WR,SEA,@ARI,,,,,,5,37,1,,,,,29.10,,5,5,5,6,83,2,,2,18,12.20
Stefon Diggs,2552608,WR,BUF,@NYJ,,,,,,5,93,,,,,,20.90,,5,5,5,10,50,,,,19,11.80
DeAndre Hopkins,2540165,WR,ARI,SEA,,,,,,4,36,1,,,,,23.40,,4,4,4,5,80,1,,,20,11.60
Rondale Moore,2566433,WR,ARI,SEA,,,,,,8,69,,,,,,23.40,,8,8,8,10,80,3,,,21,10.90
Chris Olave,2567973,WR,NO,BAL,,,,,,6,71,,,,,,21.60,,6,6,6,9,67,2,,,22,10.10
Tee Higgins,2563731,WR,CIN,CAR,,,,,,7,60,,,,,,23.30,,7,7,7,8,88,1,,,23,9.50
Scott Miller,2562865,WR,TB,LA,,,,,,7,53,,,,,,26.90,,7,7,7,8,88,2,,1,24,8.80
Phillip Dorsett,2552424,WR,HOU,PHI,,,,,,3,69,,,,,,23.40,,3,3,3,5,60,,,,25,8.40
Adam Thielen,2541785,WR,MIN,@WAS,,,,,,3,67,,,,,,31.90,,3,3,3,7,43,1,,,26,8.20
Terry McLaurin,2562489,WR,WAS,MIN,,,,,,5,56,,,,,,34.20,,5,5,5,9,56,,,,27,8.10
DeAndre Carter,2553502,WR,LAC,@ATL,,,,,,5,53,,,,,,27.50,,5,5,5,6,83,1,,,28,7.80
Amon-Ra St. Brown,2566073,WR,DET,GB,,,,,,4,55,,,,,,12.80,,4,4,4,9,44,,,,29,7.50
Marvin Jones,2532884,WR,JAX,LV,,,,,,5,48,,,,,,31.40,,5,5,5,6,83,,,,30,7.30
Chris Godwin,2558105,WR,TB,LA,,,,1,,7,36,,,,,,26.90,1,7,8,7,10,70,,1,1,31,7.20
Dax Milne,2566601,WR,WAS,MIN,,,,,,1,6,1,,,,,34.20,,1,1,1,1,100,1,,,32,7.10
Tyler Boyd,2555466,WR,CIN,CAR,,,,,,5,44,,,,,,23.30,,5,5,5,6,83,1,,1,33,6.90
Mike Evans,2543468,WR,TB,LA,,,,,,5,40,,,,,,26.90,,5,5,5,11,45,1,,1,34,6.50
Zay Jones,2557863,WR,JAX,LV,,,,,,5,40,,,,,,31.40,,5,5,5,5,100,,,,35,6.50
Tre'Quan Smith,2560878,WR,NO,BAL,,,,,,3,29,,,,,,21.60,,3,3,3,4,75,,,,36,6.10
Gabe Davis,2563602,WR,BUF,@NYJ,,,,,,2,33,,,,,,20.90,,2,2,2,5,40,,,,37,6.00
Michael Bandy,2567175,WR,LAC,@ATL,,,,,,5,26,,,,,,27.50,,5,5,5,8,63,1,,,38,5.10
Jakobi Meyers,2562492,WR,NE,IND,,,,2,,5,42,,,,,1,7.40,1,5,6,5,6,83,1,,,39,4.90
Justin Watson,2560051,WR,KC,TEN,,,,,,2,37,,,,,,39.30,,2,2,2,5,40,,,,40,4.70
Olamide Zaccheaus,2562808,WR,ATL,LAC,,,,,,2,19,,,,,,9.60,,2,2,2,2,100,,,,41,4.60
Trent Sherfield,2561272,WR,MIA,@CHI,,,,,,3,27,,,,,,48.30,,3,3,3,3,100,,,,42,4.20
Hunter Renfrow,2562712,WR,LV,@JAX,,,,,,3,26,,,,,,40.10,,3,3,3,4,75,,,,43,4.10
Marquez Callaway,2565310,WR,NO,BAL,,,,,,3,24,,,,,,21.60,,3,3,3,5,60,1,,,44,3.90
Allen Robinson,2543509,WR,LA,@TB,,,,,,3,24,,,,,,25.66,,3,3,3,5,60,1,,,45,3.90
Julio Jones,2495454,WR,TB,LA,,,,,,2,28,,,,,,26.90,,2,2,2,5,40,,,,46,3.80
Michael Pittman,2564136,WR,IND,@NE,,,,,,3,22,,,,,,9.10,,3,3,3,6,50,,,,47,3.70
