PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Kerby Joseph,2567550,DB,DET,GB,5,5,,,2,,,,,,,,,3,,9,,1,27.30
Damar Hamlin,2565872,DB,BUF,@NYJ,8,4,1,1,,,,,,,,,,,1,,,2,20.80
Richie Grant,2565818,DB,ATL,LAC,5,6,,,1,,,,,,,,,1,,10,,3,19.63
Kamren Curl,2565270,DB,WAS,MIN,8,3,,2,,,,,,,,,,,,,,4,19.00
Roger McCreary,2567655,DB,TEN,@KC,6,2,,,1,,,,,,,,,1,,4,,5,17.93
Jalen Ramsey,2555280,DB,LA,@TB,6,3,,,,,,,,,,,,2,,,,6,17.60
Marlon Humphrey,2558067,DB,BAL,@NO,5,2,1,1,,,,,,,,,,1,1,,,7,16.60
Marcus Maye,2557995,DB,NO,BAL,8,3,,,,,,,,,,,,,,,,8,16.00
Bobby McCain,2552434,DB,WAS,MIN,6,2,,1,,,,,,,,,,1,,,,9,15.80
Troy Hill,2553536,DB,LA,@TB,4,3,,1,,,,,,,,,,2,,,,10,15.70
Jonathan Jones,2556571,DB,NE,IND,1,,,,1,,,1,,,,,1,1,,17,,11,15.27
Budda Baker,2558009,DB,ARI,SEA,7,4,,,,,,,,,,,,,,,,12,15.10
Kevin Byard,2555158,DB,TEN,@KC,6,6,,,,,,,,,,,,,,,,13,15.00
Sauce Gardner,2568027,DB,NYJ,BUF,3,4,,,1,,,,,,,,,1,,16,,14,14.83
Derwin James,2560760,DB,LAC,@ATL,4,5,1,1,,,,,,,,,,,1,,,15,14.80
Akayleb Evans,2567913,DB,MIN,@WAS,4,3,,2,,,,,,,,,,1,,,,16,14.70
Jordan Whitehead,2560930,DB,NYJ,BUF,3,1,,,1,,,,,,,,,2,,5,,17,14.57
Steven Nelson,2552265,DB,HOU,PHI,5,,1,,,1,,,,,,,,,1,,,18,14.50
Jonathan Owens,2561255,DB,HOU,PHI,7,3,,,,,,,,,,,,,,,,19,14.30
Benjamin St-Juste,2566604,DB,WAS,MIN,3,,1,1,,,,,,,,,,2,1,,,20,14.10
James Bradberry,2555175,DB,PHI,@HOU,4,,,,1,,,,,,,,,1,,22,,21,13.53
Jeff Okudah,2563944,DB,DET,GB,5,,,1,,1,,,,,,,,,,,,22,13.50
Jalen Pitre,2567688,DB,HOU,PHI,7,2,,,,,,,,,,,,,,,,23,13.50
Coby Bryant,2568234,DB,SEA,@ARI,6,,,,,,,,,,,,,1,,,,24,12.70
Kyler Gordon,2567391,DB,CHI,MIA,7,1,,,,,,,,,,,,,,,,25,12.70
Jalen Thompson,2563339,DB,ARI,SEA,6,,,,,,,,,,,,,1,,,,26,12.70
DeShon Elliott,2560715,DB,DET,GB,5,2,,,,,,,,,,,,1,,,,27,12.60
Jaquan Johnson,2562676,DB,BUF,@NYJ,5,5,,,,,,,,,,,,,,,,28,12.50
Keanu Neal,2555543,DB,TB,LA,5,5,,,,,,,,,,,,,,,,29,12.50
Harrison Smith,2532948,DB,MIN,@WAS,2,2,,,1,,,,,,,,,1,,35,,30,12.17
Kristian Fulton,2564046,DB,TEN,@KC,4,,,,,,,,,,,,,2,,,,31,11.80
C.J. Henderson,2564199,DB,CAR,@CIN,6,2,,,,,,,,,,,,,,,,32,11.80
Cornell Armstrong,2561147,DB,ATL,LAC,5,4,,,,,,,,,,,,,,,,33,11.70
Michael Davis,2559164,DB,LAC,@ATL,4,3,,,,,,,,,,,,1,,,,34,11.70
L'Jarius Sneed,2564304,DB,KC,TEN,3,2,,,,,,,,,,,,2,,,,35,11.70
Isaiah Oliver,2560830,DB,ATL,LAC,5,2,,1,,,,,,,,,,,,,,36,11.60
Tre Herndon,2561340,DB,JAX,LV,3,,,,,1,,,,,,,,1,,,,37,11.10
C.J. Gardner-Johnson,2562588,DB,PHI,@HOU,2,1,,,1,,,,,,,,,1,,25,,38,11.03
Andrew Adams,2556456,DB,TEN,@KC,6,1,,,,,,,,,,,,,,,,39,11.00
Anthony Averett,2560963,DB,LV,@JAX,5,,,,,,,,,,,,,1,,,,40,11.00
Myles Hartsfield,2563644,DB,CAR,@CIN,6,1,,,,,,,,,,,,,,,,41,11.00
Eddie Jackson,2558176,DB,CHI,MIA,6,1,,,,,,,,,,,,,,,,42,11.00
Danny Johnson,2560764,DB,WAS,MIN,2,2,,,1,,,,,,,,,1,,,,43,11.00
Eric Rowe,2552255,DB,MIA,@CHI,6,1,,,,,,,,,,,,,,,,44,11.00
Duron Harmon,2541243,DB,LV,@JAX,5,3,,,,,,,,,,,,,,,,45,10.90
Will Harris,2562395,DB,DET,GB,4,2,,,,,,,,,,,,1,,,,46,10.90
Devin McCourty,494287,DB,NE,IND,3,1,,,,,,,,,,,,2,,,,47,10.90
Carlton Davis,2561039,DB,TB,LA,5,1,,1,,,,,,,,,,,,,,48,10.80
Mike Jackson,2562434,DB,SEA,@ARI,5,1,,1,,,,,,,,,,,,,,49,10.80
Jessie Bates,2560970,DB,CIN,CAR,1,3,,,1,,,,,,,,,1,,16,,50,10.63
Jaire Alexander,2560952,DB,GB,@DET,2,,,,1,,,,,,,,,1,,29,,51,10.37
Kyle Hamilton,2567274,DB,BAL,@NO,6,,,,,,,,,,,,,,,,,52,10.20
Taylor Rapp,2562707,DB,LA,@TB,4,4,,,,,,,,,,,,,,,,53,10.00
Kendall Fuller,2555349,DB,WAS,MIN,3,1,,1,,,,,,,,,,1,,,,54,9.90
Rodney McLeod,2534832,DB,IND,@NE,4,2,,1,,,,,,,,,,,,,,55,9.90
Sean Murphy-Bunting,2562635,DB,TB,LA,4,2,,1,,,,,,,,,,,,,,56,9.90
Tariq Woolen,2568288,DB,SEA,@ARI,3,1,,1,,,,,,,,,,1,,,,57,9.90
Desmond King,2557927,DB,HOU,PHI,4,,,2,,,,,,,,,,,,,,58,9.80
Ryan Neal,2561381,DB,SEA,@ARI,3,1,,,,1,,,,,,,,,,,,59,9.40
Johnathan Abram,2562616,DB,SEA,@ARI,5,1,,,,,,,,,,,,,,,,60,9.30
Jaycee Horn,2565893,DB,CAR,@CIN,5,1,,,,,,,,,,,,,,,,61,9.30
Derion Kendrick,2567841,DB,LA,@TB,4,,,,,,,,,,,,,1,,,,62,9.30
Keith Taylor,2565911,DB,CAR,@CIN,4,,,,,,,,,,,,,1,,,,63,9.30
Rock Ya-Sin,2562614,DB,LV,@JAX,5,1,,,,,,,,,,,,,,,,64,9.30
Taron Johnson,2560766,DB,BUF,@NYJ,3,2,,,,,,,,,,,,1,,,,65,9.20
Alontae Taylor,2567979,DB,NO,BAL,3,2,,,,,,,,,,,,1,,,,66,9.20
Xavier Woods,2558159,DB,CAR,@CIN,4,3,,,,,,,,,,,,,,,,67,9.20
Andre Cisco,2566154,DB,JAX,LV,2,4,,,,,,,,,,,,1,,,,68,9.10
Jerry Jacobs,2566896,DB,DET,GB,3,,,1,,,,,,,,,,1,,,,69,9.10
Nasir Adderley,2562617,DB,LAC,@ATL,4,2,,,,,,,,,,,,,,,,70,8.40
Jaylon Johnson,2563701,DB,CHI,MIA,3,1,,,,,,,,,,,,1,,,,71,8.40
Terrance Mitchell,2543637,DB,TEN,@KC,4,2,,,,,,,,,,,,,,,,72,8.40
