PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Deion Jones,2555162,LB,ATL,@MIA,11,4,1,3,,,,,,,,,,,1,,,1,28.90
Demario Davis,2533008,LB,NO,@SEA,7,3,2,4,,,,,,,,,,1,3,,,2,28.30
De'Vondre Campbell,2555255,LB,GB,WAS,11,3,,,,2,,,,,,,,,,,,3,28.10
Nick Bolton,2566175,LB,KC,@TEN,9,6,,4,,,,,,,,,,,,,,4,26.10
Foye Oluokun,2561132,LB,ATL,@MIA,8,5,,,1,,,,,,,,,1,,56,,5,25.47
Roquan Smith,2560877,LB,CHI,@TB,8,5,,1,,,,,,,,,,1,,,,6,21.60
Devin White,2562781,LB,TB,CHI,8,2,,1,,,1,,,,,,,,1,,5,7,18.37
David Long,2562799,LB,TEN,KC,6,2,,1,,,,,,,,,,2,,,,8,18.30
Azeez Ojulari,2566367,LB,NYG,CAR,3,2,2.5,3,,,,,,,,,,,4,,,9,18.20
Rashan Gary,2562376,LB,GB,WAS,3,4,2,,,1,,,,,,,,,4,,,10,17.80
Fred Warner,2560917,LB,SF,IND,6,2,,2,,,1,,,,,,,,,,,11,15.80
Markus Golden,2552273,LB,ARI,HOU,2,1,2,1,,1,1,,,,,,,,3,,,12,15.70
Del'Shawn Phillips,2563179,LB,NYJ,@NE,4,4,1,2,,,,,,,,,,,1,,,13,15.50
Alex Singleton,2553739,LB,PHI,@LV,7,2,,1,,,,,,,,,,,,,,14,15.00
Anthony Walker,2558851,LB,CLE,DEN,7,3,,,,,,,,,,,,,,,,15,14.30
Akeem Davis-Gaither,2563728,LB,CIN,@BAL,3,3,,,,1,,,,,,,,1,,,,16,13.50
Denzel Perryman,2552310,LB,LV,PHI,6,2,,1,,,,,,,,,,,,,,17,13.30
Jake Martin,2561092,LB,HOU,@ARI,2,2,,1,,,,,,,1,,,1,,,,18,13.00
Azeez Al-Shaair,2562462,LB,SF,IND,4,4,,1,,,1,,,,,,,,,,12,19,12.90
Rashaan Evans,2560718,LB,TEN,KC,3,1,,,1,,1,,,,,,,1,,,,20,12.90
Jalen Reeves-Maybin,2557924,LB,DET,@LA,6,3,,,,,,,,,,,,,,,,21,12.60
Christian Kirksey,2543720,LB,HOU,@ARI,4,4,,,,,,,,,,,,1,,,,22,12.50
Isaiah Simmons,2564940,LB,ARI,HOU,5,3,,1,,,,,,,,,,,,,,23,12.40
Kenny Young,2560947,LB,DEN,@CLE,3,4,1,1,,,,,,,,,,,1,,,24,12.30
Alec Ogletree,2540143,LB,CHI,@TB,4,,,1,,1,,,,,,,,,,,,25,11.80
Elandon Roberts,2556119,LB,MIA,ATL,5,2,,1,,,,,,,,,,,,,,26,11.60
Logan Wilson,2563752,LB,CIN,@BAL,5,2,,1,,,,,,,,,,,,,,27,11.60
Darius Leonard,2560789,LB,IND,@SF,2,5,,,,1,,,,,,,,,1,,,28,11.40
Shaquil Barrett,2550541,LB,TB,CHI,3,1,1,,,1,1,,,,,,,,1,,1,29,10.93
Josh Bynes,2530491,LB,BAL,CIN,5,1,,1,,,,,,,,,,,,,,30,10.80
Alex Anzalone,2558163,LB,DET,@LA,5,2,,,,,,,,,,,,,,,,31,10.10
Bobby Wagner,2532966,LB,SEA,NO,5,2,,,,,,,,,,,,,,,,32,10.10
Ben Niemann,2561383,LB,KC,@TEN,3,1,1,1,,,,,,,,,,,1,,,33,9.90
Tyus Bowser,2558166,LB,BAL,CIN,2,4,0.5,1,,,,,,,,,,,1,,,34,9.60
Pete Werner,2566358,LB,NO,@SEA,5,1,,,,,,,,,,,,,,,,35,9.30
Mack Wilson,2562605,LB,CLE,DEN,5,1,,,,,,,,,,,,,,,,36,9.30
Cory Littleton,2556593,LB,LV,PHI,1,5,,,,,1,,,,,,,1,,,,37,9.20
Tae Crowder,2564727,LB,NYG,CAR,2,4,,,,,,,,,,,,1,,,,38,9.10
Troy Reeder,2563313,LB,LA,DET,3,5,,,,,,,,,,,,,,,,39,9.10
Bobby Okereke,2562416,LB,IND,@SF,2,2,,1,,,,,,,,,,1,,,,40,9.00
Jordyn Brooks,2565135,LB,SEA,NO,2,2,,,,,1,,,,,,,1,,,5,41,8.67
Kamu Grugier-Hill,2556363,LB,HOU,@ARI,4,2,,,,,,,,,,,,,,,,42,8.40
Cole Holcomb,2562872,LB,WAS,@GB,4,2,,,,,,,,,,,,,,,,43,8.40
Ja'Whaun Bentley,2561143,LB,NE,NYJ,4,,,1,,,,,,,,,,,,,,44,8.30
Leonard Floyd,2555285,LB,LA,DET,3,4,,,,,,,,,,,,,,,,45,8.30
Eric Wilson,2559012,LB,HOU,@ARI,3,2,,1,,,,,,,,,,,,,,46,8.20
Andrew Van Ginkel,2562768,LB,MIA,ATL,3,3,,,,,,,,,,,,,1,,,47,8.00
Bud Dupree,2552289,LB,TEN,KC,1,,1,,,1,,,,,,,,,1,,,48,7.70
Nick Kwiatkoski,2555288,LB,LV,PHI,2,1,,,,1,,,,,,,,,,,,49,7.70
Willie Gay Jr.,2564280,LB,KC,@TEN,,2,,,1,,,,,,,,,1,,1,,50,7.63
Jamin Davis,2566595,LB,WAS,@GB,4,1,,,,,,,,,,,,,,,,51,7.60
Kevin Minter,2540159,LB,TB,CHI,3,2,,,,,,,,,,,,,1,,,52,7.20
Justin Strnad,2563914,LB,DEN,@CLE,2,4,,,,,,,,,,,,,,,,53,6.60
Haason Reddick,2557887,LB,CAR,@NYG,1,4,,1,,,,,,,,,,,,,,54,6.40
Devon Kennard,2543869,LB,ARI,HOU,2,,,,,,,,,,,,,1,,,,55,5.90
Kyle Van Noy,2543699,LB,NE,NYJ,1,2,,,,,,,,,,,,1,,,,56,5.80
Harold Landry,2560784,LB,TEN,KC,1,,1,1,,,,,,,,,,,1,,,57,5.70
Blake Cashman,2562496,LB,NYJ,@NE,3,,,,,,,,,,,,,,,,,58,5.10
Germaine Pratt,2562702,LB,CIN,@BAL,3,,,,,,,,,,,,,,,,,59,5.10
Lorenzo Carter,2561015,LB,NYG,CAR,2,2,,,,,,,,,,,,,,,,60,5.00
Zaven Collins,2566421,LB,ARI,HOU,2,2,,,,,,,,,,,,,,,,61,5.00
Jermaine Carter,2561093,LB,CAR,@NYG,1,4,,,,,,,,,,,,,,,,62,4.90
T.J. Edwards,2562648,LB,PHI,@LV,1,4,,,,,,,,,,,,,,,,63,4.90
Zaire Franklin,2561155,LB,IND,@SF,1,4,,,,,,,,,,,,,,,,64,4.90
Cameron Brown,2564715,LB,NYG,CAR,2,1,,,,,,,,,,,,,,,,65,4.20
E.J. Speed,2562955,LB,IND,@SF,2,1,,,,,,,,,,,,,,,,66,4.20
Quincy Williams,2562954,LB,NYJ,@NE,1,,,,,,,,,,,,,1,,,,67,4.20
