PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Saquon Barkley,2560968,RB,NYG,@TEN,,,,164,1,6,30,,,,1,1,12.44,1,28.40,15.96
Jonathan Taylor,2564148,RB,IND,@HOU,,,,161,1,4,14,,,,,,17.12,2,25.50,8.38
D'Andre Swift,2563965,RB,DET,PHI,,,,144,1,3,31,,,,,,9.69,3,25.00,15.31
Dontrell Hilliard,2561461,RB,TEN,NYG,,,,8,,3,61,2,,,,,5.38,4,22.90,17.52
Clyde Edwards-Helaire,2564271,RB,KC,@ARI,,,,42,,3,32,2,,,,,10.94,5,21.90,10.96
Cordarrelle Patterson,2540145,RB,ATL,NO,,,,120,1,3,16,,,,,,11.25,6,21.10,9.85
Kareem Hunt,2557917,RB,CLE,@CAR,,,,46,1,4,24,1,,,,,8.04,7,21.00,12.96
James Robinson,2564223,RB,NYJ,BAL,,,,66,1,1,3,1,,,,,4.77,8,19.40,14.63
Joe Mixon,2557976,RB,CIN,PIT,,,,82,,7,63,,,,,,17.09,9,18.00,0.91
AJ Dillon,2563986,RB,GB,@MIN,,,,45,1,5,46,,,,,,9.97,10,17.60,7.63
Miles Sanders,2562722,RB,PHI,@DET,,,,96,1,2,9,,,,,,12.98,11,17.50,4.52
Antonio Gibson,2565276,RB,WAS,JAX,,,,58,,7,72,,,,,,13.08,12,16.50,3.42
Christian McCaffrey,2557997,RB,SF,@CHI,,,,33,1,4,24,,,,,,17.97,13,15.63,-2.34
Jamaal Williams,2558204,RB,DET,PHI,,,,28,2,1,2,,,,,,6.03,14,15.50,9.47
Nick Chubb,2561021,RB,CLE,@CAR,,,,141,,1,2,,,,,,12.37,15,14.80,2.43
Leonard Fournette,2557973,RB,TB,@DAL,,,,127,,2,10,,,,,,13.65,16,14.70,1.05
Javonte Williams,2566049,RB,DEN,@SEA,,,,43,,11,65,,,,,1,13.41,17,14.30,0.89
Michael Carter,2566382,RB,NYJ,BAL,,,,60,,7,40,,,,,,12.91,18,13.50,0.59
James Conner,2557978,RB,ARI,KC,,,,26,1,5,29,,,,,1,13.33,19,13.00,-0.33
Khalil Herbert,2565926,RB,CHI,SF,,,,45,1,1,-2,,,,,,2.19,20,12.50,10.31
Dalvin Cook,2557991,RB,MIN,GB,,,,90,,3,18,,,,,,13.90,21,12.30,-1.6
Brandon Bolden,2532797,RB,LV,@LAC,,,,7,,2,21,1,,,,,3.63,22,11.50,7.87
Isiah Pacheco,2567808,RB,KC,@ARI,,,,62,1,,,,,,,1,2.53,23,11.20,8.67
Kenneth Gainwell,2566397,RB,PHI,@DET,,,,20,1,2,12,,,,,,5.73,24,10.20,4.47
Darrell Henderson,2562574,RB,FA,Bye,,,,47,,5,26,,,,,,,25,9.80,
Najee Harris,2566448,RB,PIT,@CIN,,,,23,,2,3,1,,,,,12.22,26,9.60,-2.62
Rex Burkhead,2539265,RB,HOU,IND,,,,40,,5,30,,,,,,6.90,27,9.50,2.6
Austin Ekeler,2559169,RB,LAC,LV,,,,36,,4,36,,,,,,15.69,28,9.20,-6.49
Aaron Jones,2558116,RB,GB,@MIN,,,,49,,3,27,,,,,,16.37,29,9.10,-7.27
Chase Edmonds,2560711,RB,DEN,@SEA,,,,25,,4,40,,,,,,9.50,30,8.50,-1.0
Samaje Perine,2558138,RB,CIN,PIT,,,,4,,3,33,,,,,,2.79,31,7.90,5.11
Zander Horvath,2568174,RB,LAC,LV,,,,2,,2,6,1,,,,,0.43,32,7.80,7.37
Josh Jacobs,2562377,RB,LV,@LAC,,,,57,,1,16,,,,,,12.62,33,7.80,-4.82
Eno Benjamin,2564889,RB,NO,@ATL,,,,28,,3,33,,,,,,3.48,34,7.60,4.12
Devin Singletary,2562734,RB,BUF,@LA,,,,48,,2,14,,,,,,11.07,35,7.20,-3.87
Derrick Henry,2556075,RB,TEN,NYG,,,,82,,,,,,,,1,15.27,36,7.13,-8.14
Breece Hall,2568030,RB,NYJ,BAL,,,,23,,6,38,,,,,1,3.78,37,7.10,3.32
Boston Scott,2561146,RB,PHI,@DET,,,,10,1,,,,,,,,3.78,38,7.00,3.22
Damien Harris,2562281,RB,NE,@MIA,,,,48,,2,10,,,,,,12.30,39,6.80,-5.5
David Montgomery,2562502,RB,CHI,SF,,,,26,,3,24,,,,,,13.07,40,6.50,-6.57
Nyheim Hines,2560742,RB,BUF,@LA,,,,4,,6,50,,,,,1,4.46,41,6.40,1.94
Jerick McKinnon,2543715,RB,KC,@ARI,,,,22,,3,27,,,,,,5.33,42,6.40,1.07
J.D. McKissic,2556440,RB,WAS,JAX,,,,8,,3,20,,,,1,,6.98,43,6.30,-0.68
Melvin Gordon,2552469,RB,KC,@ARI,,,,58,,2,14,,,,,1,9.75,44,6.20,-3.55
Alvin Kamara,2558019,RB,NO,@ATL,,,,39,,3,7,,,,,,14.96,45,6.10,-8.86
Rashaad Penny,2560835,RB,SEA,DEN,,,,60,,2,7,,,,,1,14.82,46,5.70,-9.12
Travis Etienne,2566157,RB,JAX,@WAS,,,,47,,2,18,,,,,1,12.46,47,5.50,-6.96
Ezekiel Elliott,2555224,RB,DAL,TB,,,,52,,1,-3,,,,,,12.49,48,5.40,-7.09
Kenyan Drake,2555230,RB,BAL,@NYJ,,,,31,,1,15,,,,,,10.08,49,5.10,-4.98
Tony Pollard,2562699,RB,DAL,TB,,,,8,,2,14,,,,,,9.38,50,4.90,-4.48
