PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Alex Highsmith,2564982,DL,PIT,@CIN,6,3,3,2,,1,,,,,,,,,4,,,8.02,1,27.10,19.08
Myles Garrett,2557965,DL,CLE,@CAR,4,,2,3,,1,,,,,,,,1,2,,,5.73,2,22.30,16.57
Jeffery Simmons,2562733,DL,TEN,NYG,4,2,2,2,,1,,,,,,,,,2,,,7.26,3,19.90,12.64
Kwity Paye,2565612,DL,IND,@HOU,6,1,2,2,,,,,,,,,,,2,,,4.43,4,19.00,14.57
Maxx Crosby,2562439,DL,LV,@LAC,8,2,,1,,,,,,,,,,,2,,,6.47,5,17.70,11.23
Travon Walker,2567778,DL,JAX,@WAS,3,1,1,1,1,,,,,,,,,1,1,9,,4.90,6,16.20,11.3
Daron Payne,2560834,DL,WAS,JAX,2,1,1,1,,,,,,,,,,2,3,,,5.70,7,14.20,8.5
Greg Rousseau,2565875,DL,BUF,@LA,4,,1,1,,,,,,,,,,1,2,,,4.53,8,13.80,9.27
Joey Bosa,2555249,DL,LAC,LV,2,1,1.5,1,,1,,,,,,,,,2,,,7.20,9,13.20,6.0
Boogie Basham,2565863,DL,BUF,@LA,2,,1,,1,,,,,,,,,1,2,21,,2.74,10,13.10,10.36
Grady Jarrett,2552327,DL,ATL,NO,3,3,1.5,1,,,,,,,,,,,2,,,5.63,11,13.00,7.37
Nick Bosa,2562629,DL,SF,@CHI,4,1,1,1,,,,,,,,,,,2,,,6.51,12,12.10,5.59
Grover Stewart,2558766,DL,IND,@HOU,5,,,2,,,,,,,,,,,1,,,4.58,13,12.00,7.42
Charles Harris,2558001,DL,DET,PHI,5,2,,1,,,,,,,,,,,,,,6.31,14,11.60,5.29
Cameron Jordan,2495184,DL,NO,@ATL,5,2,,1,,,,,,,,,,,,,,6.39,15,11.60,5.21
Jordan Phillips,2552492,DL,BUF,@LA,2,2,1.5,1,,,,,,,,,,,3,,,3.52,16,11.00,7.48
Brian Burns,2562242,DL,CAR,CLE,5,3,,,,,,,,,,,,,,,,5.29,17,10.90,5.61
Danielle Hunter,2552603,DL,MIN,GB,2,1,1,1,,,,,,,,,,1,1,,,7.60,18,10.70,3.1
Jonathan Allen,2557844,DL,WAS,JAX,3,,1,2,,,,,,,,,,,1,,,5.60,19,10.60,5.0
Emmanuel Ogbah,2555278,DL,MIA,NE,3,1,1,1,,,,,,,,,,,2,,,5.26,20,10.40,5.14
Deatrich Wise,2558000,DL,NE,@MIA,2,1,1,,,1,,,,,,,,,1,,,5.21,21,10.20,4.99
Cameron Heyward,2508109,DL,PIT,@CIN,2,,1,1,,,1,,,,,,,,3,,,7.43,22,9.40,1.97
Montez Sweat,2562749,DL,WAS,JAX,3,,,,,,,,,,,,,1,3,,,2.62,23,9.10,6.48
Calais Campbell,744,DL,BAL,@NYJ,2,2,1,1,,,,,,,,,,,1,,,6.05,24,9.00,2.95
A.J. Epenesa,2563605,DL,BUF,@LA,1,1,1.5,1,,,,,,,,,,,4,,,2.28,25,9.00,6.72
D.J. Jones,2558265,DL,DEN,@SEA,3,1,,,,,,,,,,,,1,1,,,5.55,26,8.90,3.35
Osa Odighizuwa,2566016,DL,DAL,TB,3,1,,2,,,,,,,,,,,,,,4.00,27,8.90,4.9
Justin Madubuike,2563563,DL,BAL,@NYJ,2,3,0.5,1,,,,,,,,,,,1,,,5.29,28,8.80,3.51
Kenny Clark,2555282,DL,GB,@MIN,3,1,,1,,,,,,,,,,,2,,,5.56,29,8.40,2.84
Rashard Lawrence,2564922,DL,ARI,KC,2,,,1,,1,,,,,,,,,,,,2.55,30,8.40,5.85
Michael Pierce,2556650,DL,BAL,@NYJ,2,1,,,,1,,,,,,,,,1,,,4.17,31,8.20,4.03
Christian Wilkins,2562782,DL,MIA,NE,3,2,,1,,,,,,,,,,,,,,7.59,32,8.20,0.61
Jonathan Greenard,2564070,DL,HOU,IND,2,2,,2,,,,,,,,,,,,,,5.30,33,8.00,2.7
Chris Jones,2556369,DL,KC,@ARI,1,,,,,1,,,,,,,,1,,,,4.42,34,7.70,3.28
Foley Fatukasi,2560722,DL,JAX,@WAS,3,,,,,,,,,,,,,1,,,,4.19,35,7.60,3.41
Leonard Williams,2552486,DL,NYG,@TEN,4,1,,,,,,,,,,,,,,,,7.64,36,7.60,-0.04
Maliek Collins,2555400,DL,HOU,IND,2,2,,,,,,,,,,,,1,,,,3.99,37,7.50,3.51
Aaron Donald,2543485,DL,LA,BUF,2,,1,1,,,,,,,,,,,1,,,7.76,38,7.40,-0.36
Jarran Reed,2555238,DL,GB,@MIN,3,1,,1,,,,,,,,,,,,,,5.36,39,7.40,2.04
D.J. Wonnum,2564583,DL,MIN,GB,2,,1,1,,,,,,,,,,,1,,,4.49,40,7.40,2.91
Kevin Strong,2563197,DL,TEN,NYG,2,1,,,,,,,,,,,,1,,,,0.00,41,6.70,6.7
Henry Anderson,2552272,DL,CAR,CLE,2,,,2,,,,,,,,,,,,,,2.03,42,6.40,4.37
Trey Hendrickson,2557943,DL,CIN,PIT,3,1,,,,,,,,,,,,,1,,,5.41,43,6.40,0.99
D.J. Reader,2555388,DL,CIN,PIT,2,1,,1,,,,,,,,,,,1,,,4.63,44,6.20,1.57
Vita Vea,2560909,DL,TB,@DAL,1,,1,1,,,,,,,,,,,2,,,4.01,45,6.20,2.19
Tershawn Wharton,2564310,DL,KC,@ARI,1,,1,1,,,,,,,,,,,2,,,2.20,46,6.20,4.0
DeForest Buckner,2555275,DL,IND,@HOU,2,2,,,,,1,,,,,,,,,,,6.31,47,6.00,-0.31
Zach Sieler,2561129,DL,MIA,NE,2,,,,,,,,,,,,,1,,,,3.30,48,5.90,2.6
Alex Wright,2567484,DL,CLE,@CAR,2,,,,,,,,,,,,,1,,,,1.91,49,5.90,3.99
Roy Robertson-Harris,2556665,DL,JAX,@WAS,1,2,,,,,,,,,,,,1,,,,4.36,50,5.80,1.44
A'Shawn Robinson,2555265,DL,LA,BUF,2,3,,,,,,,,,,,,,,,,6.86,51,5.80,-1.06
Arnold Ebiketie,2567238,DL,ATL,NO,1,,1,1,,,,,,,,,,,1,,,1.04,52,5.70,4.66
Demarcus Lawrence,2543490,DL,DAL,TB,1,3,,1,,,,,,,,,,,,,,6.56,53,5.60,-0.96
Denico Autry,2550646,DL,TEN,NYG,2,2,,,,,,,,,,,,,1,,,5.53,54,5.50,-0.03
Trysten Hill,2562663,DL,ARI,KC,2,,,1,,,,,,,,,,,1,,,2.30,55,5.40,3.1
Shelby Harris,2549926,DL,SEA,DEN,1,2,,1,,,,,,,,,,,1,,,4.45,56,5.30,0.85
Dean Lowry,2555274,DL,GB,@MIN,2,1,,,,,,,,,,,,,2,,,5.16,57,5.20,0.04
Josh Sweat,2560889,DL,PHI,@DET,2,1,,,,,,,,,,,,,2,,,5.05,58,5.20,0.15
Bilal Nichols,2560821,DL,LV,@LAC,3,,,,,,,,,,,,,,,,,4.59,59,5.10,0.51
Dorance Armstrong,2560959,DL,DAL,TB,2,2,,,,,,,,,,,,,,,,5.27,60,5.00,-0.27
Carl Lawson,2557901,DL,NYJ,BAL,1,1,,1,,,,,,,,,,,2,,,4.27,61,5.00,0.73
Arik Armstead,2552493,DL,SF,@CHI,2,,,1,,,,,,,,,,,,,,6.13,62,4.90,-1.23
Derrick Brown,2563629,DL,CAR,CLE,1,4,,,,,,,,,,,,,,,,4.89,63,4.90,0.01
Yannick Ngakoue,2555421,DL,IND,@HOU,2,,,1,,,,,,,,,,,,,,4.16,64,4.90,0.74
Marquis Haynes,2561009,DL,CAR,CLE,1,2,,1,,,,,,,,,,,,,,2.29,65,4.80,2.51
