PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Justin Jefferson,2564556,WR,MIN,GB,,,,,,9,184,2,,,,,14.64,1,34.90,20.26
Cooper Kupp,2557898,WR,LA,BUF,,,,,,13,128,1,,,,,21.07,2,27.00,5.93
Davante Adams,2543495,WR,LV,@LAC,,,,,,10,141,1,,,,,17.77,3,26.80,9.03
Ja'Marr Chase,2565941,WR,CIN,PIT,,,,,,10,129,1,,,,,15.16,4,25.60,10.44
Michael Pittman,2564136,WR,IND,@HOU,,,,,,9,121,1,,,,,12.12,5,22.60,10.48
Stefon Diggs,2552608,WR,BUF,@LA,,,,,,8,122,1,,,,,13.01,6,22.20,9.19
A.J. Brown,2562238,WR,PHI,@DET,,,,,,10,155,,,,,,15.52,7,20.50,4.98
Michael Thomas,2556370,WR,NO,@ATL,,,,,,5,57,2,,,,,,8,20.20,
Devin Duvernay,2563551,WR,BAL,@NYJ,,,,,,4,54,2,,,,,4.37,9,19.40,15.03
Robbie Anderson,2556462,WR,CAR,CLE,,,,,,5,102,1,,,,,6.57,10,18.70,12.13
Jahan Dotson,2568321,WR,WAS,JAX,,,,-10,,3,40,2,,,,,,11,18.20,
Jerry Jeudy,2563896,WR,DEN,@SEA,,,,,,4,102,1,,,,,9.08,12,18.20,9.12
Mike Evans,2543468,WR,TB,@DAL,,,,,,5,71,1,,,,,13.32,13,17.30,3.98
Gabe Davis,2563602,WR,BUF,@LA,,,,,,4,88,1,,,,,12.95,14,16.80,3.85
Amon-Ra St. Brown,2566073,WR,DET,PHI,,,,,,8,64,1,,,,,11.72,15,16.40,4.68
Jaylen Waddle,2566292,WR,MIA,NE,,,,8,,4,69,1,,,,,11.45,16,15.70,4.25
Curtis Samuel,2558066,WR,WAS,JAX,,,,17,,8,55,1,,,,1,9.40,17,15.20,5.8
Jarvis Landry,2543488,WR,NO,@ATL,,,,,,7,114,,,,,,9.33,18,14.90,5.57
Christian Kirk,2560781,WR,JAX,@WAS,,,,,,6,117,,,,,,8.65,19,14.70,6.05
Sterling Shepard,2555295,WR,NYG,@TEN,,,,,,2,71,1,,,,,,20,14.10,
DeAndre Carter,2553502,WR,LAC,LV,,,,,,3,64,1,,,,,1.56,21,13.90,12.34
Dante Pettis,2560836,WR,CHI,SF,,,,,,1,51,1,,,,,0.00,22,13.30,13.3
D.J. Chark,2561018,WR,DET,PHI,,,,,,4,52,1,,,,,,23,13.20,
Rashod Bateman,2565836,WR,BAL,@NYJ,,,,,,2,59,1,,,,,,24,12.90,
Terry McLaurin,2562489,WR,WAS,JAX,,,,,,2,58,1,,,,,9.12,25,12.80,3.68
Marquise Brown,2562379,WR,ARI,KC,,,,,,4,43,1,,,,,10.65,26,12.30,1.65
Tyreek Hill,2556214,WR,MIA,NE,,,,6,,8,94,,,,,1,12.54,27,12.00,-0.54
Brandin Cooks,2543498,WR,HOU,IND,,,,,,7,82,,,,,,13.47,28,11.70,-1.77
Deebo Samuel,2562721,WR,SF,@CHI,,,,52,1,2,14,,,,,1,15.60,29,11.60,-4.0
Tyler Boyd,2555466,WR,CIN,PIT,,,,,,4,33,1,,,,,7.39,30,11.30,3.91
Courtland Sutton,2560888,WR,DEN,@SEA,,,,,,4,72,,,,,,8.38,31,10.90,2.52
Corey Davis,2557848,WR,NYJ,BAL,,,,,,6,77,,,,,,8.54,32,10.70,2.16
Isaiah McKenzie,2558129,WR,BUF,@LA,,,,,,2,19,1,,,,,6.26,33,10.60,4.34
Julio Jones,2495454,WR,TB,@DAL,,,,17,,3,69,,,,,,3.70,34,10.10,6.4
Drake London,2567250,WR,ATL,NO,,,,,,5,74,,,,,,6.55,35,9.90,3.35
Greg Dortch,2562645,WR,ARI,KC,,,,,,7,63,,,,,,5.49,36,9.80,4.31
Zay Jones,2557863,WR,JAX,@WAS,,,,,,6,65,,,,,,7.97,37,9.50,1.53
Noah Brown,2558091,WR,DAL,TB,,,,,,5,68,,,,,,4.23,38,9.30,5.07
Mecole Hardman,2562580,WR,KC,@ARI,,,,,,3,16,1,,,,,12.13,39,9.10,-3.03
Donovan Peoples-Jones,2563803,WR,CLE,@CAR,,,,,,6,60,,,,,,6.92,40,9.00,2.08
Ty Montgomery,2552429,WR,NE,@MIA,,,,-2,,3,15,1,,,,,,41,8.80,
Keenan Allen,2540154,WR,LAC,LV,,,,,,4,66,,,,,,,42,8.60,
Richie James,2560761,WR,NYG,@TEN,,,,2,,5,59,,,,,,3.35,43,8.60,5.25
Equanimeous St. Brown,2560883,WR,CHI,SF,,,,,,1,18,1,,,,,2.94,44,8.30,5.36
Jauan Jennings,2565114,WR,SF,@CHI,,,,,,4,62,,,,,,3.97,45,8.20,4.23
Jakobi Meyers,2562492,WR,NE,@MIA,,,,7,,4,55,,,,,,9.56,46,8.20,-1.36
Garrett Wilson,2568048,WR,NYJ,BAL,,,,,,4,52,,,,,,2.53,47,8.20,5.67
Diontae Johnson,2562674,WR,PIT,@CIN,,,,,,7,55,,,,,1,12.61,48,8.00,-4.61
Chris Olave,2567973,WR,NO,@ATL,,,,,,3,41,,,,1,,6.78,49,7.60,0.82
Kyle Philips,2567664,WR,TEN,NYG,,,,,,6,66,,,,,1,1.35,50,7.60,6.25
Chase Claypool,2564970,WR,PIT,@CIN,,,,36,,4,18,,,,,,8.35,51,7.40,-0.95
Elijah Moore,2566385,WR,NYJ,BAL,,,,,,5,49,,,,,,11.19,52,7.40,-3.79
Treylon Burks,2567643,WR,TEN,NYG,,,,,,3,55,,,,,,,53,7.00,
JuJu Smith-Schuster,2558149,WR,KC,@ARI,,,,,,6,79,,,,,2,8.20,54,6.90,-1.3
Romeo Doubs,2567586,WR,GB,@MIN,,,,11,,4,37,,,,,,1.71,55,6.80,5.09
D.J. Moore,2560813,WR,CAR,CLE,,,,7,,3,43,,,,,,10.52,56,6.50,-4.02
Braxton Berrios,2560975,WR,NYJ,BAL,,,,,,5,37,,,,,,6.93,57,6.20,-0.73
Ashton Dulin,2562646,WR,IND,@HOU,,,,,,3,46,,,,,,1.34,58,6.10,4.76
Marquez Valdes-Scantling,2560907,WR,KC,@ARI,,,,-3,,4,44,,,,,,9.06,59,6.10,-2.96
Jamison Crowder,2552415,WR,BUF,@LA,,,,,,3,28,,,,,,,60,6.00,
Marvin Jones,2532884,WR,JAX,@WAS,,,,,,4,38,,,,,,8.54,61,5.80,-2.74
Brandon Aiyuk,2565093,WR,SF,@CHI,,,,7,,2,40,,,,,,10.24,62,5.70,-4.54
KhaDarel Hodge,2561653,WR,ATL,NO,,,,,,3,38,,,,,,1.63,63,5.30,3.67
Parris Campbell,2562495,WR,IND,@HOU,,,,,,3,37,,,,,,7.44,64,5.20,-2.24
DK Metcalf,2562685,WR,SEA,DEN,,,,,,7,36,,,,,1,11.58,65,5.10,-6.48
Adam Thielen,2541785,WR,MIN,GB,,,,,,3,36,,,,,,10.50,66,5.10,-5.4
Christian Watson,2567637,WR,GB,@MIN,,,,7,,2,34,,,,,,8.33,67,5.10,-3.23
Chris Godwin,2558105,WR,TB,@DAL,,,,,,3,35,,,,,,13.03,68,5.00,-8.03
Olamide Zaccheaus,2562808,WR,ATL,NO,,,,,,4,49,,,,,1,5.05,69,4.90,-0.15
Kendrick Bourne,2558914,WR,NE,@MIA,,,,,,1,41,,,,,,6.27,70,4.60,-1.67
Chris Moore,2555209,WR,HOU,IND,,,,,,3,31,,,,,,,71,4.60,
Demarcus Robinson,2555478,WR,BAL,@NYJ,,,,,,2,19,,,,,,4.89,72,4.60,-0.29
Mike Strachan,2565615,WR,IND,@HOU,,,,,,2,36,,,,,,0.36,73,4.60,4.24
Ben Skowronek,2566247,WR,LA,BUF,,,,,,4,25,,,,,,3.67,74,4.50,0.83
Cody Hollister,2558955,WR,TEN,NYG,,,,,,1,22,,,,,,1.79,75,4.40,2.61
Anthony Schwartz,2565986,WR,CLE,@CAR,,,,20,,1,19,,,,,,1.80,76,4.40,2.6
Tyler Lockett,2552430,WR,SEA,DEN,,,,,,3,28,,,,,,12.61,77,4.30,-8.31
Hunter Renfrow,2562712,WR,LV,@LAC,,,,,,3,21,,,,,1,12.13,78,4.30,-7.83
Randall Cobb,2495448,WR,GB,@MIN,,,,,,2,14,,,,,,8.18,79,4.10,-4.08
CeeDee Lamb,2563848,WR,DAL,TB,,,,,,2,29,,,,,,11.09,80,3.90,-7.19
Ced Wilson,2560936,WR,MIA,NE,,,,8,,2,20,,,,,,6.44,81,3.80,-2.64
Tee Higgins,2563731,WR,CIN,PIT,,,,,,2,27,,,,,,12.92,82,3.70,-9.22
