PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Jonathan Allen,2557844,DL,WAS,@DAL,5,3,1,4,,,,,,,,,,1,1,,,1,21.90
Zach Allen,2562219,DL,ARI,@CAR,3,3,1,1,,,,,,,,,,3,2,,,2,19.50
Maxx Crosby,2562439,DL,LV,DEN,4,,2,4,,,,,,,,,,,2,,,3,17.80
Brian Burns,2562242,DL,CAR,ARI,4,3,1,3,,,,,,,,,,,,,,4,15.70
Nick Bosa,2562629,DL,SF,LA,3,,2,2,,,,,,,,,,,5,,,5,14.60
Jarran Reed,2555238,DL,GB,NE,4,4,1,1,,,,,,,,,,,1,,,6,14.00
Denico Autry,2550646,DL,TEN,@IND,2,,2,1,,1,,,,,,,,,3,,,7,13.90
Dexter Lawrence,2562301,DL,NYG,CHI,2,3,2,1,,,,,,,,,,,3,,,8,12.80
D.J. Jones,2558265,DL,DEN,@LV,2,1,1,2,,,,,,,,,,1,2,,,9,12.70
Quinnen Williams,2562599,DL,NYJ,@PIT,3,3,1,1,,,,,,,,,,,2,,,10,12.00
Teair Tart,2565474,DL,TEN,@IND,1,2,,,1,,,,,,,,,2,,,,11,11.80
Roy Robertson-Harris,2556665,DL,JAX,@PHI,3,6,,1,,,,,,,,,,,,,,12,11.40
Sam Hubbard,2560745,DL,CIN,MIA,3,2,,2,,,,,,,,,,,3,,,13,11.20
Grady Jarrett,2552327,DL,ATL,CLE,3,2,1,1,,,,,,,,,,,2,,,14,11.20
Aaron Donald,2543485,DL,LA,@SF,4,1,,2,,,,,,,,,,,1,,,15,11.10
Sebastian Joseph-Day,2561079,DL,LAC,@HOU,2,2,1,2,,,,,,,,,,,2,,,16,11.00
Dalvin Tomlinson,2557846,DL,MIN,@NO,1,3,1,,,1,,,,,,,,,2,,,17,10.60
Cameron Jordan,2495184,DL,NO,MIN,3,3,0.5,,,,,,,,,,,,3,,,18,10.00
Josh Sweat,2560889,DL,PHI,JAX,5,,,1,,,,,,,,,,,,,,19,10.00
Jermaine Johnson II,2568033,DL,NYJ,@PIT,3,1,1,1,,,,,,,,,,,1,,,20,9.90
D.J. Wonnum,2564583,DL,MIN,@NO,4,2,,1,,,,,,,,,,,,,,21,9.90
Dre'Mont Jones,2562412,DL,DEN,@LV,4,,,2,,,,,,,,,,,,,,22,9.80
Justin Madubuike,2563563,DL,BAL,BUF,1,2,,1,,,,,,,,,,2,,,,23,9.80
Daron Payne,2560834,DL,WAS,@DAL,2,3,,1,,,,,,,,,,1,,,,24,9.80
Justin Jones,2560769,DL,CHI,@NYG,2,4,,2,,,,,,,,,,,,,,25,9.60
Dante Fowler Jr.,2553431,DL,DAL,WAS,2,,1,2,,,,,,,,,,,2,,,26,9.40
Jordan Elliott,2563779,DL,CLE,@ATL,3,,1,1,,,,,,,,,,,1,,,27,9.10
Josh Tupou,2559003,DL,CIN,MIA,3,,1,1,,,,,,,,,,,1,,,28,9.10
Neville Gallimore,2563842,DL,DAL,WAS,2,,1,2,,,,,,,,,,,1,,,29,8.90
John Franklin-Myers,2560731,DL,NYJ,@PIT,3,4,,,,,,,,,,,,,,,,30,8.30
J.J. Watt,2495488,DL,ARI,@CAR,1,2,,,,,,,,,,,,2,,,,31,8.30
Travon Walker,2567778,DL,JAX,@PHI,3,2,,1,,,,,,,,,,,,,,32,8.20
Ta'Quon Graham,2565815,DL,ATL,CLE,4,1,,,,,,,,,,,,,1,,,33,8.10
Alex Highsmith,2564982,DL,PIT,NYJ,1,3,1,1,,,,,,,,,,,1,,,34,8.10
Kwity Paye,2565612,DL,IND,TEN,1,2,1,1,,,,,,,,,,,2,,,35,7.80
Adam Gotsis,2555502,DL,JAX,@PHI,,4,0.5,,,,,,,,,,,1,2,,,36,7.70
Jerry Tillery,2562763,DL,LV,DEN,1,,1,,,1,,,,,,,,,1,,,37,7.70
Kevin Givens,2562655,DL,SF,LA,1,2,,1,,,,,,,,,,1,,,,38,7.30
Dean Lowry,2555274,DL,GB,NE,2,3,0.5,,,,,,,,,,,,1,,,39,7.30
Rasheem Green,2560998,DL,HOU,LAC,2,1,0.5,1,,,,,,,,,,,1,,,40,7.20
Carl Lawson,2557901,DL,NYJ,@PIT,1,1,1,1,,,,,,,,,,,2,,,41,7.00
Charles Omenihu,2562324,DL,SF,LA,1,1,1,1,,,,,,,,,,,2,,,42,7.00
Kentavius Street,2560885,DL,NO,MIN,1,1,1,1,,,,,,,,,,,2,,,43,7.00
Aidan Hutchinson,2567547,DL,DET,SEA,2,3,,,,,,,,,,,,,2,,,44,6.80
Davon Godchaux,2558012,DL,NE,@GB,3,2,,,,,,,,,,,,,,,,45,6.70
DaVon Hamilton,2564190,DL,JAX,@PHI,3,2,,,,,,,,,,,,,,,,46,6.70
Grover Stewart,2558766,DL,IND,TEN,2,1,1,,,,,,,,,,,,1,,,47,6.70
Kenny Clark,2555282,DL,GB,NE,2,4,,,,,,,,,,,,,,,,48,6.60
Jordan Davis,2568069,DL,PHI,JAX,2,2,,1,,,,,,,,,,,,,,49,6.50
Markus Golden,2552273,DL,ARI,@CAR,2,2,,1,,,,,,,,,,,,,,50,6.50
DeMarvin Leal,2568147,DL,PIT,NYJ,2,2,,1,,,,,,,,,,,,,,51,6.50
Dayo Odeyingbo,2565609,DL,IND,TEN,1,1,1,1,,,,,,,,,,,1,,,52,6.50
Greg Rousseau,2565875,DL,BUF,@BAL,2,2,0.5,,,,,,,,,,,,1,,,53,6.50
Kayvon Thibodeaux,2568015,DL,NYG,CHI,2,2,,,,,1,,,,,,,,1,,,54,6.50
Chris Wormley,2557862,DL,PIT,NYJ,2,2,,1,,,,,,,,,,,,,,55,6.50
Isaac Rochell,2557860,DL,CLE,@ATL,3,1,,,,,,,,,,,,,1,,,56,6.40
Hassan Ridgeway,2555514,DL,SF,LA,1,,1,1,,,,,,,,,,,2,,,57,6.20
Danielle Hunter,2552603,DL,MIN,@NO,3,1,,,,,,,,,,,,,,,,58,5.90
