PlayerName,PlayerId,Pos,Team,PlayerOpponent,PatMade,PatMissed,FgMade_0-19,FgMade_20-29,FgMade_30-39,FgMade_40-49,FgMade_50,FgMiss_0-19,FgMiss_20-29,FgMiss_30-39,Rank,TotalPoints
Brett Maher,2540243,K,DAL,WAS,1,,,2,,1,1,,,,1,16.00
Greg Joseph,2561534,K,MIN,@NO,1,1,,2,1,2,,,,,2,15.00
Mike Badgley,2560965,K,DET,SEA,,,,2,1,1,,,,,3,13.00
Jason Myers,2553112,K,SEA,@DET,6,,,1,,,1,,,1,4,13.00
Justin Tucker,2536340,K,BAL,BUF,2,,,,,1,1,,,,5,12.70
Chris Boswell,2550545,K,PIT,NYJ,2,,,,,,2,,,,6,12.00
Younghoe Koo,2559205,K,ATL,CLE,2,,,1,1,1,,,,,7,12.00
Matthew Wright,2562968,K,PIT,NYJ,5,,,,1,1,,,,,8,12.00
Tyler Bass,2563596,K,BUF,@BAL,2,,,1,2,,,,,,9,11.00
Daniel Carlson,2560993,K,LV,DEN,2,1,,2,2,,,,,,10,11.00
Evan McPherson,2565953,K,CIN,MIA,3,,1,,,,1,,,,11,11.00
Dustin Hopkins,2539227,K,LAC,@HOU,4,,,1,1,,,,,,12,10.80
Mason Crosby,2507232,K,GB,NE,3,,,,2,,,,,,13,9.00
Graham Gano,71309,K,NYG,CHI,2,,,,,2,,,,1,14,9.00
Matt Gay,2562271,K,LA,@SF,,,,2,1,,,,,,15,9.00
Cade York,2567487,K,CLE,@ATL,2,,,1,,1,,,,,16,9.00
Matt Prater,2506677,K,ARI,@CAR,2,,,,2,,,,,,17,8.00
Ryan Succop,89802,K,TB,KC,4,,,,,1,,,,,18,8.00
Randy Bullock,2533444,K,TEN,@IND,3,,,,,1,,,,,19,7.00
Ka'imi Fairbairn,2556521,K,HOU,LAC,3,,,,,1,,,,,20,7.00
Wil Lutz,2556601,K,NO,MIN,2,,,,,,1,,,,21,7.00
Jason Sanders,2561153,K,MIA,@CIN,,1,,2,,1,,,,,22,7.00
Nick Folk,2507225,K,NE,@GB,3,,,,1,,,,,,23,6.00
Robbie Gould,2506264,K,SF,LA,3,,,1,,,,,,,24,6.00
Eddy Pineiro,2560842,K,CAR,ARI,1,,,,,,1,,,,25,6.00
Greg Zuerlein,2534797,K,NYJ,@PIT,3,,,,1,,,,,,26,6.00
Chase McLaughlin,2563203,K,IND,TEN,2,,,1,,,,,,,27,5.00
Joey Slye,2563132,K,WAS,@DAL,1,,,,,1,,,,,28,5.00
Riley Patterson,2567013,K,JAX,@PHI,3,,,,,,,,,,29,3.00
Jake Elliott,2558172,K,PHI,JAX,2,1,,1,,,,,,,30,2.00
Brandon McManus,2541556,K,DEN,@LV,2,1,,1,,,,,,,31,2.00
Matt Ammendola,2565555,K,FA,Bye,,,,,,,,,,,32,0.00
Taylor Bertolet,2556472,K,LAC,@HOU,,,,,,,,,,,33,0.00
Rodrigo Blankenship,2564106,K,FA,Bye,,,,,,,,,,,34,0.00
Jose Borregales,2567139,K,FA,Bye,,,,,,,,,,,35,0.00
Harrison Butker,2558245,K,KC,@TB,,,,,,,,,,,36,0.00
Cameron Dicker,2568435,K,LAC,@HOU,,,,,,,,,,,37,0.00
Dominik Eberle,2565360,K,FA,Bye,2,2,,,,1,,,,,38,0.00
Jonathan Garibay,2568684,K,FA,Bye,,,,,,,,,,,39,0.00
Zane Gonzalez,2558178,K,CAR,ARI,,,,,,,,,,,40,0.00
Brian Johnson,2566740,K,FA,Bye,,,,,,,,,,,41,0.00
Josh Lambo,2553833,K,FA,Bye,,,,,,,,,,,42,0.00
James McCourt,2569215,K,JAX,@PHI,,,,,,,,,,,43,0.00
Andrew Mevis,2567754,K,FA,Bye,,,,,,,,,,,44,0.00
JJ Molson,2565550,K,FA,Bye,,,,,,,,,,,45,0.00
Chris Naggar,2565744,K,FA,Bye,,,,,,,,,,,46,0.00
Quinn Nordin,2565684,K,NE,@GB,,,,,,,,,,,47,0.00
Aldrick Rosas,2556771,K,FA,Bye,,,,,,,,,,,48,0.00
Cairo Santos,2550636,K,CHI,@NYG,,,,,,,,,,,49,0.00
Ryan Santoso,2561269,K,FA,Bye,,,,,,,,,,,50,0.00
Nick Sciba,2569450,K,FA,Bye,,,,,,,,,,,51,0.00
Austin Seibert,2562729,K,FA,Bye,,,,,,,,,,,52,0.00
Caleb Shudak,2568843,K,TEN,@IND,,,,,,,,,,,53,0.00
Sam Sloman,2564397,K,FA,Bye,,,,,,,,,,,54,0.00
Jake Verity,2566731,K,FA,Bye,,,,,,,,,,,55,0.00
Tristan Vizcaino,2562807,K,NE,@GB,,,,,,,,,,,56,0.00
