PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
T.J. Hockenson,2562378,TE,MIN,@NO,,,,,,8,179,2,,,1,,3.80,,8,8,8,12,67,2,,2,1,35.90
Mo Alie-Cox,2558832,TE,IND,TEN,,,,,,6,85,2,,,,,35.50,,6,6,6,6,100,2,,2,2,23.50
Travis Kelce,2540258,TE,KC,@TB,,,,,,9,92,1,,,,,33.30,,9,9,9,10,90,2,,,3,19.70
Gerald Everett,2557889,TE,LAC,@HOU,,,,,,5,61,1,,,,,15.50,,5,5,5,6,83,1,,,4,14.60
Zach Ertz,2540158,TE,ARI,@CAR,,,,,,6,47,1,,,,,21.00,,6,6,6,6,100,3,,1,5,13.70
Pat Freiermuth,2566442,TE,PIT,NYJ,,,,,,7,85,,,,,,14.40,,7,7,7,9,78,,,,6,13.70
Tyler Higbee,2555364,TE,LA,@SF,,,,,,10,73,,,,,,13.50,,10,10,10,14,71,2,,2,7,12.30
Will Dissly,2561046,TE,SEA,@DET,,,,,,4,39,1,,,,,22.40,,4,4,4,4,100,1,,,8,11.90
Chigoziem Okonkwo,2567658,TE,TEN,@IND,,,,,,3,38,1,,,,,12.20,,3,3,3,3,100,1,,,9,11.30
Hayden Hurst,2560747,TE,CIN,MIA,,,,,,3,27,1,,,,,12.50,,3,3,3,4,75,,1,1,10,10.20
Dallas Goedert,2560995,TE,PHI,JAX,,,,,,5,72,,,,,,9.70,,5,5,5,6,83,1,,,11,9.70
Robert Tonyan,2559270,TE,GB,NE,,,,,,2,22,1,,,,,11.70,,2,2,2,2,100,,,,12,9.20
Kylen Granson,2566145,TE,IND,TEN,,,,,,4,62,,,,,,35.50,,4,4,4,4,100,1,,,13,8.20
Taysom Hill,2558954,TE,NO,MIN,,,,21,1,,,,,,,,18.10,5,,5,,,,,1,1,14,8.10
Jody Fortson,2563259,TE,KC,@TB,,,,,,1,10,1,,,,,33.30,,1,1,1,1,100,1,,1,15,7.50
David Njoku,2557986,TE,CLE,@ATL,,,,-6,,5,73,,,,,1,11.00,1,5,6,5,7,71,2,,,16,7.20
Tyler Conklin,2561027,TE,NYJ,@PIT,,,,,,3,52,,,,,,8.40,,3,3,3,5,60,,,,17,6.70
Noah Fant,2562383,TE,SEA,@DET,,,,,,1,2,1,,,,,22.40,,1,1,1,1,100,1,,1,18,6.70
Noah Gray,2566178,TE,KC,@TB,,,,1,1,,,,,,,,33.30,1,,1,,1,,,1,1,19,6.10
Dawson Knox,2562681,TE,BUF,@BAL,,,,,,3,40,,,,,,5.50,,3,3,3,6,50,1,,,20,5.50
Eric Saubert,2558023,TE,DEN,@LV,,,,,,1,25,,,,,,7.20,,1,1,1,2,50,,,,21,5.50
Jordan Akins,2560951,TE,HOU,LAC,,,,,,2,33,,,,,,9.00,,2,2,2,2,100,1,,,22,5.30
Cameron Brate,2550656,TE,TB,KC,,,,,,4,32,,,,,,12.00,,4,4,4,8,50,1,,1,23,5.20
Adam Trautman,2564703,TE,NO,MIN,,,,,,3,37,,,,,,18.10,,3,3,3,3,100,1,,,24,5.20
Tommy Tremble,2565914,TE,CAR,ARI,,,,,,3,34,,,,,,8.50,,3,3,3,6,50,,,,25,4.90
Juwan Johnson,2564676,TE,NO,MIN,,,,,,3,33,,,,,,18.10,,3,3,3,4,75,1,,1,26,4.80
Cade Otton,2568312,TE,TB,KC,,,,,,3,29,,,,,,12.00,,3,3,3,4,75,,,,27,4.40
Logan Thomas,2543767,TE,WAS,@DAL,,,,,,5,19,,,,,,7.30,,5,5,5,6,83,,,,28,4.40
