PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Jared Goff,2555334,QB,DET,SEA,378,4,1,1,,,,,,,2,,33.22,1,,1,,,,,,,1,33.22
Geno Smith,2539335,QB,SEA,@DET,320,2,,49,1,,,,,,,,31.70,7,,7,,,,,1,1,2,31.70
Russell Wilson,2532975,QB,DEN,@LV,237,2,,29,1,1,1,,,,,,26.98,4,1,5,1,1,100,,1,1,3,26.98
Tom Brady,2504211,QB,TB,KC,385,3,,,,,,,,,,1,25.40,,,,,,,,,,4,25.40
Patrick Mahomes,2558125,QB,KC,@TB,249,3,1,34,,,,,,,,,25.06,4,,4,,,,,2,,5,25.06
Josh Allen,2560955,QB,BUF,@BAL,213,1,1,70,1,,,,,,,1,22.52,11,,11,,,,,5,2,6,22.52
Kyler Murray,2562382,QB,ARI,@CAR,207,2,1,26,1,,,,,,,1,21.88,12,,12,,,,,3,2,7,21.88
Daniel Jones,2562299,QB,NYG,CHI,71,,,68,2,,,,,,,,21.08,6,,6,,,,,1,,8,21.64
Justin Herbert,2565045,QB,LAC,@HOU,340,2,,-5,,,,,,,,,21.10,4,,4,,,,,,,9,21.10
Joe Burrow,2563722,QB,CIN,MIA,287,2,,6,,,,,,,,,20.08,5,,5,,,,,,,10,20.08
Zach Wilson,2566391,QB,NYJ,@PIT,252,1,2,15,,1,2,1,,,,,19.28,2,1,3,1,1,100,1,,1,11,19.28
Cooper Rush,2559242,QB,DAL,WAS,223,2,,7,,,,,,,,,17.62,2,,2,,,,,,,12,17.62
Aaron Rodgers,2506363,QB,GB,NE,251,2,1,1,,,,,,,,,16.14,1,,1,,,,,,,13,16.14
Matt Ryan,310,QB,IND,TEN,356,2,1,-4,,,,,,,,2,15.84,2,,2,,,,,,,14,15.84
Jacoby Brissett,2555261,QB,CLE,@ATL,234,,1,16,1,,,,,,,,14.96,5,,5,,,,,1,1,15,14.96
Lamar Jackson,2560757,QB,BAL,BUF,144,1,2,73,,,,,,,,,14.76,11,,11,,,,,2,1,16,14.76
Ryan Tannehill,2532956,QB,TEN,@IND,137,2,,9,,,,,,,,,14.38,5,,5,,,,,,,17,14.38
Jimmy Garoppolo,2543801,QB,SF,LA,239,1,,3,,,,,,,,,13.86,1,,1,,,,,,,18,13.86
Jalen Hurts,2564832,QB,PHI,JAX,204,,1,38,1,,,,,,,1,13.76,16,,16,,,,,8,2,19,13.76
Andy Dalton,2495143,QB,NO,MIN,236,1,,3,,,,,,,1,1,15.44,1,,1,,,,,1,1,20,13.74
Kirk Cousins,2532820,QB,MIN,@NO,273,1,1,,,,,,,,,,12.92,,,,,,,,,,21,12.92
Davis Mills,2566136,QB,HOU,LAC,246,2,2,,,,,,,,,1,11.84,,,,,,,,,,22,11.84
Derek Carr,2543499,QB,LV,DEN,188,,,40,,,,,,,,,11.52,7,,7,,,,,,,23,11.52
Justin Fields,2565920,QB,CHI,@NYG,174,,,52,,,,,,,,1,11.09,7,,7,,,,,,,24,11.09
Teddy Bridgewater,2543465,QB,MIA,@CIN,193,1,1,11,,,,,,,,,13.22,1,,1,,,,,,,25,10.82
Kenny Pickett,2568162,QB,PIT,NYJ,120,,3,15,2,,,,,,,1,11.59,6,,6,,,,,2,2,26,10.13
Baker Mayfield,2560800,QB,LA,@SF,197,1,2,,,,,,,,,1,6.76,2,,2,,,,,,,27,7.45
Carson Wentz,2555259,QB,WAS,@DAL,170,1,2,5,,,,,,,,,7.30,1,,1,,,,,,,28,7.30
Matthew Stafford,79860,QB,LA,@SF,254,,1,6,,,,,,,,1,6.76,2,,2,,,,,,,29,6.76
Bailey Zappe,2567961,QB,NE,@GB,99,1,,,,,,,,,,1,7.44,,,,,,,,,,30,5.96
Trevor Lawrence,2566163,QB,JAX,@PHI,174,2,1,7,,,,,,,,4,5.66,2,,2,,,,,,,31,5.66
Marcus Mariota,2552466,QB,ATL,CLE,139,,1,3,,,,,,,,1,2.86,5,,5,,,,,1,1,32,2.86
Tua Tagovailoa,2564499,QB,MIA,@CIN,110,,1,,,,,,,,,,13.22,,,,,,,,,,33,2.40
Jameis Winston,2552033,QB,NO,MIN,,,,,,,,,,,,,15.44,,,,,,,,,,34,1.70
Brian Hoyer,81294,QB,NE,@GB,37,,,,,,,,,,,,7.44,,,,,,,,,,35,1.48
Mitchell Trubisky,2558008,QB,PIT,NYJ,84,,1,1,,,,,,,,,11.59,1,,1,,,,,,,36,1.46
Brandon Allen,2555365,QB,CIN,MIA,,,,,,,,,,,,,20.08,,,,,,,,,,37,0.00
Kyle Allen,2561177,QB,HOU,LAC,,,,,,,,,,,,,11.84,,,,,,,,,,38,0.00
Matt Barkley,2539308,QB,BUF,@BAL,,,,,,,,,,,,,22.52,,,,,,,,,,39,0.00
C.J. Beathard,2557922,QB,JAX,@PHI,,,,,,,,,,,,,5.66,,,,,,,,,,40,0.00
Kurt Benkert,2560974,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,41,0.00
David Blough,2563043,QB,MIN,@NO,,,,,,,,,,,,,12.92,,,,,,,,,,42,0.00
Ian Book,2566352,QB,PHI,JAX,,,,,,,,,,,,,13.76,,,,,,,,,,43,0.00
Tim Boyle,2561187,QB,CHI,@NYG,,,,,,,,,,,,,11.09,,,,,,,,,,44,0.00
Jake Browning,2562634,QB,CIN,MIA,,,,,,,,,,,,,20.08,,,,,,,,,,45,0.00
Shane Buechele,2566983,QB,KC,@TB,,,,,,,,,,,,,25.06,,,,,,,,,,46,0.00
Matt Corral,2567349,QB,CAR,ARI,,,,,,,,,,,,,7.45,,,,,,,,,,47,0.00
Chase Daniel,81284,QB,LAC,@HOU,,,,,,,,,,,,,21.10,,,,,,,,,,48,0.00
Sam Darnold,2561036,QB,CAR,ARI,,,,,,,,,,,,,7.45,,,,,,,,,,49,0.00
Ben DiNucci,2563839,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,50,0.00
Joshua Dobbs,2558167,QB,DET,SEA,,,,,,,,,,,,,33.22,,,,,,,,,,51,0.00
Jeff Driskel,2555262,QB,HOU,LAC,,,,,,,,,,,,,11.84,,,,,,,,,,52,0.00
Jacob Eason,2564115,QB,SF,LA,,,,,,,,,,,,,13.86,,,,,,,,,,53,0.00
Sam Ehlinger,2566142,QB,IND,TEN,,,,,,,,,,,,,15.84,,,,,,,,,,54,0.00
Danny Etling,2560717,QB,GB,NE,,,,,,,,,,,,,16.14,,,,,,,,,,55,0.00
Joe Flacco,382,QB,NYJ,@PIT,,,,,,,,,,,,,19.28,,,,,,,,,,56,0.00
Nick Foles,2532842,QB,IND,TEN,,,,,,,,,,,,,15.84,,,,,,,,,,57,0.00
Feleipe Franks,2566683,QB,ATL,CLE,,,,,,,,,,,,,2.86,,,,,,,,,,58,0.00
