PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Dalton Schultz,2560866,TE,DAL,NYG,,,,,,4,31,2,,,,,7.73,1,17.10,9.37
Josh Oliver,2562693,TE,BAL,@JAX,,,,,,4,76,1,,,,,1.85,2,15.60,13.75
Hunter Henry,2555341,TE,NE,@MIN,,,,,,3,63,1,,,,,5.41,3,13.80,8.39
Travis Kelce,2540258,TE,KC,LA,,,,,,4,57,1,,,,,17.62,4,13.70,-3.92
T.J. Hockenson,2562378,TE,MIN,NE,,,,,,5,43,1,,,,,9.11,5,12.80,3.69
Jordan Akins,2560951,TE,HOU,@MIA,,,,,,5,61,1,,,,1,4.91,6,12.60,7.69
Jelani Woods,2567724,TE,IND,PIT,,,,,,8,98,,,,,1,2.57,7,11.80,9.23
David Njoku,2557986,TE,CLE,TB,,,,,,5,29,1,,,,,7.68,8,11.40,3.72
Foster Moreau,2562317,TE,LV,@SEA,,,,,,3,33,1,,,,,6.23,9,10.80,4.57
John Bates,2566580,TE,WAS,ATL,,,,,,3,24,1,,,,,1.61,10,9.90,8.29
Hayden Hurst,2560747,TE,CIN,@TEN,,,,,,6,57,,,,,,7.18,11,8.70,1.52
Ko Kieft,2568306,TE,TB,@CLE,,,,,,1,5,1,,,,,0.93,12,8.70,7.77
MyCole Pruitt,2552401,TE,ATL,@WAS,,,,,,2,9,1,,,,,1.68,13,7.90,6.22
Jake Ferguson,2567496,TE,DAL,NYG,,,,,,3,57,,,,,,1.35,14,7.20,5.85
Mark Andrews,2560957,TE,BAL,@JAX,,,,,,4,50,,,,1,1,15.21,15,7.00,-8.21
Quintin Morris,2566641,TE,BUF,@DET,,,,,,1,3,,,,,,0.83,16,7.00,6.17
Durham Smythe,2560880,TE,MIA,HOU,,,,,,1,4,1,,,,,1.79,17,6.90,5.11
Tyler Conklin,2561027,TE,NYJ,CHI,,,,,,3,50,,,,,,7.44,18,6.50,-0.94
Peyton Hendershot,2568690,TE,DAL,NYG,,,,2,1,,,,,,,,1.83,19,6.20,4.37
Gerald Everett,2557889,TE,LAC,@ARI,,,,,,4,18,,,,1,,6.86,20,5.80,-1.06
Pat Freiermuth,2566442,TE,PIT,@IND,,,,,,3,39,,,,,,8.76,21,5.40,-3.36
Robert Tonyan,2559270,TE,GB,@PHI,,,,,,3,20,,,,,,5.36,22,5.20,-0.16
Chigoziem Okonkwo,2567658,TE,TEN,CIN,,,,,,3,35,,,,,,2.09,23,5.00,2.91
Noah Fant,2562383,TE,SEA,LV,,,,,,3,34,,,,,,5.62,24,4.90,-0.72
Teagan Quitoriano,2567691,TE,HOU,@MIA,,,,,,2,20,,,,,,0.86,25,4.70,3.84
Austin Hooper,2555415,TE,TEN,CIN,,,,,,3,30,,,,,,4.35,26,4.50,0.15
Jody Fortson,2563259,TE,KC,LA,,,,,,2,26,,,,,,1.41,27,4.40,2.99
George Kittle,2558266,TE,SF,NO,,,,,,3,26,,,,,,9.42,28,4.10,-5.32
Cole Kmet,2563704,TE,CHI,@NYJ,,,,,,3,27,,,,,1,7.55,29,3.20,-4.35
C.J. Uzomah,2552559,TE,NYJ,CHI,,,,,,3,17,,,,,,2.94,30,3.20,0.26
