PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Josh Jacobs,2562377,RB,LV,@SEA,,,,229,2,6,74,,,,,,15.77,1,47.80,32.03
Miles Sanders,2562722,RB,PHI,GB,,,,143,2,3,17,,,,,,12.51,2,30.50,17.99
Nick Chubb,2561021,RB,CLE,TB,,,,116,1,1,16,,,,,,12.88,3,19.70,6.82
James Conner,2557978,RB,ARI,LAC,,,,120,,3,20,1,,,,1,14.66,4,19.50,4.84
Austin Ekeler,2559169,RB,LAC,@ARI,,,,20,,11,60,1,,,,,18.04,5,19.50,1.46
Brian Robinson,2568348,RB,WAS,ATL,,,,105,,2,20,1,,,,,10.18,6,19.50,9.32
JaMycal Hasty,2565108,RB,JAX,BAL,,,,28,,5,67,1,,,,,2.35,7,18.00,15.65
Aaron Jones,2558116,RB,GB,@PHI,,,,43,,3,56,1,,,,,15.91,8,17.40,1.49
Samaje Perine,2558138,RB,CIN,@TEN,,,,58,1,4,35,,,,,,10.56,9,17.30,6.74
Jonathan Taylor,2564148,RB,IND,PIT,,,,86,1,3,12,,,,,,15.25,10,17.30,2.05
Rachaad White,2568315,RB,TB,@CLE,,,,64,,9,45,,,,,,13.39,11,17.10,3.71
Kenneth Walker III,2568282,RB,SEA,LV,,,,26,2,1,13,,,,,,16.27,12,16.40,0.13
AJ Dillon,2563986,RB,GB,@PHI,,,,64,1,3,24,,,,,,7.11,13,16.30,9.19
Ezekiel Elliott,2555224,RB,DAL,NYG,,,,92,1,1,3,,,,,,5.67,14,16.00,10.33
Rhamondre Stevenson,2566343,RB,NE,@MIN,,,,36,,9,76,,,,,,14.86,15,15.70,0.84
Isiah Pacheco,2567808,RB,KC,LA,,,,69,1,1,17,,,,,,8.09,16,15.10,7.01
Ty Johnson,2562293,RB,NYJ,CHI,,,,62,1,1,16,,,,,,2.86,17,14.30,11.44
Benny Snell,2562743,RB,PIT,@IND,,,,62,1,1,6,,,,,,1.49,18,14.10,12.61
Ameer Abdullah,2552374,RB,LV,@SEA,,,,16,,3,39,1,,,,,2.93,19,13.80,10.87
Saquon Barkley,2560968,RB,NYG,@DAL,,,,39,1,4,13,,,,,,14.91,20,13.20,-1.71
Travis Homer,2562665,RB,SEA,LV,,,,8,,2,45,1,,,,,2.82,21,13.10,10.28
David Montgomery,2562502,RB,CHI,@NYJ,,,,79,,3,34,,,,,,13.25,22,12.80,-0.45
Jeff Wilson,2560938,RB,MIA,HOU,,,,39,1,1,13,,,,,,12.81,23,11.70,-1.11
D'Onta Foreman,2557994,RB,CAR,DEN,,,,113,,,,,,,,,11.62,24,11.30,-0.32
Derrick Henry,2556075,RB,TEN,CIN,,,,38,,3,79,,,,,1,17.28,25,11.20,-6.08
Kenneth Gainwell,2566397,RB,PHI,GB,,,,39,1,1,7,,,,,,4.24,26,11.10,6.86
Jamaal Williams,2558204,RB,DET,BUF,,,,66,1,,,,,,,1,10.87,27,10.60,-0.27
Najee Harris,2566448,RB,PIT,@IND,,,,35,1,1,4,,,,,,12.42,28,10.40,-2.02
Latavius Murray,2541161,RB,DEN,@CAR,,,,92,,1,6,,,,,,12.03,29,10.30,-1.73
Devin Singletary,2562734,RB,BUF,@DET,,,,72,,1,8,,,,,,13.42,30,10.20,-3.22
Bam Knight,2568036,RB,NYJ,CHI,,,,69,,3,34,,,,,1,0.00,31,9.80,9.8
Dalvin Cook,2557991,RB,MIN,NE,,,,42,,4,14,,,,,,13.40,32,9.30,-4.1
Gus Edwards,2561324,RB,BAL,@JAX,,,,52,1,,,,,,,1,8.64,33,9.20,0.56
Cordarrelle Patterson,2540145,RB,ATL,@WAS,,,,52,,3,19,,,,,,8.91,34,8.60,-0.31
Dare Ogunbowale,2559362,RB,HOU,@MIA,,,,14,1,1,6,,,,,,1.58,35,8.50,6.92
D'Andre Swift,2563965,RB,DET,BUF,,,,19,,4,24,,,,1,,7.76,36,8.30,0.54
Kyren Williams,2567862,RB,LA,@KC,,,,35,,3,25,,,,,,4.83,37,7.50,2.67
Darrynton Evans,2564043,RB,CHI,@NYJ,,,,34,,1,33,,,,,,1.44,38,7.20,5.76
Tony Pollard,2562699,RB,DAL,NYG,,,,60,,2,1,,,,,,15.85,39,7.10,-8.75
Antonio Gibson,2565276,RB,WAS,ATL,,,,32,,3,22,,,,,,12.40,40,6.90,-5.5
Christian McCaffrey,2557997,RB,SF,NO,,,,32,,4,17,,,,,,19.16,41,6.90,-12.26
Chuba Hubbard,2565899,RB,CAR,DEN,,,,65,,,,,,,,,3.59,42,6.50,2.91
Gary Brightwell,2566364,RB,NYG,@DAL,,,,31,,2,18,,,,,,1.39,43,5.90,4.51
Tyler Allgeier,2567232,RB,ATL,@WAS,,,,54,,,,,,,,,6.15,44,5.40,-0.75
Elijah Mitchell,2566538,RB,SF,NO,,,,35,,2,8,,,,,,6.44,45,5.30,-1.14
Anthony McFarland,2564994,RB,PIT,@IND,,,,30,,2,11,,,,,,3.25,46,5.10,1.85
Dameon Pierce,2567685,RB,HOU,@MIA,,,,8,,3,8,,,,,,14.51,47,4.80,-9.71
Trayveon Williams,2562600,RB,CIN,@TEN,,,,18,,1,24,,,,,,3.08,48,4.70,1.62
