PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Jalen Hurts,2564832,QB,PHI,GB,153,2,,157,,,,,,,,1,20.65,1,29.52,8.87
Josh Allen,2560955,QB,BUF,@DET,253,2,1,78,1,,,,,,,1,25.87,2,28.92,3.05
Justin Herbert,2565045,QB,LAC,@ARI,274,3,,38,,,,,,,1,,19.95,3,28.76,8.81
Kyler Murray,2562382,QB,ARI,LAC,191,2,1,56,1,,,,,,,,21.00,4,25.24,4.24
Mike White,2560929,QB,NYJ,CHI,315,3,,2,,,,,,,,,14.73,5,24.80,10.07
Lamar Jackson,2560757,QB,BAL,@JAX,254,1,,89,,,,,,,1,1,19.42,6,23.06,3.64
Trevor Lawrence,2566163,QB,JAX,BAL,321,3,,1,,,,,,,1,2,17.44,7,22.94,5.5
Mac Jones,2566334,QB,NE,@MIN,382,2,,,,,,,,,,1,15.33,8,22.28,6.95
Kirk Cousins,2532820,QB,MIN,NE,299,3,1,-1,,,,,,,,,16.03,9,21.86,5.83
Derek Carr,2543499,QB,LV,@SEA,295,3,2,10,,,,,,,,,16.60,10,20.80,4.2
Geno Smith,2539335,QB,SEA,LV,328,2,1,22,,,,,,,,1,19.60,11,19.32,-0.28
Patrick Mahomes,2558125,QB,KC,LA,320,1,1,36,,,,,,,,,23.29,12,18.40,-4.89
Tom Brady,2504211,QB,TB,@CLE,246,2,,2,,,,,,,,,18.21,13,18.04,-0.17
Joe Burrow,2563722,QB,CIN,@TEN,270,1,,32,,,,,,,,,19.70,14,18.00,-1.7
Jared Goff,2555334,QB,DET,BUF,240,2,,,,,,,,,,,15.60,15,17.60,2.0
Tua Tagovailoa,2564499,QB,MIA,HOU,299,1,,,,,,,,,,,18.54,16,15.96,-2.58
Sam Darnold,2561036,QB,CAR,DEN,164,1,,3,1,,,,,,,1,14.14,17,15.86,1.72
