PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Sam LaPorta,2569726,TE,DET,@HOU,,,,,,3,66,1,,,,,17.10,,3,3,3,6,50,,,,1,17.10
Travis Kelce,2540258,TE,KC,DEN,,,,,,8,64,1,,,,,20.30,,8,8,8,12,67,3,1,2,2,16.40
Mark Andrews,2560957,TE,BAL,CIN,,,,,,6,68,1,,,,,16.70,,6,6,6,7,86,1,,,3,15.80
Tanner Hudson,2561215,TE,CIN,@BAL,,,,1,,6,42,1,,,,,18.80,1,6,7,6,7,86,1,,1,4,13.30
George Kittle,2558266,TE,SF,@TB,,,,,,3,57,1,,,,,13.20,,3,3,3,4,75,2,,,5,13.20
T.J. Hockenson,2562378,TE,MIN,@JAX,,,,,,8,72,,,,,,19.90,,8,8,8,9,89,,,,6,11.20
Dallas Goedert,2560995,TE,PHI,@DAL,,,,,,2,25,1,,,,,9.50,,2,2,2,3,67,2,,,7,9.50
Pat Freiermuth,2566442,TE,PIT,@WAS,,,,,,3,17,1,,,,,13.30,,3,3,3,3,100,2,1,1,8,9.20
Trey McBride,2568117,TE,ARI,NYJ,,,,,,4,71,,,,,,11.40,,4,4,4,5,80,,,,9,9.10
Josh Oliver,2562693,TE,MIN,@JAX,,,,,,4,52,,,,,,19.90,,4,4,4,6,67,,,,10,8.70
Dalton Schultz,2560866,TE,HOU,DET,,,,,,3,66,,,,,,8.80,,3,3,3,4,75,,,,11,8.10
Austin Hooper,2555415,TE,NE,@CHI,,,,,,3,64,,,,,,9.80,,3,3,3,4,75,,,,12,7.90
Ja'Tavion Sanders,2571892,TE,CAR,NYG,,,,,,2,8,1,,,,,8.60,,2,2,2,2,100,2,1,2,13,7.80
Kyle Pitts,2565830,TE,ATL,@NO,,,,,,4,55,,,,,,7.50,,4,4,4,6,67,,,,14,7.50
Evan Engram,2557858,TE,JAX,MIN,,,,,,6,40,,,,,,13.10,,6,6,6,8,75,,,,15,7.00
