PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Johnathan Abram,2562616,DB,LV,KC,,,,,,,,,,,,,,,,,,10.48,1,0.00,-10.48
Delrick Abrams,2563464,DB,FA,Bye,,,,,,,,,,,,,,,,,,,2,0.00,
DeMarkus Acy,2565087,DB,PIT,DET,,,,,,,,,,,,,,,,,,,3,0.00,
Andrew Adams,2556456,DB,TB,@WAS,,,,,,,,,,,,,,,,,,0.56,4,0.00,-0.56
Jamal Adams,2557979,DB,SEA,@GB,,,,,,,,,,,,,,,,,,10.25,5,0.00,-10.25
Jahleel Addae,2541958,DB,IND,JAX,,,,,,,,,,,,,,,,,,0.00,6,0.00,0.0
Nasir Adderley,2562617,DB,LAC,MIN,,,,,,,,,,,,,,,,,,9.89,7,0.00,-9.89
Paulson Adebo,2566346,DB,NO,@TEN,,,,,,,,,,,,,,,,,,8.01,8,0.00,-8.01
Jaire Alexander,2560952,DB,GB,SEA,,,,,,,,,,,,,,,,,,,9,0.00,
Mackensie Alexander,2555177,DB,MIN,@LAC,,,,,,,,,,,,,,,,,,6.35,10,0.00,-6.35
Robert Alford,2539653,DB,ARI,CAR,,,,,,,,,,,,,,,,,,4.26,11,0.00,-4.26
Brian Allen,2558237,DB,FA,Bye,,,,,,,,,,,,,,,,,,,12,0.00,
Marcus Allen,2560956,DB,PIT,DET,,,,,,,,,,,,,,,,,,0.00,13,0.00,0.0
Ricardo Allen,2543850,DB,CIN,Bye,,,,,,,,,,,,,,,,,,,14,0.00,
Johnathan Alston,2561520,DB,FA,Bye,,,,,,,,,,,,,,,,,,,15,0.00,
Ugo Amadi,2562464,DB,SEA,@GB,,,,,,,,,,,,,,,,,,3.94,16,0.00,-3.94
Adrian Amos,2552385,DB,GB,SEA,,,,,,,,,,,,,,,,,,11.26,17,0.00,-11.26
Troy Apke,2560958,DB,WAS,TB,,,,,,,,,,,,,,,,,,0.49,18,0.00,-0.49
Eli Apple,2555277,DB,CIN,Bye,,,,,,,,,,,,,,,,,,,19,0.00,
Cornell Armstrong,2561147,DB,FA,Bye,,,,,,,,,,,,,,,,,,,20,0.00,
Damon Arnette,2564409,DB,FA,Bye,,,,,,,,,,,,,,,,,,,21,0.00,
Grayland Arnold,2564814,DB,HOU,Bye,,,,,,,,,,,,,,,,,,,22,0.00,
Jaytlin Askew,2566656,DB,FA,Bye,,,,,,,,,,,,,,,,,,,23,0.00,
Blessuan Austin,2562468,DB,SEA,@GB,,,,,,,,,,,,,,,,,,0.00,24,0.00,0.0
Anthony Averett,2560963,DB,BAL,@MIA,,,,,,,,,,,,,,,,,,10.08,25,0.00,-10.08
Chidobe Awuzie,2557840,DB,CIN,Bye,,,,,,,,,,,,,,,,,,,26,0.00,
Budda Baker,2558009,DB,ARI,CAR,,,,,,,,,,,,,,,,,,10.12,27,0.00,-10.12
Deandre Baker,2562227,DB,KC,@LV,,,,,,,,,,,,,,,,,,0.00,28,0.00,0.0
Corey Ballentine,2562228,DB,DET,@PIT,,,,,,,,,,,,,,,,,,,29,0.00,
Chris Banjo,2541192,DB,ARI,CAR,,,,,,,,,,,,,,,,,,0.79,30,0.00,-0.79
Luq Barcoo,2564160,DB,FA,Bye,,,,,,,,,,,,,,,,,,,31,0.00,
Essang Bassey,2563875,DB,DEN,PHI,,,,,,,,,,,,,,,,,,,32,0.00,
Jessie Bates,2560970,DB,CIN,Bye,,,,,,,,,,,,,,,,,,,33,0.00,
DeVante Bausby,2553790,DB,NE,CLE,,,,,,,,,,,,,,,,,,0.00,34,0.00,0.0
Sam Beal,2561643,DB,FA,Bye,,,,,,,,,,,,,,,,,,,35,0.00,
Vonn Bell,2555530,DB,CIN,Bye,,,,,,,,,,,,,,,,,,,36,0.00,
Elijah Benton,2563758,DB,FA,Bye,,,,,,,,,,,,,,,,,,,37,0.00,
Justin Bethel,2532792,DB,NE,CLE,,,,,,,,,,,,,,,,,,0.79,38,0.00,-0.79
Henry Black,2563974,DB,GB,SEA,,,,,,,,,,,,,,,,,,2.42,39,0.00,-2.42
Julian Blackmon,2564103,DB,IND,JAX,,,,,,,,,,,,,,,,,,,40,0.00,
Marquise Blair,2562233,DB,SEA,@GB,,,,,,,,,,,,,,,,,,,41,0.00,
Joshuah Bledsoe,2566331,DB,NE,CLE,,,,,,,,,,,,,,,,,,0.00,42,0.00,0.0
Briean Boddy-Calhoun,2556475,DB,TEN,NO,,,,,,,,,,,,,,,,,,0.00,43,0.00,0.0
Terrell Bonds,2563136,DB,FA,Bye,,,,,,,,,,,,,,,,,,,44,0.00,
Breon Borders,2559015,DB,FA,Bye,,,,,,,,,,,,,,,,,,,45,0.00,
Tre Boston,2543830,DB,FA,Bye,,,,,,,,,,,,,,,,,,,46,0.00,
A.J. Bouye,2541162,DB,CAR,@ARI,,,,,,,,,,,,,,,,,,3.65,47,0.00,-3.65
Kris Boyd,2562630,DB,MIN,@LAC,,,,,,,,,,,,,,,,,,3.53,48,0.00,-3.53
James Bradberry,2555175,DB,NYG,Bye,,,,,,,,,,,,,,,,,,,49,0.00,
John Brannon,2565018,DB,FA,Bye,,,,,,,,,,,,,,,,,,,50,0.00,
Bashaud Breeland,2543571,DB,MIN,@LAC,,,,,,,,,,,,,,,,,,0.00,51,0.00,0.0
Brady Breeze,2566103,DB,TEN,NO,,,,,,,,,,,,,,,,,,8.02,52,0.00,-8.02
Antoine Brooks Jr.,2564967,DB,LA,@SF,,,,,,,,,,,,,,,,,,0.00,53,0.00,0.0
Terrence Brooks,2543712,DB,HOU,Bye,,,,,,,,,,,,,,,,,,,54,0.00,
Anthony Brown,2555531,DB,DAL,ATL,,,,,,,,,,,,,,,,,,10.38,55,0.00,-10.38
Jordan Brown,2562396,DB,LV,KC,,,,,,,,,,,,,,,,,,0.00,56,0.00,0.0
Shakur Brown,2565774,DB,FA,Bye,,,,,,,,,,,,,,,,,,,57,0.00,
Tony Brown,2560982,DB,FA,Bye,,,,,,,,,,,,,,,,,,,58,0.00,
Tre Brown,2566550,DB,SEA,@GB,,,,,,,,,,,,,,,,,,7.34,59,0.00,-7.34
Myles Bryant,2564592,DB,NE,CLE,,,,,,,,,,,,,,,,,,4.18,60,0.00,-4.18
Terrell Burgess,2564331,DB,LA,@SF,,,,,,,,,,,,,,,,,,0.82,61,0.00,-0.82
Artie Burns,2555344,DB,CHI,Bye,,,,,,,,,,,,,,,,,,,62,0.00,
Eric Burrell,2565696,DB,FA,Bye,,,,,,,,,,,,,,,,,,,63,0.00,
Juston Burris,2555313,DB,CAR,@ARI,,,,,,,,,,,,,,,,,,,64,0.00,
Deante Burton,2559109,DB,DAL,ATL,,,,,,,,,,,,,,,,,,0.00,65,0.00,0.0
Deon Bush,2555155,DB,CHI,Bye,,,,,,,,,,,,,,,,,,,66,0.00,
Malcolm Butler,2550613,DB,FA,Bye,,,,,,,,,,,,,,,,,,,67,0.00,
Kevin Byard,2555158,DB,TEN,NO,,,,,,,,,,,,,,,,,,10.34,68,0.00,-10.34
Camryn Bynum,2566295,DB,MIN,@LAC,,,,,,,,,,,,,,,,,,10.02,69,0.00,-10.02
Bryce Callahan,2553500,DB,DEN,PHI,,,,,,,,,,,,,,,,,,,70,0.00,
Elijah Campbell,2561455,DB,MIA,BAL,,,,,,,,,,,,,,,,,,0.00,71,0.00,0.0
Ibraheim Campbell,2552605,DB,IND,JAX,,,,,,,,,,,,,,,,,,,72,0.00,
Tevaughn Campbell,2562806,DB,LAC,MIN,,,,,,,,,,,,,,,,,,0.00,73,0.00,0.0
Tyson Campbell,2566151,DB,JAX,@IND,,,,,,,,,,,,,,,,,,9.71,74,0.00,-9.71
Maurice Canady,2555178,DB,DAL,ATL,,,,,,,,,,,,,,,,,,,75,0.00,
T.J. Carrie,2550164,DB,IND,JAX,,,,,,,,,,,,,,,,,,,76,0.00,
Jamal Carter,2559321,DB,TEN,NO,,,,,,,,,,,,,,,,,,0.00,77,0.00,0.0
Michael Carter II,2565717,DB,NYJ,BUF,,,,,,,,,,,,,,,,,,8.86,78,0.00,-8.86
Andre Chachere,2561016,DB,PHI,@DEN,,,,,,,,,,,,,,,,,,1.78,79,0.00,-1.78
Sean Chandler,2561017,DB,CAR,@ARI,,,,,,,,,,,,,,,,,,8.39,80,0.00,-8.39
Anthony Chesley,2563235,DB,IND,JAX,,,,,,,,,,,,,,,,,,1.18,81,0.00,-1.18
Jeremy Chinn,2563632,DB,CAR,@ARI,,,,,,,,,,,,,,,,,,10.44,82,0.00,-10.44
Marqui Christian,2556277,DB,CHI,Bye,,,,,,,,,,,,,,,,,,,83,0.00,
Patrick Chung,71251,DB,FA,Bye,,,,,,,,,,,,,,,,,,,84,0.00,
Andre Cisco,2566154,DB,JAX,@IND,,,,,,,,,,,,,,,,,,7.88,85,0.00,-7.88
Chuck Clark,2558248,DB,BAL,@MIA,,,,,,,,,,,,,,,,,,8.98,86,0.00,-8.98
Chris Claybrooks,2564169,DB,JAX,@IND,,,,,,,,,,,,,,,,,,1.63,87,0.00,-1.63
Ross Cockrell,2543799,DB,TB,@WAS,,,,,,,,,,,,,,,,,,4.49,88,0.00,-4.49
Adrian Colbert,2558857,DB,FA,Bye,,,,,,,,,,,,,,,,,,,89,0.00,
Justin Coleman,2553637,DB,MIA,BAL,,,,,,,,,,,,,,,,,,2.60,90,0.00,-2.6
Landon Collins,2552454,DB,WAS,TB,,,,,,,,,,,,,,,,,,9.52,91,0.00,-9.52
Chris Cooper,2561429,DB,TB,@WAS,,,,,,,,,,,,,,,,,,0.00,92,0.00,0.0
Shaun Crawford,2565642,DB,FA,Bye,,,,,,,,,,,,,,,,,,,93,0.00,
Xavier Crawford,2562515,DB,CHI,Bye,,,,,,,,,,,,,,,,,,,94,0.00,
Ken Crawley,2556735,DB,NO,@TEN,,,,,,,,,,,,,,,,,,0.00,95,0.00,0.0
Keion Crossen,2561157,DB,NYG,Bye,,,,,,,,,,,,,,,,,,,96,0.00,
Dane Cruikshank,2561033,DB,TEN,NO,,,,,,,,,,,,,,,,,,2.54,97,0.00,-2.54
Kamren Curl,2565270,DB,WAS,TB,,,,,,,,,,,,,,,,,,11.07,98,0.00,-11.07
Jordan Dangerfield,2541696,DB,FA,Bye,,,,,,,,,,,,,,,,,,,99,0.00,
DJ Daniel,2566653,DB,FA,Bye,,,,,,,,,,,,,,,,,,,100,0.00,
Cameron Dantzler,2564526,DB,MIN,@LAC,,,,,,,,,,,,,,,,,,9.35,101,0.00,-9.35
Ronald Darby,2552689,DB,DEN,PHI,,,,,,,,,,,,,,,,,,9.60,102,0.00,-9.6
Ashtyn Davis,2564793,DB,NYJ,BUF,,,,,,,,,,,,,,,,,,10.05,103,0.00,-10.05
Carlton Davis,2561039,DB,TB,@WAS,,,,,,,,,,,,,,,,,,,104,0.00,
Cody Davis,2541135,DB,NE,CLE,,,,,,,,,,,,,,,,,,0.00,105,0.00,0.0
Jalen Davis,2561316,DB,CIN,Bye,,,,,,,,,,,,,,,,,,,106,0.00,
Javaris Davis,2564265,DB,MIA,BAL,,,,,,,,,,,,,,,,,,0.00,107,0.00,0.0
Michael Davis,2559164,DB,LAC,MIN,,,,,,,,,,,,,,,,,,8.34,108,0.00,-8.34
Sean Davis,2555386,DB,NE,CLE,,,,,,,,,,,,,,,,,,0.00,109,0.00,0.0
Shawn Davis,2565597,DB,GB,SEA,,,,,,,,,,,,,,,,,,0.00,110,0.00,0.0
Duke Dawson,2561040,DB,FA,Bye,,,,,,,,,,,,,,,,,,,111,0.00,
Divine Deablo,2566253,DB,LV,KC,,,,,,,,,,,,,,,,,,0.88,112,0.00,-0.88
Jamel Dean,2562556,DB,TB,@WAS,,,,,,,,,,,,,,,,,,9.64,113,0.00,-9.64
Donte' Deayon,2556512,DB,LA,@SF,,,,,,,,,,,,,,,,,,5.44,114,0.00,-5.44
Grant Delpit,2563773,DB,CLE,@NE,,,,,,,,,,,,,,,,,,3.23,115,0.00,-3.23
Stephen Denmark,2562874,DB,FA,Bye,,,,,,,,,,,,,,,,,,,116,0.00,
Darqueze Dennard,2543474,DB,IND,JAX,,,,,,,,,,,,,,,,,,0.00,117,0.00,0.0
Pierre Desir,2543811,DB,TB,@WAS,,,,,,,,,,,,,,,,,,0.00,118,0.00,0.0
Quandre Diggs,2552262,DB,SEA,@GB,,,,,,,,,,,,,,,,,,9.04,119,0.00,-9.04
Trevon Diggs,2563836,DB,DAL,ATL,,,,,,,,,,,,,,,,,,10.34,120,0.00,-10.34
Khalil Dorsey,2565336,DB,BAL,@MIA,,,,,,,,,,,,,,,,,,,121,0.00,
Rasul Douglas,2558168,DB,GB,SEA,,,,,,,,,,,,,,,,,,6.72,122,0.00,-6.72
Kyle Dugger,2564601,DB,NE,CLE,,,,,,,,,,,,,,,,,,6.83,123,0.00,-6.83
Quinton Dunbar,2553796,DB,FA,Bye,,,,,,,,,,,,,,,,,,,124,0.00,
Isaiah Dunn,2565720,DB,NYJ,BUF,,,,,,,,,,,,,,,,,,0.76,125,0.00,-0.76
Nate Ebner,2535132,DB,NYG,Bye,,,,,,,,,,,,,,,,,,,126,0.00,
Brandin Echols,2565726,DB,NYJ,BUF,,,,,,,,,,,,,,,,,,10.28,127,0.00,-10.28
Terrell Edmunds,2560712,DB,PIT,DET,,,,,,,,,,,,,,,,,,9.21,128,0.00,-9.21
Mike Edwards,2562259,DB,TB,@WAS,,,,,,,,,,,,,,,,,,2.61,129,0.00,-2.61
Corn Elder,2558171,DB,WAS,TB,,,,,,,,,,,,,,,,,,1.09,130,0.00,-1.09
DeShon Elliott,2560715,DB,BAL,@MIA,,,,,,,,,,,,,,,,,,,131,0.00,
Tino Ellis,2564670,DB,FA,Bye,,,,,,,,,,,,,,,,,,,132,0.00,
Marcus Epps,2562946,DB,PHI,@DEN,,,,,,,,,,,,,,,,,,4.37,133,0.00,-4.37
Deshazor Everett,2553710,DB,WAS,TB,,,,,,,,,,,,,,,,,,0.80,134,0.00,-0.8
Brandon Facyson,2560719,DB,LV,KC,,,,,,,,,,,,,,,,,,4.74,135,0.00,-4.74
Caleb Farley,2566106,DB,TEN,NO,,,,,,,,,,,,,,,,,,,136,0.00,
Matthias Farley,2556429,DB,TEN,NO,,,,,,,,,,,,,,,,,,0.82,137,0.00,-0.82
Clayton Fejedelem,2555355,DB,MIA,BAL,,,,,,,,,,,,,,,,,,0.94,138,0.00,-0.94
Rashad Fenton,2562649,DB,KC,@LV,,,,,,,,,,,,,,,,,,4.65,139,0.00,-4.65
Mark Fields,2562442,DB,FA,Bye,,,,,,,,,,,,,,,,,,,140,0.00,
Minkah Fitzpatrick,2560725,DB,PIT,DET,,,,,,,,,,,,,,,,,,11.04,141,0.00,-11.04
Tre Flowers,2560728,DB,CIN,Bye,,,,,,,,,,,,,,,,,,,142,0.00,
Mike Ford,2561527,DB,DEN,PHI,,,,,,,,,,,,,,,,,,0.74,143,0.00,-0.74
Paris Ford,2566205,DB,FA,Bye,,,,,,,,,,,,,,,,,,,144,0.00,
Rudy Ford,2558174,DB,JAX,@IND,,,,,,,,,,,,,,,,,,4.46,145,0.00,-4.46
Darrick Forrest,2566598,DB,WAS,TB,,,,,,,,,,,,,,,,,,0.00,146,0.00,0.0
Sam Franklin,2563638,DB,CAR,@ARI,,,,,,,,,,,,,,,,,,1.36,147,0.00,-1.36
Kavon Frazier,2555536,DB,FA,Bye,,,,,,,,,,,,,,,,,,,148,0.00,
Jordan Fuller,2564340,DB,LA,@SF,,,,,,,,,,,,,,,,,,9.90,149,0.00,-9.9
Kendall Fuller,2555349,DB,WAS,TB,,,,,,,,,,,,,,,,,,9.39,150,0.00,-9.39
Kyle Fuller,2543681,DB,DEN,PHI,,,,,,,,,,,,,,,,,,1.30,151,0.00,-1.3
Kristian Fulton,2564046,DB,TEN,NO,,,,,,,,,,,,,,,,,,,152,0.00,
