PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Tuli Tuipulotu,2570266,DL,LAC,@NYG,7,3,4,5,,1,,,,,,,,,5,,,1,33.80
Maxx Crosby,2562439,DL,LV,CHI,5,,,3,1,1,,,,,,,,3,1,19,,2,27.63
Aidan Hutchinson,2567547,DL,DET,CLE,3,1,2,2,,1,,,,,,,,,4,,,3,17.60
Jeffery Simmons,2562733,DL,TEN,@HOU,4,1,1,4,,,,,,,,,,,1,,,4,15.10
Danielle Hunter,2552603,DL,HOU,TEN,3,1,2,2,,,,,,,,,,,3,,,5,13.60
Carl Granderson,2562273,DL,NO,@BUF,5,,1,2,,,,,,,,,,,1,,,6,13.00
Leonard Williams,2552486,DL,SEA,@ARI,3,1,1.5,1,,,,,,,,,,1,1,,,7,12.60
Vita Vea,2560909,DL,TB,PHI,3,,2,2,,,,,,,,,,,2,,,8,12.50
Laiatu Latu,2572123,DL,IND,@LAR,3,1,1,1,,,,,,,,,,1,2,,,9,12.10
DeForest Buckner,2555275,DL,IND,@LAR,4,4,,2,,,,,,,,,,,1,,,10,11.90
Jalen Redmond,2570792,DL,MIN,@PIT,2,1,2,2,,,,,,,,,,,2,,,11,11.60
Cameron Jordan,2495184,DL,NO,@BUF,4,,1,1,,,,,,,,,,,2,,,12,10.50
Dexter Lawrence,2562301,DL,NYG,LAC,1,,,1,1,,,,,,,,,1,,37,,13,10.23
Joey Bosa,2555249,DL,BUF,NO,1,2,1,1,,1,,,,,,,,,1,,,14,10.20
James Houston,2567544,DL,DAL,GB,1,1,1,1,,1,1,,,,,,,,,,,15,10.10
Arik Armstead,2552493,DL,JAX,@SF,2,,1,1,,1,,,,,,,,,,,,16,10.00
Quinnen Williams,2562599,DL,NYJ,@MIA,2,3,,1,,1,,,,,,,,,,,,17,9.80
Zach Sieler,2561129,DL,MIA,NYJ,4,1,,2,,,,,,,,,,,,,,18,9.60
Keeanu Benton,2570260,DL,PIT,MIN,1,3,1.5,1,,,,,,,,,,,3,,,19,9.30
Calais Campbell,744,DL,ARI,SEA,2,1,1,2,,,,,,,,,,,1,,,20,9.10
Darius Robinson,2572429,DL,ARI,SEA,2,1,1,2,,,,,,,,,,,1,,,21,9.10
Osa Odighizuwa,2566016,DL,DAL,GB,3,3,,1,,,,,,,,,,,2,,,22,8.80
Moro Ojomo,2570209,DL,PHI,@TB,1,1,1,1,,,,,,,,,,1,1,,,23,8.60
A.J. Epenesa,2563605,DL,BUF,NO,3,,1,1,,,,,,,,,,,1,,,24,8.50
George Karlaftis,2567796,DL,KC,BAL,2,,1,1,,,,,,,,,,,4,,,25,8.50
Donovan Ezeiruaku,2574073,DL,DAL,GB,4,1,,1,,,,,,,,,,,,,,26,8.10
B.J. Hill,2560740,DL,CIN,@DEN,4,1,,1,,,,,,,,,,,,,,27,8.10
Daron Payne,2560834,DL,WAS,@ATL,1,2,,1,,1,,,,,,,,,,,,28,7.70
Bryan Bresee,2570128,DL,NO,@BUF,2,1,1,1,,,,,,,,,,,1,,,29,7.60
Tershawn Wharton,2564310,DL,CAR,@NE,2,3,1,,,,,,,,,,,,1,,,30,7.30
Jonathan Allen,2557844,DL,MIN,@PIT,3,2,,1,,,,,,,,,,,,,,31,7.20
Mike Green,2573928,DL,BAL,@KC,3,2,,1,,,,,,,,,,,,,,32,7.20
Da'Shawn Hand,2561004,DL,LAC,@NYG,3,2,,1,,,,,,,,,,,,,,33,7.20
Justin Eboigbe,2572468,DL,LAC,@NYG,2,,1,1,,,,,,,,,,,1,,,34,7.00
Leonard Floyd,2555285,DL,ATL,WAS,1,3,0.5,1,,,,,,,,,,,2,,,35,6.80
Javon Hargrave,2555239,DL,MIN,@PIT,4,1,,,,,,,,,,,,,,,,36,6.60
Arden Key,2560779,DL,TEN,@HOU,1,1,1,1,,,,,,,,,,,2,,,37,6.60
Deone Walker,2573975,DL,BUF,NO,2,1,,2,,,,,,,,,,,,,,38,6.60
Chris Jones,2556369,DL,KC,BAL,1,,,1,,,,,,,,,,1,2,,,39,6.50
Dorance Armstrong,2560959,DL,WAS,@ATL,2,2,,1,,,,,,,,,,,1,,,40,6.20
John Franklin-Myers,2560731,DL,DEN,CIN,1,1,1,1,,,,,,,,,,,1,,,41,6.10
Tommy Togiai,2565989,DL,HOU,TEN,1,1,,1,,,,,,,,,,1,,,,42,6.10
Andrew Billings,2555267,DL,CHI,@LV,3,,,1,,,,,,,,,,,,,,43,6.00
Javon Kinlaw,2565117,DL,WAS,@ATL,3,,,1,,,,,,,,,,,,,,44,6.00
Chris Rumph II,2566508,DL,NO,@BUF,2,,,,,,,,,,,,,1,1,,,45,6.00
Adetomiwa Adebawore,2569843,DL,IND,@LAR,1,2,0.5,,,,1,,,,,,,,2,,,46,5.70
Sebastian Joseph-Day,2561079,DL,TEN,@HOU,3,1,,,,,,,,,,,,,1,,,47,5.60
Myles Garrett,2557965,DL,CLE,@DET,2,,,1,,,,,,,,,,,2,,,48,5.50
Zach Harrison,2569555,DL,ATL,WAS,1,,1,1,,,,,,,,,,,1,,,49,5.50
Jerry Tillery,2562763,DL,KC,BAL,1,,1,1,,,,,,,,,,,1,,,50,5.50
Tyree Wilson,2570050,DL,LV,CHI,1,,1,1,,,,,,,,,,,1,,,51,5.50
DaQuan Jones,2543504,DL,BUF,NO,1,2,1,,,,,,,,,,,,1,,,52,5.20
Naquan Jones,2566953,DL,LAC,@NYG,2,1,,1,,,,,,,,,,,,,,53,5.10
Malcolm Koonce,2566262,DL,LV,CHI,2,1,,1,,,,,,,,,,,,,,54,5.10
Sam Okuayinonu,2568831,DL,SF,JAX,2,1,,1,,,,,,,,,,,,,,55,5.10
Nic Scourton,2573999,DL,CAR,@NE,2,1,,1,,,,,,,,,,,,,,56,5.10
Tedarrell Slaton,2566094,DL,CIN,@DEN,3,1,,,,,,,,,,,,,,,,57,5.10
Elijah Williams,2574361,DL,MIN,@PIT,3,1,,,,,,,,,,,,,,,,58,5.10
Mario Edwards,2553433,DL,HOU,TEN,2,,,1,,,,,,,,,,,1,,,59,5.00
Basil Okoye,2571560,DL,BAL,@KC,3,,,,,,,,,,,,,,1,,,60,5.00
Shelby Harris,2549926,DL,CLE,@DET,1,2,,1,,,,,,,,,,,1,,,61,4.70
Jonah Laulu,2572126,DL,LV,CHI,1,1,,,,,,,,,,,,1,,,,62,4.60
Bryce Huff,2565510,DL,SF,JAX,2,,,1,,,,,,,,,,,,,,63,4.50
Will McDonald IV,2570191,DL,NYJ,@MIA,2,,,1,,,,,,,,,,,,,,64,4.50
A'Shawn Robinson,2555265,DL,CAR,@NE,1,5,,,,,,,,,,,,,,,,65,4.50
Shemar Turner,2574020,DL,CHI,@LV,2,,,1,,,,,,,,,,,,,,66,4.50
Maliek Collins,2555400,DL,CLE,@DET,1,4,,,,,,,,,,,,,1,,,67,4.40
Rashan Gary,2562376,DL,GB,@DAL,2,2,,,,,,,,,,,,,,,,68,4.20
Trey Hendrickson,2557943,DL,CIN,@DEN,2,2,,,,,,,,,,,,,,,,69,4.20
David Onyemata,2556274,DL,ATL,WAS,2,2,,,,,,,,,,,,,,,,70,4.20
DJ Reader,2555388,DL,DET,CLE,2,1,,,,,,,,,,,,,1,,,71,4.10
Abdul Carter,2574417,DL,NYG,LAC,1,,,,,,,,,,,,,,5,,,72,4.00
Tim Settle,2560871,DL,HOU,TEN,1,,,,,,,,,,,,,1,,,,73,4.00
Pat O'Connor,2558863,DL,DET,CLE,,2,,,,,,,,,,,,1,,,,74,3.70
Jack Sawyer,2574500,DL,PIT,MIN,,2,,,,,,,,,,,,1,,,,75,3.70
Nathan Shepherd,2560873,DL,NO,@BUF,1,2,,,,,,,,,,,,,2,,,76,3.70
Maason Smith,2572159,DL,JAX,@SF,,2,,,,,,,,,,,,1,,,,77,3.70
Micheal Clemons,2568024,DL,NYJ,@MIA,2,1,,,,,,,,,,,,,,,,78,3.60
Cory Durden,2570951,DL,NE,CAR,1,1,,1,,,,,,,,,,,,,,79,3.60
Eddie Goldman,2552489,DL,WAS,@ATL,1,1,,1,,,,,,,,,,,,,,80,3.60
Anthony Goodlow,2573716,DL,ARI,SEA,1,1,,1,,,,,,,,,,,,,,81,3.60
Derrick Harmon,2574493,DL,PIT,MIN,,1,,,,,,,,,,,,1,1,,,82,3.60
Dre'Mont Jones,2562412,DL,TEN,@HOU,2,1,,,,,,,,,,,,,,,,83,3.60
Roy Lopez,2566133,DL,DET,CLE,2,1,,,,,,,,,,,,,,,,84,3.60
Myles Murphy,2569663,DL,CIN,@DEN,2,1,,,,,,,,,,,,,,,,85,3.60
Greg Rousseau,2565875,DL,BUF,NO,2,1,,,,,,,,,,,,,,,,86,3.60
Nazir Stackhouse,2574138,DL,GB,@DAL,2,1,,,,,,,,,,,,,,,,87,3.60
Montez Sweat,2562749,DL,CHI,@LV,2,1,,,,,,,,,,,,,,,,88,3.60
Byron Young,2570053,DL,PHI,@TB,2,1,,,,,,,,,,,,,,,,89,3.60
Derrick Brown,2563629,DL,CAR,@NE,1,3,,,,,,,,,,,,,,,,90,3.30
Kris Jenkins,2571928,DL,CIN,@DEN,1,3,,,,,,,,,,,,,,,,91,3.30
PJ Mustipher,2570939,DL,ARI,SEA,1,3,,,,,,,,,,,,,,,,92,3.30
Grover Stewart,2558766,DL,IND,@LAR,1,3,,,,,,,,,,,,,,,,93,3.30
Colby Wooden,2569783,DL,GB,@DAL,1,2,,,,,,,,,,,,,1,,,94,3.20
Kalia Davis,2568204,DL,SF,JAX,1,,,1,,,,,,,,,,,,,,95,3.00
Brandon Dorlus,2571802,DL,ATL,WAS,1,,,1,,,,,,,,,,,,,,96,3.00
Jacob Martin,2561092,DL,WAS,@ATL,2,,,,,,,,,,,,,,,,,97,3.00
Elijah Roberts,2574596,DL,TB,PHI,1,,,1,,,,,,,,,,,,,,98,3.00
Elijah Simmons,2574487,DL,TB,PHI,1,,,1,,,,,,,,,,,,,,99,3.00
Jamaree Caldwell,2574507,DL,LAC,@NYG,1,2,,,,,,,,,,,,,,,,100,2.70
Daniel Hardy,2567832,DL,CHI,@LV,1,2,,,,,,,,,,,,,,,,101,2.70
Kenny Clark,2555282,DL,DAL,GB,1,1,,,,,,,,,,,,,1,,,102,2.60
Dawuane Smoot,2557839,DL,JAX,@SF,1,1,,,,,,,,,,,,,1,,,103,2.60
Jalon Walker,2573920,DL,ATL,WAS,1,1,,,,,,,,,,,,,1,,,104,2.60
Khyiris Tonga,2565935,DL,NE,CAR,,,,,,,,,,,,,,1,,,,105,2.50
DaVon Hamilton,2564190,DL,JAX,@SF,,4,,,,,,,,,,,,,,,,106,2.40
Adam Butler,2558924,DL,LV,CHI,1,1,,,,,,,,,,,,,,,,107,2.10
John Jenkins,2539231,DL,BAL,@KC,1,1,,,,,,,,,,,,,,,,108,2.10
Austin Johnson,2556368,DL,JAX,@SF,1,1,,,,,,,,,,,,,,,,109,2.10
Jer'Zhan Newton,2572579,DL,WAS,@ATL,1,1,,,,,,,,,,,,,,,,110,2.10
Jordan Phillips,2552492,DL,BUF,NO,1,1,,,,,,,,,,,,,,,,111,2.10
Shy Tuttle,2563242,DL,TEN,@HOU,1,1,,,,,,,,,,,,,,,,112,2.10
Mykel Williams,2574552,DL,SF,JAX,1,1,,,,,,,,,,,,,,,,113,2.10
Yetur Gross-Matos,2563641,DL,SF,JAX,,3,,,,,,,,,,,,,,,,114,1.80
Jalyn Holmes,2560744,DL,WAS,@ATL,,3,,,,,,,,,,,,,,,,115,1.80
Javontae Jean-Baptiste,2572570,DL,WAS,@ATL,,3,,,,,,,,,,,,,,,,116,1.80
Mike Pennel,2550242,DL,CIN,@DEN,,3,,,,,,,,,,,,,,,,117,1.80
Dante Stills,2570218,DL,ARI,SEA,,3,,,,,,,,,,,,,,,,118,1.80
Josh Tupou,2559003,DL,BAL,@KC,,3,,,,,,,,,,,,,,,,119,1.80
Will Anderson Jr.,2569834,DL,HOU,TEN,,2,,,,,,,,,,,,,1,,,120,1.70
Karl Brooks,2569753,DL,GB,@DAL,,2,,,,,,,,,,,,,1,,,121,1.70
Derek Barnett,2557984,DL,HOU,TEN,1,,,,,,,,,,,,,,,,,122,1.50
Jalen Carter,2570203,DL,PHI,@TB,1,,,,,,,,,,,,,,,,,123,1.50
Tyler Davis,2572192,DL,LAR,IND,1,,,,,,,,,,,,,,,,,124,1.50
Joshua Farmer,2574373,DL,NE,CAR,1,,,,,,,,,,,,,,,,,125,1.50
Greg Gaines,2562391,DL,TB,PHI,1,,,,,,,,,,,,,,,,,126,1.50
Ashton Gillotte,2574246,DL,KC,BAL,1,,,,,,,,,,,,,,,,,127,1.50
Kenneth Grant,2574323,DL,MIA,NYJ,1,,,,,,,,,,,,,,,,,128,1.50
D.J. Jones,2558265,DL,DEN,CIN,1,,,,,,,,,,,,,,,,,129,1.50
Tanoh Kpassagnon,2558185,DL,CHI,@LV,1,,,,,,,,,,,,,,,,,130,1.50
DeMarcus Lawrence,2543490,DL,SEA,@ARI,1,,,,,,,,,,,,,,,,,131,1.50
Dayo Odeyingbo,2565609,DL,CHI,@LV,1,,,,,,,,,,,,,,,,,132,1.50
Charles Omenihu,2562324,DL,KC,BAL,1,,,,,,,,,,,,,,,,,133,1.50
Joseph Ossai,2565956,DL,CIN,@DEN,1,,,,,,,,,,,,,,,,,134,1.50
Aeneas Peebles,2573946,DL,BAL,@KC,1,,,,,,,,,,,,,,,,,135,1.50
Harrison Phillips,2560840,DL,NYJ,@MIA,1,,,,,,,,,,,,,,,,,136,1.50
Teair Tart,2565474,DL,LAC,@NYG,1,,,,,,,,,,,,,,,,,137,1.50
Eyioma Uwazurike,2567535,DL,DEN,CIN,1,,,,,,,,,,,,,,,,,138,1.50
Keion White,2570107,DL,NE,CAR,1,,,,,,,,,,,,,,,,,139,1.50
Milton Williams,2566418,DL,NE,CAR,1,,,,,,,,,,,,,,,,,140,1.50
Sam Williams,2567514,DL,DAL,GB,1,,,,,,,,,,,,,,,,,141,1.50
Zach Allen,2562219,DL,DEN,CIN,,2,,,,,,,,,,,,,,,,142,1.20
Bobby Brown III,2566199,DL,CAR,@NE,,2,,,,,,,,,,,,,,,,143,1.20
Jordan Elliott,2563779,DL,SF,JAX,,2,,,,,,,,,,,,,,,,144,1.20
Poona Ford,2561195,DL,LAR,IND,,2,,,,,,,,,,,,,,,,145,1.20
Neville Gallimore,2563842,DL,IND,@LAR,,2,,,,,,,,,,,,,,,,146,1.20
Byron Murphy II,2572531,DL,SEA,@ARI,,2,,,,,,,,,,,,,,,,147,1.20
Sheldon Rankins,2555242,DL,HOU,TEN,,2,,,,,,,,,,,,,,,,148,1.20
Jarran Reed,2555238,DL,SEA,@ARI,,2,,,,,,,,,,,,,,,,149,1.20
Javon Solomon,2571871,DL,BUF,NO,,2,,,,,,,,,,,,,,,,150,1.20
Dalvin Tomlinson,2557846,DL,ARI,SEA,,2,,,,,,,,,,,,,,,,151,1.20
Matthew Butler,2567871,DL,MIA,NYJ,,1,,,,,,,,,,,,,1,,,152,1.10
Tyler Lacy,2569897,DL,DET,CLE,,1,,,,,,,,,,,,,1,,,153,1.10
Emmanuel Ogbah,2555278,DL,JAX,@SF,,1,,,,,,,,,,,,,1,,,154,1.10
Cameron Sample,2565959,DL,CIN,@DEN,,1,,,,,,,,,,,,,1,,,155,1.10
Christian Barmore,2566328,DL,NE,CAR,,,,,,,,,,,,,,,2,,,156,1.00
Kobie Turner,2569954,DL,LAR,IND,,,,,,,,,,,,,,,2,,,157,1.00
Tyler Baron,2574431,DL,NYJ,@MIA,,1,,,,,,,,,,,,,,,,158,0.60
Thomas Booker,2567670,DL,LV,CHI,,1,,,,,,,,,,,,,,,,159,0.60
Khristian Boyd,2572309,DL,NO,@BUF,,1,,,,,,,,,,,,,,,,160,0.60
Jowon Briggs,2571946,DL,NYJ,@MIA,,1,,,,,,,,,,,,,,,,161,0.60
Jordan Davis,2568069,DL,PHI,@TB,,1,,,,,,,,,,,,,,,,162,0.60
Gervon Dexter Sr.,2569621,DL,CHI,@LV,,1,,,,,,,,,,,,,,,,163,0.60
Kingsley Enagbare,2567589,DL,GB,@DAL,,1,,,,,,,,,,,,,,,,164,0.60
