PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Ashton Jeanty,2574298,RB,LV,CHI,,,,138,1,2,17,2,,,,1,42.40,21,2,23,2,2,100,2,3,5,1,32.50
Josh Jacobs,2562377,RB,GB,@DAL,,,,86,2,4,71,,,,,,39.90,22,4,26,4,4,100,1,5,3,2,29.70
Kenneth Gainwell,2566397,RB,PIT,MIN,,,,99,2,6,35,,,,,,30.60,19,6,25,6,6,100,2,5,4,3,28.40
Justice Hill,2562407,RB,BAL,@KC,,,,76,1,5,41,1,,,,,33.00,3,5,8,5,6,83,1,1,,4,26.20
Woody Marks,2574174,RB,HOU,TEN,,,,69,1,4,50,1,,,,,33.10,17,4,21,4,5,80,1,,,5,25.90
Omarion Hampton,2574514,RB,LAC,@NYG,,,,128,1,5,37,,,,,,27.10,12,5,17,5,5,100,,,,6,25.00
Bijan Robinson,2569558,RB,ATL,WAS,,,,75,1,4,106,,,,,1,35.20,17,4,21,4,5,80,1,3,1,7,24.10
Christian McCaffrey,2557997,RB,SF,JAX,,,,49,,6,92,1,,,,1,30.40,17,6,23,6,11,55,3,3,5,8,23.60
Bucky Irving,2572546,RB,TB,PHI,,,,63,,5,102,1,,,,1,29.60,15,5,20,5,5,100,1,2,,9,23.00
James Cook,2567328,RB,BUF,NO,,,,117,1,3,18,,,,,,21.30,22,3,25,3,4,75,,4,2,10,21.00
Quinshon Judkins,2574053,RB,CLE,@DET,,,,82,1,4,33,,,,,,20.10,21,4,25,4,4,100,,2,1,11,19.50
Travis Etienne,2566157,RB,JAX,@SF,,,,124,1,1,1,,,,,,23.90,19,1,20,1,2,50,1,1,,12,19.00
RJ Harvey,2574090,RB,DEN,CIN,,,,58,,4,40,1,,,,,30.80,14,4,18,4,5,80,,,,13,17.80
Javonte Williams,2566049,RB,DAL,GB,,,,85,1,3,15,,,,,,23.10,20,3,23,3,3,100,1,5,3,14,17.50
Jahmyr Gibbs,2569747,RB,DET,CLE,,,,91,1,2,6,,,,,,20.50,15,2,17,2,2,100,,2,1,15,16.70
Saquon Barkley,2560968,RB,PHI,@TB,,,,43,1,4,31,,,,,,18.60,19,4,23,4,4,100,,1,,16,15.40
Zavier Scott,2570563,RB,MIN,@PIT,,,,1,,6,43,1,,,,,21.60,2,6,8,6,8,75,2,1,,17,14.90
