PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingInt,PassingTD,RushingPassingYDS,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,y,ProjectionDiff
Darren Waller,2552408,TE,LV,CHI,,,,,4,45,,,,,,15.15,20,6.50,15.15,-8.65
Mike Gesicki,2560994,TE,MIA,@TB,,,,,4,43,,,,,,8.18,21,6.30,8.18,-1.88
Ian Thomas,2560894,TE,CAR,PHI,,,,,4,40,,,,,,2.50,22,6.00,2.5,3.5
Adam Trautman,2564703,TE,NO,@WAS,,,,,2,43,,,,,,3.31,23,5.30,3.31,1.99
Ross Dwelley,2561060,TE,SF,@ARI,,,,,2,25,,,,,,3.27,24,5.20,3.27,1.93
Anthony Firkser,2558942,TE,TEN,@JAX,,,,,3,33,,,,,,6.78,25,4.80,6.78,-1.98
Lee Smith,2495347,TE,ATL,NYJ,,,,,3,30,,,,,,0.78,26,4.50,0.78,3.72
Marcedes Lewis,2495888,TE,GB,@CIN,,,,,2,34,,,,,,1.69,27,4.40,1.69,2.71
Jonnu Smith,2558207,TE,NE,@HOU,,,,5,2,27,,,,,,4.78,28,4.20,4.78,-0.58
Will Dissly,2561046,TE,SEA,LA,,,,,2,29,,,,,,3.55,29,3.90,3.55,0.35
Dallas Goedert,2560995,TE,PHI,@CAR,,,,,2,28,,,,,,8.35,30,3.80,8.35,-4.55
Tyler Conklin,2561027,TE,MIN,DET,,,,,2,25,,,,,,7.05,31,3.50,7.05,-3.55
Noah Fant,2562383,TE,DEN,@PIT,,,,,3,20,,,,,,9.62,32,3.50,9.62,-6.12
Jared Cook,71265,TE,LAC,CLE,,,,,1,29,,,,,,8.53,33,3.40,8.53,-5.13
Durham Smythe,2560880,TE,MIA,@TB,,,,,2,23,,,,,,2.22,34,3.30,2.22,1.08
Pharaoh Brown,2559018,TE,HOU,NE,,,,,2,22,,,,,,3.73,35,3.20,3.73,-0.53
T.J. Hockenson,2562378,TE,DET,@MIN,,,,,2,22,,,,,,9.48,36,3.20,9.48,-6.28
Cole Kmet,2563704,TE,CHI,@LV,,,,,2,22,,,,,,4.85,37,3.20,4.85,-1.65
Kylen Granson,2566145,TE,IND,@BAL,,,,,2,19,,,,,,0.43,38,2.90,0.43,2.47
O.J. Howard,2557856,TE,TB,MIA,,,,,2,19,,,,,,4.29,39,2.90,4.29,-1.39
Jordan Akins,2560951,TE,HOU,NE,,,,,2,17,,,,,,4.72,40,2.70,4.72,-2.02
C.J. Uzomah,2552559,TE,CIN,GB,,,,,2,16,,,,,,5.38,41,2.60,5.38,-2.78
Adam Shaheen,2558144,TE,MIA,@TB,,,,,2,15,,,,,,1.24,42,2.50,1.24,1.26
Trevon Wesco,2562777,TE,NYJ,@ATL,,,,,,,,,,,,0.62,43,2.50,0.62,1.88
Josh Oliver,2562693,TE,BAL,IND,,,,,2,13,,,,,,1.23,44,2.30,1.23,1.07
Eric Ebron,2543466,TE,PIT,DEN,,,,,2,10,,,,,,3.93,45,2.00,3.93,-1.93
Austin Hooper,2555415,TE,CLE,@LAC,,,,,,,,,,1,,7.66,46,2.00,7.66,-5.66
Kyle Rudolph,2495438,TE,NYG,@DAL,,,,,1,14,,,,,,2.85,47,1.90,2.85,-0.95
Drew Sample,2562720,TE,CIN,GB,,,,,2,9,,,,,,1.30,48,1.90,1.3,0.6
Maxx Williams,2552468,TE,ARI,SF,,,,,1,14,,,,,,,49,1.90,,
Luke Farrell,2566160,TE,JAX,TEN,,,,,1,13,,,,,,1.20,50,1.80,1.2,0.6
Zach Gentry,2562654,TE,PIT,DEN,,,,,1,13,,,,,,0.46,51,1.80,0.46,1.34
Cameron Brate,2550656,TE,TB,MIA,,,,,1,12,,,,,,6.58,52,1.70,6.58,-4.88
Tyler Davis,2564178,TE,GB,@CIN,,,,,,,,,,,,0.46,53,1.70,0.46,1.24
Pat Freiermuth,2566442,TE,PIT,DEN,,,,,2,7,,,,,,4.09,54,1.70,4.09,-2.39
Kaden Smith,2562740,TE,NYG,@DAL,,,,,,,,,,,,0.90,55,1.70,0.9,0.8
Robert Tonyan,2559270,TE,GB,@CIN,,,,,1,8,,,,,,,56,1.30,,
Zach Ertz,2540158,TE,ARI,SF,,,,,1,7,,,,,,4.74,57,1.20,4.74,-3.54
Blake Bell,2552478,TE,KC,BUF,,,,,1,4,,,,,,1.18,58,0.90,1.18,-0.28
Jack Doyle,2540232,TE,IND,@BAL,,,,,1,4,,,,,,5.89,59,0.90,5.89,-4.99
Charlie Woerner,2565129,TE,SF,@ARI,,,,,1,4,,,,,,0.65,60,0.90,0.65,0.25
Garrett Griffin,2557033,TE,NO,@WAS,,,,,,,,,,,,0.57,61,0.80,0.57,0.23
Colby Parkinson,2565180,TE,SEA,LA,,,,,1,1,,,,,,1.69,62,0.60,1.69,-1.09
Tommy Sweeney,2562750,TE,BUF,@KC,,,,,1,1,,,,,,1.76,63,0.60,1.76,-1.16
Stephen Anderson,2556463,TE,LAC,CLE,,,,,,,,,,,,1.42,64,0.00,1.42,-1.42
Devin Asiasi,2564586,TE,NE,@HOU,,,,,,,,,,,,0.00,65,0.00,0.0,0.0
John Bates,2566580,TE,WAS,NO,,,,,,,,,,,,0.44,66,0.00,0.44,-0.44
Marcus Baugh,2560971,TE,FA,Bye,,,,,,,,,,,,,67,0.00,,
Evan Baylis,2559299,TE,FA,Bye,,,,,,,,,,,,,68,0.00,,
Andrew Beck,2562626,TE,DEN,@PIT,,,,,,,,,,,,0.29,69,0.00,0.29,-0.29
Nate Becker,2563191,TE,FA,Bye,,,,,,,,,,,,,70,0.00,,
Ryan Becker,2564886,TE,FA,Bye,,,,,,,,,,,,,71,0.00,,
Kelvin Benjamin,2543471,TE,FA,Bye,,,,,,,,,,,,,72,0.00,,
Kendall Blanton,2562234,TE,LA,@SEA,,,,,,,,,,,,0.00,73,0.00,0.0,0.0
Jibri Blount,2565672,TE,FA,Bye,,,,,,,,,,,,,74,0.00,,
Nick Bowers,2564415,TE,LV,CHI,,,,,,,,,,,,,75,0.00,,
Nick Boyle,2552402,TE,BAL,IND,,,,,,,,,,,,0.00,76,0.00,0.0,0.0
Jacob Breeland,2565321,TE,FA,Bye,,,,,,,,,,,,,77,0.00,,
Daniel Brown,2553900,TE,KC,BUF,,,,,,,,,,,,0.70,78,0.00,0.7,-0.7
Harrison Bryant,2563767,TE,CLE,@LAC,,,,,,,,,,,,2.28,79,0.00,2.28,-2.28
Hunter Bryant,2563923,TE,DET,@MIN,,,,,,,,,,,,0.00,80,0.00,0.0,0.0
Ian Bunting,2563073,TE,DAL,NYG,,,,,,,,,,,,0.00,81,0.00,0.0,0.0
Trey Burton,2550284,TE,FA,Bye,,,,,,,,,,,,,82,0.00,,
Matt Bushman,2565639,TE,LV,CHI,,,,,,,,,,,,0.00,83,0.00,0.0,0.0
Jake Butt,2557859,TE,FA,Bye,,,,,,,,,,,,,84,0.00,,
Stephen Carlson,2563044,TE,CLE,@LAC,,,,,,,,,,,,,85,0.00,,
Derek Carrier,2534241,TE,LV,CHI,,,,,,,,,,,,,86,0.00,,
Cethan Carter,2558929,TE,MIA,@TB,,,,,,,,,,,,0.44,87,0.00,0.44,-0.44
Darion Clark,2563434,TE,FA,Bye,,,,,,,,,,,,,88,0.00,,
Jason Croom,2559159,TE,PHI,@CAR,,,,,,,,,,,,,89,0.00,,
Dominique Dafney,2565540,TE,GB,@CIN,,,,,,,,,,,,0.00,90,0.00,0.0,0.0
Darrell Daniels,2558886,TE,ARI,SF,,,,,,,,,,,,0.00,91,0.00,0.0,0.0
Zach Davidson,2566301,TE,MIN,DET,,,,,,,,,,,,0.00,92,0.00,0.0,0.0
Josiah Deguara,2563980,TE,GB,@CIN,,,,,,,,,,,,0.68,93,0.00,0.68,-0.68
Seth DeValve,2556365,TE,FA,Bye,,,,,,,,,,,,,94,0.00,,
Brandon Dillon,2562984,TE,MIN,DET,,,,,,,,,,,,0.00,95,0.00,0.0,0.0
Tyler Eifert,2540148,TE,FA,Bye,,,,,,,,,,,,,96,0.00,,
Ben Ellefson,2564181,TE,MIN,DET,,,,,,,,,,,,,97,0.00,,
Gerald Everett,2557889,TE,SEA,LA,,,,,,,,,,,,0.00,98,0.00,0.0,0.0
Darren Fells,2540928,TE,FA,Bye,,,,,,,,,,,,,99,0.00,,
Austin Fort,2563037,TE,TEN,@JAX,,,,,,,,,,,,0.00,100,0.00,0.0,0.0
Jody Fortson,2563259,TE,KC,BUF,,,,,,,,,,,,,101,0.00,,
Jordan Franks,2561330,TE,FA,Bye,,,,,,,,,,,,,102,0.00,,
Troy Fumagalli,2560734,TE,NE,@HOU,,,,,,,,,,,,,103,0.00,,
Reggie Gilliam,2565378,TE,BUF,@KC,,,,,,,,,,,,0.42,104,0.00,0.42,-0.42
Jaeden Graham,2561622,TE,ATL,NYJ,,,,,,,,,,,,,105,0.00,,
Jimmy Graham,497236,TE,CHI,@LV,,,,,,,,,,,,3.15,106,0.00,3.15,-3.15
Noah Gray,2566178,TE,KC,BUF,,,,,,,,,,,,0.00,107,0.00,0.0,0.0
Farrod Green,2564121,TE,IND,@BAL,,,,,,,,,,,,0.00,108,0.00,0.0,0.0
Nakie Griffin-Stewart,2564544,TE,KC,BUF,,,,,,,,,,,,0.00,109,0.00,0.0,0.0
Rob Gronkowski,497240,TE,TB,MIA,,,,,,,,,,,,0.00,110,0.00,0.0,0.0
Nick Guggemos,2565804,TE,FA,Bye,,,,,,,,,,,,,111,0.00,,
Demetrius Harris,2541187,TE,ARI,SF,,,,,,,,,,,,0.83,112,0.00,0.83,-0.83
Jacob Harris,2566220,TE,LA,@SEA,,,,,,,,,,,,,113,0.00,,
Daniel Helm,2562284,TE,LV,CHI,,,,,,,,,,,,0.00,114,0.00,0.0,0.0
Temarrick Hemingway,2555486,TE,FA,Bye,,,,,,,,,,,,,115,0.00,,
Hale Hentges,2563066,TE,FA,Bye,,,,,,,,,,,,,116,0.00,,
Chris Herndon,2560738,TE,MIN,DET,,,,,,,,,,,,1.33,117,0.00,1.33,-1.33
Cole Hikutini,2558953,TE,FA,Bye,,,,,,,,,,,,,118,0.00,,
Josh Hill,2541834,TE,FA,Bye,,,,,,,,,,,,,119,0.00,,
J.P. Holtz,2556852,TE,CHI,@LV,,,,,,,,,,,,0.00,120,0.00,0.0,0.0
Brycen Hopkins,2564349,TE,LA,@SEA,,,,,,,,,,,,0.00,121,0.00,0.0,0.0
Tanner Hudson,2561215,TE,SF,@ARI,,,,,,,,,,,,0.55,122,0.00,0.55,-0.55
Tommy Hudson,2565450,TE,TEN,@JAX,,,,,,,,,,,,,123,0.00,,
Ryan Izzo,2560751,TE,SEA,LA,,,,,,,,,,,,0.00,124,0.00,0.0,0.0
Tyree Jackson,2562435,TE,PHI,@CAR,,,,,,,,,,,,0.00,125,0.00,0.0,0.0
Jesse James,2552633,TE,CHI,@LV,,,,,,,,,,,,0.00,126,0.00,0.0,0.0
Blake Jarwin,2559193,TE,DAL,NYG,,,,,,,,,,,,,127,0.00,,
Rysen John,2564742,TE,NYG,@DAL,,,,,,,,,,,,,128,0.00,,
Juwan Johnson,2564676,TE,NO,@WAS,,,,,,,,,,,,1.71,129,0.00,1.71,-1.71
Brevin Jordan,2566130,TE,HOU,NE,,,,,,,,,,,,0.00,130,0.00,0.0,0.0
Hunter Kampmoyer,2566481,TE,LAC,CLE,,,,,,,,,,,,0.00,131,0.00,0.0,0.0
Dalton Keene,2564616,TE,NE,@HOU,,,,,,,,,,,,,132,0.00,,
Nick Keizer,2561115,TE,FA,Bye,,,,,,,,,,,,,133,0.00,,
George Kittle,2558266,TE,SF,@ARI,,,,,,,,,,,,0.00,134,0.00,0.0,0.0
Tyler Kroft,2552586,TE,NYJ,@ATL,,,,,,,,,,,,,135,0.00,,
Matt LaCosse,2553667,TE,NE,@HOU,,,,,,,,,,,,0.00,136,0.00,0.0,0.0
Hunter Long,2566286,TE,MIA,@TB,,,,,,,,,,,,0.00,137,0.00,0.0,0.0
Tyler Mabry,2565168,TE,SEA,LA,,,,,,,,,,,,0.62,138,0.00,0.62,-0.62
Alize Mack,2562307,TE,FA,Bye,,,,,,,,,,,,,139,0.00,,
Chris Manhertz,2552622,TE,JAX,TEN,,,,,,,,,,,,0.74,140,0.00,0.74,-0.74
Kyle Markway,2564763,TE,FA,Bye,,,,,,,,,,,,,141,0.00,,
Tyree Mayfield,2563145,TE,FA,Bye,,,,,,,,,,,,,142,0.00,,
Vance McDonald,2540215,TE,FA,Bye,,,,,,,,,,,,,143,0.00,,
Codey McElroy,2561239,TE,TB,MIA,,,,,,,,,,,,0.92,144,0.00,0.92,-0.92
Sean McKeon,2563854,TE,DAL,NYG,,,,,,,,,,,,0.00,145,0.00,0.0,0.0
Tre' McKitty,2566490,TE,LAC,CLE,,,,,,,,,,,,0.00,146,0.00,0.0,0.0
Briley Moore-McKinney,2566956,TE,TEN,@JAX,,,,,,,,,,,,0.00,147,0.00,0.0,0.0
Foster Moreau,2562317,TE,LV,CHI,,,,,,,,,,,,1.35,148,0.00,1.35,-1.35
Quintin Morris,2566641,TE,BUF,@KC,,,,,,,,,,,,0.00,149,0.00,0.0,0.0
Thaddeus Moss,2565288,TE,CIN,GB,,,,,,,,,,,,0.00,150,0.00,0.0,0.0
Johnny Mundt,2558875,TE,LA,@SEA,,,,,,,,,,,,,151,0.00,,
Chris Myarick,2563210,TE,NYG,@DAL,,,,,,,,,,,,0.00,152,0.00,0.0,0.0
Isaac Nauta,2562691,TE,FA,Bye,,,,,,,,,,,,,153,0.00,,
James O'Shaughnessy,2553318,TE,JAX,TEN,,,,,,,,,,,,,154,0.00,,
Albert Okwuegbunam,2563911,TE,DEN,@PIT,,,,,,,,,,,,0.00,155,0.00,0.0,0.0
Greg Olsen,2495700,TE,FA,Bye,,,,,,,,,,,,,156,0.00,,
Jared Pinkney,2563518,TE,LA,@SEA,,,,,,,,,,,,0.00,157,0.00,0.0,0.0
Tony Poljan,2566620,TE,BAL,IND,,,,,,,,,,,,0.00,158,0.00,0.0,0.0
Jake Powell,2563134,TE,FA,Bye,,,,,,,,,,,,,159,0.00,,
Paul Quessenberry,2565531,TE,HOU,NE,,,,,,,,,,,,0.00,160,0.00,0.0,0.0
Kevin Rader,2561264,TE,PIT,DEN,,,,,,,,,,,,0.00,161,0.00,0.0,0.0
Dax Raymond,2562710,TE,FA,Bye,,,,,,,,,,,,,162,0.00,,
Jordan Reed,2540160,TE,FA,Bye,,,,,,,,,,,,,163,0.00,,
Sammis Reyes,2565807,TE,WAS,NO,,,,,,,,,,,,1.33,164,0.00,1.33,-1.33
Giovanni Ricci,2563668,TE,CAR,PHI,,,,,,,,,,,,0.64,165,0.00,0.64,-0.64
Ellis Richardson,2563081,TE,FA,Bye,,,,,,,,,,,,,166,0.00,,
Richard Rodgers,2550313,TE,PHI,@CAR,,,,,,,,,,,,0.00,167,0.00,0.0,0.0
Eric Saubert,2558023,TE,DEN,@PIT,,,,,,,,,,,,0.81,168,0.00,0.81,-0.81
Mason Schreck,2558864,TE,CIN,GB,,,,,,,,,,,,0.00,169,0.00,0.0,0.0
Irv Smith,2562738,TE,MIN,DET,,,,,,,,,,,,,170,0.00,,
Dylan Soehner,2565711,TE,NO,@WAS,,,,,,,,,,,,,171,0.00,,
Matt Sokol,2562980,TE,JAX,TEN,,,,,,,,,,,,0.00,172,0.00,0.0,0.0
Jeremy Sprinkle,2557886,TE,DAL,NYG,,,,,,,,,,,,0.29,173,0.00,0.29,-0.29
Jace Sternberger,2562744,TE,FA,Bye,,,,,,,,,,,,,174,0.00,,
Luke Stocker,2495234,TE,MIN,DET,,,,,,,,,,,,0.00,175,0.00,0.0,0.0
Jack Stoll,2567061,TE,PHI,@CAR,,,,,,,,,,,,0.40,176,0.00,0.4,-0.4
Stephen Sullivan,2565192,TE,CAR,PHI,,,,,,,,,,,,0.00,177,0.00,0.0,0.0
Geoff Swaim,2553454,TE,TEN,@JAX,,,,,,,,,,,,2.64,178,0.00,2.64,-2.64
Tyrone Swoopes,2559263,TE,FA,Bye,,,,,,,,,,,,,179,0.00,,
Tim Tebow,497135,TE,FA,Bye,,,,,,,,,,,,,180,0.00,,
Hunter Thedford,2565585,TE,FA,Bye,,,,,,,,,,,,,181,0.00,,
Jordan Thomas,2560896,TE,FA,Bye,,,,,,,,,,,,,182,0.00,,
Logan Thomas,2543767,TE,WAS,NO,,,,,,,,,,,,,183,0.00,,
Colin Thompson,2559268,TE,CAR,PHI,,,,,,,,,,,,0.00,184,0.00,0.0,0.0
Noah Togiai,2564865,TE,PHI,@CAR,,,,,,,,,,,,0.00,185,0.00,0.0,0.0
Levine Toilolo,2540203,TE,NYG,@DAL,,,,,,,,,,,,,186,0.00,,
Eric Tomlinson,2553744,TE,BAL,IND,,,,,,,,,,,,0.32,187,0.00,0.32,-0.32
Ross Travis,2554630,TE,FA,Bye,,,,,,,,,,,,,188,0.00,,
Carl Tucker,2566665,TE,FA,Bye,,,,,,,,,,,,,189,0.00,,
Nick Vannett,2555289,TE,NO,@WAS,,,,,,,,,,,,,190,0.00,,
Andrew Vollert,2561284,TE,FA,Bye,,,,,,,,,,,,,191,0.00,,
Delanie Walker,2495966,TE,FA,Bye,,,,,,,,,,,,,192,0.00,,
Kahale Warring,2562771,TE,BUF,@KC,,,,,,,,,,,,0.00,193,0.00,0.0,0.0
Nate Wieting,2563815,TE,FA,Bye,,,,,,,,,,,,,194,0.00,,
Mitchell Wilcox,2563749,TE,CIN,GB,,,,,,,,,,,,0.67,195,0.00,0.67,-0.67
Carson Williams,2565669,TE,FA,Bye,,,,,,,,,,,,,196,0.00,,
Luke Willson,2541199,TE,FA,Bye,,,,,,,,,,,,,197,0.00,,
Caleb Wilson,2562603,TE,DEN,@PIT,,,,,,,,,,,,0.00,198,0.00,0.0,0.0
Jason Witten,2505629,TE,FA,Bye,,,,,,,,,,,,,199,0.00,,
Eli Wolf,2565354,TE,IND,@BAL,,,,,,,,,,,,0.00,200,0.00,0.0,0.0
Ethan Wolf,2561422,TE,NO,@WAS,,,,,,,,,,,,0.00,201,0.00,0.0,0.0
Kenny Yeboah,2565768,TE,NYJ,@ATL,,,,,,,,,,,,0.49,202,0.00,0.49,-0.49
Deon Yelder,2561293,TE,TB,MIA,,,,,,,,,,,,0.00,203,0.00,0.0,0.0
Ryan Griffin,2541316,TE,NYJ,@ATL,,,,,1,4,,,,,1,3.46,204,-0.10,3.46,-3.56
