PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,y,ProjectionDiff
Charles Harris,2558001,DL,DET,@MIN,3,,1,1,,,,,,,,,,,1,,,2.77,30,9.10,2.77,6.33
Sebastian Joseph-Day,2561079,DL,LA,@SEA,3,5,,,,,,,,,,,,,,,,,31,9.10,,
Tim Ward,2562939,DL,NYJ,@ATL,2,,,,,,,,,,,,,2,,,,2.45,32,8.40,2.45,5.95
Dean Lowry,2555274,DL,GB,@CIN,,2,0.5,,,,,,,,,,,2,1,,,4.79,33,8.10,4.79,3.31
Danny Shelton,2552325,DL,NYG,@DAL,2,4,0.5,,,,,,,,,,,,1,,,2.15,34,8.10,2.15,5.95
Josh Sweat,2560889,DL,PHI,@CAR,1,3,1,1,,,,,,,,,,,1,,,5.41,35,8.10,5.41,2.69
Leonard Williams,2552486,DL,NYG,@DAL,2,4,0.5,,,,,,,,,,,,1,,,6.79,36,8.10,6.79,1.31
Adetokunbo Ogundeji,2565827,DL,ATL,NYJ,2,,1,1,,,,,,,,,,,2,,,1.69,37,7.90,1.69,6.21
Javon Hargrave,2555239,DL,PHI,@CAR,1,2,1,1,,,,,,,,,,,2,,,5.30,38,7.80,5.3,2.5
D.J. Wonnum,2564583,DL,MIN,DET,1,2,1,1,,,,,,,,,,,2,,,4.24,39,7.80,4.24,3.56
Jacob Tuioti-Mariner,2561282,DL,ATL,NYJ,2,,1,1,,,,,,,,,,,1,,,1.81,40,7.40,1.81,5.59
Montravius Adams,2557876,DL,NO,@WAS,1,2,,1,,,,,,,,,,1,,,,1.51,41,7.30,1.51,5.79
Fletcher Cox,2533051,DL,PHI,@CAR,1,1,1,1,,,,,,,,,,,2,,,4.72,42,7.00,4.72,2.28
Derrick Nnadi,2560823,DL,KC,BUF,4,,,,,,,,,,,,,,,,,2.65,43,6.80,2.65,4.15
Carlos Dunlap,496780,DL,SEA,LA,2,1,,,,,,,,,,,,1,,,,3.18,44,6.70,3.18,3.52
Armon Watts,2562773,DL,MIN,DET,3,2,,,,,,,,,,,,,,,,4.60,45,6.70,4.6,2.1
Bilal Nichols,2560821,DL,CHI,@LV,3,,,1,,,,,,,,,,,,,,5.04,46,6.60,5.04,1.56
Jerry Tillery,2562763,DL,LAC,CLE,2,4,,,,,,,,,,,,,,,,5.26,47,6.60,5.26,1.34
Matthew Ioannidis,2555240,DL,WAS,NO,2,2,,,,,,,,,,,,,3,,,3.87,48,6.50,3.87,2.63
D.J. Reader,2555388,DL,CIN,GB,2,3,,,,,,,,,,,,,1,,,5.20,49,6.30,5.2,1.1
Carl Granderson,2562273,DL,NO,@WAS,1,,1,1,,,,,,,,,,,2,,,2.81,50,6.20,2.81,3.39
Darrell Taylor,2565198,DL,SEA,LA,1,,1,1,,,,,,,,,,,2,,,3.32,51,6.20,3.32,2.88
Jaleel Johnson,2557845,DL,HOU,NE,3,,,,,,1,,,,,,,,,,,0.00,52,6.10,0.0,6.1
Raekwon Davis,2564445,DL,MIA,@TB,3,1,,,,,,,,,,,,,,,,2.76,53,5.90,2.76,3.14
Derrick Brown,2563629,DL,CAR,PHI,1,2,,,,,,,,,,,,1,,,,4.31,54,5.80,4.31,1.49
Montez Sweat,2562749,DL,WAS,NO,2,3,,,,,,,,,,,,,,,,5.96,55,5.80,5.96,-0.16
Boogie Basham,2565863,DL,BUF,@KC,2,1,0.5,,,,,,,,,,,,1,,,0.00,56,5.70,0.0,5.7
Henry Mondeaux,2561243,DL,PIT,DEN,1,,1,1,,,,,,,,,,,1,,,1.10,57,5.70,1.1,4.6
Foley Fatukasi,2560722,DL,NYJ,@ATL,2,2,,,,,,,,,,,,,1,,,4.41,58,5.50,4.41,1.09
Ed Oliver,2562322,DL,BUF,@KC,2,,,1,,,,,,,,,,,1,,,3.95,59,5.40,3.95,1.45
Derek Barnett,2557984,DL,PHI,@CAR,2,1,,,,,,,,,,,,,2,,,4.31,60,5.20,4.31,0.89
Grady Jarrett,2552327,DL,ATL,NYJ,3,,,,,,,,,,,,,,,,,4.71,61,5.10,4.71,0.39
Dexter Lawrence,2562301,DL,NYG,@DAL,3,,,,,,,,,,,,,,,,,5.18,62,5.10,5.18,-0.08
DeForest Buckner,2555275,DL,IND,@BAL,2,2,,,,,,,,,,,,,,,,7.15,63,5.00,7.15,-2.15
Maliek Collins,2555400,DL,HOU,NE,2,2,,,,,,,,,,,,,,,,2.56,64,5.00,2.56,2.44
Leki Fotu,2564910,DL,ARI,SF,,,,,,,,,,,,,,2,,,,1.61,65,5.00,1.61,3.39
Nick Williams,2541479,DL,DET,@MIN,2,2,,,,,,,,,,,,,,,,3.29,66,5.00,3.29,1.71
Quinton Jefferson,2555358,DL,LV,CHI,1,4,,,,,,,,,,,,,,,,3.17,67,4.90,3.17,1.73
Tyeler Davison,2552329,DL,ATL,NYJ,1,2,,1,,,,,,,,,,,,,,3.70,68,4.80,3.7,1.1
Shy Tuttle,2563242,DL,NO,@WAS,1,2,,1,,,,,,,,,,,,,,2.17,69,4.80,2.17,2.63
Dre'Mont Jones,2562412,DL,DEN,@PIT,2,1,,,,,,,,,,,,,1,,,4.93,70,4.70,4.93,-0.23
Jason Pierre-Paul,496843,DL,TB,MIA,2,1,,,,,,,,,,,,,1,,,7.49,71,4.70,7.49,-2.79
Christian Wilkins,2562782,DL,MIA,@TB,2,1,,,,,,,,,,,,,1,,,5.58,72,4.70,5.58,-0.88
Michael Danna,2564262,DL,KC,BUF,1,3,,,,,,,,,,,,,1,,,5.36,73,4.60,5.36,-0.76
Brandon Williams,2541302,DL,BAL,IND,1,2,,,,,1,,,,,,,,,,,3.37,74,4.30,3.37,0.93
Lawrence Guy,2495481,DL,NE,@HOU,2,1,,,,,,,,,,,,,,,,4.99,75,4.20,4.99,-0.79
Zach Sieler,2561129,DL,MIA,@TB,2,1,,,,,,,,,,,,,,,,4.31,76,4.20,4.31,-0.11
John Simon,2539280,DL,FA,Bye,2,1,,,,,,,,,,,,,,,,,77,4.20,,
DeShawn Williams,2553623,DL,DEN,@PIT,2,1,,,,,,,,,,,,,,,,2.51,78,4.20,2.51,1.69
Davon Godchaux,2558012,DL,NE,@HOU,1,3,,,,,,,,,,,,,,,,4.76,79,4.10,4.76,-0.66
B.J. Hill,2560740,DL,CIN,GB,1,3,,,,,,,,,,,,,,,,2.77,80,4.10,2.77,1.33
A'Shawn Robinson,2555265,DL,LA,@SEA,1,3,,,,,,,,,,,,,,,,3.75,81,4.10,3.75,0.35
Brian Burns,2562242,DL,CAR,PHI,1,1,,1,,,,,,,,,,,,,,9.10,82,4.00,9.1,-5.1
Grover Stewart,2558766,DL,IND,@BAL,1,1,,1,,,,,,,,,,,,,,5.29,83,4.00,5.29,-1.29
John Franklin-Myers,2560731,DL,NYJ,@ATL,1,2,,,,,,,,,,,,,1,,,4.29,84,3.80,4.29,-0.49
Justin Houston,2495493,DL,BAL,IND,1,2,,,,,,,,,,,,,1,,,4.51,85,3.80,4.51,-0.71
Bryce Huff,2565510,DL,NYJ,@ATL,1,2,,,,,,,,,,,,,1,,,,86,3.80,,
Nathan Shepherd,2560873,DL,NYJ,@ATL,1,2,,,,,,,,,,,,,1,,,1.92,87,3.80,1.92,1.88
Osa Odighizuwa,2566016,DL,DAL,NYG,1,,,1,,,,,,,,,,,1,,,4.03,88,3.70,4.03,-0.33
James Lynch,2564565,DL,MIN,DET,1,1,,,,,1,,,,,,,,,,,0.00,89,3.50,0.0,3.5
Mario Addison,2530474,DL,BUF,@KC,2,,,,,,,,,,,,,,,,,2.51,90,3.40,2.51,0.89
Christian Barmore,2566328,DL,NE,@HOU,2,,,,,,,,,,,,,,,,,3.20,91,3.40,3.2,0.2
Malcom Brown,2552483,DL,JAX,TEN,2,,,,,,,,,,,,,,,,,3.93,92,3.40,3.93,-0.53
Christian Covington,2552602,DL,LAC,CLE,2,,,,,,,,,,,,,,,,,3.74,93,3.40,3.74,-0.34
Kerry Hyder,2550433,DL,SEA,LA,2,,,,,,,,,,,,,,,,,4.40,94,3.40,4.4,-1.0
Joe Jackson,2562432,DL,CLE,@LAC,2,,,,,,,,,,,,,,,,,1.59,95,3.40,1.59,1.81
Rashard Lawrence,2564922,DL,ARI,SF,2,,,,,,,,,,,,,,,,,,96,3.40,,
Darius Philon,2552676,DL,LV,CHI,2,,,,,,,,,,,,,,,,,2.78,97,3.40,2.78,0.62
DeMarcus Walker,2557894,DL,HOU,NE,2,,,,,,,,,,,,,,,,,2.32,98,3.40,2.32,1.08
Joey Bosa,2555249,DL,LAC,CLE,1,2,,,,,,,,,,,,,,,,6.31,99,3.30,6.31,-3.01
Linval Joseph,496802,DL,LAC,CLE,1,2,,,,,,,,,,,,,,,,5.05,100,3.30,5.05,-1.75
Payton Turner,2566355,DL,NO,@WAS,1,2,,,,,,,,,,,,,,,,4.61,101,3.30,4.61,-1.31
Jihad Ward,2555248,DL,JAX,TEN,1,2,,,,,,,,,,,,,,,,3.27,102,3.30,3.27,0.03
Ryan Kerrigan,2495190,DL,PHI,@CAR,1,,,1,,,,,,,,,,,,,,2.18,103,3.20,2.18,1.02
Al Woods,496881,DL,SEA,LA,1,,,1,,,,,,,,,,,,,,3.48,104,3.20,3.48,-0.28
Jonathan Allen,2557844,DL,WAS,NO,,2,,,,,,,,,,,,,3,,,5.61,105,3.10,5.61,-2.51
Ben Banogu,2562229,DL,IND,@BAL,1,1,,,,,,,,,,,,,1,,,1.29,106,3.00,1.29,1.71
L.J. Collier,2562248,DL,SEA,LA,1,1,,,,,,,,,,,,,1,,,1.41,107,3.00,1.41,1.59
Greg Gaines,2562391,DL,LA,@SEA,1,1,,,,,,,,,,,,,1,,,2.38,108,3.00,2.38,0.62
Steven Means,2541310,DL,ATL,NYJ,1,,,,,,,,,,,,,,2,,,5.85,109,2.70,5.85,-3.15
Quinnen Williams,2562599,DL,NYJ,@ATL,,2,,,,,,,,,,,,,2,,,6.15,110,2.60,6.15,-3.55
Frank Clark,2552629,DL,KC,BUF,1,1,,,,,,,,,,,,,,,,4.75,111,2.50,4.75,-2.25
Jonathon Cooper,2566028,DL,DEN,@PIT,1,1,,,,,,,,,,,,,,,,2.10,112,2.50,2.1,0.4
Poona Ford,2561195,DL,SEA,LA,1,1,,,,,,,,,,,,,,,,4.66,113,2.50,4.66,-2.16
Bryan Mone,2562914,DL,SEA,LA,1,1,,,,,,,,,,,,,,,,1.82,114,2.50,1.82,0.68
Aaron Patrick,2565630,DL,DEN,@PIT,1,1,,,,,,,,,,,,,,,,1.29,115,2.50,1.29,1.21
Sheldon Rankins,2555242,DL,NYJ,@ATL,1,1,,,,,,,,,,,,,,,,3.32,116,2.50,3.32,-0.82
James Smith-Williams,2565291,DL,WAS,NO,1,1,,,,,,,,,,,,,,,,1.33,117,2.50,1.33,1.17
Taylor Stallworth,2560882,DL,IND,@BAL,1,1,,,,,,,,,,,,,,,,1.55,118,2.50,1.55,0.95
Shamar Stephen,2543706,DL,DEN,@PIT,1,1,,,,,,,,,,,,,,,,1.69,119,2.50,1.69,0.81
Tershawn Wharton,2564310,DL,KC,BUF,1,1,,,,,,,,,,,,,,,,1.93,120,2.50,1.93,0.57
Chase Winovich,2562607,DL,NE,@HOU,1,1,,,,,,,,,,,,,,,,,121,2.50,,
Josh Tupou,2559003,DL,CIN,GB,,3,,,,,,,,,,,,,,,,1.88,122,2.40,1.88,0.52
Deatrich Wise,2558000,DL,NE,@HOU,,3,,,,,,,,,,,,,,,,4.93,123,2.40,4.93,-2.53
Jerry Hughes,496796,DL,BUF,@KC,,1,0.5,,,,,,,,,,,,1,,,3.38,124,2.30,3.38,-1.08
Vita Vea,2560909,DL,TB,MIA,,1,0.5,,,,,,,,,,,,1,,,3.34,125,2.30,3.34,-1.04
Carlos Watkins,2557877,DL,DAL,NYG,,2,,,,,,,,,,,,,1,,,1.92,126,2.10,1.92,0.18
Justin Zimmer,2556716,DL,BUF,@KC,,1,,,,,,,,,,,,,2,,,2.54,127,1.80,2.54,-0.74
Bradlee Anae,2563821,DL,DAL,NYG,1,,,,,,,,,,,,,,,,,1.55,128,1.70,1.55,0.15
Denico Autry,2550646,DL,TEN,@JAX,1,,,,,,,,,,,,,,,,,4.83,129,1.70,4.83,-3.13
Dante Fowler Jr.,2553431,DL,ATL,NYJ,1,,,,,,,,,,,,,,,,,,130,1.70,,
Joe Gaziano,2565036,DL,LAC,CLE,1,,,,,,,,,,,,,,,,,1.47,131,1.70,1.47,0.23
Adam Gotsis,2555502,DL,JAX,TEN,1,,,,,,,,,,,,,,,,,2.99,132,1.70,2.99,-1.29
Johnathan Hankins,2540147,DL,LV,CHI,1,,,,,,,,,,,,,,,,,4.60,133,1.70,4.6,-2.9
Marquis Haynes,2561009,DL,CAR,PHI,1,,,,,,,,,,,,,,,,,1.67,134,1.70,1.67,0.03
Maurice Hurst,2560748,DL,SF,@ARI,1,,,,,,,,,,,,,,,,,2.05,135,1.70,2.05,-0.35
Tarron Jackson,2566400,DL,PHI,@CAR,1,,,,,,,,,,,,,,,,,1.79,136,1.70,1.79,-0.09
Patrick Johnson,2566403,DL,PHI,@CAR,1,,,,,,,,,,,,,,,,,1.40,137,1.70,1.4,0.3
Mike Pennel,2550242,DL,ATL,NYJ,1,,,,,,,,,,,,,,,,,1.84,138,1.70,1.84,-0.14
Malcolm Roach,2564688,DL,NO,@WAS,1,,,,,,,,,,,,,,,,,3.15,139,1.70,3.15,-1.45
Tim Settle,2560871,DL,WAS,NO,1,,,,,,,,,,,,,,,,,1.92,140,1.70,1.92,-0.22
Chris Wormley,2557862,DL,PIT,DEN,1,,,,,,,,,,,,,,,,,4.74,141,1.70,4.74,-3.04
Arik Armstead,2552493,DL,SF,@ARI,,2,,,,,,,,,,,,,,,,4.58,142,1.60,4.58,-2.98
Chauncey Golston,2566007,DL,DAL,NYG,,2,,,,,,,,,,,,,,,,3.58,143,1.60,3.58,-1.98
DaQuan Jones,2543504,DL,CAR,PHI,,2,,,,,,,,,,,,,,,,4.41,144,1.60,4.41,-2.81
Kingsley Keke,2562300,DL,GB,@CIN,,2,,,,,,,,,,,,,,,,3.26,145,1.60,3.26,-1.66
Tyler Lancaster,2561227,DL,GB,@CIN,,2,,,,,,,,,,,,,,,,2.03,146,1.60,2.03,-0.43
Malik Jackson,2532873,DL,CLE,@LAC,,1,,,,,,,,,,,,,1,,,4.91,147,1.30,4.91,-3.61
Justin Madubuike,2563563,DL,BAL,IND,,1,,,,,,,,,,,,,1,,,3.18,148,1.30,3.18,-1.88
Ifeadi Odenigbo,2558278,DL,CLE,@LAC,,1,,,,,,,,,,,,,1,,,1.84,149,1.30,1.84,-0.54
Cameron Sample,2565959,DL,CIN,GB,,1,,,,,,,,,,,,,1,,,2.46,150,1.30,2.46,-1.16
Randy Gregory,2552446,DL,DAL,NYG,,,,,,,,,,,,,,,2,,,4.23,151,1.00,4.23,-3.23
Ndamukong Suh,496861,DL,TB,MIA,,,,,,,1,,,,,,,,,,,4.40,152,1.00,4.4,-3.4
Andrew Billings,2555267,DL,CLE,@LAC,,1,,,,,,,,,,,,,,,,0.84,153,0.80,0.84,-0.04
Michael Brockers,2533050,DL,DET,@MIN,,1,,,,,,,,,,,,,,,,6.07,154,0.80,6.07,-5.27
Isaiah Buggs,2562241,DL,PIT,DEN,,1,,,,,,,,,,,,,,,,2.07,155,0.80,2.07,-1.27
Mario Edwards,2553433,DL,CHI,@LV,,1,,,,,,,,,,,,,,,,3.37,156,0.80,3.37,-2.57
Jordan Elliott,2563779,DL,CLE,@LAC,,1,,,,,,,,,,,,,,,,2.04,157,0.80,2.04,-1.24
Justin Ellis,2543812,DL,BAL,IND,,1,,,,,,,,,,,,,,,,1.91,158,0.80,1.91,-1.11
Sam Hubbard,2560745,DL,CIN,GB,,1,,,,,,,,,,,,,,,,7.62,159,0.80,7.62,-6.82
Albert Huggins,2562667,DL,NO,@WAS,,1,,,,,,,,,,,,,,,,2.50,160,0.80,2.5,-1.7
Melvin Ingram,2532870,DL,KC,BUF,,1,,,,,,,,,,,,,,,,2.84,161,0.80,2.84,-2.04
Arden Key,2560779,DL,SF,@ARI,,1,,,,,,,,,,,,,,,,2.21,162,0.80,2.21,-1.41
Benson Mayowa,2542009,DL,SEA,LA,,1,,,,,,,,,,,,,,,,4.47,163,0.80,4.47,-3.67
Emmanuel Ogbah,2555278,DL,MIA,@TB,,1,,,,,,,,,,,,,,,,5.01,164,0.80,5.01,-4.21
Julian Okwara,2563947,DL,DET,@MIN,,1,,,,,,,,,,,,,,,,1.91,165,0.80,1.91,-1.11
John Penisini,2563950,DL,DET,@MIN,,1,,,,,,,,,,,,,,,,1.65,166,0.80,1.65,-0.85
Wyatt Ray,2562709,DL,CIN,GB,,1,,,,,,,,,,,,,,,,2.06,167,0.80,2.06,-1.26
Quincy Roche,2566466,DL,NYG,@DAL,,1,,,,,,,,,,,,,,,,1.22,168,0.80,1.22,-0.42
Bravvion Roy,2563677,DL,CAR,PHI,,1,,,,,,,,,,,,,,,,1.79,169,0.80,1.79,-0.99
Jabaal Sheard,2495228,DL,MIA,@TB,,1,,,,,,,,,,,,,,,,3.64,170,0.80,3.64,-2.84
Kentavius Street,2560885,DL,SF,@ARI,,1,,,,,,,,,,,,,,,,2.13,171,0.80,2.13,-1.33
Dalvin Tomlinson,2557846,DL,MIN,DET,,1,,,,,,,,,,,,,,,,4.53,172,0.80,4.53,-3.73
Kemoko Turay,2560905,DL,IND,@BAL,,1,,,,,,,,,,,,,,,,2.51,173,0.80,2.51,-1.71
Milton Williams,2566418,DL,PHI,@CAR,,1,,,,,,,,,,,,,,,,2.45,174,0.80,2.45,-1.65
Angelo Blackson,2552670,DL,CHI,@LV,,,,,,,,,,,,,,,1,,,3.68,175,0.50,3.68,-3.18
Adam Butler,2558924,DL,MIA,@TB,,,,,,,,,,,,,,,1,,,2.76,176,0.50,2.76,-2.26
A.J. Epenesa,2563605,DL,BUF,@KC,,,,,,,,,,,,,,,1,,,2.64,177,0.50,2.64,-2.14
Morgan Fox,2556529,DL,CAR,PHI,,,,,,,,,,,,,,,1,,,3.35,178,0.50,3.35,-2.85
Steve McLendon,2507590,DL,TB,MIA,,,,,,,,,,,,,,,1,,,1.99,179,0.50,1.99,-1.49
Efe Obada,2553310,DL,BUF,@KC,,,,,,,,,,,,,,,1,,,2.29,180,0.50,2.29,-1.79
Casey Toohill,2564868,DL,WAS,NO,,,,,,,,,,,,,,,1,,,1.00,181,0.50,1.0,-0.5
Myles Adams,2563620,DL,SEA,LA,,,,,,,,,,,,,,,,,,0.00,182,0.00,0.0,0.0
McTelvin Agim,2563872,DL,DEN,@PIT,,,,,,,,,,,,,,,,,,0.00,183,0.00,0.0,0.0
Tyson Alualu,496760,DL,PIT,DEN,,,,,,,,,,,,,,,,,,,184,0.00,,
Auzoyah Alufohai,2564061,DL,GB,@CIN,,,,,,,,,,,,,,,,,,0.00,185,0.00,0.0,0.0
Abdullah Anderson,2561088,DL,GB,@CIN,,,,,,,,,,,,,,,,,,0.00,186,0.00,0.0,0.0
Henry Anderson,2552272,DL,NE,@HOU,,,,,,,,,,,,,,,,,,,187,0.00,,
Eli Ankou,2559132,DL,FA,Bye,,,,,,,,,,,,,,,,,,,188,0.00,,
Dorance Armstrong,2560959,DL,DAL,NYG,,,,,,,,,,,,,,,,,,0.00,189,0.00,0.0,0.0
David Bada,2565526,DL,WAS,NO,,,,,,,,,,,,,,,,,,0.00,190,0.00,0.0,0.0
Allen Bailey,2495116,DL,FA,Bye,,,,,,,,,,,,,,,,,,,191,0.00,,
Alex Barrett,2559140,DL,SF,@ARI,,,,,,,,,,,,,,,,,,0.00,192,0.00,0.0,0.0
Vic Beasley,2552301,DL,FA,Bye,,,,,,,,,,,,,,,,,,,193,0.00,,
Ross Blacklock,2564064,DL,HOU,NE,,,,,,,,,,,,,,,,,,0.00,194,0.00,0.0,0.0
Amani Bledsoe,2562859,DL,TEN,@JAX,,,,,,,,,,,,,,,,,,2.25,195,0.00,2.25,-2.25
Will Bradley-King,2566583,DL,WAS,NO,,,,,,,,,,,,,,,,,,0.00,196,0.00,0.0,0.0
Cortez Broughton,2562823,DL,KC,BUF,,,,,,,,,,,,,,,,,,0.00,197,0.00,0.0,0.0
Andrew Brown,2560979,DL,LAC,CLE,,,,,,,,,,,,,,,,,,0.00,198,0.00,0.0,0.0
Earnest Brown IV,2566202,DL,LA,@SEA,,,,,,,,,,,,,,,,,,0.00,199,0.00,0.0,0.0
Taven Bryan,2560983,DL,JAX,TEN,,,,,,,,,,,,,,,,,,1.97,200,0.00,1.97,-1.97
Austin Bryant,2562240,DL,DET,@MIN,,,,,,,,,,,,,,,,,,3.36,201,0.00,3.36,-3.36
Brandin Bryant,2556486,DL,BUF,@KC,,,,,,,,,,,,,,,,,,0.00,202,0.00,0.0,0.0
Calvin Bundage,2565777,DL,FA,Bye,,,,,,,,,,,,,,,,,,,203,0.00,,
Vernon Butler,2555243,DL,BUF,@KC,,,,,,,,,,,,,,,,,,0.00,204,0.00,0.0,0.0
Ron'Dell Carter,2563833,DL,ARI,SF,,,,,,,,,,,,,,,,,,0.00,205,0.00,0.0,0.0
Demarcus Christmas,2562246,DL,PIT,DEN,,,,,,,,,,,,,,,,,,0.00,206,0.00,0.0,0.0
Tyler Clark,2563725,DL,FA,Bye,,,,,,,,,,,,,,,,,,,207,0.00,,
Adrian Clayborn,2495140,DL,FA,Bye,,,,,,,,,,,,,,,,,,,208,0.00,,
Kameron Cline,2564109,DL,IND,@BAL,,,,,,,,,,,,,,,,,,1.77,209,0.00,1.77,-1.77
Jadeveon Clowney,2543456,DL,CLE,@LAC,,,,,,,,,,,,,,,,,,0.00,210,0.00,0.0,0.0
Trevon Coley,2556504,DL,TEN,@JAX,,,,,,,,,,,,,,,,,,,211,0.00,,
John Cominsky,2562249,DL,ATL,NYJ,,,,,,,,,,,,,,,,,,0.00,212,0.00,0.0,0.0
Marquise Copeland,2562877,DL,LA,@SEA,,,,,,,,,,,,,,,,,,0.00,213,0.00,0.0,0.0
Jashon Cornell,2563929,DL,DET,@MIN,,,,,,,,,,,,,,,,,,0.00,214,0.00,0.0,0.0
Doug Costin,2564172,DL,JAX,TEN,,,,,,,,,,,,,,,,,,0.00,215,0.00,0.0,0.0
Byron Cowart,2562392,DL,NE,@HOU,,,,,,,,,,,,,,,,,,,216,0.00,,
Jack Crawford,2532992,DL,ARI,SF,,,,,,,,,,,,,,,,,,,217,0.00,,
Tyrone Crawford,2532821,DL,FA,Bye,,,,,,,,,,,,,,,,,,,218,0.00,,
Maxx Crosby,2562439,DL,LV,CHI,,,,,,,,,,,,,,,,,,5.09,219,0.00,5.09,-5.09
Vinny Curry,2532825,DL,NYJ,@ATL,,,,,,,,,,,,,,,,,,0.00,220,0.00,0.0,0.0
Jalen Dalton,2563120,DL,NO,@WAS,,,,,,,,,,,,,,,,,,,221,0.00,,
Darrion Daniels,2565096,DL,SF,@ARI,,,,,,,,,,,,,,,,,,0.00,222,0.00,0.0,0.0
Marcus Davenport,2561037,DL,NO,@WAS,,,,,,,,,,,,,,,,,,0.00,223,0.00,0.0,0.0
Marlon Davidson,2563479,DL,ATL,NYJ,,,,,,,,,,,,,,,,,,0.00,224,0.00,0.0,0.0
Carlos Davis,2564976,DL,PIT,DEN,,,,,,,,,,,,,,,,,,,225,0.00,,
Khalil Davis,2565210,DL,PIT,DEN,,,,,,,,,,,,,,,,,,0.00,226,0.00,0.0,0.0
