PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,y,ProjectionDiff
Jessie Bates,2560970,DB,CIN,GB,8,1,,,,,,,,,,,,,,,,11.28,23,14.40,11.28,3.12
A.J. Green,2563782,DB,CLE,@LAC,5,1,,,,,,,,,,,,2,,,,0.68,24,14.30,0.68,13.62
Micah Hyde,2539240,DB,BUF,@KC,2,,,,1,,,1,,,,,,1,,26,,8.80,25,14.27,8.8,5.47
Nasir Adderley,2562617,DB,LAC,CLE,7,1,,1,,,,,,,,,,,,,,9.89,26,14.20,9.89,4.31
Harrison Smith,2532948,DB,MIN,DET,5,4,,,,,,,,,,,,1,,,,10.77,27,14.20,10.77,3.43
Minkah Fitzpatrick,2560725,DB,PIT,DEN,5,5,,1,,,,,,,,,,,,,,10.59,28,14.00,10.59,3.41
Jordan Poyer,2539290,DB,BUF,@KC,5,3,,,,,,,,,,,,1,,,,10.56,29,13.40,10.56,2.84
Steven Nelson,2552265,DB,PHI,@CAR,2,1,,,1,,,,,,,,,2,,4,,8.36,30,12.83,8.36,4.47
Paulson Adebo,2566346,DB,NO,@WAS,4,,,,1,,,,,,,,,1,,,,9.48,31,12.80,9.48,3.32
Nick Scott,2562905,DB,LA,@SEA,3,2,,,1,,,,,,,,,1,,3,,2.04,32,12.80,2.04,10.76
D.J. Reed,2560850,DB,SEA,LA,6,,,,,,,,,,,,,1,,,,10.01,33,12.70,10.01,2.69
Desmond King,2557927,DB,HOU,NE,6,3,,,,,,,,,,,,,,,,9.15,34,12.60,9.15,3.45
Amani Oruwariye,2562390,DB,DET,@MIN,6,3,,,,,,,,,,,,,,,,7.87,35,12.60,7.87,4.73
Kyle Dugger,2564601,DB,NE,@HOU,5,5,,,,,,,,,,,,,,,,5.46,36,12.50,5.46,7.04
Julian Blackmon,2564103,DB,IND,@BAL,4,2,,,,1,,,,,,,,,,,,,37,11.90,,
Adoree' Jackson,2558065,DB,NYG,@DAL,7,,,,,,,,,,,,,,,,,10.03,38,11.90,10.03,1.87
Logan Ryan,2540162,DB,NYG,@DAL,6,2,,,,,,,,,,,,,,,,10.62,39,11.80,10.62,1.18
Kenny Moore II,2558976,DB,IND,@BAL,5,2,,1,,,,,,,,,,,,,,11.14,40,11.60,11.14,0.46
Dane Cruikshank,2561033,DB,TEN,@JAX,6,1,,,,,,,,,,,,,,,,8.84,41,11.00,8.84,2.16
Kareem Jackson,496735,DB,DEN,@PIT,6,1,,,,,,,,,,,,,,,,9.17,42,11.00,9.17,1.83
Marcus Epps,2562946,DB,PHI,@CAR,5,3,,,,,,,,,,,,,,,,3.76,43,10.90,3.76,7.14
Adrian Phillips,2550842,DB,NE,@HOU,5,3,,,,,,,,,,,,,,,,9.74,44,10.90,9.74,1.16
Justin Simmons,2555550,DB,DEN,@PIT,5,3,,,,,,,,,,,,,,,,9.93,45,10.90,9.93,0.97
A.J. Bouye,2541162,DB,CAR,PHI,4,,,1,,,,,,,,,,1,,,,2.66,46,10.80,2.66,8.14
Sharrod Neasman,2556443,DB,NYJ,@ATL,3,2,,1,,,,,,,,,,1,,,,7.50,47,10.70,7.5,3.2
A.J. Terrell,2563527,DB,ATL,NYJ,4,,,,,1,,,,,,,,,,,,9.63,48,10.30,9.63,0.67
Malcolm Jenkins,79848,DB,NO,@WAS,6,,,,,,,,,,,,,,,,,11.38,49,10.20,11.38,-1.18
Isaiah Rodgers,2564142,DB,IND,@BAL,6,,,,,,,,,,,,,,,,,8.08,50,10.20,8.08,2.12
Jalen Thompson,2563339,DB,ARI,SF,6,,,,,,,,,,,,,,,,,9.85,51,10.20,9.85,0.35
Anthony Averett,2560963,DB,BAL,IND,5,2,,,,,,,,,,,,,,,,9.93,52,10.10,9.93,0.17
Kristian Fulton,2564046,DB,TEN,@JAX,4,1,,,,,,,,,,,,1,,,,,53,10.10,,
Jevon Holland,2566283,DB,MIA,@TB,5,2,,,,,,,,,,,,,,,,3.23,54,10.10,3.23,6.87
J.C. Jackson,2560754,DB,NE,@HOU,4,1,,,,,,,,,,,,1,,,,7.85,55,10.10,7.85,2.25
Lonnie Johnson,2562295,DB,HOU,NE,1,3,,,1,,,,,,,,,1,,,,9.65,56,10.10,9.65,0.45
Emmanuel Moseley,2561072,DB,SF,@ARI,4,1,,,,,,,,,,,,1,,,,10.78,57,10.10,10.78,-0.68
Xavier Rhodes,2540155,DB,IND,@BAL,4,1,,,,,,,,,,,,1,,,,7.33,58,10.10,7.33,2.77
Amik Robertson,2564430,DB,LV,CHI,5,2,,,,,,,,,,,,,,,,3.68,59,10.10,3.68,6.42
Josh Norman,2532920,DB,SF,@ARI,3,3,,,,,,,,,,,,1,,,,6.51,60,10.00,6.51,3.49
Justin Reid,2560851,DB,HOU,NE,3,3,,,,,,,,,,,,1,,,,9.28,61,10.00,9.28,0.72
Xavier Woods,2558159,DB,MIN,DET,4,4,,,,,,,,,,,,,,,,8.29,62,10.00,8.29,1.71
Mike Hilton,2556559,DB,CIN,GB,3,1,,1,,,,,,,,,,1,,,,5.88,63,9.90,5.88,4.02
Julian Love,2562414,DB,NYG,@DAL,3,2,,,,,,,,,,,,1,1,,,4.90,64,9.70,4.9,4.8
Dontae Johnson,2543739,DB,SF,@ARI,3,,,,,1,1,,,,,,,,,,,2.74,65,9.60,2.74,6.86
Mike Edwards,2562259,DB,TB,MIA,5,1,,,,,,,,,,,,,,,,4.60,66,9.30,4.6,4.7
Xavier McKinney,2564766,DB,NYG,@DAL,5,1,,,,,,,,,,,,,,,,9.69,67,9.30,9.69,-0.39
Darnell Savage,2562724,DB,GB,@CIN,5,1,,,,,,,,,,,,,,,,8.48,68,9.30,8.48,0.82
Levi Wallace,2560914,DB,BUF,@KC,5,1,,,,,,,,,,,,,,,,9.39,69,9.30,9.39,-0.09
Terrell Edmunds,2560712,DB,PIT,DEN,4,3,,,,,,,,,,,,,,,,8.93,70,9.20,8.93,0.27
Joe Haden,496733,DB,PIT,DEN,3,2,,,,,,,,,,,,1,,,,8.79,71,9.20,8.79,0.41
Nate Hobbs,2566259,DB,LV,CHI,3,2,,,,,,,,,,,,1,,,,7.67,72,9.20,7.67,1.53
Jayron Kearse,2555156,DB,DAL,NYG,4,3,,,,,,,,,,,,,,,,10.94,73,9.20,10.94,-1.74
Jamal Adams,2557979,DB,SEA,LA,4,1,,1,,,,,,,,,,,,,,12.26,74,9.10,12.26,-3.16
Tashaun Gipson,2532848,DB,CHI,@LV,3,,1,1,,,,,,,,,,,1,,,8.23,75,9.10,8.23,0.87
Troy Hill,2553536,DB,CLE,@LAC,4,1,,1,,,,,,,,,,,,,,4.21,76,9.10,4.21,4.89
Fabian Moreau,2558136,DB,ATL,NYJ,3,,,1,,,,,,,,,,1,,,,7.46,77,9.10,7.46,1.64
Elijah Molden,2566115,DB,TEN,@JAX,3,,,,,1,,,,,,,,,,,,1.71,78,8.60,1.71,6.89
Andrew Wingard,2562606,DB,JAX,TEN,5,,,,,,,,,,,,,,,,,11.51,79,8.50,11.51,-3.01
Antonio Hamilton,2556804,DB,ARI,SF,4,2,,,,,,,,,,,,,,,,7.40,80,8.40,7.4,1.0
Marlon Humphrey,2558067,DB,BAL,IND,3,1,,,,,,,,,,,,1,,,,10.63,81,8.40,10.63,-2.23
Jalen Ramsey,2555280,DB,LA,@SEA,3,1,,,,,,,,,,,,1,,,,8.94,82,8.40,8.94,-0.54
Jamien Sherwood,2565762,DB,NYJ,@ATL,4,2,,,,,,,,,,,,,,,,,83,8.40,,
Eric Stokes,2566097,DB,GB,@CIN,3,1,,,,,,,,,,,,1,,,,9.80,84,8.40,9.8,-1.4
Patrick Peterson,2495504,DB,MIN,DET,1,2,,,,,,,,,,,,2,,,,,85,8.30,,
Jaquiski Tartt,2552391,DB,SF,@ARI,3,4,,,,,,,,,,,,,,,,,86,8.30,,
Jimmie Ward,2543741,DB,SF,@ARI,3,4,,,,,,,,,,,,,,,,9.17,87,8.30,9.17,-0.87
Jaylinn Hawkins,2563500,DB,ATL,NYJ,1,,,,1,,,,,,,,,1,,11,,6.01,88,8.07,6.01,2.06
DeAndre Houston-Carson,2555381,DB,CHI,@LV,1,,,,1,,,,,,,,,1,,,,2.14,89,7.70,2.14,5.56
Tre'Davious White,2557867,DB,BUF,@KC,3,2,,,,,1,,,,,,,,,,,8.88,90,7.70,8.88,-1.18
Bashaud Breeland,2543571,DB,MIN,DET,4,1,,,,,,,,,,,,,,,,7.58,91,7.60,7.58,0.02
Ashtyn Davis,2564793,DB,NYJ,@ATL,4,1,,,,,,,,,,,,,,,,7.68,92,7.60,7.68,-0.08
Rashad Fenton,2562649,DB,KC,BUF,3,,,,,,,,,,,,,1,,,,2.75,93,7.60,2.75,4.85
Casey Hayward,2532861,DB,LV,CHI,3,,,,,,,,,,,,,1,,,,6.29,94,7.60,6.29,1.31
Rayshawn Jenkins,2558182,DB,JAX,TEN,4,1,,,,,,,,,,,,,,,,9.92,95,7.60,9.92,-2.32
Kevin King,2557996,DB,GB,@CIN,4,1,,,,,,,,,,,,,,,,9.30,96,7.60,9.3,-1.7
Pat Surtain II,2566043,DB,DEN,@PIT,3,,,,,,,,,,,,,1,,,,8.48,97,7.60,8.48,-0.88
Marcus Williams,2558847,DB,NO,@WAS,3,,,,,,,,,,,,,1,,,,8.50,98,7.60,8.5,-0.9
Jeremy Chinn,2563632,DB,CAR,PHI,3,1,,,,,1,,,,,,,,,,18,10.40,99,7.50,10.4,-2.9
Jordan Fuller,2564340,DB,LA,@SEA,3,3,,,,,,,,,,,,,,,,9.94,100,7.50,9.94,-2.44
Malik Hooker,2558060,DB,DAL,NYG,3,3,,,,,,,,,,,,,,,,2.74,101,7.50,2.74,4.76
Xavien Howard,2555539,DB,MIA,@TB,2,2,,,,,,,,,,,,1,,,,8.36,102,7.50,8.36,-0.86
L'Jarius Sneed,2564304,DB,KC,BUF,2,,,1,,,,,,,,,,1,,,,8.02,103,7.40,8.02,-0.62
Keith Taylor,2565911,DB,CAR,PHI,3,1,,1,,,,,,,,,,,,,,1.63,104,7.40,1.63,5.77
Kamren Curl,2565270,DB,WAS,NO,1,2,,1,,,,,,,,,,1,,,,9.42,105,7.30,9.42,-2.12
Jordan Whitehead,2560930,DB,TB,MIA,4,,,,,,,,,,,,,,1,,,6.81,106,7.30,6.81,0.49
Johnathan Abram,2562616,DB,LV,CHI,1,5,,,,,,,,,,,,,3,,,10.56,107,7.20,10.56,-3.36
Mackensie Alexander,2555177,DB,MIN,DET,4,,,,,,,,,,,,,,,,,4.67,108,6.80,4.67,2.13
John Johnson,2558183,DB,CLE,@LAC,4,,,,,,,,,,,,,,,,,9.39,109,6.80,9.39,-2.59
Tyrann Mathieu,2540180,DB,KC,BUF,4,,,,,,,,,,,,,,,,,8.84,110,6.80,8.84,-2.04
Nik Needham,2563220,DB,MIA,@TB,4,,,,,,,,,,,,,,,,,8.43,111,6.80,8.43,-1.63
Chauncey Gardner-Johnson,2562588,DB,NO,@WAS,3,2,,,,,,,,,,,,,,,,8.06,112,6.70,8.06,-1.36
Richie Grant,2565818,DB,ATL,NYJ,2,1,,,,,,,,,,,,1,,,,0.69,113,6.70,0.69,6.01
Shaquill Griffin,2558259,DB,JAX,TEN,2,1,,,,,,,,,,,,1,,,,9.70,114,6.70,9.7,-3.0
Daniel Sorensen,2550257,DB,KC,BUF,3,2,,,,,,,,,,,,,,,,11.05,115,6.70,11.05,-4.35
Bryce Callahan,2553500,DB,DEN,@PIT,3,,,1,,,,,,,,,,,,,,,116,6.60,,
Landon Collins,2552454,DB,WAS,NO,2,4,,,,,,,,,,,,,,,,10.17,117,6.60,10.17,-3.57
Marquise Blair,2562233,DB,SEA,LA,1,1,,1,,,,,,,,,,1,,,,,118,6.50,,
Siran Neal,2560818,DB,BUF,@KC,1,1,,,,1,,,,,,,,,,,,1.23,119,6.00,1.23,4.77
P.J. Williams,2552484,DB,NO,@WAS,,,,,1,,,,,,,,,1,,,,2.63,120,6.00,2.63,3.37
James Bradberry,2555175,DB,NYG,@DAL,2,,,,,,,,,,,,,1,,,,9.11,121,5.90,9.11,-3.21
Deon Bush,2555155,DB,CHI,@LV,2,,,,,,,,,,,,,1,,,,,122,5.90,,
Sean Chandler,2561017,DB,CAR,PHI,3,1,,,,,,,,,,,,,,,,4.49,123,5.90,4.49,1.41
Caleb Farley,2566106,DB,TEN,@JAX,2,,,,,,,,,,,,,1,,,,,124,5.90,,
Kendall Fuller,2555349,DB,WAS,NO,2,,,,,,,,,,,,,1,,,,9.40,125,5.90,9.4,-3.5
Byron Jones,2552568,DB,MIA,@TB,3,1,,,,,,,,,,,,,,,,7.05,126,5.90,7.05,-1.15
Robert Rochell,2566241,DB,LA,@SEA,2,,,,,,,,,,,,,1,,,,2.06,127,5.90,2.06,3.84
Kindle Vildor,2563713,DB,CHI,@LV,3,1,,,,,,,,,,,,,,,,8.87,128,5.90,8.87,-2.97
Darious Williams,2561469,DB,LA,@SEA,3,1,,,,,,,,,,,,,,,,9.63,129,5.90,9.63,-3.73
Will Harris,2562395,DB,DET,@MIN,2,3,,,,,,,,,,,,,,,,8.12,130,5.80,8.12,-2.32
Chris Jackson,2564049,DB,TEN,@JAX,1,,,1,,,,,,,,,,1,,,,2.72,131,5.70,2.72,2.98
Chuck Clark,2558248,DB,BAL,IND,1,3,,1,,,,,,,,,,,,,,9.95,132,5.60,9.95,-4.35
Avonte Maddox,2560795,DB,PHI,@CAR,1,1,,,,,,,,,,,,1,1,,,5.38,133,5.50,5.38,0.12
Michael Carter II,2565717,DB,NYJ,@ATL,2,1,,,,,1,,,,,,,,,,,6.24,134,5.20,6.24,-1.04
Michael Davis,2559164,DB,LAC,CLE,3,,,,,,,,,,,,,,,,,9.64,135,5.10,9.64,-4.54
Darren Hall,2565821,DB,ATL,NYJ,3,,,,,,,,,,,,,,,,,1.67,136,5.10,1.67,3.43
C.J. Henderson,2564199,DB,CAR,PHI,3,,,,,,,,,,,,,,,,,8.48,137,5.10,8.48,-3.38
William Jackson,2556367,DB,WAS,NO,3,,,,,,,,,,,,,,,,,7.96,138,5.10,7.96,-2.86
Damontae Kazee,2558184,DB,DAL,NYG,3,,,,,,,,,,,,,,,,,8.29,139,5.10,8.29,-3.19
Devin McCourty,494287,DB,NE,@HOU,3,,,,,,,,,,,,,,,,,1.92,140,5.10,1.92,3.18
Asante Samuel Jr.,2566511,DB,LAC,CLE,3,,,,,,,,,,,,,,,,,9.05,141,5.10,9.05,-3.95
Richard Sherman,2495507,DB,TB,MIA,3,,,,,,,,,,,,,,,,,7.86,142,5.10,7.86,-2.76
Ryan Smith,2555552,DB,LAC,CLE,3,,,,,,,,,,,,,,,,,,143,5.10,,
Chandon Sullivan,2560887,DB,GB,@CIN,3,,,,,,,,,,,,,,,,,4.56,144,5.10,4.56,0.54
Ross Cockrell,2543799,DB,TB,MIA,1,1,,,,,,,,,,,,1,,,,2.95,145,5.00,2.95,2.05
Anthony Harris,2553655,DB,PHI,@CAR,2,2,,,,,,,,,,,,,,,,9.65,146,5.00,9.65,-4.65
Eddie Jackson,2558176,DB,CHI,@LV,2,2,,,,,,,,,,,,,,,,9.34,147,5.00,9.34,-4.34
Arthur Maulet,2559087,DB,PIT,DEN,1,1,,,,,,,,,,,,1,,,,2.78,148,5.00,2.78,2.22
Tavierre Thomas,2561278,DB,HOU,NE,2,2,,,,,,,,,,,,,,,,0.59,149,5.00,0.59,4.41
Ugo Amadi,2562464,DB,SEA,LA,2,,,1,,,,,,,,,,,,,,4.00,150,4.90,4.0,0.9
Myles Bryant,2564592,DB,NE,@HOU,2,,,1,,,,,,,,,,,,,,2.51,151,4.90,2.51,2.39
Marcell Harris,2561006,DB,SF,@ARI,1,2,,1,,,,,,,,,,,,,,2.90,152,4.80,2.9,1.9
Jace Whittaker,2564955,DB,ARI,SF,2,1,,,,,,,,,,,,,1,,,0.00,153,4.70,0.0,4.7
Jarrod Wilson,2556711,DB,NYJ,@ATL,1,3,,,,,,,,,,,,,1,,,2.24,154,4.60,2.24,2.36
Tre Herndon,2561340,DB,JAX,TEN,2,1,,,,,,,,,,,,,,,,8.96,155,4.20,8.96,-4.76
Janoris Jenkins,2532875,DB,TEN,@JAX,2,1,,,,,,,,,,,,,,,,9.48,156,4.20,9.48,-5.28
Jourdan Lewis,2557920,DB,DAL,NYG,2,1,,,,,,,,,,,,,,,,7.18,157,4.20,7.18,-2.98
Jason McCourty,89756,DB,MIA,@TB,2,1,,,,,,,,,,,,,,,,,158,4.20,,
Andrew Sendejo,2525323,DB,IND,@BAL,2,1,,,,,,,,,,,,,,,,2.39,159,4.20,2.39,1.81
Duke Shelley,2562957,DB,CHI,@LV,2,1,,,,,,,,,,,,,,,,5.25,160,4.20,5.25,-1.05
Jimmy Smith,2508107,DB,BAL,IND,1,,,,,,,,,,,,,1,,,,3.61,161,4.20,3.61,0.59
Roderic Teamer,2562981,DB,LV,CHI,2,1,,,,,,,,,,,,,,,,,162,4.20,,
Ronnie Harrison,2561008,DB,CLE,@LAC,,2,,,,,,,,,,,,1,,,,7.09,163,4.10,7.09,-2.99
Brandon Jones,2564469,DB,MIA,@TB,1,3,,,,,,,,,,,,,,,,3.08,164,4.10,3.08,1.02
Khari Willis,2562602,DB,IND,@BAL,1,3,,,,,,,,,,,,,,,,,165,4.10,,
Rodney McLeod,2534832,DB,PHI,@CAR,,5,,,,,,,,,,,,,,,,7.87,166,4.00,7.87,-3.87
Robert Alford,2539653,DB,ARI,SF,2,,,,,,,,,,,,,,,,,7.96,167,3.40,7.96,-4.56
Tevaughn Campbell,2562806,DB,LAC,CLE,2,,,,,,,,,,,,,,,,,3.69,168,3.40,3.69,-0.29
Anthony Chesley,2563235,DB,IND,@BAL,2,,,,,,,,,,,,,,,,,0.77,169,3.40,0.77,2.63
Chris Claybrooks,2564169,DB,JAX,TEN,2,,,,,,,,,,,,,,,,,8.72,170,3.40,8.72,-5.32
Kemon Hall,2562975,DB,LAC,CLE,2,,,,,,,,,,,,,,,,,0.99,171,3.40,0.99,2.41
Ryan Neal,2561381,DB,SEA,LA,2,,,,,,,,,,,,,,,,,1.85,172,3.40,1.85,1.55
Tre Norwood,2566463,DB,PIT,DEN,2,,,,,,,,,,,,,,,,,2.78,173,3.40,2.78,0.62
Eric Rowe,2552255,DB,MIA,@TB,2,,,,,,,,,,,,,,,,,8.70,174,3.40,8.7,-5.3
Chris Williamson,2564784,DB,ATL,NYJ,2,,,,,,,,,,,,,,,,,0.00,175,3.40,0.0,3.4
Isaac Yiadom,2560946,DB,GB,@CIN,2,,,,,,,,,,,,,,,,,1.60,176,3.40,1.6,1.8
Sam Franklin,2563638,DB,CAR,PHI,1,2,,,,,,,,,,,,,,,,8.79,177,3.30,8.79,-5.49
Xavier Crawford,2562515,DB,CHI,@LV,1,1,,,,,,,,,,,,,,,,0.00,178,2.50,0.0,2.5
Jaylon Johnson,2563701,DB,CHI,@LV,1,1,,,,,,,,,,,,,,,,8.19,179,2.50,8.19,-5.69
Dallin Leavitt,2561585,DB,LV,CHI,1,1,,,,,,,,,,,,,,,,1.35,180,2.50,1.35,1.15
Dean Marlowe,2553562,DB,DET,@MIN,1,1,,,,,,,,,,,,,,,,2.80,181,2.50,2.8,-0.3
Bobby McCain,2552434,DB,WAS,NO,1,1,,,,,,,,,,,,,,,,7.75,182,2.50,7.75,-5.25
Zech McPhearson,2566406,DB,PHI,@CAR,1,1,,,,,,,,,,,,,,,,0.73,183,2.50,0.73,1.77
Bobby Price,2563953,DB,DET,@MIN,1,1,,,,,,,,,,,,,,,,8.29,184,2.50,8.29,-5.79
Benjamin St-Juste,2566604,DB,WAS,NO,,,,,,,,,,,,,,1,,,,5.58,185,2.50,5.58,-3.08
Joejuan Williams,2562787,DB,NE,@HOU,1,1,,,,,,,,,,,,,,,,7.99,186,2.50,7.99,-5.49
Eli Apple,2555277,DB,CIN,GB,1,,,,,,,,,,,,,,,,,9.02,187,1.70,9.02,-7.32
Breon Borders,2559015,DB,TEN,@JAX,1,,,,,,,,,,,,,,,,,2.29,188,1.70,2.29,-0.59
Kris Boyd,2562630,DB,MIN,DET,1,,,,,,,,,,,,,,,,,1.14,189,1.70,1.14,0.56
Mike Ford,2561527,DB,DEN,@PIT,1,,,,,,,,,,,,,,,,,0.54,190,1.70,0.54,1.16
Kyle Fuller,2543681,DB,DEN,@PIT,1,,,,,,,,,,,,,,,,,8.63,191,1.70,8.63,-6.93
Alohi Gilman,2565042,DB,LAC,CLE,1,,,,,,,,,,,,,,,,,3.04,192,1.70,3.04,-1.34
C.J. Goodwin,2550767,DB,DAL,NYG,1,,,,,,,,,,,,,,,,,0.75,193,1.70,0.75,0.95
Chris Harris,2530510,DB,LAC,CLE,1,,,,,,,,,,,,,,,,,7.49,194,1.70,7.49,-5.79
Jeff Heath,2541832,DB,NO,@WAS,1,,,,,,,,,,,,,,,,,0.00,195,1.70,0.0,1.7
Dane Jackson,2563614,DB,BUF,@KC,1,,,,,,,,,,,,,,,,,2.70,196,1.70,2.7,-1.0
Bopete Keyes,2564292,DB,IND,@BAL,1,,,,,,,,,,,,,,,,,0.89,197,1.70,0.89,0.81
Justin Layne,2562479,DB,PIT,DEN,1,,,,,,,,,,,,,,,,,0.83,198,1.70,0.83,0.87
Anthony Levine,2508004,DB,BAL,IND,1,,,,,,,,,,,,,,,,,0.00,199,1.70,0.0,1.7
David Long,2562798,DB,LA,@SEA,1,,,,,,,,,,,,,,,,,8.24,200,1.70,8.24,-6.54
Jovante Moffatt,2563797,DB,CLE,@LAC,1,,,,,,,,,,,,,,,,,0.00,201,1.70,0.0,1.7
Eric Murray,2555173,DB,HOU,NE,1,,,,,,,,,,,,,,,,,1.84,202,1.70,1.84,-0.14
Taylor Rapp,2562707,DB,LA,@SEA,1,,,,,,,,,,,,,,,,,10.60,203,1.70,10.6,-8.9
Caden Sterns,2566040,DB,DEN,@PIT,1,,,,,,,,,,,,,,,,,2.31,204,1.70,2.31,-0.61
Juan Thornhill,2562761,DB,KC,BUF,1,,,,,,,,,,,,,,,,,3.30,205,1.70,3.3,-1.6
Denzel Ward,2560916,DB,CLE,@LAC,1,,,,,,,,,,,,,,,,,9.26,206,1.70,9.26,-7.56
Trae Waynes,2552448,DB,CIN,GB,1,,,,,,,,,,,,,,,,,,207,1.70,,
Mark Webb,2566523,DB,LAC,CLE,1,,,,,,,,,,,,,,,,,1.13,208,1.70,1.13,0.57
Nahshon Wright,2566022,DB,DAL,NYG,1,,,,,,,,,,,,,,,,,1.33,209,1.70,1.33,0.37
Henry Black,2563974,DB,GB,@CIN,,2,,,,,,,,,,,,,,,,2.03,210,1.60,2.03,-0.43
Trevon Moehrig,2566268,DB,LV,CHI,,2,,,,,,,,,,,,,,,,8.37,211,1.60,8.37,-6.77
Terrence Brooks,2543712,DB,HOU,NE,,1,,,,,,,,,,,,,,,,,212,0.80,,
Justin Coleman,2553637,DB,MIA,@TB,,1,,,,,,,,,,,,,,,,3.19,213,0.80,3.19,-2.39
Justin Hardee,2559181,DB,NYJ,@ATL,,1,,,,,,,,,,,,,,,,0.00,214,0.80,0.0,0.8
Duron Harmon,2541243,DB,ATL,NYJ,,1,,,,,,,,,,,,,,,,8.40,215,0.80,8.4,-7.6
Shemar Jean-Charles,2566079,DB,GB,@CIN,,1,,,,,,,,,,,,,,,,1.66,216,0.80,1.66,-0.86
Jonathan Jones,2556571,DB,NE,@HOU,,1,,,,,,,,,,,,,,,,,217,0.80,,
Jason Pinnock,2565753,DB,NYJ,@ATL,,1,,,,,,,,,,,,,,,,1.59,218,0.80,1.59,-0.79
Jordan Richards,2552392,DB,BAL,IND,,1,,,,,,,,,,,,,,,,0.59,219,0.80,0.59,0.21
Ar'Darius Washington,2566632,DB,BAL,IND,,1,,,,,,,,,,,,,,,,1.61,220,0.80,1.61,-0.81
Delrick Abrams,2563464,DB,FA,Bye,,,,,,,,,,,,,,,,,,,221,0.00,,
DeMarkus Acy,2565087,DB,PIT,DEN,,,,,,,,,,,,,,,,,,,222,0.00,,
Andrew Adams,2556456,DB,TB,MIA,,,,,,,,,,,,,,,,,,0.64,223,0.00,0.64,-0.64
Jahleel Addae,2541958,DB,IND,@BAL,,,,,,,,,,,,,,,,,,0.00,224,0.00,0.0,0.0
Jaire Alexander,2560952,DB,GB,@CIN,,,,,,,,,,,,,,,,,,,225,0.00,,
