PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingInt,PassingTD,RushingPassingYDS,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,y,ProjectionDiff
A.J. Dillon,2563986,RB,GB,@CIN,,,,30,4,49,1,,,,,5.39,18,15.90,5.39,10.51
Chuba Hubbard,2565899,RB,CAR,PHI,,,,101,5,33,,,,,,11.14,19,15.90,11.14,4.76
Damien Williams,2550512,RB,CHI,@LV,,,,64,2,20,,,,,,15.68,20,15.40,15.68,-0.28
Cordarrelle Patterson,2540145,RB,ATL,NYJ,,,,54,7,60,,,,,,12.25,21,14.90,12.25,2.65
Josh Jacobs,2562377,RB,LV,CHI,,,,48,4,19,,,,,,10.04,22,14.70,10.04,4.66
Michael Carter,2566382,RB,NYJ,@ATL,,,,38,3,20,,,,,,11.48,23,14.10,11.48,2.62
Aaron Jones,2558116,RB,GB,@CIN,,,,103,4,6,,,,,,16.28,24,12.90,16.28,-3.38
Mike Davis,2553439,RB,ATL,NYJ,,,,53,2,8,,,,,1,14.71,25,11.10,14.71,-3.61
Sony Michel,2560809,RB,LA,@SEA,,,,37,1,8,,,,,,5.34,26,11.00,5.34,5.66
Zack Moss,2563617,RB,BUF,@KC,,,,37,3,55,,,,,,9.57,27,10.70,9.57,1.13
Giovani Bernard,2540156,RB,TB,MIA,,,,21,2,14,1,,,,,5.52,28,10.50,5.52,4.98
Ty Johnson,2562293,RB,NYJ,@ATL,,,,12,2,22,,,,,,4.76,29,10.40,4.76,5.64
Tony Pollard,2562699,RB,DAL,NYG,,,,75,4,28,,,,,1,8.25,30,10.30,8.25,2.05
James Conner,2557978,RB,ARI,SF,,,,29,1,8,,,,,,7.59,31,10.20,7.59,2.61
Javonte Williams,2566049,RB,DEN,@PIT,,,,61,3,25,,,,,,7.47,32,10.10,7.47,2.63
Joe Mixon,2557976,RB,CIN,GB,,,,33,1,2,,,,,,13.15,33,10.00,13.15,-3.15
Damien Harris,2562281,RB,NE,@HOU,,,,58,,,,,,,1,11.72,34,9.80,11.72,-1.92
Alex Collins,2555430,RB,SEA,LA,,,,47,2,25,,,,,,13.72,35,8.20,13.72,-5.52
David Johnson,2553435,RB,HOU,NE,,,,5,5,46,,,,,,6.79,36,7.60,6.79,0.81
Miles Sanders,2562722,RB,PHI,@CAR,,,,45,5,6,,,,,,,37,7.60,,
Khalil Herbert,2565926,RB,CHI,@LV,,,,75,,,,,,,,1.55,38,7.50,1.55,5.95
Jamaal Williams,2558204,RB,DET,@MIN,,,,57,2,8,,,,,,10.40,39,7.50,10.4,-2.9
Eli Mitchell,2566538,RB,SF,@ARI,,,,43,2,19,,,,,,10.35,40,7.20,10.35,-3.15
DeeJay Dallas,2565144,RB,SEA,LA,,,,7,2,32,,,,,,2.86,41,6.60,2.86,3.74
Darrel Williams,2560935,RB,KC,BUF,,,,27,3,18,,,,,,4.86,42,6.00,4.86,1.14
Marlon Mack,2558123,RB,IND,@BAL,,,,47,1,7,,,,,,4.37,43,5.90,4.37,1.53
Melvin Gordon,2552469,RB,DEN,@PIT,,,,34,2,9,,,,,,11.29,44,5.30,11.29,-5.99
Brandon Bolden,2532797,RB,NE,@HOU,,,,25,4,6,,,,,,4.26,45,5.10,4.26,0.84
Devonta Freeman,2543583,RB,BAL,IND,,,,1,3,34,,,,,,2.82,46,5.00,2.82,2.18
Kyle Juszczyk,2540230,RB,SF,@ARI,,,,,3,35,,,,,,4.30,47,5.00,4.3,0.7
Jeremy McNichols,2557977,RB,TEN,@JAX,,,,9,2,26,,,,,,4.61,48,4.50,4.61,-0.11
Chase Edmonds,2560711,RB,ARI,SF,,,,15,3,19,,,,,1,12.11,49,4.17,12.11,-7.94
Mark Ingram,2495466,RB,NO,@WAS,,,,41,,,,,,,,9.79,50,4.10,9.79,-5.69
Ronald Jones,2560770,RB,TB,MIA,,,,21,1,15,,,,,,5.64,51,4.10,5.64,-1.54
Travis Homer,2562665,RB,SEA,LA,,,,5,1,13,,,,,,3.42,52,4.00,3.42,0.58
Latavius Murray,2541161,RB,BAL,IND,,,,17,2,13,,,,,,10.27,53,4.00,10.27,-6.27
Salvon Ahmed,2565090,RB,MIA,@TB,,,,5,2,16,,,,,,4.55,54,3.10,4.55,-1.45
Ty'Son Williams,2565542,RB,BAL,IND,,,,6,2,15,,,,,,3.89,55,3.10,3.89,-0.79
Clyde Edwards-Helaire,2564271,RB,KC,BUF,,,,13,1,11,,,,,,,56,2.90,,
Kenneth Gainwell,2566397,RB,PHI,@CAR,,,,16,1,8,,,,,,7.73,57,2.90,7.73,-4.83
Devin Singletary,2562734,RB,BUF,@KC,,,,25,1,-2,,,,,,8.96,58,2.80,8.96,-6.16
Chris Evans,2565944,RB,CIN,GB,,,,,2,15,,,,,,1.72,59,2.50,1.72,0.78
Jerick McKinnon,2543715,RB,KC,BUF,,,,2,2,13,,,,,,1.96,60,2.50,1.96,0.54
Dare Ogunbowale,2559362,RB,JAX,TEN,,,,,1,19,,,,,,1.36,61,2.40,1.36,1.04
Rhamondre Stevenson,2566343,RB,NE,@HOU,,,,23,,,,,,,,3.76,62,2.30,3.76,-1.46
C.J. Ham,2556803,RB,MIN,DET,,,,1,1,14,,,,,,2.03,63,2.00,2.03,-0.03
Benny Snell,2562743,RB,PIT,DEN,,,,20,,,,,,,,1.55,64,2.00,1.55,0.45
Michael Burton,2552636,RB,KC,BUF,,,,2,,,,,,,,0.88,65,1.90,0.88,1.02
Phillip Lindsay,2559947,RB,HOU,NE,,,,19,,,,,,,,4.01,66,1.90,4.01,-2.11
Nyheim Hines,2560742,RB,IND,@BAL,,,,18,,,,,,,,7.17,67,1.80,7.17,-5.37
Trenton Cannon,2561137,RB,SF,@ARI,,,,,,,,,,,,0.44,68,1.70,0.44,1.26
Demetric Felton,2565968,RB,CLE,@LAC,,,,,,,,,,,,1.67,69,1.70,1.67,0.03
Joshua Kelley,2565054,RB,LAC,CLE,,,,17,,,,,,,,2.29,70,1.70,2.29,-0.59
Ty Montgomery,2552429,RB,NO,@WAS,,,,,,,,,,,,4.63,71,1.70,4.63,-2.93
Royce Freeman,2560733,RB,FA,Bye,,,,2,1,6,,,,,,,72,1.30,,
Carlos Hyde,2543743,RB,JAX,TEN,,,,13,,,,,,,,5.29,73,1.30,5.29,-3.99
Jaret Patterson,2567160,RB,WAS,NO,,,,13,,,,,,,,1.54,74,1.30,1.54,-0.24
J.D. McKissic,2556440,RB,WAS,NO,,,,-1,1,8,,,,,,7.37,75,1.20,7.37,-6.17
Tevin Coleman,2552453,RB,NYJ,@ATL,,,,11,,,,,,,,2.92,76,1.10,2.92,-1.82
Kenyan Drake,2555230,RB,LV,CHI,,,,11,,,,,,,,6.76,77,1.10,6.76,-5.66
Kylin Hill,2566076,RB,GB,@CIN,,,,,1,5,,,,,,,78,1.00,,
Saquon Barkley,2560968,RB,NYG,@DAL,,,,9,,,,,,,,13.00,79,0.90,13.0,-12.1
Jalen Richard,2556885,RB,LV,CHI,,,,,1,4,,,,,,1.59,80,0.90,1.59,-0.69
Eno Benjamin,2564889,RB,ARI,SF,,,,,,,,,,,,2.42,81,0.80,2.42,-1.62
Godwin Igwebuike,2560749,RB,DET,@MIN,,,,,,,,,,,,0.53,82,0.80,0.53,0.27
Jonathan Ward,2564949,RB,ARI,SF,,,,,,,,,,,,0.70,83,0.80,0.7,0.1
Derek Watt,2555220,RB,PIT,DEN,,,,,,,,,,,,0.54,84,0.80,0.54,0.26
Trey Sermon,2566544,RB,SF,@ARI,,,,7,,,,,,,,3.83,85,0.70,3.83,-3.13
Elijhaa Penny,2556762,RB,NYG,@DAL,,,,4,,,,,,,,0.71,86,0.40,0.71,-0.31
Ameer Abdullah,2552374,RB,CAR,PHI,,,,2,,,,,,,,3.56,87,0.20,3.56,-3.36
Wayne Gallman,2557952,RB,ATL,NYJ,,,,2,,,,,,,,6.53,88,0.20,6.53,-6.33
Josh Adams,2560949,RB,FA,Bye,,,,,,,,,,,,,89,0.00,,
Cam Akers,2564319,RB,LA,@SEA,,,,,,,,,,,,0.00,90,0.00,0.0,0.0
Darius Anderson,2563824,RB,FA,Bye,,,,,,,,,,,,,91,0.00,,
Alex Armah,2558833,RB,NO,@WAS,,,,,,,,,,,,0.42,92,0.00,0.42,-0.42
Ryquell Armstead,2562622,RB,GB,@CIN,,,,,,,,,,,,0.00,93,0.00,0.0,0.0
Kalen Ballage,2560967,RB,PIT,DEN,,,,,,,,,,,,1.34,94,0.00,1.34,-1.34
Peyton Barber,2556466,RB,LV,CHI,,,,,,,,,,,,0.00,95,0.00,0.0,0.0
Jake Bargas,2564508,RB,MIN,DET,,,,,,,,,,,,0.00,96,0.00,0.0,0.0
Nick Bawden,2560972,RB,NYJ,@ATL,,,,,,,,,,,,0.00,97,0.00,0.0,0.0
Le'Veon Bell,2540175,RB,BAL,IND,,,,,,,,,,,,0.00,98,0.00,0.0,0.0
Levante Bellamy,2563878,RB,DEN,@PIT,,,,,,,,,,,,,99,0.00,,
Nick Bellore,2495262,RB,SEA,LA,,,,,,,,,,,,0.42,100,0.00,0.42,-0.42
Khari Blasingame,2562869,RB,TEN,@JAX,,,,,,,,,,,,,101,0.00,,
Reggie Bonnafon,2561184,RB,CAR,PHI,,,,,,,,,,,,0.00,102,0.00,0.0,0.0
Mike Boone,2561099,RB,DEN,@PIT,,,,,,,,,,,,1.60,103,0.00,1.6,-1.6
Darius Bradwell,2565015,RB,LAC,CLE,,,,,,,,,,,,0.00,104,0.00,0.0,0.0
Matt Breida,2558918,RB,BUF,@KC,,,,,,,,,,,,0.00,105,0.00,0.0,0.0
Gary Brightwell,2566364,RB,NYG,@DAL,,,,,,,,,,,,1.02,106,0.00,1.02,-1.02
Tony Brooks-James,2563300,RB,FA,Bye,,,,,,,,,,,,,107,0.00,,
Malcolm Brown,2552382,RB,MIA,@TB,,,,,,,,,,,,,108,0.00,,
Spencer Brown,2565558,RB,CAR,PHI,,,,,,,,,,,,0.00,109,0.00,0.0,0.0
Rex Burkhead,2539265,RB,HOU,NE,,,,,,,,,,,,0.00,110,0.00,0.0,0.0
Jason Cabinda,2560986,RB,DET,@MIN,,,,,,,,,,,,0.29,111,0.00,0.29,-0.29
Raymond Calais,2565207,RB,LA,@SEA,,,,,,,,,,,,,112,0.00,,
Patrick Carr,2565138,RB,FA,Bye,,,,,,,,,,,,,113,0.00,,
Chris Carson,2558865,RB,SEA,LA,,,,,,,,,,,,,114,0.00,,
Jordan Chunn,2561308,RB,FA,Bye,,,,,,,,,,,,,115,0.00,,
Darius Clark,2565561,RB,FA,Bye,,,,,,,,,,,,,116,0.00,,
Corey Clement,2559150,RB,DAL,NYG,,,,,,,,,,,,1.36,117,0.00,1.36,-1.36
Tarik Cohen,2558250,RB,CHI,@LV,,,,,,,,,,,,,118,0.00,,
Dalvin Cook,2557991,RB,MIN,DET,,,,,,,,,,,,0.00,119,0.00,0.0,0.0
Nathan Cottrell,2564175,RB,JAX,TEN,,,,,,,,,,,,0.00,120,0.00,0.0,0.0
Damarea Crockett,2563223,RB,DEN,@PIT,,,,,,,,,,,,1.40,121,0.00,1.4,-1.4
Mikey Daniel,2563476,RB,FA,Bye,,,,,,,,,,,,,122,0.00,,
Matt Dayes,2557987,RB,FA,Bye,,,,,,,,,,,,,123,0.00,,
Gerrid Doaks,2566277,RB,MIA,@TB,,,,,,,,,,,,0.00,124,0.00,0.0,0.0
J.K. Dobbins,2563548,RB,BAL,IND,,,,,,,,,,,,,125,0.00,,
Rico Dowdle,2565295,RB,DAL,NYG,,,,,,,,,,,,,126,0.00,,
Trey Edmunds,2559325,RB,PIT,DEN,,,,,,,,,,,,0.00,127,0.00,0.0,0.0
Gus Edwards,2561324,RB,BAL,IND,,,,,,,,,,,,,128,0.00,,
Travis Etienne,2566157,RB,JAX,TEN,,,,,,,,,,,,,129,0.00,,
Darrynton Evans,2564043,RB,TEN,@JAX,,,,,,,,,,,,,130,0.00,,
Tavien Feaster,2564187,RB,ARI,SF,,,,,,,,,,,,0.00,131,0.00,0.0,0.0
D'Onta Foreman,2557994,RB,TEN,@JAX,,,,,,,,,,,,0.00,132,0.00,0.0,0.0
D.J. Foster,2556528,RB,FA,Bye,,,,,,,,,,,,,133,0.00,,
Jake Funk,2566208,RB,LA,@SEA,,,,,,,,,,,,,134,0.00,,
Tyler Gaffney,2543655,RB,FA,Bye,,,,,,,,,,,,,135,0.00,,
Cullen Gillaspia,2562906,RB,NYG,@DAL,,,,,,,,,,,,0.00,136,0.00,0.0,0.0
Derrick Gore,2563347,RB,KC,BUF,,,,,,,,,,,,0.00,137,0.00,0.0,0.0
Garrett Groshek,2565645,RB,FA,Bye,,,,,,,,,,,,,138,0.00,,
Pete Guerrerio,2565539,RB,FA,Bye,,,,,,,,,,,,,139,0.00,,
Todd Gurley,2552475,RB,FA,Bye,,,,,,,,,,,,,140,0.00,,
JaMycal Hasty,2565108,RB,SF,@ARI,,,,,,,,,,,,0.00,141,0.00,0.0,0.0
Javian Hawkins,2566689,RB,LA,@SEA,,,,,,,,,,,,0.00,142,0.00,0.0,0.0
Brian Hill,2558112,RB,FA,Bye,,,,,,,,,,,,,143,0.00,,
Justice Hill,2562407,RB,BAL,IND,,,,,,,,,,,,,144,0.00,,
Dontrell Hilliard,2561461,RB,TEN,@JAX,,,,,,,,,,,,0.00,145,0.00,0.0,0.0
Josh Hokit,2565111,RB,SF,@ARI,,,,,,,,,,,,0.00,146,0.00,0.0,0.0
Elijah Holyfield,2562664,RB,CIN,GB,,,,,,,,,,,,0.00,147,0.00,0.0,0.0
Jordan Howard,2555418,RB,PHI,@CAR,,,,,,,,,,,,0.00,148,0.00,0.0,0.0
Buddy Howell,2561344,RB,LA,@SEA,,,,,,,,,,,,0.00,149,0.00,0.0,0.0
Caleb Huntley,2566692,RB,ATL,NYJ,,,,,,,,,,,,0.00,150,0.00,0.0,0.0
Jason Huntley,2563938,RB,PHI,@CAR,,,,,,,,,,,,0.00,151,0.00,0.0,0.0
Alec Ingold,2562288,RB,LV,CHI,,,,,,,,,,,,1.29,152,0.00,1.29,-1.29
Deon Jackson,2565603,RB,IND,@BAL,,,,,,,,,,,,0.00,153,0.00,0.0,0.0
Justin Jackson,2560756,RB,LAC,CLE,,,,,,,,,,,,0.00,154,0.00,0.0,0.0
Andy Janovich,2555432,RB,CLE,@LAC,,,,,,,,,,,,0.22,155,0.00,0.22,-0.22
Jermar Jefferson,2566058,RB,DET,@MIN,,,,,,,,,,,,0.00,156,0.00,0.0,0.0
D'Ernest Johnson,2563327,RB,CLE,@LAC,,,,,,,,,,,,0.64,157,0.00,0.64,-0.64
Duke Johnson,2552461,RB,MIA,@TB,,,,,,,,,,,,0.00,158,0.00,0.0,0.0
Jakob Johnson,2562890,RB,NE,@HOU,,,,,,,,,,,,0.24,159,0.00,0.24,-0.24
Kerryon Johnson,2560765,RB,FA,Bye,,,,,,,,,,,,,160,0.00,,
Taiwan Jones,2495467,RB,BUF,@KC,,,,,,,,,,,,0.97,161,0.00,0.97,-0.97
Tony Jones,2564679,RB,NO,@WAS,,,,,,,,,,,,,162,0.00,,
Xavier Jones,2564364,RB,LA,@SEA,,,,,,,,,,,,,163,0.00,,
John Kelly,2560777,RB,CLE,@LAC,,,,,,,,,,,,0.00,164,0.00,0.0,0.0
Adrian Killins Jr.,2564841,RB,DEN,@PIT,,,,,,,,,,,,,165,0.00,,
Patrick Laird,2563296,RB,MIA,@TB,,,,,,,,,,,,0.00,166,0.00,0.0,0.0
Benny LeMay,2563794,RB,FA,Bye,,,,,,,,,,,,,167,0.00,,
Dion Lewis,2495469,RB,FA,Bye,,,,,,,,,,,,,168,0.00,,
Ben Mason,2565845,RB,FA,Bye,,,,,,,,,,,,,169,0.00,,
Christian McCaffrey,2557997,RB,CAR,PHI,,,,,,,,,,,,0.00,170,0.00,0.0,0.0
LeSean McCoy,79607,RB,FA,Bye,,,,,,,,,,,,,171,0.00,,
Nate McCrary,2566617,RB,BAL,IND,,,,,,,,,,,,0.00,172,0.00,0.0,0.0
Anthony McFarland,2564994,RB,PIT,DEN,,,,,,,,,,,,2.05,173,0.00,2.05,-2.05
Elijah McGuire,2557934,RB,KC,BUF,,,,,,,,,,,,0.00,174,0.00,0.0,0.0
Lamar Miller,2533034,RB,NO,@WAS,,,,,,,,,,,,0.00,175,0.00,0.0,0.0
Dedrick Mills,2566905,RB,FA,Bye,,,,,,,,,,,,,176,0.00,,
Taquan Mizzell,2558975,RB,FA,Bye,,,,,,,,,,,,,177,0.00,,
David Montgomery,2562502,RB,CHI,@LV,,,,,,,,,,,,0.00,178,0.00,0.0,0.0
Alfred Morris,2533457,RB,FA,Bye,,,,,,,,,,,,,179,0.00,,
Raheem Mostert,2553728,RB,SF,@ARI,,,,,,,,,,,,,180,0.00,,
Khalfani Muhammad,2558861,RB,FA,Bye,,,,,,,,,,,,,181,0.00,,
Gabe Nabers,2565066,RB,LAC,CLE,,,,,,,,,,,,0.59,182,0.00,0.59,-0.59
Ryan Nall,2560817,RB,CHI,@LV,,,,,,,,,,,,0.95,183,0.00,0.95,-0.95
Kene Nwangwu,2566313,RB,MIN,DET,,,,,,,,,,,,0.00,184,0.00,0.0,0.0
Qadree Ollison,2562797,RB,ATL,NYJ,,,,,,,,,,,,0.00,185,0.00,0.0,0.0
Sewo Olonilua,2563857,RB,DAL,NYG,,,,,,,,,,,,,186,0.00,,
Devine Ozigbo,2562409,RB,JAX,TEN,,,,,,,,,,,,2.32,187,0.00,2.32,-2.32
Jacques Patrick,2563737,RB,FA,Bye,,,,,,,,,,,,,188,0.00,,
Rashaad Penny,2560835,RB,SEA,LA,,,,,,,,,,,,0.00,189,0.00,0.0,0.0
La'Mical Perine,2564808,RB,NYJ,@ATL,,,,,,,,,,,,0.00,190,0.00,0.0,0.0
Malcolm Perry,2564484,RB,NE,@HOU,,,,,,,,,,,,,191,0.00,,
Senorise Perry,2550633,RB,FA,Bye,,,,,,,,,,,,,192,0.00,,
Adrian Peterson,2507164,RB,TEN,@JAX,,,,,,,,,,,,0.00,193,0.00,0.0,0.0
Scottie Phillips,2564085,RB,HOU,NE,,,,,,,,,,,,,194,0.00,,
Artavis Pierce,2565417,RB,CHI,@LV,,,,,,,,,,,,1.44,195,0.00,1.44,-1.44
Sandro Platzgummer,2565523,RB,NYG,@DAL,,,,,,,,,,,,0.00,196,0.00,0.0,0.0
C.J. Prosise,2555417,RB,FA,Bye,,,,,,,,,,,,,197,0.00,,
Trey Ragas,2565654,RB,LV,CHI,,,,,,,,,,,,0.00,198,0.00,0.0,0.0
Craig Reynolds,2562834,RB,DET,@MIN,,,,,,,,,,,,0.00,199,0.00,0.0,0.0
Patrick Ricard,2558990,RB,BAL,IND,,,,,,,,,,,,1.44,200,0.00,1.44,-1.44
Theo Riddick,2540020,RB,FA,Bye,,,,,,,,,,,,,201,0.00,,
Larry Rountree III,2566505,RB,LAC,CLE,,,,,,,,,,,,0.00,202,0.00,0.0,0.0
Jaylen Samuels,2560862,RB,HOU,NE,,,,,,,,,,,,0.00,203,0.00,0.0,0.0
Mekhi Sargent,2566962,RB,LA,@SEA,,,,,,,,,,,,0.00,204,0.00,0.0,0.0
Jordan Scarlett,2562725,RB,FA,Bye,,,,,,,,,,,,,205,0.00,,
Boston Scott,2561146,RB,PHI,@CAR,,,,,,,,,,,,1.34,206,0.00,1.34,-1.34
Stevie Scott III,2565705,RB,FA,Bye,,,,,,,,,,,,,207,0.00,,
Anthony Sherman,2495340,RB,FA,Bye,,,,,,,,,,,,,208,0.00,,
Ito Smith,2559924,RB,FA,Bye,,,,,,,,,,,,,209,0.00,,
Keith Smith,2550400,RB,ATL,NYJ,,,,,,,,,,,,1.81,210,0.00,1.81,-1.81
Rodney Smith,2563680,RB,FA,Bye,,,,,,,,,,,,,211,0.00,,
Johnny Stanton,2561489,RB,CLE,@LAC,,,,,,,,,,,,0.00,212,0.00,0.0,0.0
Mason Stokke,2565579,RB,FA,Bye,,,,,,,,,,,,,213,0.00,,
J.J. Taylor,2564640,RB,NE,@HOU,,,,,,,,,,,,0.00,214,0.00,0.0,0.0
Patrick Taylor,2564040,RB,GB,@CIN,,,,,,,,,,,,0.00,215,0.00,0.0,0.0
Chris Thompson,2540011,RB,FA,Bye,,,,,,,,,,,,,216,0.00,,
Darwin Thompson,2562832,RB,TB,MIA,,,,,,,,,,,,0.00,217,0.00,0.0,0.0
Ke'Shawn Vaughn,2565258,RB,TB,MIA,,,,,,,,,,,,0.00,218,0.00,0.0,0.0
Danny Vitale,2555218,RB,FA,Bye,,,,,,,,,,,,,219,0.00,,
Christian Wade,2562896,RB,BUF,@KC,,,,,,,,,,,,,220,0.00,,
Austin Walter,2563138,RB,NYJ,@ATL,,,,,,,,,,,,0.00,221,0.00,0.0,0.0
DeAndre Washington,2555464,RB,FA,Bye,,,,,,,,,,,,,222,0.00,,
Dwayne Washington,2556118,RB,NO,@WAS,,,,,,,,,,,,1.18,223,0.00,1.18,-1.18
Mike Weber,2562775,RB,FA,Bye,,,,,,,,,,,,,224,0.00,,
James White,2543773,RB,NE,@HOU,,,,,,,,,,,,,225,0.00,,
Jordan Wilkins,2560933,RB,JAX,TEN,,,,,,,,,,,,0.00,226,0.00,0.0,0.0
Antonio Williams,2565393,RB,BUF,@KC,,,,,,,,,,,,0.00,227,0.00,0.0,0.0
Dexter Williams,2562784,RB,FA,Bye,,,,,,,,,,,,,228,0.00,,
Jonathan Williams,2555227,RB,FA,Bye,,,,,,,,,,,,,229,0.00,,
Pooka Williams Jr.,2566788,RB,CIN,GB,,,,,,,,,,,,0.00,230,0.00,0.0,0.0
Trayveon Williams,2562600,RB,CIN,GB,,,,,,,,,,,,0.00,231,0.00,0.0,0.0
Jeff Wilson,2560938,RB,SF,@ARI,,,,,,,,,,,,0.00,232,0.00,0.0,0.0
T.J. Yeldon,2552471,RB,FA,Bye,,,,,,,,,,,,,233,0.00,,
