PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,y,ProjectionDiff
Paddy Fisher,2565567,LB,FA,Bye,,,,,,,,,,,,,,,,,,,205,0.00,,
Kylie Fitts,2560724,LB,ARI,SF,,,,,,,,,,,,,,,,,,,206,0.00,,
Demetrius Flannigan-Fowles,2563090,LB,SF,@ARI,,,,,,,,,,,,,,,,,,0.73,207,0.00,0.73,-0.73
Dee Ford,2543494,LB,SF,@ARI,,,,,,,,,,,,,,,,,,,208,0.00,,
L.J. Fort,2535613,LB,BAL,IND,,,,,,,,,,,,,,,,,,,209,0.00,,
Dennis Gardeck,2561200,LB,ARI,SF,,,,,,,,,,,,,,,,,,1.53,210,0.00,1.53,-1.53
Cale Garrett,2565447,LB,FA,Bye,,,,,,,,,,,,,,,,,,,211,0.00,,
Chris Garrett,2566211,LB,LA,@SEA,,,,,,,,,,,,,,,,,,0.00,212,0.00,0.0,0.0
Luke Gifford,2562942,LB,DAL,NYG,,,,,,,,,,,,,,,,,,0.25,213,0.00,0.25,-0.25
Joe Giles-Harris,2562591,LB,BUF,@KC,,,,,,,,,,,,,,,,,,0.00,214,0.00,0.0,0.0
Cam Gill,2565216,LB,TB,MIA,,,,,,,,,,,,,,,,,,0.56,215,0.00,0.56,-0.56
Jordan Glasgow,2564118,LB,IND,@BAL,,,,,,,,,,,,,,,,,,0.00,216,0.00,0.0,0.0
