PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,y,ProjectionDiff
Morgan Fox,2556529,DL,CAR,NO,1,1,0.5,,,,,,,,,,,,3,,,4.01,66,5.00,4.01,0.99
Frank Clark,2552629,DL,KC,@BAL,2,,,1,,,,,,,,,,,,,,4.74,67,4.90,4.74,0.16
Justin Madubuike,2563563,DL,BAL,KC,2,,,1,,,,,,,,,,,,,,3.34,68,4.90,3.34,1.56
James Smith-Williams,2565291,DL,WAS,NYG,2,,,1,,,,,,,,,,,,,,0.00,69,4.90,0.0,4.9
Quinnen Williams,2562599,DL,NYJ,NE,2,,,1,,,,,,,,,,,,,,6.04,70,4.90,6.04,-1.14
Arden Key,2560779,DL,SF,@PHI,1,,,,,,,,,,,,,1,1,,,2.05,71,4.70,2.05,2.65
William Gholston,2540176,DL,TB,ATL,1,1,,1,,,,,,,,,,,1,,,3.04,72,4.50,3.04,1.46
Christian Barmore,2566328,DL,NE,@NYJ,2,1,,,,,,,,,,,,,,,,2.29,73,4.20,2.29,1.91
Joey Bosa,2555249,DL,LAC,DAL,2,1,,,,,,,,,,,,,,,,5.62,74,4.20,5.62,-1.42
B.J. Hill,2560740,DL,CIN,@CHI,2,1,,,,,,,,,,,,,,,,2.74,75,4.20,2.74,1.46
Linval Joseph,496802,DL,LAC,DAL,2,1,,,,,,,,,,,,,,,,5.16,76,4.20,5.16,-0.96
Benson Mayowa,2542009,DL,SEA,TEN,2,1,,,,,,,,,,,,,,,,2.89,77,4.20,2.89,1.31
Bravvion Roy,2563677,DL,CAR,NO,1,,,,,,,,,,,,,1,,,,2.53,78,4.20,2.53,1.67
Cameron Sample,2565959,DL,CIN,@CHI,2,1,,,,,,,,,,,,,,,,2.48,79,4.20,2.48,1.72
Carlos Watkins,2557877,DL,DAL,@LAC,2,1,,,,,,,,,,,,,,,,3.74,80,4.20,3.74,0.46
Chris Wormley,2557862,DL,PIT,LV,1,,,,,,,,,,,,,1,,,,3.61,81,4.20,3.61,0.59
Steven Means,2541310,DL,ATL,@TB,1,3,,,,,,,,,,,,,,,,4.12,82,4.10,4.12,-0.02
Jacob Tuioti-Mariner,2561282,DL,ATL,@TB,,2,,,,,,,,,,,,1,,,,1.98,83,4.10,1.98,2.12
Greg Gaines,2562391,DL,LA,@IND,1,1,0.5,,,,,,,,,,,,1,,,3.66,84,4.00,3.66,0.34
Malik Jackson,2532873,DL,CLE,HOU,,5,,,,,,,,,,,,,,,,4.21,85,4.00,4.21,-0.21
Rakeem Nunez-Roches,2552674,DL,TB,ATL,1,1,,1,,,,,,,,,,,,,,1.98,86,4.00,1.98,2.02
Javon Kinlaw,2565117,DL,SF,@PHI,,1,,,,,,,,,,,1,,,,,,87,3.80,,
Osa Odighizuwa,2566016,DL,DAL,@LAC,1,1,,,,,,,,,,,,,2,,,3.01,88,3.50,3.01,0.49
Christian Covington,2552602,DL,LAC,DAL,2,,,,,,,,,,,,,,,,,2.60,89,3.40,2.6,0.8
Daron Payne,2560834,DL,WAS,NYG,2,,,,,,,,,,,,,,,,,6.24,90,3.40,6.24,-2.84
Jarran Reed,2555238,DL,KC,@BAL,2,,,,,,,,,,,,,,,,,4.29,91,3.40,4.29,-0.89
J.J. Watt,2495488,DL,ARI,MIN,2,,,,,,,,,,,,,,,,,,92,3.40,,
Chase Winovich,2562607,DL,NE,@NYJ,2,,,,,,,,,,,,,,,,,,93,3.40,,
Derek Barnett,2557984,DL,PHI,SF,1,2,,,,,,,,,,,,,,,,3.58,94,3.30,3.58,-0.28
K'Lavon Chaisson,2564166,DL,JAX,DEN,1,2,,,,,,,,,,,,,,,,3.36,95,3.30,3.36,-0.06
Tyeler Davison,2552329,DL,ATL,@TB,1,2,,,,,,,,,,,,,,,,3.68,96,3.30,3.68,-0.38
Khalen Saunders,2562723,DL,KC,@BAL,1,2,,,,,,,,,,,,,,,,2.32,97,3.30,2.32,0.98
Grover Stewart,2558766,DL,IND,LA,1,2,,,,,,,,,,,,,,,,4.37,98,3.30,4.37,-1.07
Maliek Collins,2555400,DL,HOU,@CLE,1,,,1,,,,,,,,,,,,,,2.48,99,3.20,2.48,0.72
Dean Lowry,2555274,DL,GB,DET,,4,,,,,,,,,,,,,,,,4.36,100,3.20,4.36,-1.16
Larrell Murchison,2564055,DL,TEN,@SEA,1,,,1,,,,,,,,,,,,,,2.67,101,3.20,2.67,0.53
Quinton Jefferson,2555358,DL,LV,@PIT,1,,,,,,,,,,,,,,2,,,4.02,102,2.70,4.02,-1.32
Zach Allen,2562219,DL,ARI,MIN,1,1,,,,,,,,,,,,,,,,6.77,103,2.50,6.77,-4.27
Ross Blacklock,2564064,DL,HOU,@CLE,1,1,,,,,,,,,,,,,,,,2.06,104,2.50,2.06,0.44
Calais Campbell,744,DL,BAL,KC,1,1,,,,,,,,,,,,,,,,3.74,105,2.50,3.74,-1.24
Rasheem Green,2560998,DL,SEA,TEN,1,1,,,,,,,,,,,,,,,,2.94,106,2.50,2.94,-0.44
Jerry Hughes,496796,DL,BUF,@MIA,1,1,,,,,,,,,,,,,,,,4.12,107,2.50,4.12,-1.62
Chris Jones,2556369,DL,KC,@BAL,1,1,,,,,,,,,,,,,,,,4.99,108,2.50,4.99,-2.49
Tyquan Lewis,2560791,DL,IND,LA,,,,,,,,,,,,,,1,,,,,109,2.50,,
Wyatt Ray,2562709,DL,CIN,@CHI,1,1,,,,,,,,,,,,,,,,1.49,110,2.50,1.49,1.01
Milton Williams,2566418,DL,PHI,SF,1,1,,,,,,,,,,,,,,,,2.45,111,2.50,2.45,0.05
Deatrich Wise,2558000,DL,NE,@NYJ,1,1,,,,,,,,,,,,,,,,5.00,112,2.50,5.0,-2.5
Myles Garrett,2557965,DL,CLE,HOU,,3,,,,,,,,,,,,,,,,6.64,113,2.40,6.64,-4.24
Jeffery Simmons,2562733,DL,TEN,@SEA,,1,0.5,,,,,,,,,,,,1,,,5.95,114,2.30,5.95,-3.65
Mario Addison,2530474,DL,BUF,@MIA,1,,,,,,,,,,,,,,1,,,4.26,115,2.20,4.26,-2.06
Dorance Armstrong,2560959,DL,DAL,@LAC,1,,,,,,,,,,,,,,1,,,2.10,116,2.20,2.1,0.1
Shelby Harris,2549926,DL,DEN,@JAX,,2,,,,,,,,,,,,,1,,,4.69,117,2.10,4.69,-2.59
Jihad Ward,2555248,DL,JAX,DEN,,2,,,,,,,,,,,,,1,,,2.57,118,2.10,2.57,-0.47
A.J. Epenesa,2563605,DL,BUF,@MIA,,1,,,,,,,,,,,,,2,,,2.24,119,1.80,2.24,-0.44
Dawuane Smoot,2557839,DL,JAX,DEN,,1,,,,,,,,,,,,,2,,,3.07,120,1.80,3.07,-1.27
Bradlee Anae,2563821,DL,DAL,@LAC,1,,,,,,,,,,,,,,,,,0.54,121,1.70,0.54,1.16
Henry Anderson,2552272,DL,NE,@NYJ,1,,,,,,,,,,,,,,,,,,122,1.70,,
Derrick Brown,2563629,DL,CAR,NO,1,,,,,,,,,,,,,,,,,4.36,123,1.70,4.36,-2.66
Jordan Elliott,2563779,DL,CLE,HOU,1,,,,,,,,,,,,,,,,,1.60,124,1.70,1.6,0.1
Joe Gaziano,2565036,DL,LAC,DAL,1,,,,,,,,,,,,,,,,,1.78,125,1.70,1.78,-0.08
Jalyn Holmes,2560744,DL,NO,@CAR,1,,,,,,,,,,,,,,,,,3.99,126,1.70,3.99,-2.29
Bryce Huff,2565510,DL,NYJ,NE,1,,,,,,,,,,,,,,,,,,127,1.70,,
Joe Jackson,2562432,DL,CLE,HOU,1,,,,,,,,,,,,,,,,,1.30,128,1.70,1.3,0.4
John Jenkins,2539231,DL,MIA,BUF,1,,,,,,,,,,,,,,,,,3.40,129,1.70,3.4,-1.7
Rashard Lawrence,2564922,DL,ARI,MIN,1,,,,,,,,,,,,,,,,,,130,1.70,,
Star Lotulelei,2539329,DL,BUF,@MIA,1,,,,,,,,,,,,,,,,,2.12,131,1.70,2.12,-0.42
Carl Nassib,2555270,DL,LV,@PIT,1,,,,,,,,,,,,,,,,,2.83,132,1.70,2.83,-1.13
Derrick Nnadi,2560823,DL,KC,@BAL,1,,,,,,,,,,,,,,,,,4.22,133,1.70,4.22,-2.52
Alex Okafor,2539319,DL,KC,@BAL,1,,,,,,,,,,,,,,,,,2.56,134,1.70,2.56,-0.86
Michael Pierce,2556650,DL,MIN,@ARI,1,,,,,,,,,,,,,,,,,4.36,135,1.70,4.36,-2.66
Hassan Ridgeway,2555514,DL,PHI,SF,1,,,,,,,,,,,,,,,,,2.01,136,1.70,2.01,-0.31
Shamar Stephen,2543706,DL,DEN,@JAX,1,,,,,,,,,,,,,,,,,1.71,137,1.70,1.71,-0.01
Armon Watts,2562773,DL,MIN,@ARI,1,,,,,,,,,,,,,,,,,2.81,138,1.70,2.81,-1.11
D.J. Wonnum,2564583,DL,MIN,@ARI,1,,,,,,,,,,,,,,,,,5.27,139,1.70,5.27,-3.57
Arik Armstead,2552493,DL,SF,@PHI,,2,,,,,,,,,,,,,,,,5.48,140,1.60,5.48,-3.88
Taven Bryan,2560983,DL,JAX,DEN,,2,,,,,,,,,,,,,,,,1.79,141,1.60,1.79,-0.19
Davon Godchaux,2558012,DL,NE,@NYJ,,2,,,,,,,,,,,,,,,,4.81,142,1.60,4.81,-3.21
Albert Huggins,2562667,DL,NO,@CAR,,2,,,,,,,,,,,,,,,,1.84,143,1.60,1.84,-0.24
Patrick Johnson,2566403,DL,PHI,SF,,2,,,,,,,,,,,,,,,,1.75,144,1.60,1.75,-0.15
Taylor Stallworth,2560882,DL,IND,LA,,2,,,,,,,,,,,,,,,,0.74,145,1.60,0.74,0.86
Malcom Brown,2552483,DL,JAX,DEN,,1,,,,,,,,,,,,,1,,,3.73,146,1.30,3.73,-2.43
L.J. Collier,2562248,DL,SEA,TEN,,1,,,,,,,,,,,,,1,,,1.70,147,1.30,1.7,-0.4
Matthew Ioannidis,2555240,DL,WAS,NYG,,1,,,,,,,,,,,,,1,,,3.11,148,1.30,3.11,-1.81
Dre'Mont Jones,2562412,DL,DEN,@JAX,,1,,,,,,,,,,,,,1,,,6.48,149,1.30,6.48,-5.18
Romeo Okwara,2556641,DL,DET,@GB,,1,,,,,,,,,,,,,1,,,,150,1.30,,
Adam Butler,2558924,DL,MIA,BUF,,1,,,,,,,,,,,,,,,,4.21,151,0.80,4.21,-3.41
Justin Ellis,2543812,DL,BAL,KC,,1,,,,,,,,,,,,,,,,1.31,152,0.80,1.31,-0.51
Foley Fatukasi,2560722,DL,NYJ,NE,,1,,,,,,,,,,,,,,,,5.02,153,0.80,5.02,-4.22
Yetur Gross-Matos,2563641,DL,CAR,NO,,1,,,,,,,,,,,,,,,,1.65,154,0.80,1.65,-0.85
Kingsley Keke,2562300,DL,GB,DET,,1,,,,,,,,,,,,,,,,3.03,155,0.80,3.03,-2.23
Tyler Lancaster,2561227,DL,GB,DET,,1,,,,,,,,,,,,,,,,2.58,156,0.80,2.58,-1.78
Dexter Lawrence,2562301,DL,NYG,@WAS,,1,,,,,,,,,,,,,,,,5.09,157,0.80,5.09,-4.29
Isaiahh Loudermilk,2566457,DL,PIT,LV,,1,,,,,,,,,,,,,,,,1.88,158,0.80,1.88,-1.08
Steve McLendon,2507590,DL,TB,ATL,,1,,,,,,,,,,,,,,,,1.99,159,0.80,1.99,-1.19
Sheldon Richardson,2540142,DL,MIN,@ARI,,1,,,,,,,,,,,,,,,,3.90,160,0.80,3.9,-3.1
Danny Shelton,2552325,DL,NYG,@WAS,,1,,,,,,,,,,,,,,,,2.46,161,0.80,2.46,-1.66
Darrell Taylor,2565198,DL,SEA,TEN,,1,,,,,,,,,,,,,,,,2.34,162,0.80,2.34,-1.54
Dalvin Tomlinson,2557846,DL,MIN,@ARI,,1,,,,,,,,,,,,,,,,4.48,163,0.80,4.48,-3.68
Josh Tupou,2559003,DL,CIN,@CHI,,1,,,,,,,,,,,,,,,,1.83,164,0.80,1.83,-1.03
Shy Tuttle,2563242,DL,NO,@CAR,,1,,,,,,,,,,,,,,,,2.81,165,0.80,2.81,-2.01
Tershawn Wharton,2564310,DL,KC,@BAL,,1,,,,,,,,,,,,,,,,2.87,166,0.80,2.87,-2.07
Josh Sweat,2560889,DL,PHI,SF,,,,,,,,,,,,,,,1,,,4.45,167,0.50,4.45,-3.95
Montravius Adams,2557876,DL,NO,@CAR,,,,,,,,,,,,,,,,,,0.00,168,0.00,0.0,0.0
Myles Adams,2563620,DL,SEA,TEN,,,,,,,,,,,,,,,,,,0.00,169,0.00,0.0,0.0
McTelvin Agim,2563872,DL,DEN,@JAX,,,,,,,,,,,,,,,,,,0.00,170,0.00,0.0,0.0
Tyson Alualu,496760,DL,PIT,LV,,,,,,,,,,,,,,,,,,,171,0.00,,
Auzoyah Alufohai,2564061,DL,GB,DET,,,,,,,,,,,,,,,,,,0.00,172,0.00,0.0,0.0
Abdullah Anderson,2561088,DL,GB,DET,,,,,,,,,,,,,,,,,,0.00,173,0.00,0.0,0.0
Eli Ankou,2559132,DL,FA,Bye,,,,,,,,,,,,,,,,,,,174,0.00,,
David Bada,2565526,DL,WAS,NYG,,,,,,,,,,,,,,,,,,0.00,175,0.00,0.0,0.0
Allen Bailey,2495116,DL,FA,Bye,,,,,,,,,,,,,,,,,,,176,0.00,,
Ben Banogu,2562229,DL,IND,LA,,,,,,,,,,,,,,,,,,0.86,177,0.00,0.86,-0.86
Alex Barrett,2559140,DL,SF,@PHI,,,,,,,,,,,,,,,,,,0.00,178,0.00,0.0,0.0
Boogie Basham,2565863,DL,BUF,@MIA,,,,,,,,,,,,,,,,,,0.00,179,0.00,0.0,0.0
Vic Beasley,2552301,DL,FA,Bye,,,,,,,,,,,,,,,,,,,180,0.00,,
Andrew Billings,2555267,DL,CLE,HOU,,,,,,,,,,,,,,,,,,2.44,181,0.00,2.44,-2.44
Amani Bledsoe,2562859,DL,TEN,@SEA,,,,,,,,,,,,,,,,,,0.00,182,0.00,0.0,0.0
Will Bradley-King,2566583,DL,WAS,NYG,,,,,,,,,,,,,,,,,,0.00,183,0.00,0.0,0.0
Cortez Broughton,2562823,DL,KC,@BAL,,,,,,,,,,,,,,,,,,0.00,184,0.00,0.0,0.0
Andrew Brown,2560979,DL,LAC,DAL,,,,,,,,,,,,,,,,,,0.00,185,0.00,0.0,0.0
Earnest Brown IV,2566202,DL,LA,@IND,,,,,,,,,,,,,,,,,,0.00,186,0.00,0.0,0.0
Austin Bryant,2562240,DL,DET,@GB,,,,,,,,,,,,,,,,,,0.00,187,0.00,0.0,0.0
Brandin Bryant,2556486,DL,BUF,@MIA,,,,,,,,,,,,,,,,,,0.00,188,0.00,0.0,0.0
Isaiah Buggs,2562241,DL,PIT,LV,,,,,,,,,,,,,,,,,,3.22,189,0.00,3.22,-3.22
Calvin Bundage,2565777,DL,FA,Bye,,,,,,,,,,,,,,,,,,,190,0.00,,
Vernon Butler,2555243,DL,BUF,@MIA,,,,,,,,,,,,,,,,,,2.06,191,0.00,2.06,-2.06
Ron'Dell Carter,2563833,DL,ARI,MIN,,,,,,,,,,,,,,,,,,0.00,192,0.00,0.0,0.0
Demarcus Christmas,2562246,DL,PIT,LV,,,,,,,,,,,,,,,,,,0.00,193,0.00,0.0,0.0
Tyler Clark,2563725,DL,FA,Bye,,,,,,,,,,,,,,,,,,,194,0.00,,
Adrian Clayborn,2495140,DL,FA,Bye,,,,,,,,,,,,,,,,,,,195,0.00,,
Kameron Cline,2564109,DL,IND,LA,,,,,,,,,,,,,,,,,,0.00,196,0.00,0.0,0.0
Trevon Coley,2556504,DL,TEN,@SEA,,,,,,,,,,,,,,,,,,,197,0.00,,
John Cominsky,2562249,DL,ATL,@TB,,,,,,,,,,,,,,,,,,0.00,198,0.00,0.0,0.0
Jonathon Cooper,2566028,DL,DEN,@JAX,,,,,,,,,,,,,,,,,,0.90,199,0.00,0.9,-0.9
Marquise Copeland,2562877,DL,LA,@IND,,,,,,,,,,,,,,,,,,0.00,200,0.00,0.0,0.0
Jashon Cornell,2563929,DL,DET,@GB,,,,,,,,,,,,,,,,,,0.00,201,0.00,0.0,0.0
Doug Costin,2564172,DL,JAX,DEN,,,,,,,,,,,,,,,,,,0.00,202,0.00,0.0,0.0
Byron Cowart,2562392,DL,NE,@NYJ,,,,,,,,,,,,,,,,,,,203,0.00,,
Jack Crawford,2532992,DL,ARI,MIN,,,,,,,,,,,,,,,,,,,204,0.00,,
Tyrone Crawford,2532821,DL,FA,Bye,,,,,,,,,,,,,,,,,,,205,0.00,,
Vinny Curry,2532825,DL,NYJ,NE,,,,,,,,,,,,,,,,,,0.00,206,0.00,0.0,0.0
Jalen Dalton,2563120,DL,NO,@CAR,,,,,,,,,,,,,,,,,,,207,0.00,,
Darrion Daniels,2565096,DL,SF,@PHI,,,,,,,,,,,,,,,,,,0.00,208,0.00,0.0,0.0
Michael Danna,2564262,DL,KC,@BAL,,,,,,,,,,,,,,,,,,2.08,209,0.00,2.08,-2.08
Marcus Davenport,2561037,DL,NO,@CAR,,,,,,,,,,,,,,,,,,0.00,210,0.00,0.0,0.0
Carlos Davis,2564976,DL,PIT,LV,,,,,,,,,,,,,,,,,,,211,0.00,,
Khalil Davis,2565210,DL,PIT,LV,,,,,,,,,,,,,,,,,,0.00,212,0.00,0.0,0.0
Raekwon Davis,2564445,DL,MIA,BUF,,,,,,,,,,,,,,,,,,0.00,213,0.00,0.0,0.0
Sheldon Day,2555241,DL,CLE,HOU,,,,,,,,,,,,,,,,,,0.00,214,0.00,0.0,0.0
Matt Dickerson,2561044,DL,ARI,MIN,,,,,,,,,,,,,,,,,,0.00,215,0.00,0.0,0.0
Victor Dimukeje,2566424,DL,ARI,MIN,,,,,,,,,,,,,,,,,,2.54,216,0.00,2.54,-2.54
Carlos Dunlap,496780,DL,SEA,TEN,,,,,,,,,,,,,,,,,,3.70,217,0.00,3.7,-3.7
Mario Edwards,2553433,DL,CHI,CIN,,,,,,,,,,,,,,,,,,0.00,218,0.00,0.0,0.0
Daniel Ekuale,2561458,DL,NE,@NYJ,,,,,,,,,,,,,,,,,,0.00,219,0.00,0.0,0.0
Clelin Ferrell,2562263,DL,LV,@PIT,,,,,,,,,,,,,,,,,,3.05,220,0.00,3.05,-3.05
Leki Fotu,2564910,DL,ARI,MIN,,,,,,,,,,,,,,,,,,1.44,221,0.00,1.44,-1.44
Neville Gallimore,2563842,DL,DAL,@LAC,,,,,,,,,,,,,,,,,,,222,0.00,,
Kevin Givens,2562655,DL,SF,@PHI,,,,,,,,,,,,,,,,,,2.46,223,0.00,2.46,-2.46
Ryan Glasgow,2557851,DL,FA,Bye,,,,,,,,,,,,,,,,,,,224,0.00,,
Chauncey Golston,2566007,DL,DAL,@LAC,,,,,,,,,,,,,,,,,,0.00,225,0.00,0.0,0.0
Brandon Graham,496788,DL,PHI,SF,,,,,,,,,,,,,,,,,,,226,0.00,,
Randy Gregory,2552446,DL,DAL,@LAC,,,,,,,,,,,,,,,,,,0.00,227,0.00,0.0,0.0
