PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Dallas Goedert,2560995,TE,PHI,@HOU,,,,,,8,100,1,,,,,9.95,1,20.00,10.05
Cole Kmet,2563704,TE,CHI,MIA,,,,9,,5,41,2,,,,,5.00,2,19.50,14.5
Travis Kelce,2540258,TE,KC,TEN,,,,,,10,106,,,,,,16.44,3,17.30,0.86
Cade Otton,2568312,TE,TB,LA,,,,,,5,68,1,,,,,4.97,4,15.30,10.33
Zach Ertz,2540158,TE,ARI,SEA,,,,,,5,40,1,,,,,8.44,5,12.50,4.06
Noah Fant,2562383,TE,SEA,@ARI,,,,,,5,96,,,,,,5.07,6,12.10,7.03
T.J. Hockenson,2562378,TE,MIN,@WAS,,,,,,9,70,,,,,,9.55,7,11.50,1.95
Juwan Johnson,2564676,TE,NO,BAL,,,,,,2,42,1,,,,,4.93,8,11.20,6.27
Tommy Tremble,2565914,TE,CAR,@CIN,,,,,,2,11,1,,,,1,3.22,9,11.20,7.98
Isaiah Likely,2567283,TE,BAL,@NO,,,,,,1,24,1,,,,,8.48,10,8.90,0.42
Teagan Quitoriano,2567691,TE,HOU,PHI,,,,,,1,2,1,,,,,0.85,11,8.40,7.55
James Mitchell,2567556,TE,DET,GB,,,,,,2,8,1,,,,,3.00,12,7.80,4.8
Hunter Henry,2555341,TE,NE,IND,,,,,,4,50,,,,,,5.47,13,7.00,1.53
Josiah Deguara,2563980,TE,GB,@DET,,,,,,5,41,,,,,,1.50,14,6.60,5.1
Shane Zylstra,2567172,TE,DET,GB,,,,,,1,1,1,,,,,0.66,15,6.60,5.94
Gerald Everett,2557889,TE,LAC,@ATL,,,,,,5,36,,,,,,9.47,16,6.10,-3.37
Noah Gray,2566178,TE,KC,TEN,,,,,,3,45,,,,,,1.93,17,6.00,4.07
Hayden Hurst,2560747,TE,CIN,CAR,,,,,,5,35,,,,,,8.55,18,6.00,-2.55
Chigoziem Okonkwo,2567658,TE,TEN,@KC,,,,,,1,48,,,,,,2.40,19,5.30,2.9
Austin Hooper,2555415,TE,TEN,@KC,,,,,,2,34,,,,,,2.59,20,4.40,1.81
Robert Tonyan,2559270,TE,GB,@DET,,,,,,3,29,,,,,,7.51,21,4.40,-3.11
Dawson Knox,2562681,TE,BUF,@NYJ,,,,,,3,25,,,,,,7.16,22,4.00,-3.16
Will Dissly,2561046,TE,SEA,@ARI,,,,,,3,24,,,,,,4.89,23,3.90,-0.99
Giovanni Ricci,2563668,TE,CAR,@CIN,,,,,,1,8,,,,,,0.42,24,3.80,3.38
