PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Davante Adams,2543495,WR,LV,@JAX,,,,,,10,146,2,,,,,14.86,1,31.60,16.74
Tyreek Hill,2556214,WR,MIA,@CHI,,,,,,7,143,1,,,,,16.43,2,23.80,7.37
Justin Jefferson,2564556,WR,MIN,@WAS,,,,10,,7,115,1,,,,,18.44,3,22.00,3.56
Cooper Kupp,2557898,WR,LA,@TB,,,,1,,8,127,1,,,,1,19.68,4,21.03,1.35
Christian Kirk,2560781,WR,JAX,LV,,,,,,8,76,1,,,,,10.80,5,17.60,6.8
Jaylen Waddle,2566292,WR,MIA,@CHI,,,,,,5,85,1,,,,,13.53,6,17.00,3.47
Mecole Hardman,2562580,WR,KC,TEN,,,,,,6,79,1,,,,,8.17,7,16.90,8.73
Allen Lazard,2560787,WR,GB,@DET,,,,,,4,87,1,,,,,10.54,8,16.70,6.16
Curtis Samuel,2558066,WR,WAS,MIN,,,,16,,3,65,1,,,,,10.75,9,15.60,4.85
Tyler Lockett,2552430,WR,SEA,@ARI,,,,,,5,67,1,,,,,12.39,10,15.20,2.81
Josh Palmer,2566502,WR,LAC,@ATL,,,,,,8,106,,,,,,9.31,11,14.60,5.29
Darnell Mooney,2563707,WR,CHI,MIA,,,,2,,7,43,1,,,,,9.74,12,14.00,4.26
A.J. Brown,2562238,WR,PHI,@HOU,,,,,,4,59,1,,,,,15.45,13,13.90,-1.55
JuJu Smith-Schuster,2558149,WR,KC,TEN,,,,,,10,88,,,,,,11.71,14,13.80,2.09
Garrett Wilson,2568048,WR,NYJ,BUF,,,,7,,8,92,,,,,1,10.24,15,12.90,2.66
Terrace Marshall Jr.,2565902,WR,CAR,@CIN,,,,,,3,53,1,,,,,6.18,16,12.80,6.62
Chris Moore,2555209,WR,HOU,PHI,,,,2,,4,43,1,,,,,4.92,17,12.50,7.58
DK Metcalf,2562685,WR,SEA,@ARI,,,,,,5,37,1,,,,,11.60,18,12.20,0.6
Stefon Diggs,2552608,WR,BUF,@NYJ,,,,,,5,93,,,,,,16.42,19,11.80,-4.62
DeAndre Hopkins,2540165,WR,ARI,SEA,,,,,,4,36,1,,,,,13.92,20,11.60,-2.32
Rondale Moore,2566433,WR,ARI,SEA,,,,,,8,69,,,,,,7.62,21,10.90,3.28
Chris Olave,2567973,WR,NO,BAL,,,,,,6,71,,,,,,13.88,22,10.10,-3.78
Tee Higgins,2563731,WR,CIN,CAR,,,,,,7,60,,,,,,12.33,23,9.50,-2.83
Scott Miller,2562865,WR,TB,LA,,,,,,7,53,,,,,,2.90,24,8.80,5.9
Phillip Dorsett,2552424,WR,HOU,PHI,,,,,,3,69,,,,,,7.64,25,8.40,0.76
Adam Thielen,2541785,WR,MIN,@WAS,,,,,,3,67,,,,,,10.30,26,8.20,-2.1
Terry McLaurin,2562489,WR,WAS,MIN,,,,,,5,56,,,,,,10.76,27,8.10,-2.66
DeAndre Carter,2553502,WR,LAC,@ATL,,,,,,5,53,,,,,,6.10,28,7.80,1.7
Amon-Ra St. Brown,2566073,WR,DET,GB,,,,,,4,55,,,,,,11.41,29,7.50,-3.91
Marvin Jones,2532884,WR,JAX,LV,,,,,,5,48,,,,,,7.33,30,7.30,-0.03
Chris Godwin,2558105,WR,TB,LA,,,,1,,7,36,,,,,,12.41,31,7.20,-5.21
Dax Milne,2566601,WR,WAS,MIN,,,,,,1,6,1,,,,,1.46,32,7.10,5.64
Tyler Boyd,2555466,WR,CIN,CAR,,,,,,5,44,,,,,,11.16,33,6.90,-4.26
Mike Evans,2543468,WR,TB,LA,,,,,,5,40,,,,,,13.10,34,6.50,-6.6
Zay Jones,2557863,WR,JAX,LV,,,,,,5,40,,,,,,8.66,35,6.50,-2.16
Tre'Quan Smith,2560878,WR,NO,BAL,,,,,,3,29,,,,,,7.01,36,6.10,-0.91
Gabe Davis,2563602,WR,BUF,@NYJ,,,,,,2,33,,,,,,11.92,37,6.00,-5.92
Michael Bandy,2567175,WR,LAC,@ATL,,,,,,5,26,,,,,,7.32,38,5.10,-2.22
Jakobi Meyers,2562492,WR,NE,IND,,,,2,,5,42,,,,,1,11.04,39,4.90,-6.14
Justin Watson,2560051,WR,KC,TEN,,,,,,2,37,,,,,,1.42,40,4.70,3.28
Olamide Zaccheaus,2562808,WR,ATL,LAC,,,,,,2,19,,,,,,5.73,41,4.60,-1.13
Trent Sherfield,2561272,WR,MIA,@CHI,,,,,,3,27,,,,,,2.67,42,4.20,1.53
Hunter Renfrow,2562712,WR,LV,@JAX,,,,,,3,26,,,,,,5.26,43,4.10,-1.16
Marquez Callaway,2565310,WR,NO,BAL,,,,,,3,24,,,,,,6.11,44,3.90,-2.21
Allen Robinson,2543509,WR,LA,@TB,,,,,,3,24,,,,,,6.90,45,3.90,-3.0
Julio Jones,2495454,WR,TB,LA,,,,,,2,28,,,,,,7.74,46,3.80,-3.94
Michael Pittman,2564136,WR,IND,@NE,,,,,,3,22,,,,,,11.02,47,3.70,-7.32
Quez Watkins,2564880,WR,PHI,@HOU,,,,,,2,25,,,,,,3.40,48,3.50,0.1
D.J. Moore,2560813,WR,CAR,@CIN,,,,,,2,24,,,,,,11.79,49,3.40,-8.39
Cam Sims,2561067,WR,WAS,MIN,,,,,,1,12,,,,,,3.47,50,3.40,-0.07
Christian Watson,2567637,WR,GB,@DET,,,,,,2,24,,,,,,3.01,51,3.40,0.39
Ced Wilson,2560936,WR,MIA,@CHI,,,,,,2,23,,,,,,1.57,52,3.30,1.73
James Proche,2563572,WR,BAL,@NO,,,,,,2,22,,,,,,6.18,53,3.20,-2.98
Kalif Raymond,2556661,WR,DET,GB,,,,,,3,17,,,,,,6.80,54,3.20,-3.6
DeVonta Smith,2566409,WR,PHI,@HOU,,,,,,2,22,,,,,,9.78,55,3.20,-6.58
Isaiah McKenzie,2558129,WR,BUF,@NYJ,,,,9,,2,12,,,,,,6.69,56,3.10,-3.59
Sammy Watkins,2543457,WR,BAL,@NO,,,,,,1,9,,,,,,6.26,57,3.10,-3.16
Trenton Irwin,2562900,WR,CIN,CAR,,,,11,,1,14,,,,,,2.78,58,3.00,0.22
Alec Pierce,2567715,WR,IND,@NE,,,,,,1,23,,,,,,8.51,59,2.80,-5.71
Chase Claypool,2564970,WR,CHI,MIA,,,,4,,2,13,,,,,,10.63,60,2.70,-7.93
Mack Hollins,2558262,WR,LV,@JAX,,,,,,2,17,,,,,,8.09,61,2.70,-5.39
Parris Campbell,2562495,WR,IND,@NE,,,,1,,2,15,,,,,,6.86,62,2.60,-4.26
Drake London,2567250,WR,ATL,LAC,,,,,,3,23,,,,,1,8.47,63,2.60,-5.87
Shi Smith,2565908,WR,CAR,@CIN,,,,,,1,20,,,,,,3.14,64,2.50,-0.64
KhaDarel Hodge,2561653,WR,ATL,LAC,,,,,,1,19,,,,,,1.42,65,2.40,0.98
Samori Toure,2567628,WR,GB,@DET,,,,,,2,34,,,,,1,2.90,66,2.40,-0.5
Romeo Doubs,2567586,WR,GB,@DET,,,,,,1,18,,,,,,8.22,67,2.30,-5.92
Trent Taylor,2558202,WR,CIN,CAR,,,,18,,2,14,,,,,1,0.65,68,2.20,1.55
Kadarius Toney,2566376,WR,KC,TEN,,,,,,2,12,,,,,,3.03,69,2.20,-0.83
DeSean Jackson,1581,WR,BAL,@NO,,,,,,1,16,,,,,,2.22,70,2.10,-0.12
Tom Kennedy,2563319,WR,DET,GB,,,,,,1,16,,,,,,2.72,71,2.10,-0.62
Dan Chisena,2564514,WR,MIN,@WAS,,,,,,,,,,,,,0.45,72,1.70,1.25
Denzel Mims,2564802,WR,NYJ,BUF,,,,,,1,12,,,,,,4.41,73,1.70,-2.71
Stanley Morgan,2562504,WR,CIN,CAR,,,,,,,,,,,,,0.60,74,1.70,1.1
Dante Pettis,2560836,WR,CHI,MIA,,,,,,1,12,,,,,,3.67,75,1.70,-1.97
