PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Javon Hargrave,2555239,DL,PHI,@HOU,6,1,3,3,,,,,,,,,,,3,,,4.91,1,23.00,18.09
Daron Payne,2560834,DL,WAS,MIN,4,2,1,4,,,,,,,,,,,2,,,7.23,2,17.40,10.17
Danielle Hunter,2552603,DL,MIN,@WAS,4,3,2,2,,,,,,,,,,,2,,,8.37,3,17.20,8.83
Kwity Paye,2565612,DL,IND,@NE,7,1,1,1,,,,,,,,,,,1,,,4.43,4,16.70,12.27
Vita Vea,2560909,DL,TB,LA,3,1,2,2,,,,,,,,,,,3,,,4.80,5,14.40,9.6
DeForest Buckner,2555275,DL,IND,@NE,4,3,1,1,,,,,,,,,,,3,,,6.90,6,14.20,7.3
Denico Autry,2550646,DL,TEN,@KC,3,,2,2,,,,,,,,,,,3,,,4.45,7,13.60,9.15
Markus Golden,2552273,DL,ARI,SEA,3,3,0.5,1,,,,,,,,,,,4,,,5.48,8,12.00,6.52
Khalen Saunders,2562723,DL,KC,TEN,3,3,1,1,,,,,,,,,,,1,,,2.80,9,11.50,8.7
Dawuane Smoot,2557839,DL,JAX,LV,2,,2,2,,,,,,,,,,,2,,,2.75,10,11.40,8.65
Aaron Donald,2543485,DL,LA,@TB,2,1,1,1,,,,,,,,,,1,2,,,8.17,11,11.20,3.03
Grover Stewart,2558766,DL,IND,@NE,4,1,,2,,,,,,,,,,,,,,5.81,12,10.60,4.79
Zach Sieler,2561129,DL,MIA,@CHI,5,2,,,,,,,,,,,,,,,,6.17,13,10.10,3.93
Maxx Crosby,2562439,DL,LV,@JAX,3,2,,1,,,1,,,,,,,,1,,,8.57,14,9.70,1.13
Zach Allen,2562219,DL,ARI,SEA,2,3,0.5,1,,,,,,,,,,,2,,,6.90,15,9.30,2.4
Kenny Clark,2555282,DL,GB,@DET,4,3,,,,,,,,,,,,,,,,5.84,16,9.20,3.36
Calais Campbell,744,DL,BAL,@NO,1,1,0.5,1,,,,,,,,,,1,2,,,5.53,17,8.50,2.97
Jonathan Allen,2557844,DL,WAS,MIN,2,,,2,,,,,,,,,,,4,,,6.89,18,8.40,1.51
Jeffery Simmons,2562733,DL,TEN,@KC,3,1,,,,,,,,,,,,1,,,,6.61,19,8.40,1.79
Shelby Harris,2549926,DL,SEA,@ARI,2,1,1,1,,,,,,,,,,,1,,,4.15,20,8.20,4.05
Mario Edwards,2553433,DL,TEN,@KC,2,,1,1,,,,,,,,,,,2,,,2.57,21,7.90,5.33
Bryce Huff,2565510,DL,NYJ,BUF,1,,1,,,1,,,,,,,,,1,,,1.69,22,7.70,6.01
Aidan Hutchinson,2567547,DL,DET,GB,,2,,,1,,,,,,,,,1,,,,6.28,23,7.60,1.32
Yetur Gross-Matos,2563641,DL,CAR,@CIN,3,1,,1,,,,,,,,,,,,,,5.39,24,7.40,2.01
Rakeem Nunez-Roches,2552674,DL,TB,LA,2,,1,1,,,,,,,,,,,1,,,2.26,25,7.40,5.14
A'Shawn Robinson,2555265,DL,LA,@TB,2,5,,,,,,,,,,,,,,,,6.34,26,7.40,1.06
Josh Sweat,2560889,DL,PHI,@HOU,2,3,,1,,,,,,,,,,,,,,4.74,27,7.30,2.56
Carl Granderson,2562273,DL,NO,BAL,3,,,1,,,,,,,,,,,,,,2.41,28,6.60,4.19
Payton Turner,2566355,DL,NO,BAL,3,,,1,,,,,,,,,,,,,,3.09,29,6.60,3.51
Brian Burns,2562242,DL,CAR,@CIN,1,1,1,1,,,,,,,,,,,1,,,6.80,30,6.50,-0.3
Christian Wilkins,2562782,DL,MIA,@CHI,2,2,,1,,,,,,,,,,,,,,8.33,31,6.50,-1.83
Quinnen Williams,2562599,DL,NYJ,BUF,1,1,1,1,,,,,,,,,,,1,,,6.21,32,6.50,0.29
James Smith-Williams,2565291,DL,WAS,MIN,2,1,,1,,,,,,,,,,,1,,,4.54,33,6.20,1.66
D.J. Wonnum,2564583,DL,MIN,@WAS,1,,1,1,,,,,,,,,,,2,,,6.18,34,6.20,0.02
Sheldon Rankins,2555242,DL,NYJ,BUF,1,1,,,,1,,,,,,,,,,,,4.40,35,6.00,1.6
Julian Okwara,2563947,DL,DET,GB,2,3,,,,,,,,,,,,,,,,2.99,36,5.80,2.81
Grady Jarrett,2552327,DL,ATL,LAC,2,1,,1,,,,,,,,,,,,,,5.85,37,5.70,-0.15
Jermaine Johnson II,2568033,DL,NYJ,BUF,1,,1,1,,,,,,,,,,,1,,,2.59,38,5.70,3.11
Dean Lowry,2555274,DL,GB,@DET,2,1,,1,,,,,,,,,,,,,,4.52,39,5.70,1.18
David Onyemata,2556274,DL,NO,BAL,1,,1,1,,,,,,,,,,,1,,,3.41,40,5.70,2.29
Bravvion Roy,2563677,DL,CAR,@CIN,,4,,,,,,,,,,,,1,,,,1.72,41,5.70,3.98
Andrew Billings,2555267,DL,LV,@JAX,1,3,,1,,,,,,,,,,,,,,2.70,42,5.60,2.9
Joshua Paschal,2567559,DL,DET,GB,2,1,,,,,,,,,,,,,2,,,6.21,43,5.20,-1.01
Micheal Clemons,2568024,DL,NYJ,BUF,2,2,,,,,,,,,,,,,,,,1.38,44,5.00,3.62
Fletcher Cox,2533051,DL,PHI,@HOU,2,2,,,,,,,,,,,,,,,,4.85,45,5.00,0.15
Raekwon Davis,2564445,DL,MIA,@CHI,2,2,,,,,,,,,,,,,,,,3.86,46,5.00,1.14
Lawrence Guy,2495481,DL,NE,IND,2,2,,,,,,,,,,,,,,,,5.34,47,5.00,-0.34
B.J. Hill,2560740,DL,CIN,CAR,2,2,,,,,,,,,,,,,,,,0.00,48,5.00,5.0
Ed Oliver,2562322,DL,BUF,@NYJ,2,2,,,,,,,,,,,,,,,,3.68,49,5.00,1.32
Marvin Wilson,2566803,DL,PHI,@HOU,2,2,,,,,,,,,,,,,,,,2.16,50,5.00,2.84
Roy Robertson-Harris,2556665,DL,JAX,LV,2,,,1,,,,,,,,,,,,,,4.95,51,4.90,-0.05
Neil Farrell,2567874,DL,LV,@JAX,1,2,,1,,,,,,,,,,,,,,2.45,52,4.80,2.35
