PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Justin Fields,2565920,QB,CHI,MIA,123,3,,178,1,,,,,,1,,15.81,1,42.72,26.91
Patrick Mahomes,2558125,QB,KC,TEN,446,1,1,63,1,,,,,,1,,23.04,2,34.14,11.1
Tua Tagovailoa,2564499,QB,MIA,@CHI,302,3,,,,,,,,,,1,17.27,3,22.95,5.68
Josh Allen,2560955,QB,BUF,@NYJ,205,,2,86,2,,,,,,,2,23.42,4,21.80,-1.62
Geno Smith,2539335,QB,SEA,@ARI,275,2,1,38,,,,,,,,,18.98,5,20.80,1.82
Joe Burrow,2563722,QB,CIN,CAR,206,1,,9,1,,,,,,,,20.08,6,19.14,-0.94
Derek Carr,2543499,QB,LV,@JAX,259,2,,,,,,,,,,,16.75,7,18.36,1.61
Jalen Hurts,2564832,QB,PHI,@HOU,243,2,,23,,,,,,,1,2,20.67,8,18.02,-2.65
Kyler Murray,2562382,QB,ARI,SEA,175,2,,60,,,,,,,,2,20.22,9,18.00,-2.22
Trevor Lawrence,2566163,QB,JAX,LV,235,1,,53,,,,,,,,1,17.42,10,16.60,-0.82
Lamar Jackson,2560757,QB,BAL,@NO,133,1,,82,,,,,,,,1,20.38,11,16.52,-3.86
Kirk Cousins,2532820,QB,MIN,@WAS,265,2,1,-2,,,,,,,,,18.33,12,16.40,-1.93
Tom Brady,2504211,QB,TB,LA,280,1,,,,,,,,,,,18.40,13,15.20,-3.2
Baker Mayfield,2560800,QB,LA,@TB,155,2,,,,,,,,,,,1.02,14,14.20,13.18
Taylor Heinicke,2553656,QB,WAS,MIN,149,2,1,17,,,,,,,,,14.91,15,13.66,-1.25
Davis Mills,2566136,QB,HOU,PHI,154,2,2,18,,,,,,,,,13.22,16,13.66,0.44
Aaron Rodgers,2506363,QB,GB,@DET,291,1,3,40,,,,,,,,,19.36,17,13.64,-5.72
Justin Herbert,2565045,QB,LAC,@ATL,245,1,1,3,,,,,,,,,20.81,18,12.10,-8.71
