PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Christian Wilkins,2562782,DL,MIA,@SF,8,4,,1,,1,,,,,,,,,,,,1,21.80
Jonathan Allen,2557844,DL,WAS,@NYG,7,1,1,1,,1,,,,,,,,,1,,,2,20.20
Nick Bosa,2562629,DL,SF,MIA,3,,3,2,,1,,,,,,,,,4,,,3,19.60
Quinnen Williams,2562599,DL,NYJ,@MIN,4,1,1,3,,,,,,,,,,1,2,,,4,17.60
Kwity Paye,2565612,DL,IND,@DAL,6,3,1,1,,,,,,,,,,,1,,,5,16.60
Michael Hoecht,2564346,DL,LA,SEA,3,,2,1,,1,,,,,,,,,3,,,6,15.60
Dexter Lawrence,2562301,DL,NYG,WAS,4,5,1,1,,,,,,,,,,,2,,,7,15.30
Roy Lopez,2566133,DL,HOU,CLE,5,,,1,,,,,,,1,,,,,,,8,14.00
Daron Payne,2560834,DL,WAS,@NYG,3,1,2,2,,,,,,,,,,,2,,,9,13.90
Osa Odighizuwa,2566016,DL,DAL,IND,3,2,1,,,1,,,,,,,,,2,,,10,13.20
Zach Sieler,2561129,DL,MIA,@SF,5,2,0.5,,,,,,,,,,,,2,,,11,12.10
Josh Sweat,2560889,DL,PHI,TEN,2,2,2,1,,,,,,,,,,,3,,,12,12.00
Cameron Heyward,2508109,DL,PIT,@ATL,2,2,1,1,,,,,,,,,,1,1,,,13,11.50
DeShawn Williams,2553623,DL,DEN,@BAL,2,2,2,1,,,,,,,,,,,2,,,14,11.50
Davon Godchaux,2558012,DL,NE,BUF,3,7,,,,,,,,,,,,,1,,,15,11.20
Kayvon Thibodeaux,2568015,DL,NYG,WAS,2,3,1,1,,,,,,,,,,,2,,,16,10.30
Patrick Jones II,2566307,DL,MIN,NYJ,3,1,1,1,,,,,,,,,,,1,,,17,9.90
Mario Edwards,2553433,DL,TEN,@PHI,3,,1,1,,,,,,,,,,,1,,,18,9.10
Sam Hubbard,2560745,DL,CIN,KC,3,,1,1,,,,,,,,,,,1,,,19,9.10
George Karlaftis,2567796,DL,KC,@CIN,3,,1,1,,,,,,,,,,,1,,,20,9.10
A.J. Epenesa,2563605,DL,BUF,@NE,2,,1,2,,,,,,,,,,,1,,,21,8.90
Grover Stewart,2558766,DL,IND,@DAL,2,3,,,,,,,,,,,1,,,,,22,8.80
Carl Lawson,2557901,DL,NYJ,@MIN,2,1,1,1,,,,,,,,,,,2,,,23,8.70
William Gholston,2540176,DL,TB,NO,4,2,,,,,,,,,,,,,,,,24,8.40
Carl Granderson,2562273,DL,NO,@TB,3,1,,1,,,1,,,,,,,,,,,25,8.40
Larry Ogunjobi,2557836,DL,PIT,@ATL,4,,,1,,,,,,,,,,,,,,26,8.30
Johnathan Hankins,2540147,DL,DAL,IND,3,2,,1,,,,,,,,,,,,,,27,8.20
Javon Hargrave,2555239,DL,PHI,TEN,2,1,1,1,,,,,,,,,,,1,,,28,8.20
Darrell Taylor,2565198,DL,SEA,@LA,2,,1,1,,,,,,,,,,,2,,,29,7.90
Travon Walker,2567778,DL,JAX,@DET,2,3,,1,,,,,,,,,,,1,,,30,7.80
Cameron Jordan,2495184,DL,NO,@TB,1,,,,,1,,,,,,,,1,,,,31,7.70
Dean Lowry,2555274,DL,GB,@CHI,2,1,,,,,,,,,,,1,,1,,,32,7.70
D.J. Reader,2555388,DL,CIN,KC,3,,,,,,,,,,,,,1,,,,33,7.60
Maxx Crosby,2562439,DL,LV,LAC,2,,,,,1,,,,,,,,,1,,,34,7.40
Danielle Hunter,2552603,DL,MIN,NYJ,2,1,,,,,,,,,,,,1,1,,,35,7.20
Myles Garrett,2557965,DL,CLE,@HOU,3,,,1,,,,,,,,,,,1,,,36,7.10
Shaq Lawson,2555252,DL,BUF,@NE,3,,,1,,,,,,,,,,,1,,,37,7.10
Greg Rousseau,2565875,DL,BUF,@NE,1,3,,,,,,,,,,,,1,1,,,38,7.10
D.J. Wonnum,2564583,DL,MIN,NYJ,3,,,1,,,,,,,,,,,1,,,39,7.10
Perrion Winfrey,2567478,DL,CLE,@HOU,2,4,,,,,,,,,,,,,,,,40,6.60
Alex Wright,2567484,DL,CLE,@HOU,1,3,,,,,,,,,,,,1,,,,41,6.60
Justin Ellis,2543812,DL,NYG,WAS,1,1,1,1,,,,,,,,,,,1,,,42,6.50
Brandon Graham,496788,DL,PHI,TEN,1,1,1,1,,,,,,,,,,,1,,,43,6.50
B.J. Hill,2560740,DL,CIN,KC,3,1,,,,,,,,,,,,,1,,,44,6.40
Fletcher Cox,2533051,DL,PHI,TEN,1,1,1,1,,,,,,,,,,,,,,45,6.00
John Cominsky,2562249,DL,DET,JAX,2,,,,,,,,,,,,,1,,,,46,5.90
Grady Jarrett,2552327,DL,ATL,PIT,3,1,,,,,,,,,,,,,,,,47,5.90
Joseph Ossai,2565956,DL,CIN,KC,1,,1,1,,,,,,,,,,,1,,,48,5.70
Jonah Williams,2564403,DL,LA,SEA,1,5,,,,,,,,,,,,,,,,49,5.70
Cameron Sample,2565959,DL,CIN,KC,3,,,,,,,,,,,,,,1,,,50,5.60
Joe Gaziano,2565036,DL,LAC,@LV,1,1,,,,,,,,,,,1,,,,,51,5.50
DaVon Hamilton,2564190,DL,JAX,@DET,,5,0.5,,,,,,,,,,,,1,,,52,5.50
Sebastian Joseph-Day,2561079,DL,LAC,@LV,1,4,,,,,,,,,,,,,1,,,53,5.40
Tim Settle,2560871,DL,BUF,@NE,1,,,,,1,,,,,,,,,,,,54,5.20
Malcolm Koonce,2566262,DL,LV,LAC,3,,,,,,,,,,,,,,,,,55,5.10
Al-Quadin Muhammad,2558131,DL,CHI,GB,3,,,,,,,,,,,,,,,,,56,5.10
Vernon Butler,2555243,DL,NYG,WAS,2,2,,,,,,,,,,,,,,,,57,5.00
Chris Jones,2556369,DL,KC,@CIN,1,4,,,,,,,,,,,,,,,,58,4.90
Jake Martin,2561092,DL,DEN,@BAL,2,,,1,,,,,,,,,,,,,,59,4.90
Khyiris Tonga,2565935,DL,MIN,NYJ,,3,,,,,,,,,,,,1,,,,60,4.90
Shy Tuttle,2563242,DL,NO,@TB,,1,0.5,,,,,,,,,,,1,1,,,61,4.80
David Onyemata,2556274,DL,NO,@TB,1,3,,,,,,,,,,,,,1,,,62,4.60
Dalvin Tomlinson,2557846,DL,MIN,NYJ,2,,,,,,,,,,,,,,2,,,63,4.40
Demarcus Lawrence,2543490,DL,DAL,IND,1,2,,,,,,,,,,,,,2,,,64,4.30
Taven Bryan,2560983,DL,CLE,@HOU,2,1,,,,,,,,,,,,,,,,65,4.20
DeForest Buckner,2555275,DL,IND,@DAL,2,1,,,,,,,,,,,,,,,,66,4.20
Kenny Clark,2555282,DL,GB,@CHI,2,1,,,,,,,,,,,,,,,,67,4.20
Shelby Harris,2549926,DL,SEA,@LA,1,,,,,,,,,,,,,1,,,,68,4.20
John Jenkins,2539231,DL,MIA,@SF,2,1,,,,,,,,,,,,,,,,69,4.20
Arden Key,2560779,DL,JAX,@DET,2,1,,,,,,,,,,,,,,,,70,4.20
Malcolm Roach,2564688,DL,NO,@TB,2,1,,,,,,,,,,,,,,,,71,4.20
Vita Vea,2560909,DL,TB,NO,2,1,,,,,,,,,,,,,,,,72,4.20
Deatrich Wise,2558000,DL,NE,BUF,1,3,,,,,,,,,,,,,,,,73,4.10
Poona Ford,2561195,DL,SEA,@LA,1,1,,1,,,,,,,,,,,,,,74,4.00
Aidan Hutchinson,2567547,DL,DET,JAX,1,1,0.5,,,,,,,,,,,,1,,,75,4.00
Armon Watts,2562773,DL,CHI,GB,1,1,,1,,,,,,,,,,,,,,76,4.00
Benito Jones,2564466,DL,DET,JAX,,3,0.5,,,,,,,,,,,,1,,,77,3.90
Jeffery Simmons,2562733,DL,TEN,@PHI,,1,,,,,,,,,,,,1,1,,,78,3.80
Leonard Williams,2552486,DL,NYG,WAS,1,2,,,,,,,,,,,,,1,,,79,3.80
Marcus Davenport,2561037,DL,NO,@TB,1,1,,,,,,,,,,,,,2,,,80,3.50
Jerry Tillery,2562763,DL,LV,LAC,1,1,,,,,,,,,,,,,2,,,81,3.50
Marquise Copeland,2562877,DL,LA,SEA,2,,,,,,,,,,,,,,,,,82,3.40
Daniel Ekuale,2561458,DL,NE,BUF,2,,,,,,,,,,,,,,,,,83,3.40
Justin Madubuike,2563563,DL,BAL,DEN,2,,,,,,,,,,,,,,,,,84,3.40
Frank Clark,2552629,DL,KC,@CIN,1,2,,,,,,,,,,,,,,,,85,3.30
Neville Gallimore,2563842,DL,DAL,IND,1,2,,,,,,,,,,,,,,,,86,3.30
Lawrence Guy,2495481,DL,NE,BUF,1,2,,,,,,,,,,,,,,,,87,3.30
Alim McNeill,2566061,DL,DET,JAX,1,2,,,,,,,,,,,,,,,,88,3.30
Bryan Mone,2562914,DL,SEA,@LA,,1,,,,,,,,,,,,1,,,,89,3.30
Hassan Ridgeway,2555514,DL,SF,MIA,1,2,,,,,,,,,,,,,,,,90,3.30
Dawuane Smoot,2557839,DL,JAX,@DET,1,2,,,,,,,,,,,,,,,,91,3.30
Chase Winovich,2562607,DL,CLE,@HOU,,1,,,,,,,,,,,,1,,,,92,3.30
Bobby Brown III,2566199,DL,LA,SEA,1,,,1,,,,,,,,,,,,,,93,3.20
Montez Sweat,2562749,DL,WAS,@NYG,1,,,1,,,,,,,,,,,,,,94,3.20
Clelin Ferrell,2562263,DL,LV,LAC,,2,0.5,,,,,,,,,,,,1,,,95,3.10
Boogie Basham,2565863,DL,BUF,@NE,1,1,,,,,,,,,,,,,1,,,96,3.00
Sheldon Rankins,2555242,DL,NYJ,@MIN,1,,,,,,,,,,,,,,2,,,97,2.70
Micheal Clemons,2568024,DL,NYJ,@MIN,1,1,,,,,,,,,,,,,,,,98,2.50
Jordan Elliott,2563779,DL,CLE,@HOU,1,1,,,,,,,,,,,,,,,,99,2.50
Breiden Fehoko,2565030,DL,LAC,@LV,1,1,,,,,,,,,,,,,,,,100,2.50
John Franklin-Myers,2560731,DL,NYJ,@MIN,1,1,,,,,,,,,,,,,,,,101,2.50
Quinton Jefferson,2555358,DL,SEA,@LA,,,,,,,,,,,,,,1,,,,102,2.50
D.J. Jones,2558265,DL,DEN,@BAL,1,1,,,,,,,,,,,,,,,,103,2.50
Mike Purcell,2541634,DL,DEN,@BAL,1,1,,,,,,,,,,,,,,,,104,2.50
Khalen Saunders,2562723,DL,KC,@CIN,1,1,,,,,,,,,,,,,,,,105,2.50
Casey Toohill,2564868,DL,WAS,@NYG,1,1,,,,,,,,,,,,,,,,106,2.50
Broderick Washington,2563593,DL,BAL,DEN,1,1,,,,,,,,,,,,,,,,107,2.50
Carlos Watkins,2557877,DL,DAL,IND,1,1,,,,,,,,,,,,,,,,108,2.50
Chris Wormley,2557862,DL,PIT,@ATL,1,1,,,,,,,,,,,,,,,,109,2.50
Montravius Adams,2557876,DL,PIT,@ATL,,3,,,,,,,,,,,,,,,,110,2.40
Rasheem Green,2560998,DL,HOU,CLE,,3,,,,,,,,,,,,,,,,111,2.40
Matthew Butler,2567871,DL,LV,LAC,,1,0.5,,,,,,,,,,,,1,,,112,2.30
Calais Campbell,744,DL,BAL,DEN,1,,,,,,,,,,,,,,1,,,113,2.20
Harrison Phillips,2560840,DL,MIN,NYJ,1,,,,,,,,,,,,,,1,,,114,2.20
Bilal Nichols,2560821,DL,LV,LAC,,2,,,,,,,,,,,,,1,,,115,2.10
Nathan Shepherd,2560873,DL,NYJ,@MIN,,2,,,,,,,,,,,,,1,,,116,2.10
Andrew Brown,2560979,DL,CHI,GB,1,,,,,,,,,,,,,,,,,117,1.70
Maliek Collins,2555400,DL,HOU,CLE,1,,,,,,,,,,,,,,,,,118,1.70
Kevin Givens,2562655,DL,SF,MIA,1,,,,,,,,,,,,,,,,,119,1.70
Chauncey Golston,2566007,DL,DAL,IND,1,,,,,,,,,,,,,,,,,120,1.70
Akiem Hicks,2533433,DL,TB,NO,1,,,,,,,,,,,,,,,,,121,1.70
Alex Highsmith,2564982,DL,PIT,@ATL,1,,,,,,,,,,,,,,,,,122,1.70
