PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Jalen Hurts,2564832,QB,PHI,TEN,380,3,,12,1,,,,,,,1,32.84,5,,5,,,,,4,2,1,32.40
Joe Burrow,2563722,QB,CIN,KC,286,2,,46,1,,,,,,,,30.04,11,,11,,,,,4,1,2,30.04
Geno Smith,2539335,QB,SEA,@LA,367,3,1,3,,,,,,,,1,22.98,2,,2,,,,,,,3,22.98
Jared Goff,2555334,QB,DET,JAX,340,2,,,,,,,,,,,21.50,,,,,,,,,,4,21.60
Taylor Heinicke,2553656,QB,WAS,@NYG,275,2,,6,,,,,,,,2,20.80,2,,2,,,,,,,5,20.80
Patrick Mahomes,2558125,QB,KC,@CIN,223,1,,9,1,,,,,,,,19.82,2,,2,,,,,1,1,6,19.82
Justin Fields,2565920,QB,CHI,GB,254,,2,71,1,,,,,,,,19.26,6,,6,,,,,,,7,19.26
Josh Allen,2560955,QB,BUF,@NE,223,2,,20,,,,,,,,1,18.62,8,,8,,,,,2,1,8,18.62
Mike White,2560929,QB,NYJ,@MIN,369,,2,7,1,,,,,,,,17.46,3,,3,,,,,3,2,9,17.46
Tom Brady,2504211,QB,TB,NO,281,2,1,-1,,,,,,,,,17.14,1,,1,,,,,,,10,17.14
Daniel Jones,2562299,QB,NYG,WAS,200,1,,71,,,,,,,,1,17.10,12,,12,,,,,2,,11,17.10
Dak Prescott,2555260,QB,DAL,IND,170,3,1,,,,,,,,,,16.80,,,,,,,,,,12,16.80
Trevor Lawrence,2566163,QB,JAX,@DET,179,1,,32,,,,,,,1,,16.60,4,,4,,,,,,,13,16.36
Justin Herbert,2565045,QB,LAC,@LV,335,1,,7,,,,,,,,2,16.10,5,,5,,,,,1,,14,16.10
