PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Trey McBride,2568117,TE,ARI,BAL,,,,,,10,95,1,,,,,5.31,1,22.00,16.69
Taysom Hill,2558954,TE,NO,@IND,44,,,63,2,1,14,,,,,,3.92,2,21.96,18.04
George Kittle,2558266,TE,SF,CIN,,,,,,9,149,,,,,,9.56,3,20.90,11.34
T.J. Hockenson,2562378,TE,MIN,@GB,,,,,,6,88,1,,,,,11.81,4,17.80,5.99
David Njoku,2557986,TE,CLE,@SEA,,,,,,4,77,1,,,,,6.48,5,17.20,10.72
Sam LaPorta,2569726,TE,DET,LV,,,,,,8,57,1,,,,,7.92,6,15.70,7.78
Dalton Kincaid,2569594,TE,BUF,TB,,,,,,5,65,1,,,,,7.52,7,15.00,7.48
Logan Thomas,2543767,TE,WAS,PHI,,,,,,6,44,1,,,,,7.09,8,13.40,6.31
Cole Kmet,2563704,TE,CHI,@LAC,,,,,,10,79,,,,,,8.63,9,12.90,4.27
Jake Ferguson,2567496,TE,DAL,LA,,,,,,4,47,1,,,,,5.55,10,12.70,7.15
Donald Parham,2562394,TE,LAC,CHI,,,,,,4,43,1,,,,,5.08,11,12.30,7.22
Mark Andrews,2560957,TE,BAL,@ARI,,,,,,4,40,1,,,,,11.45,12,12.00,0.55
Evan Engram,2557858,TE,JAX,@PIT,,,,,,10,88,,,,,1,8.21,13,11.80,3.59
Andrew Ogletree,2567712,TE,IND,NO,,,,,,1,33,1,,,,,2.91,14,11.00,8.09
Travis Kelce,2540258,TE,KC,@DEN,,,,,,6,58,,,,,,16.70,15,8.80,-7.9
Tommy Tremble,2565914,TE,CAR,HOU,,,,,,2,4,1,,,,,1.50,16,7.40,5.9
Tyler Higbee,2555364,TE,LA,@DAL,,,,,,5,45,,,,,,5.99,17,7.00,1.01
Cade Otton,2568312,TE,TB,@BUF,,,,,,4,27,,,,1,,5.02,18,6.70,1.68
Dallas Goedert,2560995,TE,PHI,@WAS,,,,,,4,36,,,,,,7.68,19,5.60,-2.08
Andrew Beck,2562626,TE,HOU,@CAR,,,,1,1,1,8,,,,,1,0.63,20,5.40,4.77
