PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
CeeDee Lamb,2563848,WR,DAL,LA,,,,12,,12,158,2,,,,,13.45,1,35.00,21.55
DeAndre Hopkins,2540165,WR,TEN,ATL,,,,,,4,128,3,,,,,10.89,2,32.80,21.91
A.J. Brown,2562238,WR,PHI,@WAS,,,,,,8,130,2,,,,,15.11,3,29.00,13.89
Rashid Shaheed,2569110,WR,NO,@IND,,,,,,3,153,1,,,,,8.43,4,22.80,14.37
Tyreek Hill,2556214,WR,MIA,NE,,,,,,8,112,1,,,,,19.79,5,22.70,2.91
Jaylen Waddle,2566292,WR,MIA,NE,,,,,,7,121,1,,,,,11.18,6,21.60,10.42
Jahan Dotson,2568321,WR,WAS,PHI,,,,,,8,108,1,,,,,6.91,7,20.80,13.89
DeVonta Smith,2566409,WR,PHI,@WAS,,,,,,7,99,1,,,,,8.50,8,19.40,10.9
Ja'Marr Chase,2565941,WR,CIN,@SF,,,,-8,,10,100,1,,,,1,16.98,9,19.20,2.22
Gabe Davis,2563602,WR,BUF,TB,,,,,,9,87,1,,,,,9.61,10,19.20,9.59
Jamison Crowder,2552415,WR,WAS,PHI,,,,,,7,95,1,,,,,0.89,11,19.00,18.11
Tyler Lockett,2552430,WR,SEA,CLE,,,,,,8,81,1,,,,,8.59,12,18.10,9.51
Jordan Addison,2570074,WR,MIN,@GB,,,,2,,7,82,1,,,,,11.71,13,17.90,6.19
Chris Godwin,2558105,WR,TB,@BUF,,,,14,,5,54,1,,,,,11.51,14,15.30,3.79
Terry McLaurin,2562489,WR,WAS,PHI,,,,,,5,63,1,,,,,11.79,15,14.80,3.01
Garrett Wilson,2568048,WR,NYJ,@NYG,,,,6,,7,100,,,,,,10.98,16,14.10,3.12
Michael Pittman,2564136,WR,IND,NO,,,,,,8,40,1,,,,,10.43,17,14.00,3.57
