PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Gus Edwards,2561324,RB,BAL,@ARI,,,,80,3,2,14,,,,,1,9.02,1,27.40,18.38
Jahmyr Gibbs,2569747,RB,DET,LV,,,,152,1,5,37,,,,,,8.88,2,27.40,18.52
Christian McCaffrey,2557997,RB,SF,CIN,,,,54,1,6,64,1,,,,,16.97,3,26.80,9.83
Alvin Kamara,2558019,RB,NO,@IND,,,,59,1,4,51,1,,,,,15.01,4,25.00,9.99
Travis Etienne,2566157,RB,JAX,@PIT,,,,79,,3,70,1,,,1,,13.15,5,24.40,11.25
Austin Ekeler,2559169,RB,LAC,CHI,,,,29,,7,94,1,,,,1,13.99,6,19.80,5.81
Joe Mixon,2557976,RB,CIN,@SF,,,,87,1,3,23,,,,,,13.86,7,18.50,4.64
Breece Hall,2568030,RB,NYJ,@NYG,,,,17,,6,76,1,,,,,14.73,8,18.30,3.57
Javonte Williams,2566049,RB,DEN,KC,,,,85,,3,13,1,,,,,10.86,9,17.30,6.44
Rachaad White,2568315,RB,TB,@BUF,,,,39,,7,70,,,,,,11.94,10,14.40,2.46
Saquon Barkley,2560968,RB,NYG,NYJ,,,,128,,3,,,,,,,13.44,11,14.30,0.86
Derrick Henry,2556075,RB,TEN,ATL,,,,101,,4,21,,,,,,11.78,12,14.20,2.42
Zack Moss,2563617,RB,IND,NO,,,,66,1,1,8,,,,,,6.82,13,13.90,7.08
Josh Jacobs,2562377,RB,LV,@DET,,,,61,1,2,27,,,,,1,13.33,14,13.80,0.47
D'Andre Swift,2563965,RB,PHI,@WAS,,,,57,1,2,7,,,,,,12.25,15,13.40,1.15
Kareem Hunt,2557917,RB,CLE,@SEA,,,,55,1,1,12,,,,,,5.96,16,13.20,7.24
Bijan Robinson,2569558,RB,ATL,@TEN,,,,62,1,,,,,,,,11.28,17,12.20,0.92
Darrynton Evans,2564043,RB,MIA,NE,,,,18,1,3,22,,,,,,0.00,18,11.50,11.5
Raheem Mostert,2553728,RB,MIA,NE,,,,46,1,,,,,,,,11.10,19,10.60,-0.5
Royce Freeman,2560733,RB,LA,@DAL,,,,44,1,,,,,,,,3.36,20,10.40,7.04
Jonathan Taylor,2564148,RB,IND,NO,,,,95,,1,2,,,,,,15.75,21,10.20,-5.55
