PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Dak Prescott,2555260,QB,DAL,LA,304,4,1,19,,,,,,,,,18.48,1,29.56,11.08
Josh Allen,2560955,QB,BUF,TB,324,2,1,41,1,,,,,,,,22.50,2,29.06,6.56
Sam Howell,2568333,QB,WAS,PHI,397,4,1,11,,,,,,,,1,16.62,3,28.98,12.36
Joe Burrow,2563722,QB,CIN,@SF,283,3,,43,,,,,,,,,18.35,4,27.62,9.27
Jalen Hurts,2564832,QB,PHI,@WAS,319,4,,6,,,,,,,,1,21.38,5,27.36,5.98
Will Levis,2569798,QB,TEN,ATL,238,4,,11,,,,,,,,,15.03,6,26.62,11.59
Justin Herbert,2565045,QB,LAC,CHI,298,3,,1,,,,,,,,,21.75,7,24.02,2.27
Tua Tagovailoa,2564499,QB,MIA,NE,324,3,1,8,,,,,,,,1,18.70,8,21.63,2.93
Joshua Dobbs,2558167,QB,MIN,@GB,208,2,2,26,1,,,,,,1,1,15.04,9,20.92,5.88
Baker Mayfield,2560800,QB,TB,@BUF,237,2,,19,,,,,,,1,1,14.28,10,20.38,6.1
Kirk Cousins,2532820,QB,MIN,@GB,274,2,,9,,,,,,,,,17.99,11,19.86,1.87
Brock Purdy,2568216,QB,SF,CIN,365,1,2,57,,,,,,,,1,17.66,12,19.80,2.14
Derek Carr,2543499,QB,NO,@IND,310,2,,-1,,,,,,,,1,15.47,13,18.30,2.83
Russell Wilson,2532975,QB,DEN,KC,114,3,,30,,,,,,,,2,16.19,14,15.56,-0.63
Gardner Minshew,2562796,QB,IND,NO,213,2,1,3,,,,,,,,,14.22,15,14.82,0.6
Trevor Lawrence,2566163,QB,JAX,@PIT,292,1,1,10,,,,,,,,,18.92,16,14.68,-4.24
Bryce Young,2569606,QB,CAR,HOU,235,1,,11,,,,,,,,,14.21,17,14.50,0.29
