PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Zack Baun,2564664,LB,PHI,WAS,5.86,2.84,0.27,0.3,,0.06,0.06,,,,,,,,,,,11.75,7,1,21.10,9.35
Andrew Van Ginkel,2562768,LB,MIN,@TEN,2.1,1.52,0.32,0.35,0.06,,0.06,,,,,,,0.41,0.93,1.87,,7.05,52,2,20.60,13.55
Frankie Luvu,2561366,LB,WAS,@PHI,3.84,2.49,0.28,0.51,,0.06,,,,,,,,0.23,0.56,,,9.64,23,3,19.90,10.26
Roquan Smith,2560877,LB,BAL,@PIT,5.23,3.41,0.18,0.35,0.06,,,,,,,,,0.47,0.29,0.47,,12.32,3,4,18.00,5.68
Patrick Jones II,2566307,LB,MIN,@TEN,0.51,0.34,0.06,0.11,,,,,,,,,,,,,,1.25,162,5,17.60,16.35
Terrel Bernard,2567325,LB,BUF,KC,4.63,2.92,0.24,0.49,0.06,,0.06,,,,,,,0.24,0.49,,,11.03,11,6,17.50,6.47
Demario Davis,2533008,LB,NO,CLE,3.92,2.3,0.28,0.62,,,0.06,,,,,,,0.22,0.56,,,9.64,22,7,17.00,7.36
Jordyn Brooks,2565135,LB,MIA,LV,4.44,2.88,0.12,0.42,,0.06,0.06,,,,,,,0.24,0.24,,,10.25,18,8,15.90,5.65
Nik Bonitto,2567517,LB,DEN,ATL,1.83,1.25,0.55,0.63,,0.05,0.05,,,,,,,,,,,5.77,64,9,15.80,10.03
Nakobe Dean,2568072,LB,PHI,WAS,4.16,1.3,0.13,0.33,,,,,,,,,,,0.13,,,7.84,40,10,15.70,7.86
Odafe Oweh,2565848,LB,BAL,@PIT,1.51,0.84,0.24,0.3,,0.12,0.06,,,,,,,,0.72,,,4.54,84,11,15.70,11.16
Kaden Elliss,2562901,LB,ATL,@DEN,5.57,2.04,0.3,0.72,,,,,,,,,,0.18,0.48,,,11.95,6,12,15.20,3.25
Patrick Queen,2563575,LB,PIT,BAL,4.59,2.65,0.24,0.53,0.06,0.06,0.06,,,,,,,0.35,0.59,,,11.40,10,13,14.70,3.3
Daiyan Henley,2570281,LB,LAC,CIN,3.36,2.39,0.16,0.41,,0.05,,,,,,,,0.14,0.18,,,8.02,36,14,14.60,6.58
"Kenneth Murray, Jr.",2565063,LB,TEN,MIN,4.16,1.54,0.1,0.36,0.05,,,,,,,,,0.15,0.21,,,8.56,32,15,14.50,5.94
Devin Bush,2562243,LB,CLE,@NO,3.96,2.28,,0.25,,,,,,,,,,0.08,0.08,,,7.92,37,16,13.20,5.28
Ernest Jones,2566229,LB,SEA,@SF,4.09,3.8,0.29,0.7,,,,,,,,,,0.18,0.41,,,10.70,14,17,13.20,2.5
Arden Key,2560779,LB,TEN,MIN,0.8,0.37,0.19,,,,,,,,,,,0.05,0.27,,,2.06,136,18,13.00,10.94
Tuli Tuipulotu,2570266,LB,LAC,CIN,2.76,1.15,0.35,0.52,,0.06,0.06,,,,,,,0.06,0.81,,,7.14,51,19,12.80,5.66
Logan Wilson,2563752,LB,CIN,@LAC,4.5,2.28,0.09,0.23,0.11,0.06,,,,,,,,0.28,0.17,1.6,,10.08,19,20,11.90,1.82
Quay Walker,2567631,LB,GB,@CHI,,,,,,,,,,,,,,,,,,0.00,406,21,11.80,11.8
Cody Barton,2562472,LB,DEN,ATL,3.3,2.61,,0.17,0.06,,,,,,,,,0.12,0.12,,,7.34,48,22,11.60,4.26
Anthony Walker,2558851,LB,MIA,LV,2.3,0.99,,0.06,,,0.06,,,,,,,0.12,0.06,,,4.52,85,23,11.40,6.88
Jack Campbell,2569741,LB,DET,JAX,4.14,3.28,0.2,0.47,,0.07,0.07,,,,,,,,,,,9.60,24,24,11.10,1.5
Robert Spillane,2561596,LB,LV,@MIA,4.01,2.47,0.11,0.33,0.05,0.05,0.05,,,,,,,0.22,0.22,1.04,,9.31,26,25,11.10,1.79
Henry To'oTo'o,2569831,LB,HOU,@DAL,5.06,2.11,0.18,0.24,,0.12,,,,,,,,0.12,0.06,,,10.33,17,26,11.10,0.77
Michael Hoecht,2564346,LB,LAR,@NE,0.76,0.41,,,,0.06,0.06,,,,,,,,,,,1.66,147,27,10.90,9.24
Rashan Gary,2562376,LB,GB,@CHI,1.36,1.06,0.53,0.35,,0.12,0.06,,,,,,,0.12,1.24,,,5.66,67,28,10.80,5.14
Foye Oluokun,2561132,LB,JAX,@DET,7.68,4.33,0.17,0.7,0.07,0.07,0.14,,,,,,,0.35,0.56,,,17.29,1,29,10.80,-6.49
T.J. Watt,2558064,LB,PIT,BAL,2.57,0.8,0.86,1.14,0.06,0.23,0.17,,,,,,,0.34,2,0.23,,10.81,12,30,10.50,-0.31
Christian Rozeboom,2564394,LB,LAR,@NE,3.92,1.75,,0.18,0.06,,,,,,,,,0.18,0.12,,,7.92,38,31,10.20,2.28
Tyrice Knight,2572525,LB,SEA,@SF,0.27,0.37,,,,,,,,,,,,,,,,0.63,171,32,10.10,9.47
Eric Kendricks,2552312,LB,DAL,HOU,3.92,2.07,0.12,0.46,0.06,,0.06,,,,,,,,0.29,,,8.47,33,33,9.90,1.43
Brenton Cox Jr.,2570509,LB,GB,@CHI,0.22,0.11,0.03,0.06,,,,,,,0.06,,,,,,,0.79,166,34,9.60,8.81
T.J. Edwards,2562648,LB,CHI,GB,4.89,3.08,0.19,0.44,0.05,,0.05,,,,,,,0.38,0.38,0.44,,11.60,9,35,9.60,-2.0
Edgerrin Cooper,2572030,LB,GB,@CHI,2.53,1.24,0.09,0.24,,0.06,,,,,,,,0.12,0.18,,,5.68,66,36,9.30,3.62
Mohamoud Diabate,2570849,LB,CLE,@NO,1.84,0.86,,0.13,,0.07,0.07,,,,,,,,0.46,,,4.02,91,37,9.30,5.28
Nate Landman,2568519,LB,ATL,@DEN,4.59,3.3,0.11,0.3,,0.11,,,,,,,,,,,,9.92,21,38,9.30,-0.62
Nick Bolton,2566175,LB,KC,@BUF,3.95,2.69,0.06,0.46,0.06,,,,,,,,,0.23,0.23,,,9.25,27,39,9.20,-0.05
E.J. Speed,2562955,LB,IND,@NYJ,2.39,1.88,0.03,0.46,,0.11,,,,,,,,0.17,0.11,,,6.33,61,40,9.00,2.67
Payton Wilson,2572456,LB,PIT,BAL,2.39,1.09,,,,0.05,,,,,,,,,,,,4.41,86,41,9.00,4.59
Jerome Baker,2560966,LB,TEN,MIN,3.77,1.26,0.21,0.31,0.05,0.05,,,,,,,,,,,,7.65,42,42,8.90,1.25
Jonathan Greenard,2564070,LB,MIN,@TEN,1.33,0.93,0.38,0.64,,0.06,,,,,,,,0.12,0.87,,,5.22,73,43,8.60,3.38
Matthew Judon,2555505,LB,ATL,@DEN,1.42,1.26,0.6,0.82,,0.05,,,,,,,,0.11,1.42,,,6.48,58,44,8.50,2.02
Josh Sweat,2560889,LB,PHI,WAS,1.49,0.65,0.54,0.48,,0.06,,,,,,,,0.12,1.31,,,5.59,69,45,8.50,2.91
Germaine Pratt,2562702,LB,CIN,@LAC,3.31,2.85,0.09,0.4,0.06,0.11,0.06,,,,,,,0.17,0.11,0.23,,8.60,31,46,8.40,-0.2
Bobby Wagner,2532966,LB,WAS,@PHI,4.61,3.43,0.12,0.53,,,,,,,,,,0.18,0.3,,,10.61,15,47,8.40,-2.21
Blake Cashman,2562496,LB,MIN,@TEN,3.15,2.62,0.15,0.3,,,0.06,,,,,,,0.24,0.3,,,7.86,39,48,8.20,0.34
Omar Speights,2573743,LB,LAR,@NE,4.31,1.6,,0.05,,,,,,,,,,,,,,7.50,44,49,8.10,0.6
Azeez Al-Shaair,2562462,LB,HOU,@DAL,4.46,2.65,0.06,0.36,,,0.06,,,,,,,0.18,0.24,,,9.57,25,50,7.80,-1.77
Ventrell Miller,2569906,LB,JAX,@DET,2.33,0.99,0.16,0.16,0.05,0.05,0.05,,,,,,,,,,,5.05,75,51,7.80,2.75
Jahlani Tavai,2562755,LB,NE,LAR,3.94,2.64,0.06,0.34,0.06,0.06,,,,,,,,0.22,0.17,0.22,,9.19,28,52,7.80,-1.39
Jamien Sherwood,2565762,LB,NYJ,IND,3.8,1.72,,0.36,,0.06,,,,,,,,,,,,7.48,45,53,7.70,0.22
Derick Hall,2570329,LB,SEA,@SF,1.12,0.88,0.19,0.33,,,,,,,,,,,,,,3.08,105,54,7.60,4.52
Nolan Smith,2570212,LB,PHI,WAS,1.43,1.12,0.19,0.19,,,,,,,,,,,0.5,,,3.73,93,55,7.60,3.87
Byron Young,2570014,LB,LAR,@NE,,,,,,,,,,,,,,,,,,0.00,424,56,7.60,7.6
Drue Tranquill,2562765,LB,KC,@BUF,4.52,2.01,0.31,0.43,,0.06,,,,,,,,0.12,0.49,0.85,,10.03,20,57,7.50,-2.53
