PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Amon-Ra St. Brown,2566073,WR,DET,JAX,,,,2.1,,6.48,71.95,0.43,,,,0.12,12.99,5,1,33.20,20.21
Cooper Kupp,2557898,WR,LAR,@NE,,,,1.63,,5.63,67.07,0.44,,,,0.13,12.07,8,2,25.60,13.53
Tee Higgins,2563731,WR,CIN,@LAC,,,,0.35,,4.64,62.62,0.41,,,,0.06,10.96,18,3,25.30,14.34
Jerry Jeudy,2563896,WR,CLE,@NO,,,,0.83,,3.83,49.01,0.32,,,,0.06,8.70,35,4,23.20,14.5
Ja'Marr Chase,2565941,WR,CIN,@LAC,,,,0.99,,6.47,84.22,0.5,,,,0.12,14.52,1,5,23.00,8.48
Puka Nacua,2570026,WR,LAR,@NE,,,,2.48,,5.53,74.12,0.44,,,,0.13,12.81,6,6,21.80,8.99
Jameson Williams,2567565,WR,DET,JAX,,,,2.06,,2.99,47.8,0.33,,,,0.05,8.36,36,7,20.60,12.24
Jauan Jennings,2565114,WR,SF,SEA,,,,1.37,,4.97,59.46,0.43,,,,,11.15,14,8,20.10,8.95
Nick Westbrook-Ikhine,2565477,WR,TEN,MIN,,,,0.6,,1.94,26.87,0.15,,,,,4.62,68,9,18.70,14.08
Christian Watson,2567637,WR,GB,@CHI,,,,1.5,,3.17,43.43,0.33,,,,0.06,7.94,39,10,18.50,10.56
Jaxon Smith-Njigba,2570341,WR,SEA,@SF,,,,0.74,,4.84,52.91,0.38,,,,0.06,9.95,27,11,18.30,8.35
Marquez Valdes-Scantling,2560907,WR,NO,CLE,,,,0.47,,2.18,33.16,0.25,,,,,5.95,60,12,17.20,11.25
Josh Downs,2569861,WR,IND,@NYJ,,,,1.58,,4.53,47.83,0.33,,,,0.07,9.05,34,13,16.90,7.85
Ladd McConkey,2572477,WR,LAC,CIN,,,,0.75,,4.74,55.79,0.38,,,,0.06,10.18,24,14,16.80,6.62
KaVontae Turpin,2569509,WR,DAL,HOU,,,,2.66,0.03,0.72,8.14,0.06,0.12,,,,2.70,90,15,16.10,13.4
Tyreek Hill,2556214,WR,MIA,LV,,,,1.63,,4.88,60.84,0.4,,,,0.09,10.91,19,16,15.60,4.69
Elijah Moore,2566385,WR,CLE,@NO,,,,1.49,,3.15,34.2,0.25,,,,0.08,6.48,56,17,15.60,9.12
Kendrick Bourne,2558914,WR,NE,LAR,,,,0.36,,1.18,14.99,0.09,,,,0.06,2.55,92,18,15.50,12.95
Xavier Worthy,2572186,WR,KC,@BUF,,,,0.87,,2.53,33.88,0.24,,,,0.04,6.10,59,19,14.80,8.7
CeeDee Lamb,2563848,WR,DAL,HOU,,,,4.32,0.02,6.05,58.5,0.35,,,,0.11,11.31,13,20,14.60,3.29
Curtis Samuel,2558066,WR,BUF,KC,,,,1.8,0.02,2.54,24.75,0.2,,,,0.08,5.09,66,21,14.30,9.21
Jordan Addison,2570074,WR,MIN,@TEN,,,,0.79,,3.05,41.96,0.26,,,,0.04,7.28,44,22,13.60,6.32
George Pickens,2568159,WR,PIT,BAL,,,,0.64,,4.53,68.39,0.38,,,,0.06,11.33,12,23,12.90,1.57
Marvin Mims Jr.,2569717,WR,DEN,ATL,,,,0.71,,1.22,16.21,0.1,,,,,2.90,87,24,12.30,9.4
Lil'Jordan Humphrey,2562668,WR,DEN,ATL,,,,,,2.03,23.98,0.17,,,,,4.43,73,25,12.20,7.77
Quentin Johnston,2570275,WR,LAC,CIN,,,,0.39,,3.03,37.83,0.28,,,,0.06,6.90,49,26,11.80,4.9
Courtland Sutton,2560888,WR,DEN,ATL,,,,0.33,,4.47,58.42,0.41,,,,0.07,10.43,22,27,11.30,0.87
Justin Jefferson,2564556,WR,MIN,@TEN,,,,0.7,,5.42,84.12,0.52,,,,0.11,14.09,2,28,11.10,-2.99
Brian Thomas Jr.,2572162,WR,JAX,@DET,,,,1,,3.98,53.06,0.36,,,,0.05,9.46,31,29,11.10,1.64
Khalil Shakir,2567334,WR,BUF,KC,,,,0.61,,5.1,58.05,0.36,,,,0.07,10.44,20,30,11.00,0.56
Zay Flowers,2569573,WR,BAL,@PIT,,,,3.31,,5.21,59.98,0.37,,,,0.06,11.03,17,31,10.90,-0.13
DK Metcalf,2562685,WR,SEA,@SF,,,,0.29,,4.32,62.25,0.46,,,,0.06,11.05,16,32,10.50,-0.55
Davante Adams,2543495,WR,NYJ,IND,,,,0.31,,5.31,65.13,0.35,,,,0.12,11.06,15,33,10.20,-0.86
DJ Moore,2560813,WR,CHI,GB,,,,1.07,,3.49,47.15,0.31,,,,0.04,8.35,37,34,10.20,1.85
Rome Odunze,2571907,WR,CHI,GB,,,,0.28,,2.81,38.97,0.28,,,,0.05,6.91,48,35,9.50,2.59
Calvin Ridley,2560854,WR,TEN,MIN,,,,1.97,,3.7,53.71,0.35,,,,0.05,9.42,32,36,9.30,-0.12
Drake London,2567250,WR,ATL,@DEN,,,,0.71,,5.51,71.87,0.45,,,,0.06,12.59,7,37,9.10,-3.49
A.J. Brown,2562238,WR,PHI,WAS,,,,0.37,,5.45,81.91,0.49,,,,0.13,13.63,4,38,9.00,-4.63
Alec Pierce,2567715,WR,IND,@NYJ,,,,0.5,,2.49,39.77,0.3,,,,,7.07,47,39,8.90,1.83
Jayden Reed,2569765,WR,GB,@CHI,,,,6.37,0.06,4.23,52.73,0.36,,,,0.06,10.43,21,40,8.80,-1.63
Devaughn Vele,2572006,WR,DEN,ATL,,,,,,2.91,32.9,0.24,,,,,6.19,58,41,8.60,2.41
Troy Franklin,2571997,WR,DEN,ATL,,,,0.23,,1.79,21.9,0.13,,,,0.11,3.67,79,42,8.50,4.83
Demario Douglas,2570119,WR,NE,LAR,,,,2.28,,3.97,43.28,0.22,,,,0.08,7.70,42,43,8.40,0.7
Jakobi Meyers,2562492,WR,LV,@MIA,1.03,,,1.79,,5.23,59,0.3,,,,0.07,10.40,23,44,8.30,-2.1
Tank Dell,2569813,WR,HOU,@DAL,,,,3.97,0.03,4.12,53.45,0.34,,,,0.06,9.90,28,45,7.80,-2.1
Ray-Ray McCloud,2560801,WR,ATL,@DEN,,,,4.45,,3.02,32.98,0.25,,,,,6.75,51,46,7.60,0.85
Nico Collins,2566127,WR,HOU,@DAL,,,,0.69,,5.58,83.03,0.48,,,,0.14,13.76,3,47,7.40,-6.36
Michael Pittman,2564136,WR,IND,@NYJ,,,,0.19,,3.31,38.5,0.25,,,,0.1,6.82,50,48,7.10,0.28
Amari Cooper,2552487,WR,BUF,KC,,,,0.24,,4.06,56.69,0.39,,,,0.05,9.96,26,49,6.50,-3.46
DJ Turner,2565666,WR,LV,@MIA,,,,,,,,,,,,,0.00,397,50,6.50,6.5
John Metchie III,2567682,WR,HOU,@DAL,,,,0.77,,1.35,15.6,0.1,,,,,2.91,86,51,6.30,3.39
Cedric Tillman,2569681,WR,CLE,@NO,,,,0.85,,3.72,54.1,0.37,,,,,9.58,30,52,6.20,-3.38
Keenan Allen,2540154,WR,CHI,GB,,,,0.47,,3.58,37.72,0.28,,,,0.1,7.09,46,53,6.10,-0.99
Andrei Iosivas,2569657,WR,CIN,@LAC,,,,0.57,,2.01,24.77,0.15,,,,,4.44,72,54,6.10,1.66
Kayshon Boutte,2570092,WR,NE,LAR,,,,1.33,,2.92,35.45,0.24,,,,,6.58,54,55,5.30,-1.28
Bryce Oliver,2573473,WR,TEN,MIN,,,,,,,,,,,,,0.00,321,56,5.30,5.3
Tre Tucker,2570059,WR,LV,@MIA,,,,2.92,0.05,2.5,26.69,0.18,,,,0.1,5.39,64,57,5.00,-0.39
