PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Roquan Smith,2560877,LB,BAL,CLE,14,7,,,,,,,,,,,,,,,,11.64,1,25.20,13.56
Zaire Franklin,2561155,LB,IND,@NE,12,3,,,,1,,,,,,,,,,,,13.50,2,23.30,9.8
Nate Landman,2568519,LB,ATL,@ARI,7,1,1,1,1,,,,,,,,,1,1,25,,10.99,3,21.93,10.94
Foye Oluokun,2561132,LB,JAX,SF,6,3,2,3,,,,,,,,,,,2,,,14.35,4,20.30,5.95
Robert Spillane,2561596,LB,LV,NYJ,4,3,1,1,1,,,,,,,,,1,,25,,10.35,5,18.13,7.78
Bobby Wagner,2532966,LB,SEA,WAS,6,4,0.5,,,,,,,,,,,2,1,,,10.35,6,17.90,7.55
Terrel Bernard,2567325,LB,BUF,DEN,8,5,1,,,,,,,,,,,,1,,,10.87,7,17.50,6.63
Kaden Elliss,2562901,LB,ATL,@ARI,6,5,1,1,,,,,,,,,,,1,,,9.80,8,16.00,6.2
T.J. Watt,2558064,LB,PIT,GB,7,1,1,1,,,,,,,,,,,2,,,7.02,9,15.60,8.58
Fred Warner,2560917,LB,SF,@JAX,4,3,,,1,,,,,,,,,1,1,22,,12.03,10,15.03,3.0
Jamin Davis,2566595,LB,WAS,@SEA,6,5,,2,,,,,,,,,,,,,,9.50,11,15.00,5.5
Demario Davis,2533008,LB,NO,@MIN,6,3,1,1,,,,,,,,,,,1,,,9.69,12,14.80,5.11
Jeremiah Owusu-Koramoah,2565983,LB,CLE,@BAL,4,3,0.5,2,,,,,,,,,,1,1,,,6.97,13,14.80,7.83
Jamien Sherwood,2565762,LB,NYJ,@LV,5,2,,,,1,,,,,,,,1,,,,0.69,14,14.70,14.01
C.J. Mosley,2543464,LB,NYJ,@LV,6,9,,,,,,,,,,,,,,,,11.93,15,14.40,2.47
Elandon Roberts,2556119,LB,PIT,GB,6,2,,1,,,,,,,,,,1,,,,6.76,16,14.20,7.44
Harold Landry,2560784,LB,TEN,@TB,4,5,1,1,,,,,,,,,,,2,,,3.33,17,13.50,10.17
Jadeveon Clowney,2543456,LB,BAL,CLE,2,4,2,2,,,,,,,,,,,2,,,3.13,18,13.40,10.27
Bobby Okereke,2562416,LB,NYG,@DAL,7,4,,,,,,,,,,,,,1,,,12.55,19,13.40,0.85
Boye Mafe,2568258,LB,SEA,WAS,4,1,1,1,,,,,,,,,,1,1,,,5.92,20,13.10,7.18
Isaiah McDuffie,2566082,LB,GB,@PIT,7,3,,,,,,,,,,,,,1,,,10.76,21,12.80,2.04
Alex Anzalone,2558163,LB,DET,@LAC,4,5,,,,,,,,,,,,1,2,,,10.64,22,12.50,1.86
Odafe Oweh,2565848,LB,BAL,CLE,4,,1,,,1,,,,,,,,,2,,,4.10,23,12.50,8.4
Devin Lloyd,2567751,LB,JAX,SF,7,3,,,,,,,,,,,,,,,,9.87,24,12.30,2.43
Logan Wilson,2563752,LB,CIN,HOU,2,3,0.5,,,1,,,,,,,,1,1,,,12.19,25,12.30,0.11
Dennis Gardeck,2561200,LB,ARI,ATL,3,2,1,1,,,,,,,,,,1,1,,,4.80,26,12.20,7.4
Frankie Luvu,2561366,LB,CAR,@CHI,6,5,,,,,,,,,,,,,,,,11.68,27,12.00,0.32
Kyzir White,2560928,LB,ARI,ATL,6,5,,,,,,,,,,,,,,,,10.82,28,12.00,1.18
T.J. Edwards,2562648,LB,CHI,CAR,5,7,,,,,,,,,,,,,,,,12.49,29,11.70,-0.79
Dre Greenlaw,2562428,LB,SF,@JAX,6,2,,1,,,,,,,,,,,,,,11.08,30,11.70,0.62
Lavonte David,2532828,LB,TB,TEN,3,2,,2,,,,,,,,,,1,,,,11.96,31,11.20,-0.76
Patrick Queen,2563575,LB,BAL,CLE,6,3,,,,,,,,,,,,,,,,10.37,32,10.80,0.43
Deion Jones,2555162,LB,CAR,@CHI,4,1,,1,,,,,,,,,,1,,,,3.17,33,10.60,7.43
Devin White,2562781,LB,TB,TEN,2,1,1,1,,,,,,,,,,1,2,,,9.32,34,10.60,1.28
Divine Deablo,2566253,LB,LV,NYJ,4,3,,,,,,,,,,,,1,,,,8.69,35,10.30,1.61
Alex Singleton,2553739,LB,DEN,@BUF,3,8,,,,,1,,,,,,,,,,,12.01,36,10.30,-1.71
Jahlani Tavai,2562755,LB,NE,IND,4,3,,,,,,,,,,,,1,,,,7.21,37,10.30,3.09
