PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Sheldon Rankins,2555242,DL,HOU,@CIN,5,,3,2,,1,,,,,,,,,4,,,3.67,1,22.00,18.33
Derrick Brown,2563629,DL,CAR,@CHI,9,1,,2,,,,,,,,,,,2,,,6.13,2,18.10,11.97
Dayo Odeyingbo,2565609,DL,IND,@NE,4,,3,3,,,,,,,,,,,3,,,3.71,3,18.00,14.29
BJ Ojulari,2570233,DL,ARI,ATL,4,4,2,2,,,,,,,,,,,2,,,2.10,4,16.40,14.3
Nick Bosa,2562629,DL,SF,@JAX,2,1,1.5,1,,1,1,,,,,,,1,2,,,5.94,5,16.10,10.16
Greg Rousseau,2565875,DL,BUF,DEN,4,2,1,1,,,,,,,,,,,2,,,4.00,6,11.70,7.7
Javon Hargrave,2555239,DL,SF,@JAX,3,1,1.5,1,,,,,,,,,,,3,,,4.44,7,11.10,6.66
DeForest Buckner,2555275,DL,IND,@NE,4,4,,1,,,,,,,,,,,2,,,5.84,8,10.90,5.06
Quinnen Williams,2562599,DL,NYJ,@LV,2,2,0.5,1,,,,,,,,,,1,3,,,5.15,9,10.70,5.55
Jonathan Greenard,2564070,DL,HOU,@CIN,3,,1,2,,,,,,,,,,,1,,,5.44,10,10.00,4.56
Keeanu Benton,2570260,DL,PIT,GB,3,3,,,,,,,,,,,,1,2,,,3.12,11,9.80,6.68
Justin Jones,2560769,DL,CHI,CAR,3,,1,1,,,,,,,,,,,3,,,4.81,12,9.50,4.69
Malcolm Koonce,2566262,DL,LV,NYJ,2,,1,,,1,,,,,,,,,2,,,3.00,13,9.50,6.5
Teair Tart,2565474,DL,HOU,@CIN,2,1,1,2,,,,,,,,,,,1,,,3.64,14,9.10,5.46
D.J. Wonnum,2564583,DL,MIN,NO,3,1,1,1,,,,,,,,,,,1,,,6.53,15,9.10,2.57
Jonathan Allen,2557844,DL,WAS,@SEA,4,,1,,,,,,,,,,,,2,,,5.43,16,9.00,3.57
A.J. Epenesa,2563605,DL,BUF,DEN,1,2,1.5,1,,,,,,,,,,,3,,,3.41,17,8.70,5.29
Denico Autry,2550646,DL,TEN,@TB,3,,1,1,,,,,,,,,,,1,,,5.47,18,8.50,3.03
Calijah Kancey,2570356,DL,TB,TEN,3,,,2,,,,,,,,,,,2,,,4.39,19,8.50,4.11
Rakeem Nunez-Roches,2552674,DL,NYG,@DAL,3,,,1,,,,,,,,,,1,,,,2.32,20,8.50,6.18
Davon Godchaux,2558012,DL,NE,IND,4,4,,,,,,,,,,,,,,,,4.77,21,8.40,3.63
Tedarrell Slaton,2566094,DL,GB,@PIT,4,4,,,,,,,,,,,,,,,,4.09,22,8.40,4.31
Myles Garrett,2557965,DL,CLE,@BAL,1,2,1.5,1,,,,,,,,,,,2,,,6.80,23,8.20,1.4
Malcolm Roach,2564688,DL,NO,@MIN,3,2,,,,,,,,,,,,1,,,,2.65,24,8.20,5.55
Jonathan Bullard,2555335,DL,MIN,NO,1,1,1,,,1,,,,,,,,,1,,,3.57,25,8.10,4.53
Neville Gallimore,2563842,DL,DAL,NYG,2,1,1,1,,,,,,,,,,,2,,,1.53,26,8.10,6.57
Justin Madubuike,2563563,DL,BAL,CLE,1,2,1,1,,,,,,,,,,,3,,,4.20,27,7.70,3.5
Dorance Armstrong,2560959,DL,DAL,NYG,2,1,1,1,,,,,,,,,,,1,,,2.88,28,7.60,4.72
Adam Butler,2558924,DL,LV,NYJ,2,1,,1,,,,,,,,,,1,,,,2.33,29,7.60,5.27
Sam Williams,2567514,DL,DAL,NYG,2,1,1,1,,,,,,,,,,,1,,,1.92,30,7.60,5.68
Amare Barno,2567346,DL,CAR,@CHI,5,,,,,,,,,,,,,,,,,1.86,31,7.50,5.64
Tyquan Lewis,2560791,DL,IND,@NE,2,,1,1,,,,,,,,,,,2,,,2.35,32,7.50,5.15
Vita Vea,2560909,DL,TB,TEN,2,,1,1,,,,,,,,,,,2,,,5.33,33,7.50,2.17
Jeffery Simmons,2562733,DL,TEN,@TB,2,2,,,,,,,,,,,,1,1,,,5.80,34,7.20,1.4
Kevin Strong,2563197,DL,FA,Bye,3,2,,1,,,,,,,,,,,,,,,35,7.20,
Dante Fowler Jr.,2553431,DL,DAL,NYG,2,,1,1,,,,,,,,,,,1,,,1.79,36,7.00,5.21
Yannick Ngakoue,2555421,DL,CHI,CAR,2,,1,1,,,,,,,,,,,1,,,3.76,37,7.00,3.24
Leonard Williams,2552486,DL,SEA,WAS,2,,1,1,,,,,,,,,,,1,,,4.02,38,7.00,2.98
John Jenkins,2539231,DL,LV,NYJ,2,2,,,,,,,,,,,,1,,,,3.94,39,6.70,2.76
Dexter Lawrence,2562301,DL,NYG,@DAL,3,2,,,,,,,,,,,,,2,,,5.50,40,6.70,1.2
Solomon Thomas,2558018,DL,NYJ,@LV,1,2,1,1,,,,,,,,,,,1,,,2.07,41,6.70,4.63
Casey Toohill,2564868,DL,WAS,@SEA,1,1,,1,,,,,,,,,,1,1,,,4.10,42,6.60,2.5
Mazi Smith,2569687,DL,DAL,NYG,3,,,1,,,,,,,,,,,1,,,1.57,43,6.50,4.93
Christian Barmore,2566328,DL,NE,IND,2,2,,1,,,,,,,,,,,1,,,3.60,44,6.20,2.6
Za'Darius Smith,2552279,DL,CLE,@BAL,2,2,0.5,,,,,,,,,,,,2,,,4.16,45,6.20,2.04
John Franklin-Myers,2560731,DL,NYJ,@LV,1,1,1,1,,,,,,,,,,,1,,,3.30,46,6.10,2.8
