PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Jahmyr Gibbs,2569747,RB,DET,@LAC,,,,77,2,3,35,,,,,,6.90,1,24.70,17.8
Brian Robinson,2568348,RB,WAS,@SEA,,,,38,,6,119,1,,,,,11.36,2,24.70,13.34
Devin Singletary,2562734,RB,HOU,@CIN,,,,150,1,1,11,,,,,,11.00,3,22.60,11.6
Austin Ekeler,2559169,RB,LAC,DET,,,,67,1,4,48,,,,,,15.88,4,19.50,3.62
Kenneth Walker III,2568282,RB,SEA,WAS,,,,63,,1,64,1,,,,,11.70,5,19.20,7.5
Javonte Williams,2566049,RB,DEN,@BUF,,,,79,,4,31,1,,,,,12.16,6,19.00,6.84
Jaylen Warren,2568493,RB,PIT,GB,,,,101,1,2,9,,,,,,8.14,7,18.00,9.86
David Montgomery,2562502,RB,DET,@LAC,,,,116,1,,,,,,,,10.40,8,17.60,7.2
Christian McCaffrey,2557997,RB,SF,@JAX,,,,95,,6,47,,,,,,16.52,9,17.20,0.68
Najee Harris,2566448,RB,PIT,GB,,,,82,1,3,14,,,,,,11.20,10,17.10,5.9
Bijan Robinson,2569558,RB,ATL,@ARI,,,,95,1,1,11,,,,,,11.42,11,17.10,5.68
Rachaad White,2568315,RB,TB,TEN,,,,51,,2,47,1,,,,,14.48,12,16.80,2.32
D'Onta Foreman,2557994,RB,CHI,CAR,,,,80,1,2,12,,,,,,11.63,13,16.20,4.57
Alvin Kamara,2558019,RB,NO,@MIN,,,,42,,7,33,,,,2,,15.46,14,15.00,-0.46
Rico Dowdle,2565295,RB,DAL,NYG,,,,79,1,,,,,,,,3.54,15,14.50,10.96
Antonio Gibson,2565276,RB,WAS,@SEA,,,,13,,5,42,1,,,,,7.00,16,14.00,7.0
Jonathan Taylor,2564148,RB,IND,@NE,,,,69,1,1,6,,,,,,14.41,17,14.00,-0.41
Latavius Murray,2541161,RB,BUF,DEN,,,,68,1,2,1,,,,,,5.30,18,13.90,8.6
Keaton Mitchell,2570428,RB,BAL,CLE,,,,34,1,1,32,,,,,,3.40,19,13.10,9.7
Rhamondre Stevenson,2566343,RB,NE,IND,,,,88,,3,14,,,,,,14.11,20,11.70,-2.41
James Cook,2567328,RB,BUF,DEN,,,,109,,2,11,,,,,2,11.97,21,11.50,-0.47
Joe Mixon,2557976,RB,CIN,HOU,,,,46,1,2,-1,,,,,,15.56,22,11.50,-4.06
Jerome Ford,2567469,RB,CLE,@BAL,,,,107,,1,2,,,,,,10.60,23,11.40,0.8
Ty Chandler,2567907,RB,MIN,NO,,,,45,1,,,,,,,,2.65,24,10.50,7.85
Ezekiel Elliott,2555224,RB,NE,IND,,,,54,,2,34,,,,,,8.70,25,9.80,1.1
Josh Jacobs,2562377,RB,LV,NYJ,,,,116,,2,11,,,,,2,14.27,26,9.70,-4.57
Kyle Juszczyk,2540230,RB,SF,@JAX,,,,,,2,26,1,,,,,1.61,27,9.60,7.99
Gus Edwards,2561324,RB,BAL,CLE,,,,24,1,1,4,,,,,,8.93,28,9.30,0.37
Kareem Hunt,2557917,RB,CLE,@BAL,,,,32,1,,,,,,,,6.24,29,9.20,2.96
Breece Hall,2568030,RB,NYJ,@LV,,,,28,,3,47,,,,,,14.69,30,9.00,-5.69
AJ Dillon,2563986,RB,GB,@PIT,,,,70,,1,11,,,,,,7.45,31,8.60,1.15
Aaron Jones,2558116,RB,GB,@PIT,,,,35,,4,19,,,,,,12.51,32,8.37,-4.14
Zach Charbonnet,2570335,RB,SEA,WAS,,,,44,,4,18,,,,,,5.59,33,8.20,2.61
