PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Ja'Marr Chase,2565941,WR,CIN,ATL,,,,,,8,130,2,,,,,66.30,,8,8,8,11,73,1,,1,1,29.00
Mecole Hardman,2562580,WR,KC,@SF,,,,28,2,4,32,1,,,,,67.10,2,4,6,4,4,100,1,1,2,2,26.00
Tyler Boyd,2555466,WR,CIN,ATL,,,,,,8,155,1,,,,,66.30,,8,8,8,9,89,1,,,3,25.50
JuJu Smith-Schuster,2558149,WR,KC,@SF,,,,,,7,124,1,,,,,67.10,,7,7,7,8,88,2,,,4,21.90
Marquise Goodwin,2539964,WR,SEA,@LAC,,,,,,4,67,2,,,,,32.50,,4,4,4,5,80,,,,5,20.70
Mike Williams,2558846,WR,LAC,SEA,,,,,,7,86,1,,,,,26.40,,7,7,7,9,78,1,,,6,18.10
Parris Campbell,2562495,WR,IND,@TEN,,,,,,10,70,1,,,,,31.70,,10,10,10,12,83,1,,1,7,18.00
D.J. Moore,2560813,WR,CAR,TB,,,,-3,,7,69,1,,,,,21.50,1,7,8,7,10,70,,,,8,16.10
Terry McLaurin,2562489,WR,WAS,GB,,,,,,5,73,1,,,,,28.80,,5,5,5,8,63,1,,,9,15.80
George Pickens,2568159,WR,PIT,@MIA,,,,,,6,61,1,,,,,30.40,,6,6,6,6,100,1,,1,10,15.10
Ray-Ray McCloud,2560801,WR,SF,KC,,,,,,4,65,1,,,,,39.00,,4,4,4,4,100,,1,1,11,14.50
DeAndre Hopkins,2540165,WR,ARI,NO,,,,,,10,103,,,,,1,25.00,,10,10,10,14,71,2,,,12,14.30
Marquez Valdes-Scantling,2560907,WR,KC,@SF,,,,,,3,111,,,,,,67.10,,3,3,3,4,75,,,,13,14.30
Mike Evans,2543468,WR,TB,@CAR,,,,,,9,96,,,,,,30.20,,9,9,9,15,60,2,,1,14,14.10
Chris Olave,2567973,WR,NO,@ARI,,,,,,7,106,,,,,,44.20,,7,7,7,14,50,,,,15,14.10
Damiere Byrd,2553499,WR,ATL,@CIN,,,,,,1,75,1,,,,,23.40,,1,1,1,1,100,,,,16,14.00
Christian Kirk,2560781,WR,JAX,NYG,,,,5,,7,96,,,,,,31.30,1,7,8,7,10,70,1,,,17,13.60
Davante Adams,2543495,WR,LV,HOU,,,,,,8,95,,,,,,32.90,,8,8,8,9,89,,,,18,13.50
Brandon Aiyuk,2565093,WR,SF,KC,,,,,,7,82,,,,,,39.00,,7,7,7,11,64,3,,,19,13.40
Darius Slayton,2562736,WR,NYG,@JAX,,,,,,3,58,1,,,,,24.40,,3,3,3,6,50,,,,20,13.30
Jerry Jeudy,2563896,WR,DEN,NYJ,,,,,,7,96,,,,,,21.30,,7,7,7,11,64,,,,21,13.10
Kalif Raymond,2556661,WR,DET,@DAL,,,,20,,5,75,,,,,,20.00,2,5,7,5,6,83,,,,22,12.00
Tee Higgins,2563731,WR,CIN,ATL,,,,,,5,93,,,,,,66.30,,5,5,5,7,71,1,,,23,11.80
Rashid Shaheed,2569110,WR,NO,@ARI,,,,,,1,53,1,,,,,44.20,,1,1,1,1,100,,,,24,11.80
Phillip Dorsett,2552424,WR,HOU,@LV,,,,,,2,45,1,,,,,31.90,,2,2,2,3,67,1,,,25,11.50
Mack Hollins,2558262,WR,LV,HOU,,,,,,2,44,1,,,,,32.90,,2,2,2,3,67,,,,26,11.40
Jaylen Waddle,2566292,WR,MIA,PIT,,,,,,4,88,,,,,,27.40,,4,4,4,5,80,,,,27,10.80
Tyreek Hill,2556214,WR,MIA,PIT,,,,,,7,72,,,,,,27.40,,7,7,7,13,54,,,,28,10.70
Jakobi Meyers,2562492,WR,NE,CHI,,,,,,2,34,1,,,,,22.80,,2,2,2,2,100,,,,29,10.40
Curtis Samuel,2558066,WR,WAS,GB,,,,26,,5,53,,,,,,28.80,5,5,10,5,8,63,1,1,1,30,10.40
Chris Moore,2555209,WR,HOU,@LV,,,,,,2,20,1,,,,,31.90,,2,2,2,4,50,2,,,31,9.00
