PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Joe Burrow,2563722,QB,CIN,ATL,481,3,,20,1,,,,,,,,39.24,3,,3,,,,,2,2,1,39.24
Daniel Jones,2562299,QB,NYG,@JAX,202,1,,107,1,,,,,,,,28.78,11,,11,,,,,1,1,2,28.78
Andy Dalton,2495143,QB,NO,@ARI,361,4,3,21,,,,,,,,,26.54,4,,4,,,,,1,1,3,26.54
Patrick Mahomes,2558125,QB,KC,@SF,423,3,1,,,,,,,,,1,25.62,,,,,,,,,,4,25.92
Justin Herbert,2565045,QB,LAC,SEA,293,2,1,22,,1,-8,,,,,1,19.32,3,1,4,1,1,100,,,,5,19.32
Trevor Lawrence,2566163,QB,JAX,NYG,310,,,3,1,,,,,,,,18.70,4,,4,,,,,2,1,6,18.70
Davis Mills,2566136,QB,HOU,@LV,302,2,1,,,,,,,,,,18.08,,,,,,,,,,7,18.08
Justin Fields,2565920,QB,CHI,@NE,179,1,1,82,1,,,,,,,4,17.23,14,,14,,,,,3,2,8,17.23
Jimmy Garoppolo,2543801,QB,SF,KC,303,2,1,2,,,,,,,,1,17.06,2,,2,,,,,,,9,16.32
Kyler Murray,2562382,QB,ARI,NO,204,1,,30,,,,,,,1,1,16.16,7,,7,,,,,4,,10,16.16
Tua Tagovailoa,2564499,QB,MIA,PIT,261,1,,15,,,,,,,,,15.94,4,,4,,,,,1,,11,15.94
PJ Walker,2558904,QB,CAR,TB,177,2,,,,,,,,,,,15.08,,,,,,,,,,12,15.08
Taylor Heinicke,2553656,QB,WAS,GB,201,2,1,4,,,,,,,,,18.74,2,,2,,,,,,,13,14.44
Aaron Rodgers,2506363,QB,GB,@WAS,194,2,,,,,,,,,,1,14.06,,,,,,,,,,14,14.06
Geno Smith,2539335,QB,SEA,@LAC,210,2,1,7,,,,,,,,1,12.97,4,,4,,,,,,,15,12.97
Tom Brady,2504211,QB,TB,@CAR,290,,,1,,,,,,,,,12.70,1,,1,,,,,1,,16,12.70
Derek Carr,2543499,QB,LV,HOU,241,1,,-1,,,,,,,,1,12.34,3,,3,,,,,,,17,12.34
Dak Prescott,2555260,QB,DAL,DET,207,1,,,,,,,,,,,12.28,3,,3,,,,,1,,18,12.28
Kenny Pickett,2568162,QB,PIT,@MIA,257,1,3,20,,,,,,,,,11.98,3,,3,,,,,,,19,11.98
Marcus Mariota,2552466,QB,ATL,@CIN,124,1,,31,,,,,,,,1,12.76,6,,6,,,,,,,20,11.06
Lamar Jackson,2560757,QB,BAL,CLE,120,,,59,,,,,,,,,10.70,10,,10,,,,,5,,21,10.70
Matt Ryan,310,QB,IND,@TEN,243,1,2,2,,,,,,,,,9.92,1,,1,,,,,,,22,9.92
Jacoby Brissett,2555261,QB,CLE,@BAL,258,,,18,,,,,,,,2,8.12,3,,3,,,,,1,,23,8.12
Zach Wilson,2566391,QB,NYJ,@DEN,121,,,24,,,,,,,,,7.24,4,,4,,,,,,,24,7.24
Brett Rypien,2562718,QB,DEN,NYJ,225,,1,9,,,,,,,,1,6.90,3,,3,,,,,,,25,6.90
Bailey Zappe,2567961,QB,NE,CHI,185,1,2,-1,,,,,,,,1,6.15,2,,2,,,,,,,26,5.23
Jared Goff,2555334,QB,DET,@DAL,228,,2,4,,,,,,,,2,4.92,1,,1,,,,,,,27,4.92
Armani Rogers,2568351,QB,WAS,GB,,,,,,3,28,,,,,,18.74,,3,3,3,3,100,,,,28,4.30
Ryan Tannehill,2532956,QB,TEN,IND,132,,,6,,,,,,,,1,3.85,4,,4,,,,,,,29,3.85
Feleipe Franks,2566683,QB,ATL,@CIN,,,,,,,,,,,,,12.76,,,,,,,,,,30,1.70
Mac Jones,2566334,QB,NE,CHI,13,,1,24,,,,,,,,,6.15,3,,3,,,,,,,31,0.92
Brock Purdy,2568216,QB,SF,KC,66,,1,1,,,,,,,,,17.06,1,,1,,,,,,,32,0.74
Brandon Allen,2555365,QB,CIN,ATL,,,,,,,,,,,,,39.24,,,,,,,,,,33,0.00
Josh Allen,2560955,QB,BUF,Bye,,,,,,,,,,,,,,,,,,,,,,,34,0.00
Kyle Allen,2561177,QB,HOU,@LV,,,,,,,,,,,,,18.08,,,,,,,,,,35,0.00
Matt Barkley,2539308,QB,BUF,Bye,,,,,,,,,,,,,,,,,,,,,,,36,0.00
C.J. Beathard,2557922,QB,JAX,NYG,,,,,,,,,,,,,18.70,,,,,,,,,,37,0.00
Kurt Benkert,2560974,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,38,0.00
David Blough,2563043,QB,MIN,Bye,,,,,,,,,,,,,,,,,,,,,,,39,0.00
Ian Book,2566352,QB,PHI,Bye,,,,,,,,,,,,,,,,,,,,,,,40,0.00
Tim Boyle,2561187,QB,CHI,@NE,,,,,,,,,,,,,17.23,,,,,,,,,,41,0.00
Teddy Bridgewater,2543465,QB,MIA,PIT,,,,,,,,,,,,,15.94,,,,,,,,,,42,0.00
Jake Browning,2562634,QB,CIN,ATL,,,,,,,,,,,,,39.24,,,,,,,,,,43,0.00
Shane Buechele,2566983,QB,KC,@SF,,,,,,,,,,,,,25.62,,,,,,,,,,44,0.00
Matt Corral,2567349,QB,CAR,TB,,,,,,,,,,,,,15.08,,,,,,,,,,45,0.00
Kirk Cousins,2532820,QB,MIN,Bye,,,,,,,,,,,,,,,,,,,,,,,46,0.00
Chase Daniel,81284,QB,LAC,SEA,,,,,,,,,,,,,19.32,,,,,,,,,,47,0.00
Sam Darnold,2561036,QB,CAR,TB,,,,,,,,,,,,,15.08,,,,,,,,,,48,0.00
Ben DiNucci,2563839,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,49,0.00
Joshua Dobbs,2558167,QB,DET,@DAL,,,,,,,,,,,,,4.92,,,,,,,,,,50,0.00
Jeff Driskel,2555262,QB,HOU,@LV,,,,,,,,,,,,,18.08,,,,,,,,,,51,0.00
Jacob Eason,2564115,QB,SF,KC,,,,,,,,,,,,,17.06,,,,,,,,,,52,0.00
Sam Ehlinger,2566142,QB,IND,@TEN,,,,,,,,,,,,,9.92,,,,,,,,,,53,0.00
Danny Etling,2560717,QB,GB,@WAS,,,,,,,,,,,,,14.06,,,,,,,,,,54,0.00
Joe Flacco,382,QB,NYJ,@DEN,,,,,,,,,,,,,7.24,,,,,,,,,,55,0.00
Nick Foles,2532842,QB,IND,@TEN,,,,,,,,,,,,,9.92,,,,,,,,,,56,0.00
Jake Fromm,2563608,QB,WAS,GB,,,,,,,,,,,,,18.74,,,,,,,,,,57,0.00
Blaine Gabbert,2495441,QB,TB,@CAR,,,,,,,,,,,,,12.70,,,,,,,,,,58,0.00
Garrett Gilbert,2549982,QB,NE,CHI,,,,,,,,,,,,,6.15,,,,,,,,,,59,0.00
Anthony Gordon,2565153,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,60,0.00
Will Grier,2562404,QB,DAL,DET,,,,,,,,,,,,,12.28,,,,,,,,,,61,0.00
Ryan Griffin,2541185,QB,TB,@CAR,,,,,,,,,,,,,12.70,,,,,,,,,,62,0.00
Kevin Hogan,2555263,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,63,0.00
Sam Howell,2568333,QB,WAS,GB,,,,,,,,,,,,,18.74,,,,,,,,,,64,0.00
Brian Hoyer,81294,QB,NE,CHI,,,,,,,,,,,,,6.15,,,,,,,,,,65,0.00
Tyler Huntley,2563560,QB,BAL,CLE,,,,,,,,,,,,,10.70,,,,,,,,,,66,0.00
Jalen Hurts,2564832,QB,PHI,Bye,,,,,,,,,,,,,,,,,,,,,,,67,0.00
Josh Johnson,264,QB,SF,KC,,,,,,,,,,,,,17.06,,,,,,,,,,68,0.00
Colin Kaepernick,2495186,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,69,0.00
Case Keenum,2532888,QB,BUF,Bye,,,,,,,,,,,,,,,,,,,,,,,70,0.00
Cole Kelley,2568336,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,71,0.00
Trey Lance,2566532,QB,SF,KC,,,,,,,,,,,,,17.06,,,,,,,,,,72,0.00
Brian Lewerke,2564619,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,73,0.00
