PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Cole Kmet,2563704,TE,CHI,DET,,,,,,4,74,2,,,,,6.30,1,21.40,15.1
Travis Kelce,2540258,TE,KC,JAX,,,,,,6,81,1,,,,,14.71,2,17.10,2.39
Dalton Schultz,2560866,TE,DAL,@GB,,,,,,6,54,1,,,,,7.12,3,14.40,7.28
Juwan Johnson,2564676,TE,NO,@PIT,,,,,,5,44,1,,,,,5.37,4,12.90,7.53
Foster Moreau,2562317,TE,LV,IND,,,,,,3,43,1,,,,,6.29,5,11.80,5.51
Tyler Higbee,2555364,TE,LA,ARI,,,,,,8,73,,,,,,6.44,6,11.30,4.86
Dallas Goedert,2560995,TE,PHI,WAS,,,,,,3,23,1,,,,1,11.13,7,9.50,-1.63
Harrison Bryant,2563767,TE,CLE,@MIA,,,,,,3,15,1,,,,,4.02,8,9.00,4.98
Noah Gray,2566178,TE,KC,JAX,,,,,,2,20,1,,,,,2.56,9,9.00,6.44
Jordan Akins,2560951,TE,HOU,@NYG,,,,,,3,72,,,,,,3.27,10,8.70,5.43
T.J. Hockenson,2562378,TE,MIN,@BUF,,,,,,7,45,,,,,,9.61,11,8.00,-1.61
Kylen Granson,2566145,TE,IND,@LV,,,,,,4,57,,,,,,3.68,12,7.70,4.02
Dawson Knox,2562681,TE,BUF,MIN,,,,,,4,57,,,,,,6.19,13,7.70,1.51
Brock Wright,2567221,TE,DET,@CHI,,,,,,1,2,1,,,,,3.32,14,6.70,3.38
Austin Hooper,2555415,TE,TEN,DEN,,,,,,5,41,,,,,,4.53,15,6.60,2.07
Pat Freiermuth,2566442,TE,PIT,NO,,,,,,4,36,,,,,,8.40,16,5.60,-2.8
Cade Otton,2568312,TE,TB,SEA,,,,,,3,35,,,,,,5.53,17,5.00,-0.53
Noah Fant,2562383,TE,SEA,@TB,,,,,,3,34,,,,,,5.14,18,4.90,-0.24
Chigoziem Okonkwo,2567658,TE,TEN,DEN,,,,,,1,41,,,,,,1.73,19,4.60,2.87
George Kittle,2558266,TE,SF,LAC,,,,,,1,21,,,,,,9.32,20,4.30,-5.02
Mike Gesicki,2560994,TE,MIA,CLE,,,,,,2,31,,,,,,5.02,21,4.10,-0.92
Tanner Hudson,2561215,TE,CIN,Bye,,,,,,3,24,,,,,,,22,3.90,
Will Dissly,2561046,TE,SEA,@TB,,,,,,2,28,,,,,,4.29,23,3.80,-0.49
Kyle Pitts,2565830,TE,ATL,@CAR,,,,,,2,28,,,,,,8.94,24,3.80,-5.14
Tre' McKitty,2566490,TE,LAC,@SF,,,,,,3,21,,,,,,0.71,25,3.60,2.89
Stephen Anderson,2556463,TE,ARI,@LA,,,,,,,,,,,,,0.44,26,3.40,2.96
Gerald Everett,2557889,TE,LAC,@SF,,,,,,2,23,,,,,,7.80,27,3.30,-4.5
Adam Trautman,2564703,TE,NO,@PIT,,,,,,2,22,,,,,,2.35,28,3.20,0.85
Evan Engram,2557858,TE,JAX,@KC,,,,,,3,14,,,,,,6.62,29,2.90,-3.72
Pharaoh Brown,2559018,TE,CLE,@MIA,,,,,,2,13,,,,,,2.28,30,2.30,0.02
Logan Thomas,2543767,TE,WAS,@PHI,,,,,,2,12,,,,,,4.93,31,2.20,-2.73
Connor Heyward,2568138,TE,PIT,NO,,,,,,2,9,,,,,,1.20,32,1.90,0.7
Zach Ertz,2540158,TE,ARI,@LA,,,,,,1,12,,,,,,7.90,33,1.70,-6.2
Jared Pinkney,2563518,TE,LA,ARI,,,,,,,,,,,,,0.70,34,1.70,1.0
Eric Saubert,2558023,TE,DEN,@TEN,,,,,,1,12,,,,,,1.47,35,1.70,0.23
Greg Dulcich,2567520,TE,DEN,@TEN,,,,,,1,11,,,,,,7.80,36,1.60,-6.2
Brycen Hopkins,2564349,TE,LA,ARI,,,,,,1,11,,,,,,0.67,37,1.60,0.93
Sean McKeon,2563854,TE,DAL,@GB,,,,,,1,1,,,,,,0.00,38,1.60,1.6
Jack Stoll,2567061,TE,PHI,WAS,,,,,,1,11,,,,,,1.03,39,1.60,0.57
Dan Arnold,2559385,TE,JAX,@KC,,,,,,1,8,,,,,,1.95,40,1.30,-0.65
Cameron Brate,2550656,TE,TB,SEA,,,,,,1,8,,,,,,3.08,41,1.30,-1.78
Robert Tonyan,2559270,TE,GB,DAL,,,,,,1,8,,,,,,5.93,42,1.30,-4.63
Colby Parkinson,2565180,TE,SEA,@TB,,,,,,1,7,,,,,,1.37,43,1.20,-0.17
James Mitchell,2567556,TE,DET,@CHI,,,,,,1,4,,,,,,0.94,44,0.90,-0.04
Richard Rodgers,2550313,TE,LAC,@SF,,,,,,1,4,,,,,,1.21,45,0.90,-0.31
Kevin Rader,2561264,TE,TEN,DEN,,,,,,,,,,,,,0.32,46,0.80,0.48
Giovanni Ricci,2563668,TE,CAR,ATL,,,,,,1,2,,,,,,0.67,47,0.70,0.03
Marcedes Lewis,2495888,TE,GB,DAL,,,,,,1,-1,,,,,,1.04,48,0.40,-0.64
Trey McBride,2568117,TE,ARI,@LA,,,,,,1,7,,,,,1,0.87,49,0.20,-0.67
Taysom Hill,2558954,TE,NO,@PIT,,,,1,,,,,,,,,3.51,50,0.10,-3.41
Mo Alie-Cox,2558832,TE,IND,@LV,,,,,,,,,,,,,3.34,51,0.00,-3.34
Chase Allen,2567364,TE,CHI,DET,,,,,,,,,,,,,0.00,52,0.00,0.0
Mark Andrews,2560957,TE,BAL,Bye,,,,,,,,,,,,,,53,0.00,
Devin Asiasi,2564586,TE,CIN,Bye,,,,,,,,,,,,,,54,0.00,
Antony Auclair,2559044,TE,FA,Bye,,,,,,,,,,,,,,55,0.00,
John Bates,2566580,TE,WAS,@PHI,,,,,,,,,,,,,1.95,56,0.00,-1.95
Andrew Beck,2562626,TE,DEN,@TEN,,,,,,,,,,,,,0.00,57,0.00,0.0
Ryan Becker,2564886,TE,FA,Bye,,,,,,,,,,,,,,58,0.00,
Blake Bell,2552478,TE,KC,JAX,,,,,,,,,,,,,0.00,59,0.00,0.0
Daniel Bellinger,2567985,TE,NYG,HOU,,,,,,,,,,,,,0.00,60,0.00,0.0
Shaun Beyer,2566845,TE,FA,Bye,,,,,,,,,,,,,,61,0.00,
Kendall Blanton,2562234,TE,KC,JAX,,,,,,,,,,,,,0.00,62,0.00,0.0
Nick Bowers,2564415,TE,CIN,Bye,,,,,,,,,,,,,,63,0.00,
Nick Boyle,2552402,TE,BAL,Bye,,,,,,,,,,,,,,64,0.00,
Cade Brewer,2568231,TE,FA,Bye,,,,,,,,,,,,,,65,0.00,
Ian Bunting,2563073,TE,DAL,@GB,,,,,,,,,,,,,0.00,66,0.00,0.0
Matt Bushman,2565639,TE,KC,JAX,,,,,,,,,,,,,0.00,67,0.00,0.0
Grant Calcaterra,2568063,TE,PHI,WAS,,,,,,,,,,,,,0.49,68,0.00,-0.49
Tory Carter,2566941,TE,FA,Bye,,,,,,,,,,,,,,69,0.00,
Tyler Conklin,2561027,TE,NYJ,Bye,,,,,,,,,,,,,,70,0.00,
Jared Cook,71265,TE,FA,Bye,,,,,,,,,,,,,,71,0.00,
Dominique Dafney,2565540,TE,IND,@LV,,,,,,,,,,,,,0.00,72,0.00,0.0
Zach Davidson,2566301,TE,BUF,MIN,,,,,,,,,,,,,0.00,73,0.00,0.0
Tyler Davis,2564178,TE,GB,DAL,,,,,,,,,,,,,0.55,74,0.00,-0.55
Josiah Deguara,2563980,TE,GB,DAL,,,,,,,,,,,,,3.30,75,0.00,-3.3
Brandon Dillon,2562984,TE,FA,Bye,,,,,,,,,,,,,,76,0.00,
Ross Dwelley,2561060,TE,SF,LAC,,,,,,,,,,,,,1.01,77,0.00,-1.01
Ben Ellefson,2564181,TE,MIN,@BUF,,,,,,,,,,,,,0.00,78,0.00,0.0
Alex Ellis,2556737,TE,FA,Bye,,,,,,,,,,,,,,79,0.00,
Nick Eubanks,2566812,TE,FA,Bye,,,,,,,,,,,,,,80,0.00,
Luke Farrell,2566160,TE,JAX,@KC,,,,,,,,,,,,,0.31,81,0.00,-0.31
Jake Ferguson,2567496,TE,DAL,@GB,,,,,,,,,,,,,1.27,82,0.00,-1.27
Anthony Firkser,2558942,TE,ATL,@CAR,,,,,,,,,,,,,0.00,83,0.00,0.0
John FitzPatrick,2567241,TE,ATL,@CAR,,,,,,,,,,,,,0.00,84,0.00,0.0
Miller Forristall,2566944,TE,CLE,@MIA,,,,,,,,,,,,,0.51,85,0.00,-0.51
Jordan Franks,2561330,TE,KC,JAX,,,,,,,,,,,,,0.00,86,0.00,0.0
Zach Gentry,2562654,TE,PIT,NO,,,,,,,,,,,,,2.30,87,0.00,-2.3
Reggie Gilliam,2565378,TE,BUF,MIN,,,,,,,,,,,,,0.95,88,0.00,-0.95
Farrod Green,2564121,TE,FA,Bye,,,,,,,,,,,,,,89,0.00,
Garrett Griffin,2557033,TE,DET,@CHI,,,,,,,,,,,,,0.00,90,0.00,0.0
Ryan Griffin,2541316,TE,CHI,DET,,,,,,,,,,,,,1.05,91,0.00,-1.05
Rob Gronkowski,497240,TE,FA,Bye,,,,,,,,,,,,,,92,0.00,
Nick Guggemos,2565804,TE,GB,DAL,,,,,,,,,,,,,0.00,93,0.00,0.0
Grayson Gunter,2567745,TE,FA,Bye,,,,,,,,,,,,,,94,0.00,
Jacob Harris,2566220,TE,LA,ARI,,,,,,,,,,,,,0.00,95,0.00,0.0
Jake Hausmann,2566890,TE,FA,Bye,,,,,,,,,,,,,,96,0.00,
Daniel Helm,2562284,TE,FA,Bye,,,,,,,,,,,,,,97,0.00,
Hunter Henry,2555341,TE,NE,Bye,,,,,,,,,,,,,,98,0.00,
Parker Hesse,2563272,TE,ATL,@CAR,,,,,,,,,,,,,0.91,99,0.00,-0.91
Curtis Hodges,2568327,TE,WAS,@PHI,,,,,,,,,,,,,0.00,100,0.00,0.0
Jacob Hollister,2558956,TE,FA,Bye,,,,,,,,,,,,,,101,0.00,
J.P. Holtz,2556852,TE,NO,@PIT,,,,,,,,,,,,,0.00,102,0.00,0.0
Jesper Horsted,2563270,TE,LV,IND,,,,,,,,,,,,,0.78,103,0.00,-0.78
O.J. Howard,2557856,TE,HOU,@NYG,,,,,,,,,,,,,3.09,104,0.00,-3.09
Tommy Hudson,2565450,TE,FA,Bye,,,,,,,,,,,,,,105,0.00,
Hayden Hurst,2560747,TE,CIN,Bye,,,,,,,,,,,,,,106,0.00,
Ryan Izzo,2560751,TE,FA,Bye,,,,,,,,,,,,,,107,0.00,
Tyree Jackson,2562435,TE,PHI,WAS,,,,,,,,,,,,,0.00,108,0.00,0.0
Michael Jacobson,2567204,TE,FA,Bye,,,,,,,,,,,,,,109,0.00,
Rysen John,2564742,TE,FA,Bye,,,,,,,,,,,,,,110,0.00,
Brevin Jordan,2566130,TE,HOU,@NYG,,,,,,,,,,,,,0.00,111,0.00,0.0
Nikola Kalinic,2567706,TE,IND,@LV,,,,,,,,,,,,,0.53,112,0.00,-0.53
Hunter Kampmoyer,2566481,TE,LAC,@SF,,,,,,,,,,,,,0.00,113,0.00,0.0
Dalton Keene,2564616,TE,FA,Bye,,,,,,,,,,,,,,114,0.00,
Ko Kieft,2568306,TE,TB,SEA,,,,,,,,,,,,,0.91,115,0.00,-0.91
Charlie Kolar,2567280,TE,BAL,Bye,,,,,,,,,,,,,,116,0.00,
Tyler Kroft,2552586,TE,SF,LAC,,,,,,,,,,,,,1.04,117,0.00,-1.04
Brayden Lenius,2567247,TE,FA,Bye,,,,,,,,,,,,,,118,0.00,
Isaiah Likely,2567283,TE,BAL,Bye,,,,,,,,,,,,,,119,0.00,
Hunter Long,2566286,TE,MIA,CLE,,,,,,,,,,,,,0.00,120,0.00,0.0
Tyler Mabry,2565168,TE,SEA,@TB,,,,,,,,,,,,,0.00,121,0.00,0.0
Alize Mack,2562307,TE,FA,Bye,,,,,,,,,,,,,,122,0.00,
Chris Manhertz,2552622,TE,JAX,@KC,,,,,,,,,,,,,0.94,123,0.00,-0.94
Kyle Markway,2564763,TE,FA,Bye,,,,,,,,,,,,,,124,0.00,
Ben Mason,2565845,TE,BAL,Bye,,,,,,,,,,,,,,125,0.00,
Codey McElroy,2561239,TE,FA,Bye,,,,,,,,,,,,,,126,0.00,
Briley Moore,2566956,TE,FA,Bye,,,,,,,,,,,,,,127,0.00,
Quintin Morris,2566641,TE,BUF,MIN,,,,,,,,,,,,,1.24,128,0.00,-1.24
Thaddeus Moss,2565288,TE,FA,Bye,,,,,,,,,,,,,,129,0.00,
Johnny Mundt,2558875,TE,MIN,@BUF,,,,,,,,,,,,,1.45,130,0.00,-1.45
Nick Muse,2567922,TE,MIN,@BUF,,,,,,,,,,,,,0.35,131,0.00,-0.35
Chris Myarick,2563210,TE,NYG,HOU,,,,,,,,,,,,,1.90,132,0.00,-1.9
David Njoku,2557986,TE,CLE,@MIA,,,,,,,,,,,,,0.00,133,0.00,0.0
James O'Shaughnessy,2553318,TE,MIN,@BUF,,,,,,,,,,,,,0.00,134,0.00,0.0
Andrew Ogletree,2567712,TE,IND,@LV,,,,,,,,,,,,,0.00,135,0.00,0.0
Albert Okwuegbunam,2563911,TE,DEN,@TEN,,,,,,,,,,,,,1.34,136,0.00,-1.34
Josh Oliver,2562693,TE,BAL,Bye,,,,,,,,,,,,,,137,0.00,
Donald Parham,2562394,TE,LAC,@SF,,,,,,,,,,,,,0.00,138,0.00,0.0
Jamal Pettigrew,2567853,TE,FA,Bye,,,,,,,,,,,,,,139,0.00,
Tony Poljan,2566620,TE,FA,Bye,,,,,,,,,,,,,,140,0.00,
MyCole Pruitt,2552401,TE,ATL,@CAR,,,,,,,,,,,,,0.00,141,0.00,0.0
Paul Quessenberry,2565531,TE,FA,Bye,,,,,,,,,,,,,,142,0.00,
Teagan Quitoriano,2567691,TE,HOU,@NYG,,,,,,,,,,,,,1.48,143,0.00,-1.48
John Raine,2566716,TE,ATL,@CAR,,,,,,,,,,,,,0.00,144,0.00,0.0
Sammis Reyes,2565807,TE,CHI,DET,,,,,,,,,,,,,0.00,145,0.00,0.0
Jeremy Ruckert,2568042,TE,NYJ,Bye,,,,,,,,,,,,,,146,0.00,
Kyle Rudolph,2495438,TE,TB,SEA,,,,,,,,,,,,,0.00,147,0.00,0.0
Drew Sample,2562720,TE,CIN,Bye,,,,,,,,,,,,,,148,0.00,
Marcus Santos-Silva,2567472,TE,FA,Bye,,,,,,,,,,,,,,149,0.00,
Ricky Seals-Jones,2559248,TE,FA,Bye,,,,,,,,,,,,,,150,0.00,
Bernhard Seikovits,2567076,TE,ARI,@LA,,,,,,,,,,,,,0.00,151,0.00,0.0
Adam Shaheen,2558144,TE,MIA,CLE,,,,,,,,,,,,,0.00,152,0.00,0.0
Irv Smith,2562738,TE,MIN,@BUF,,,,,,,,,,,,,0.00,153,0.00,0.0
Jonnu Smith,2558207,TE,NE,Bye,,,,,,,,,,,,,,154,0.00,
Durham Smythe,2560880,TE,MIA,CLE,,,,,,,,,,,,,2.01,155,0.00,-2.01
Dylan Soehner,2565711,TE,FA,Bye,,,,,,,,,,,,,,156,0.00,
Matt Sokol,2562980,TE,NE,Bye,,,,,,,,,,,,,,157,0.00,
Jeremy Sprinkle,2557886,TE,FA,Bye,,,,,,,,,,,,,,158,0.00,
Jace Sternberger,2562744,TE,FA,Bye,,,,,,,,,,,,,,159,0.00,
Stephen Sullivan,2565192,TE,CAR,ATL,,,,,,,,,,,,,0.65,160,0.00,-0.65
Geoff Swaim,2553454,TE,TEN,DEN,,,,,,,,,,,,,1.28,161,0.00,-1.28
Tommy Sweeney,2562750,TE,BUF,MIN,,,,,,,,,,,,,0.00,162,0.00,0.0
Ian Thomas,2560894,TE,CAR,ATL,,,,,,,,,,,,,2.22,163,0.00,-2.22
Colin Thompson,2559268,TE,CAR,ATL,,,,,,,,,,,,,0.00,164,0.00,0.0
Noah Togiai,2564865,TE,PHI,WAS,,,,,,,,,,,,,0.00,165,0.00,0.0
