PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Terrance Mitchell,2543637,DB,TEN,DEN,7,1,,,1,,,,,,,,,3,,1,,4.92,1,23.73,18.81
Antonio Hamilton,2556804,DB,ARI,@LA,10,2,,,,,,,,,,,,2,,,,7.82,2,23.60,15.78
Christian Benford,2567322,DB,BUF,MIN,5,2,,,1,,,,,,,,,3,,35,,6.08,3,22.27,16.19
Rudy Ford,2558174,DB,GB,DAL,4,,,,2,,,,,,,,,2,,68,,1.95,4,21.07,19.12
Derwin James,2560760,DB,LAC,@SF,7,6,,,,1,,,,,,,,,,,,10.78,5,20.20,9.42
Levi Wallace,2560914,DB,PIT,NO,5,,,,1,,,,,,,,,3,,,,8.53,6,19.50,10.97
Patrick Peterson,2495504,DB,MIN,@BUF,3,1,,,2,,,,,,,,,2,,46,,9.56,7,19.43,9.87
C.J. Gardner-Johnson,2562588,DB,PHI,WAS,6,,,,1,,,,,,,,,2,1,,,10.61,8,19.20,8.59
Jonathan Owens,2561255,DB,HOU,@NYG,10,2,,,,,,,,,,,,,,,,10.08,9,18.60,8.52
Adrian Amos,2552385,DB,GB,DAL,8,1,1,1,,,,,,,,,,,,,,9.81,10,17.90,8.09
Nick Scott,2562905,DB,LA,ARI,8,1,,,,1,,,,,,,,,,,,9.13,11,17.90,8.77
Damar Hamlin,2565872,DB,BUF,MIN,9,1,,1,,,,,,,,,,,,,,11.19,12,17.60,6.41
Chandon Sullivan,2560887,DB,MIN,@BUF,6,3,,,,,,,,,,,,2,,,,7.19,13,17.60,10.41
Dane Jackson,2563614,DB,BUF,MIN,4,,,1,1,,,,,,,,,2,,11,,9.28,14,17.17,7.89
P.J. Williams,2552484,DB,NO,@PIT,9,2,,,,,,,,,,,,,,,,7.30,15,16.90,9.6
Jaire Alexander,2560952,DB,GB,DAL,7,2,,,,,,,,,,,,1,,,,9.01,16,16.00,6.99
Trent McDuffie,2567802,DB,KC,JAX,4,3,,1,,,,,,,,,,2,,,,8.89,17,15.70,6.81
Justin Bethel,2532792,DB,MIA,CLE,5,2,,,,,,,,,,,,2,,,,1.71,18,15.10,13.39
Kenny Moore II,2558976,DB,IND,@LV,6,1,,1,,,,,,,,,,1,,,,9.87,19,15.00,5.13
Grant Delpit,2563773,DB,CLE,@MIA,6,4,,1,,,,,,,,,,,,,,10.45,20,14.90,4.45
Darrick Forrest,2566598,DB,WAS,@PHI,3,3,,,1,,1,,,,,,,1,,,12,5.38,21,14.90,9.52
Jeff Okudah,2563944,DB,DET,@CHI,1,,,,1,,,1,,,,,,2,,20,,10.22,22,14.87,4.65
Benjamin St-Juste,2566604,DB,WAS,@PHI,6,1,,,,1,,,,,,,,,,,,8.67,23,14.50,5.83
Akayleb Evans,2567913,DB,MIN,@BUF,5,1,,1,,1,,,,,,,,,,,,7.65,24,14.30,6.65
Darnell Savage,2562724,DB,GB,DAL,6,2,,,,,,,,,,,,1,,,,7.47,25,14.30,6.83
Denzel Ward,2560916,DB,CLE,@MIA,6,2,,,,,,,,,,,,1,,,,8.22,26,14.30,6.08
Xavier Woods,2558159,DB,CAR,ATL,6,2,,,,,,,,,,,,1,,,,9.25,27,14.30,5.05
Richie Grant,2565818,DB,ATL,@CAR,3,5,,,,,,,,,,,,2,,,,10.56,28,14.10,3.54
Andre Cisco,2566154,DB,JAX,@KC,3,,,,1,,,,,,,,,2,,8,,10.42,29,13.87,3.45
Budda Baker,2558009,DB,ARI,@LA,3,1,,,1,,,,,,,,,1,,53,,10.99,30,13.67,2.68
Cam Lewis,2563205,DB,BUF,MIN,7,2,,,,,,,,,,,,,,,,0.96,31,13.50,12.54
Amik Robertson,2564430,DB,LV,IND,3,3,,,,1,,,,,,,,1,,,,6.08,32,13.50,7.42
Adoree' Jackson,2558065,DB,NYG,HOU,4,2,,,,,,,,,,,,2,,,,10.28,33,13.40,3.12
Marcus Epps,2562946,DB,PHI,WAS,5,2,,,,,,,,,,,,1,,,,9.49,34,12.60,3.11
Damontae Kazee,2558184,DB,PIT,NO,3,1,,,1,,,,,,,,,1,,2,,6.29,35,11.97,5.68
Jamel Dean,2562556,DB,TB,SEA,5,1,,,,,,,,,,,,1,,,,9.11,36,11.80,2.69
Harrison Smith,2532948,DB,MIN,@BUF,5,1,,,,,,,,,,,,1,,,,11.62,37,11.80,0.18
Tyrann Mathieu,2540180,DB,NO,@PIT,5,2,,1,,,,,,,,,,,,,,8.11,38,11.60,3.49
Andrew Adams,2556456,DB,TEN,DEN,6,1,,,,,,,,,,,,,1,,,9.94,39,11.50,1.56
Jason Pinnock,2565753,DB,NYG,HOU,3,1,1.5,1,,,,,,,,,,,2,,,0.55,40,11.40,10.85
Rayshawn Jenkins,2558182,DB,JAX,@KC,4,1,,,,1,,,,,,,,,,,,9.67,41,11.10,1.43
Kelvin Joseph,2566010,DB,DAL,@GB,4,1,,,,1,,,,,,,,,,,,1.03,42,11.10,10.07
Tariq Woolen,2568288,DB,SEA,@TB,3,,,,1,,,,,,,,,1,,,,8.66,43,11.10,2.44
Dane Belton,2567988,DB,NYG,HOU,2,2,,,1,,,,,,,,,1,,,,7.82,44,11.00,3.18
Quandre Diggs,2552262,DB,SEA,@TB,6,1,,,,,,,,,,,,,,,,8.33,45,11.00,2.67
Rodney McLeod,2534832,DB,IND,@LV,6,1,,,,,,,,,,,,,,,,9.11,46,11.00,1.89
Stephon Gilmore,2533062,DB,IND,@LV,2,3,,,,,,,,,,,,2,,,,7.97,47,10.80,2.83
Paulson Adebo,2566346,DB,NO,@PIT,6,,,,,,,,,,,,,,,,,11.05,48,10.20,-0.85
Will Harris,2562395,DB,DET,@CHI,6,,,,,,,,,,,,,,,,,8.92,49,10.20,1.28
P.J. Locke,2563012,DB,DEN,@TEN,2,1,,,,1,,,,,,,,1,,,,7.86,50,10.20,2.34
Alontae Taylor,2567979,DB,NO,@PIT,6,,,,,,,,,,,,,,,,,9.04,51,10.20,1.16
Jaquan Brisker,2567370,DB,CHI,DET,5,2,,,,,,,,,,,,,,,,10.80,52,10.10,-0.7
Kareem Jackson,496735,DB,DEN,@TEN,4,1,,,,,,,,,,,,1,,,,9.36,53,10.10,0.74
Kerby Joseph,2567550,DB,DET,@CHI,5,2,,,,,,,,,,,,,,,,8.76,54,10.10,1.34
Donovan Wilson,2562604,DB,DAL,@GB,5,2,,,,,,,,,,,,,,,,9.94,55,10.10,0.16
Jaycee Horn,2565893,DB,CAR,ATL,1,2,,,1,,,,,,,,,1,,18,,6.63,56,9.90,3.27
DaRon Bland,2567490,DB,DAL,@GB,5,1,,,,,,,,,,,,,,,,3.41,57,9.30,5.89
Alohi Gilman,2565042,DB,LAC,@SF,5,1,,,,,,,,,,,,,,,,2.62,58,9.30,6.68
Jalen Ramsey,2555280,DB,LA,ARI,5,1,,,,,,,,,,,,,,,,10.05,59,9.30,-0.75
Darius Slay,2540288,DB,PHI,WAS,4,,,,,,,,,,,,,1,,,,8.70,60,9.30,0.6
Julian Love,2562414,DB,NYG,HOU,4,3,,,,,,,,,,,,,,,,11.57,61,9.20,-2.37
Justin Reid,2560851,DB,KC,JAX,4,3,,,,,,,,,,,,,,,,8.51,62,9.20,0.69
Taron Johnson,2560766,DB,BUF,MIN,4,1,,1,,,,,,,,,,,,,,9.65,63,9.10,-0.55
Camryn Bynum,2566295,DB,MIN,@BUF,3,2,,,,,1,,,,,,,,,,40,9.20,64,9.03,-0.17
Talanoa Hufanga,2566529,DB,SF,LAC,1,1,,,1,,,,,,,,,1,,6,,11.48,65,8.70,-2.78
Troy Hill,2553536,DB,LA,ARI,5,,,,,,,,,,,,,,,,,10.15,66,8.50,-1.65
Eddie Jackson,2558176,DB,CHI,DET,5,,,,,,,,,,,,,,,,,12.34,67,8.50,-3.84
Tre'von Moehrig,2566268,DB,LV,IND,5,,,,,,,,,,,,,,,,,7.19,68,8.50,1.31
Mike Jackson,2562434,DB,SEA,@TB,3,1,,,,,,,,,,,,1,,,,8.70,69,8.40,-0.3
Ryan Neal,2561381,DB,SEA,@TB,4,2,,,,,,,,,,,,,,,,10.06,70,8.40,-1.66
Nasir Adderley,2562617,DB,LAC,@SF,3,4,,,,,,,,,,,,,,,,8.70,71,8.30,-0.4
Jalen Pitre,2567688,DB,HOU,@NYG,3,4,,,,,,,,,,,,,,,,9.46,72,8.30,-1.16
Darren Hall,2565821,DB,ATL,@CAR,2,1,,1,,,,,,,,,,1,,,,8.39,73,8.20,-0.19
Antoine Winfield Jr.,2565261,DB,TB,SEA,3,2,,1,,,,,,,,,,,,,,10.24,74,8.20,-2.04
Jayron Kearse,2555156,DB,DAL,@GB,3,2,,,,,1,,,,,,,,,,,10.18,75,7.70,-2.48
Coby Bryant,2568234,DB,SEA,@TB,4,1,,,,,,,,,,,,,,,,8.76,76,7.60,-1.16
David Long,2562798,DB,LA,ARI,3,,,,,,,,,,,,,1,,,,3.87,77,7.60,3.73
Essang Bassey,2563875,DB,DEN,@TEN,2,2,,,,,,,,,,,,1,,,,1.05,78,7.50,6.45
Michael Davis,2559164,DB,LAC,@SF,3,3,,,,,,,,,,,,,,,,9.17,79,7.50,-1.67
Taylor Rapp,2562707,DB,LA,ARI,3,3,,,,,,,,,,,,,,,,8.92,80,7.50,-1.42
Jerry Jacobs,2566896,DB,DET,@CHI,3,1,,1,,,,,,,,,,,,,,3.45,81,7.40,3.95
Xavien Howard,2555539,DB,MIA,CLE,3,1,,,,,1,,,,,,,,,,,8.11,82,6.90,-1.21
Carlton Davis,2561039,DB,TB,SEA,4,,,,,,,,,,,,,,,,,9.26,83,6.80,-2.46
Mike Edwards,2562259,DB,TB,SEA,4,,,,,,,,,,,,,,,,,10.37,84,6.80,-3.57
Jaylon Johnson,2563701,DB,CHI,DET,4,,,,,,,,,,,,,,,,,7.34,85,6.80,-0.54
Jimmie Ward,2543741,DB,SF,LAC,4,,,,,,,,,,,,,,,,,7.80,86,6.80,-1.0
Joshua Williams,2567814,DB,KC,JAX,4,,,,,,,,,,,,,,,,,4.44,87,6.80,2.36
Kamren Curl,2565270,DB,WAS,@PHI,3,2,,,,,,,,,,,,,,,,10.46,88,6.70,-3.76
Trevon Diggs,2563836,DB,DAL,@GB,3,2,,,,,,,,,,,,,,,,8.32,89,6.70,-1.62
Donte Jackson,2560753,DB,CAR,ATL,2,1,,,,,,,,,,,,1,,,,8.20,90,6.70,-1.5
John Johnson,2558183,DB,CLE,@MIA,3,2,,,,,,,,,,,,,,,,9.18,91,6.70,-2.48
Arthur Maulet,2559087,DB,PIT,NO,2,1,,,,,,,,,,,,1,,,,5.22,92,6.70,1.48
Roger McCreary,2567655,DB,TEN,DEN,3,2,,,,,,,,,,,,,,,,10.53,93,6.70,-3.83
Isaiah Rodgers,2564142,DB,IND,@LV,1,,,,,,,,,,,,,2,,,,7.08,94,6.70,-0.38
Pat Surtain II,2566043,DB,DEN,@TEN,2,1,,,,,,,,,,,,1,,,,9.19,95,6.70,-2.49
Darnay Holmes,2564739,DB,NYG,HOU,3,,,1,,,,,,,,,,,,,,7.29,96,6.60,-0.69
L'Jarius Sneed,2564304,DB,KC,JAX,2,4,,,,,,,,,,,,,,,,10.84,97,6.60,-4.24
Elijah Molden,2566115,DB,TEN,DEN,2,1,,1,,,,,,,,,,,1,,,8.38,98,6.20,-2.18
Bryan Cook,2567787,DB,KC,JAX,3,1,,,,,,,,,,,,,,,,2.80,99,5.90,3.1
Martin Emerson,2567466,DB,CLE,@MIA,2,,,,,,,,,,,,,1,,,,10.82,100,5.90,-4.92
Rashad Fenton,2562649,DB,ATL,@CAR,3,1,,,,,,,,,,,,,,,,2.06,101,5.90,3.84
Bobby McCain,2552434,DB,WAS,@PHI,3,1,,,,,,,,,,,,,,,,9.18,102,5.90,-3.28
Josiah Scott,2564229,DB,PHI,WAS,2,,,,,,,,,,,,,1,,,,8.86,103,5.90,-2.96
Rock Ya-Sin,2562614,DB,LV,IND,2,,,,,,,,,,,,,1,,,,8.91,104,5.90,-3.01
Greg Newsome II,2565980,DB,CLE,@MIA,2,1,0.5,,,,,,,,,,,,1,,,7.55,105,5.70,-1.85
Corey Ballentine,2562228,DB,GB,DAL,1,,,,,1,,,,,,,,,,,,0.00,106,5.20,5.2
Andrew Booth,2567904,DB,MIN,@BUF,3,,,,,,,,,,,,,,,,,1.12,107,5.10,3.98
Montaric Brown,2567727,DB,JAX,@KC,3,,,,,,,,,,,,,,,,,2.43,108,5.10,2.67
Sean Murphy-Bunting,2562635,DB,TB,SEA,3,,,,,,,,,,,,,,,,,9.28,109,5.10,-4.18
Darious Williams,2561469,DB,JAX,@KC,3,,,,,,,,,,,,,,,,,8.89,110,5.10,-3.79
Elijah Campbell,2561455,DB,MIA,CLE,1,1,,,,,,,,,,,,1,,,,1.46,111,5.00,3.54
Kendall Fuller,2555349,DB,WAS,@PHI,,,,,,,,,,,,,,2,,,,9.71,112,5.00,-4.71
Duron Harmon,2541243,DB,LV,IND,2,2,,,,,,,,,,,,,,,,8.70,113,5.00,-3.7
Jaylinn Hawkins,2563500,DB,ATL,@CAR,2,2,,,,,,,,,,,,,,,,8.75,114,5.00,-3.75
Damarri Mathis,2567529,DB,DEN,@TEN,1,1,,,,,,,,,,,,1,,,,10.39,115,5.00,-5.39
Eric Murray,2555173,DB,HOU,@NYG,2,2,,,,,,,,,,,,,,,,1.86,116,5.00,3.14
Charvarius Ward,2561417,DB,SF,LAC,1,1,,,,,,,,,,,,1,,,,10.35,117,5.00,-5.35
Dee Alford,2567244,DB,ATL,@CAR,,1,0.5,,,,,,,,,,,1,1,,,4.32,118,4.80,0.48
C.J. Henderson,2564199,DB,CAR,ATL,1,,,,,,,,,,,,1,,,,,7.42,119,4.70,-2.72
Asante Samuel Jr.,2566511,DB,LAC,@SF,1,2,,,,,1,,,,,,,,,,3,8.58,120,4.40,-4.18
C.J. Goodwin,2550767,DB,DAL,@GB,,1,,,,1,,,,,,,,,,,,0.00,121,4.30,4.3
Nick Cross,2567700,DB,IND,@LV,2,1,,,,,,,,,,,,,,,,0.63,122,4.20,3.57
C.J. Moore,2563193,DB,DET,@CHI,2,1,,,,,,,,,,,,,,,,2.32,123,4.20,1.88
Duke Shelley,2562957,DB,MIN,@BUF,1,,,,,,,,,,,,,1,,,,1.65,124,4.20,2.55
Juan Thornhill,2562761,DB,KC,JAX,2,1,,,,,,,,,,,,,,,,7.62,125,4.20,-3.42
Marco Wilson,2566439,DB,ARI,@LA,2,1,,,,,,,,,,,,,,,,8.06,126,4.20,-3.86
K'Waun Williams,2550654,DB,DEN,@TEN,,1,,,,,,,,,,,,1,1,,,7.18,127,3.80,-3.38
James Bradberry,2555175,DB,PHI,WAS,2,,,,,,,,,,,,,,,,,7.84,128,3.40,-4.44
Percy Butler,2568318,DB,WAS,@PHI,2,,,,,,,,,,,,,,,,,0.00,129,3.40,3.4
Tyson Campbell,2566151,DB,JAX,@KC,2,,,,,,,,,,,,,,,,,9.73,130,3.40,-6.33
Rasul Douglas,2558168,DB,GB,DAL,2,,,,,,,,,,,,,,,,,9.52,131,3.40,-6.12
Ronnie Harrison,2561008,DB,CLE,@MIA,2,,,,,,,,,,,,,,,,,2.07,132,3.40,1.33
Dallin Leavitt,2561585,DB,GB,DAL,2,,,,,,,,,,,,,,,,,0.53,133,3.40,2.87
Derek Stingley Jr.,2567694,DB,HOU,@NYG,2,,,,,,,,,,,,,,,,,9.76,134,3.40,-6.36
