PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
T.J. Hockenson,2562378,TE,MIN,@PHI,,,,,,7,66,2,,,,,24.40,,7,7,7,8,88,1,1,2,1,22.10
Hunter Henry,2555341,TE,NE,MIA,,,,,,6,52,1,,,,,20.00,,6,6,6,7,86,1,1,,2,14.20
Mark Andrews,2560957,TE,BAL,@CIN,,,,,,5,45,1,,,,,14.30,,5,5,5,8,63,1,1,2,3,13.00
Kylen Granson,2566145,TE,IND,@HOU,,,,,,3,16,1,,,,,18.50,,3,3,3,4,75,1,1,2,4,10.60
Travis Kelce,2540258,TE,KC,@JAX,,,,,,4,26,1,,,,,15.90,,4,4,4,9,44,3,2,2,5,10.60
Darren Waller,2552408,TE,NYG,@ARI,,,,,,6,76,,,,,,11.20,,6,6,6,8,75,2,2,,6,10.60
Sam LaPorta,2569726,TE,DET,SEA,,,,,,5,63,,,,,,9.40,,5,5,5,6,83,1,1,2,7,9.40
Logan Thomas,2543767,TE,WAS,@DEN,,,,,,2,22,1,,,,,18.40,,2,2,2,3,67,2,1,3,8,9.20
Evan Engram,2557858,TE,JAX,KC,,,,,,6,57,,,,,,8.70,,6,6,6,8,75,,,,9,8.70
Zach Ertz,2540158,TE,FA,Bye,,,,,,6,56,,,,,,,,6,6,6,8,75,,,,10,8.60
Jake Ferguson,2567496,TE,DAL,NYJ,,,,,,3,11,1,,,,,15.20,,3,3,3,4,75,3,2,5,11,8.60
Dawson Knox,2562681,TE,BUF,LV,,,,,,3,10,1,,,,,16.10,,3,3,3,5,60,3,1,3,12,8.50
Taysom Hill,2558954,TE,NO,@CAR,8,,,75,,1,-1,,,,,,13.52,9,1,10,1,2,50,,2,1,13,8.22
Noah Fant,2562383,TE,SEA,@DET,,,,,,4,56,,,,,,17.70,,4,4,4,4,100,,,,14,7.60
Tyler Conklin,2561027,TE,NYJ,@DAL,,,,,,5,50,,,,,,7.50,,5,5,5,6,83,,,,15,7.50
Cade Otton,2568312,TE,TB,CHI,,,,,,6,41,,,,,,5.10,,6,6,6,6,100,,,,16,7.10
Dalton Kincaid,2569594,TE,BUF,LV,,,,,,5,43,,,,,,16.10,,5,5,5,6,83,2,1,,17,6.80
Jonnu Smith,2558207,TE,ATL,GB,,,,,,4,47,,,,,,10.70,,4,4,4,6,67,2,1,1,18,6.70
Luke Schoonmaker,2569690,TE,DAL,NYJ,,,,,,1,1,1,,,,,15.20,,1,1,1,1,100,1,1,2,19,6.60
Gerald Everett,2557889,TE,LAC,@TEN,,,,,,3,47,,,,,,10.30,,3,3,3,3,100,1,1,,20,6.20
John Bates,2566580,TE,WAS,@DEN,,,,,,3,46,,,,,,18.40,,3,3,3,5,60,1,,1,21,6.10
Will Mallory,2569849,TE,IND,@HOU,,,,,,2,49,,,,,,18.50,,2,2,2,2,100,,,,22,5.90
Mike Gesicki,2560994,TE,NE,MIA,,,,,,5,33,,,,,,20.00,,5,5,5,6,83,,,,23,5.80
Cole Kmet,2563704,TE,CHI,@TB,,,,,,4,38,,,,,,5.80,,4,4,4,6,67,,,,24,5.80
Pat Freiermuth,2566442,TE,PIT,CLE,,,,,,1,2,,,,,,5.70,,1,1,1,1,100,,,,25,5.70
Chigoziem Okonkwo,2567658,TE,TEN,LAC,,,,,,4,35,,,,,,5.50,,4,4,4,4,100,,,,26,5.50
Dalton Schultz,2560866,TE,HOU,IND,,,,,,4,34,,,,,,9.30,,4,4,4,7,57,1,,,27,5.40
Noah Gray,2566178,TE,KC,@JAX,,,,,,3,38,,,,,,15.90,,3,3,3,3,100,,,,28,5.30
Durham Smythe,2560880,TE,MIA,@NE,,,,,,3,23,,,,,,5.30,,3,3,3,3,100,,,,29,5.30
Dallas Goedert,2560995,TE,PHI,MIN,,,,,,6,22,,,,,,5.20,,6,6,6,7,86,,,,30,5.20
Colby Parkinson,2565180,TE,SEA,@DET,,,,,,2,41,,,,,,17.70,,2,2,2,3,67,,,,31,5.10
Will Dissly,2561046,TE,SEA,@DET,,,,,,3,35,,,,,,17.70,,3,3,3,3,100,,,,32,5.00
David Njoku,2557986,TE,CLE,@PIT,,,,,,4,48,,,,,1,5.50,,4,4,4,4,100,,,,33,4.80
George Kittle,2558266,TE,SF,@LA,,,,,,3,30,,,,,,5.10,,3,3,3,3,100,,,,34,4.50
Trey McBride,2568117,TE,ARI,NYG,,,,,,2,32,,,,,,12.80,,2,2,2,3,67,,,,35,4.20
Kyle Pitts,2565830,TE,ATL,GB,,,,,,2,15,,,,,,10.70,,2,2,2,5,40,1,,1,36,4.00
Brevin Jordan,2566130,TE,HOU,IND,,,,,,2,27,,,,,,9.30,,2,2,2,2,100,,,,37,3.70
Hayden Hurst,2560747,TE,CAR,NO,,,,,,3,20,,,,,,4.10,,3,3,3,3,100,,,,38,3.50
Luke Musgrave,2569780,TE,GB,@ATL,,,,,,2,25,,,,,,5.00,,2,2,2,3,67,1,1,,39,3.50
Cole Turner,2568354,TE,WAS,@DEN,,,,,,2,21,,,,,,18.40,,2,2,2,2,100,1,1,,40,3.10
Austin Hooper,2555415,TE,LV,@BUF,,,,,,2,20,,,,,,3.70,,2,2,2,2,100,,,,41,3.00
Foster Moreau,2562317,TE,NO,@CAR,,,,,,2,20,,,,,,13.52,,2,2,2,2,100,1,1,,42,3.00
Stone Smartt,2569227,TE,LAC,@TEN,,,,,,1,24,,,,,,10.30,,1,1,1,1,100,,,,43,2.90
Tyler Higbee,2555364,TE,LA,SF,,,,,,3,12,,,,,,2.70,,3,3,3,7,43,,,,44,2.70
Juwan Johnson,2564676,TE,NO,@CAR,,,,,,2,13,,,,,,13.52,,2,2,2,3,67,1,1,,45,2.30
Josh Oliver,2562693,TE,MIN,@PHI,,,,,,2,13,,,,,,24.40,,2,2,2,3,67,,,,46,2.30
