PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingInt,PassingTD,RushingPassingYDS,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,y,ProjectionDiff
David Johnson,2553435,RB,HOU,@MIA,,,,11,3,29,,,,,,10.53,41,5.50,10.53,-5.03
Aaron Jones,2558116,RB,GB,@KC,,,,53,,,,,,,,15.63,42,5.30,15.63,-10.33
Alec Ingold,2562288,RB,LV,@NYG,,,,,3,28,,,,,,0.82,43,5.10,0.82,4.28
Ameer Abdullah,2552374,RB,CAR,NE,,,,,4,30,,,,,,2.08,44,5.00,2.08,2.92
Jeremy McNichols,2557977,RB,TEN,@LA,,,,24,3,11,,,,,,2.89,45,5.00,2.89,2.11
Tony Pollard,2562699,RB,DAL,DEN,,,,11,1,32,,,,,,7.88,46,4.80,7.88,-3.08
Samaje Perine,2558138,RB,CIN,CLE,,,,20,2,17,,,,,,4.81,47,4.70,4.81,-0.11
JaMycal Hasty,2565108,RB,SF,ARI,,,,2,3,11,,,,,,3.39,48,4.50,3.39,1.11
Chuba Hubbard,2565899,RB,CAR,NE,,,,3,1,33,,,,,,5.78,49,4.10,5.78,-1.68
Kyle Juszczyk,2540230,RB,SF,ARI,,,,,2,14,,,,,,3.09,50,4.10,3.09,1.01
Jerick McKinnon,2543715,RB,KC,GB,,,,,3,26,,,,,,3.61,51,4.10,3.61,0.49
Boston Scott,2561146,RB,PHI,LAC,,,,40,,,,,,,,11.66,52,4.00,11.66,-7.66
Elijhaa Penny,2556762,RB,NYG,LV,,,,35,2,-8,,,,,,1.62,53,3.70,1.62,2.08
Demetric Felton,2565968,RB,CLE,@CIN,,,,,1,22,,,,,,2.21,54,3.50,2.21,1.29
Zack Moss,2563617,RB,BUF,@JAX,,,,6,2,18,,,,,,10.73,55,3.40,10.73,-7.33
C.J. Ham,2556803,RB,MIN,@BAL,,,,,1,27,,,,,,1.42,56,3.20,1.42,1.78
D'Onta Foreman,2557994,RB,TEN,@LA,,,,29,,,,,,,,10.52,57,2.90,10.52,-7.62
Phillip Lindsay,2559947,RB,HOU,@MIA,,,,28,,,,,,,,2.47,58,2.80,2.47,0.33
Jalen Richard,2556885,RB,LV,@NYG,,,,,2,18,,,,,,2.45,59,2.80,2.45,0.35
Derek Watt,2555220,RB,PIT,CHI,,,,,1,3,,,,,,0.54,60,2.50,0.54,1.96
Derrick Gore,2563347,RB,KC,GB,,,,13,1,6,,,,,,2.94,61,2.40,2.94,-0.54
Corey Clement,2559150,RB,DAL,DEN,,,,,,,,,,,,1.28,62,1.70,1.28,0.42
Andy Janovich,2555432,RB,CLE,@CIN,,,,,,,,,,,,0.00,63,1.70,0.0,1.7
Ryan Nall,2560817,RB,CHI,@PIT,,,,,,,,,,,,0.56,64,1.70,0.56,1.14
Chris Evans,2565944,RB,CIN,CLE,,,,,1,11,,,,,,1.77,65,1.60,1.77,-0.17
D'Ernest Johnson,2563327,RB,CLE,@CIN,,,,16,,,,,,,,4.02,66,1.60,4.02,-2.42
Joshua Kelley,2565054,RB,LAC,@PHI,,,,6,1,4,,,,,,2.92,67,1.50,2.92,-1.42
Mike Davis,2553439,RB,ATL,@NO,,,,13,1,5,,,,,1,10.11,68,1.30,10.11,-8.81
Khalil Herbert,2565926,RB,CHI,@PIT,,,,13,,,,,,,,8.75,69,1.30,8.75,-7.45
Alex Armah,2558833,RB,NO,ATL,,,,12,,,,,,,,0.63,70,1.20,0.63,0.57
Dare Ogunbowale,2559362,RB,JAX,BUF,,,,1,1,4,,,,,,1.54,71,1.00,1.54,-0.54
Rex Burkhead,2539265,RB,HOU,@MIA,,,,9,,,,,,,,2.96,72,0.90,2.96,-2.06
Mike Boone,2561099,RB,DEN,@DAL,,,,,,,,,,,,1.44,73,0.80,1.44,-0.64
Trenton Cannon,2561137,RB,SF,ARI,,,,,,,,,,,,0.73,74,0.80,0.73,0.07
Taiwan Jones,2495467,RB,BUF,@JAX,,,,,,,,,,,,1.31,75,0.80,1.31,-0.51
Alexander Mattison,2562682,RB,MIN,@BAL,,,,,1,3,,,,,,4.16,76,0.80,4.16,-3.36
Kalen Ballage,2560967,RB,PIT,CHI,,,,,1,2,,,,,,2.02,77,0.70,2.02,-1.32
Salvon Ahmed,2565090,RB,MIA,HOU,,,,6,,,,,,,,7.79,78,0.60,7.79,-7.19
Benny Snell,2562743,RB,PIT,CHI,,,,6,,,,,,,,1.44,79,0.60,1.44,-0.84
Chase Edmonds,2560711,RB,ARI,@SF,,,,3,,,,,,,,9.73,80,0.30,9.73,-9.43
Scottie Phillips,2564085,RB,HOU,@MIA,,,,2,,,,,,,,,81,0.20,,
Larry Rountree III,2566505,RB,LAC,@PHI,,,,1,,,,,,,,0.00,82,0.10,0.0,0.1
Josh Adams,2560949,RB,FA,Bye,,,,,,,,,,,,,83,0.00,,
Cam Akers,2564319,RB,LA,TEN,,,,,,,,,,,,0.00,84,0.00,0.0,0.0
Darius Anderson,2563824,RB,FA,Bye,,,,,,,,,,,,,85,0.00,,
Ryquell Armstead,2562622,RB,GB,@KC,,,,,,,,,,,,0.00,86,0.00,0.0,0.0
Peyton Barber,2556466,RB,LV,@NYG,,,,,,,,,,,,0.00,87,0.00,0.0,0.0
Jake Bargas,2564508,RB,MIN,@BAL,,,,,,,,,,,,0.00,88,0.00,0.0,0.0
Saquon Barkley,2560968,RB,NYG,LV,,,,,,,,,,,,0.00,89,0.00,0.0,0.0
Nick Bawden,2560972,RB,NYJ,@IND,,,,,,,,,,,,0.00,90,0.00,0.0,0.0
Levante Bellamy,2563878,RB,DEN,@DAL,,,,,,,,,,,,,91,0.00,,
Nick Bellore,2495262,RB,SEA,Bye,,,,,,,,,,,,,92,0.00,,
Giovani Bernard,2540156,RB,TB,Bye,,,,,,,,,,,,,93,0.00,,
Khari Blasingame,2562869,RB,TEN,@LA,,,,,,,,,,,,,94,0.00,,
Reggie Bonnafon,2561184,RB,CAR,NE,,,,,,,,,,,,0.00,95,0.00,0.0,0.0
Darius Bradwell,2565015,RB,LAC,@PHI,,,,,,,,,,,,0.00,96,0.00,0.0,0.0
Matt Breida,2558918,RB,BUF,@JAX,,,,,,,,,,,,0.00,97,0.00,0.0,0.0
Gary Brightwell,2566364,RB,NYG,LV,,,,,,,,,,,,1.23,98,0.00,1.23,-1.23
Tony Brooks-James,2563300,RB,FA,Bye,,,,,,,,,,,,,99,0.00,,
Malcolm Brown,2552382,RB,MIA,HOU,,,,,,,,,,,,,100,0.00,,
Spencer Brown,2565558,RB,CAR,NE,,,,,,,,,,,,0.00,101,0.00,0.0,0.0
Michael Burton,2552636,RB,KC,GB,,,,,,,,,,,,0.57,102,0.00,0.57,-0.57
Jason Cabinda,2560986,RB,DET,Bye,,,,,,,,,,,,,103,0.00,,
Raymond Calais,2565207,RB,LA,TEN,,,,,,,,,,,,,104,0.00,,
Patrick Carr,2565138,RB,FA,Bye,,,,,,,,,,,,,105,0.00,,
Chris Carson,2558865,RB,SEA,Bye,,,,,,,,,,,,,106,0.00,,
Jordan Chunn,2561308,RB,FA,Bye,,,,,,,,,,,,,107,0.00,,
Darius Clark,2565561,RB,FA,Bye,,,,,,,,,,,,,108,0.00,,
Tarik Cohen,2558250,RB,CHI,@PIT,,,,,,,,,,,,,109,0.00,,
Tevin Coleman,2552453,RB,NYJ,@IND,,,,,,,,,,,,0.00,110,0.00,0.0,0.0
Alex Collins,2555430,RB,SEA,Bye,,,,,,,,,,,,,111,0.00,,
Nathan Cottrell,2564175,RB,JAX,BUF,,,,,,,,,,,,0.00,112,0.00,0.0,0.0
Damarea Crockett,2563223,RB,DEN,@DAL,,,,,,,,,,,,0.00,113,0.00,0.0,0.0
DeeJay Dallas,2565144,RB,SEA,Bye,,,,,,,,,,,,,114,0.00,,
Mikey Daniel,2563476,RB,FA,Bye,,,,,,,,,,,,,115,0.00,,
Matt Dayes,2557987,RB,FA,Bye,,,,,,,,,,,,,116,0.00,,
Gerrid Doaks,2566277,RB,MIA,HOU,,,,,,,,,,,,0.00,117,0.00,0.0,0.0
J.K. Dobbins,2563548,RB,BAL,MIN,,,,,,,,,,,,,118,0.00,,
Rico Dowdle,2565295,RB,DAL,DEN,,,,,,,,,,,,,119,0.00,,
Trey Edmunds,2559325,RB,PIT,CHI,,,,,,,,,,,,0.00,120,0.00,0.0,0.0
Gus Edwards,2561324,RB,BAL,MIN,,,,,,,,,,,,,121,0.00,,
Clyde Edwards-Helaire,2564271,RB,KC,GB,,,,,,,,,,,,,122,0.00,,
Travis Etienne,2566157,RB,JAX,BUF,,,,,,,,,,,,,123,0.00,,
Darrynton Evans,2564043,RB,TEN,@LA,,,,,,,,,,,,,124,0.00,,
Tavien Feaster,2564187,RB,ARI,@SF,,,,,,,,,,,,0.00,125,0.00,0.0,0.0
D.J. Foster,2556528,RB,FA,Bye,,,,,,,,,,,,,126,0.00,,
Leonard Fournette,2557973,RB,TB,Bye,,,,,,,,,,,,,127,0.00,,
Royce Freeman,2560733,RB,FA,Bye,,,,,,,,,,,,,128,0.00,,
Jake Funk,2566208,RB,LA,TEN,,,,,,,,,,,,,129,0.00,,
Tyler Gaffney,2543655,RB,FA,Bye,,,,,,,,,,,,,130,0.00,,
Wayne Gallman,2557952,RB,ATL,@NO,,,,,,,,,,,,0.00,131,0.00,0.0,0.0
Antonio Gibson,2565276,RB,WAS,Bye,,,,,,,,,,,,,132,0.00,,
Cullen Gillaspia,2562906,RB,NYG,LV,,,,,,,,,,,,0.28,133,0.00,0.28,-0.28
Garrett Groshek,2565645,RB,FA,Bye,,,,,,,,,,,,,134,0.00,,
Pete Guerrerio,2565539,RB,FA,Bye,,,,,,,,,,,,,135,0.00,,
Todd Gurley,2552475,RB,FA,Bye,,,,,,,,,,,,,136,0.00,,
Javian Hawkins,2566689,RB,LA,TEN,,,,,,,,,,,,0.00,137,0.00,0.0,0.0
Derrick Henry,2556075,RB,TEN,@LA,,,,,,,,,,,,,138,0.00,,
Brian Hill,2558112,RB,FA,Bye,,,,,,,,,,,,,139,0.00,,
Justice Hill,2562407,RB,BAL,MIN,,,,,,,,,,,,,140,0.00,,
Kylin Hill,2566076,RB,GB,@KC,,,,,,,,,,,,,141,0.00,,
Dontrell Hilliard,2561461,RB,TEN,@LA,,,,,,,,,,,,0.00,142,0.00,0.0,0.0
Josh Hokit,2565111,RB,SF,ARI,,,,,,,,,,,,0.00,143,0.00,0.0,0.0
Elijah Holyfield,2562664,RB,CIN,CLE,,,,,,,,,,,,0.00,144,0.00,0.0,0.0
Travis Homer,2562665,RB,SEA,Bye,,,,,,,,,,,,,145,0.00,,
Buddy Howell,2561344,RB,LA,TEN,,,,,,,,,,,,1.82,146,0.00,1.82,-1.82
Kareem Hunt,2557917,RB,CLE,@CIN,,,,,,,,,,,,,147,0.00,,
Caleb Huntley,2566692,RB,ATL,@NO,,,,,,,,,,,,0.00,148,0.00,0.0,0.0
Jason Huntley,2563938,RB,PHI,LAC,,,,,,,,,,,,0.00,149,0.00,0.0,0.0
Godwin Igwebuike,2560749,RB,DET,Bye,,,,,,,,,,,,,150,0.00,,
Deon Jackson,2565603,RB,IND,NYJ,,,,,,,,,,,,2.25,151,0.00,2.25,-2.25
Justin Jackson,2560756,RB,LAC,@PHI,,,,,,,,,,,,0.00,152,0.00,0.0,0.0
Jermar Jefferson,2566058,RB,DET,Bye,,,,,,,,,,,,,153,0.00,,
Duke Johnson,2552461,RB,MIA,HOU,,,,,,,,,,,,0.00,154,0.00,0.0,0.0
Jakob Johnson,2562890,RB,NE,@CAR,,,,,,,,,,,,0.47,155,0.00,0.47,-0.47
Kerryon Johnson,2560765,RB,FA,Bye,,,,,,,,,,,,,156,0.00,,
Ronald Jones,2560770,RB,TB,Bye,,,,,,,,,,,,,157,0.00,,
Tony Jones,2564679,RB,NO,ATL,,,,,,,,,,,,,158,0.00,,
Xavier Jones,2564364,RB,LA,TEN,,,,,,,,,,,,,159,0.00,,
John Kelly,2560777,RB,CLE,@CIN,,,,,,,,,,,,1.15,160,0.00,1.15,-1.15
Adrian Killins Jr.,2564841,RB,DEN,@DAL,,,,,,,,,,,,,161,0.00,,
Patrick Laird,2563296,RB,MIA,HOU,,,,,,,,,,,,1.60,162,0.00,1.6,-1.6
Benny LeMay,2563794,RB,FA,Bye,,,,,,,,,,,,,163,0.00,,
Dion Lewis,2495469,RB,FA,Bye,,,,,,,,,,,,,164,0.00,,
Marlon Mack,2558123,RB,IND,NYJ,,,,,,,,,,,,0.00,165,0.00,0.0,0.0
Ben Mason,2565845,RB,FA,Bye,,,,,,,,,,,,,166,0.00,,
LeSean McCoy,79607,RB,FA,Bye,,,,,,,,,,,,,167,0.00,,
Nate McCrary,2566617,RB,BAL,MIN,,,,,,,,,,,,0.00,168,0.00,0.0,0.0
Anthony McFarland,2564994,RB,PIT,CHI,,,,,,,,,,,,0.00,169,0.00,0.0,0.0
Elijah McGuire,2557934,RB,KC,GB,,,,,,,,,,,,0.00,170,0.00,0.0,0.0
J.D. McKissic,2556440,RB,WAS,Bye,,,,,,,,,,,,,171,0.00,,
Lamar Miller,2533034,RB,NO,ATL,,,,,,,,,,,,0.00,172,0.00,0.0,0.0
Dedrick Mills,2566905,RB,FA,Bye,,,,,,,,,,,,,173,0.00,,
Taquan Mizzell,2558975,RB,FA,Bye,,,,,,,,,,,,,174,0.00,,
Ty Montgomery,2552429,RB,NO,ATL,,,,,,,,,,,,0.00,175,0.00,0.0,0.0
Alfred Morris,2533457,RB,FA,Bye,,,,,,,,,,,,,176,0.00,,
Raheem Mostert,2553728,RB,SF,ARI,,,,,,,,,,,,,177,0.00,,
Khalfani Muhammad,2558861,RB,FA,Bye,,,,,,,,,,,,,178,0.00,,
Latavius Murray,2541161,RB,BAL,MIN,,,,,,,,,,,,0.00,179,0.00,0.0,0.0
Gabe Nabers,2565066,RB,LAC,@PHI,,,,,,,,,,,,0.00,180,0.00,0.0,0.0
Qadree Ollison,2562797,RB,ATL,@NO,,,,,,,,,,,,1.34,181,0.00,1.34,-1.34
Sewo Olonilua,2563857,RB,DAL,DEN,,,,,,,,,,,,,182,0.00,,
Devine Ozigbo,2562409,RB,JAX,BUF,,,,,,,,,,,,3.14,183,0.00,3.14,-3.14
Jacques Patrick,2563737,RB,FA,Bye,,,,,,,,,,,,,184,0.00,,
Jaret Patterson,2567160,RB,WAS,Bye,,,,,,,,,,,,,185,0.00,,
Rashaad Penny,2560835,RB,SEA,Bye,,,,,,,,,,,,,186,0.00,,
La'Mical Perine,2564808,RB,NYJ,@IND,,,,,,,,,,,,2.96,187,0.00,2.96,-2.96
Malcolm Perry,2564484,RB,NE,@CAR,,,,,,,,,,,,,188,0.00,,
Senorise Perry,2550633,RB,FA,Bye,,,,,,,,,,,,,189,0.00,,
Artavis Pierce,2565417,RB,CHI,@PIT,,,,,,,,,,,,0.00,190,0.00,0.0,0.0
Sandro Platzgummer,2565523,RB,NYG,LV,,,,,,,,,,,,0.00,191,0.00,0.0,0.0
C.J. Prosise,2555417,RB,FA,Bye,,,,,,,,,,,,,192,0.00,,
Trey Ragas,2565654,RB,LV,@NYG,,,,,,,,,,,,0.00,193,0.00,0.0,0.0
Craig Reynolds,2562834,RB,DET,Bye,,,,,,,,,,,,,194,0.00,,
Theo Riddick,2540020,RB,FA,Bye,,,,,,,,,,,,,195,0.00,,
James Robinson,2564223,RB,JAX,BUF,,,,,,,,,,,,0.00,196,0.00,0.0,0.0
Jaylen Samuels,2560862,RB,HOU,@MIA,,,,,,,,,,,,0.00,197,0.00,0.0,0.0
Miles Sanders,2562722,RB,PHI,LAC,,,,,,,,,,,,,198,0.00,,
Mekhi Sargent,2566962,RB,LA,TEN,,,,,,,,,,,,0.00,199,0.00,0.0,0.0
Jordan Scarlett,2562725,RB,FA,Bye,,,,,,,,,,,,,200,0.00,,
Stevie Scott III,2565705,RB,FA,Bye,,,,,,,,,,,,,201,0.00,,
Trey Sermon,2566544,RB,SF,ARI,,,,,,,,,,,,0.00,202,0.00,0.0,0.0
Anthony Sherman,2495340,RB,FA,Bye,,,,,,,,,,,,,203,0.00,,
Ito Smith,2559924,RB,FA,Bye,,,,,,,,,,,,,204,0.00,,
Keith Smith,2550400,RB,ATL,@NO,,,,,,,,,,,,0.58,205,0.00,0.58,-0.58
Rodney Smith,2563680,RB,FA,Bye,,,,,,,,,,,,,206,0.00,,
Johnny Stanton,2561489,RB,CLE,@CIN,,,,,,,,,,,,0.00,207,0.00,0.0,0.0
Mason Stokke,2565579,RB,FA,Bye,,,,,,,,,,,,,208,0.00,,
D'Andre Swift,2563965,RB,DET,Bye,,,,,,,,,,,,,209,0.00,,
J.J. Taylor,2564640,RB,NE,@CAR,,,,,,,,,,,,0.00,210,0.00,0.0,0.0
Patrick Taylor,2564040,RB,GB,@KC,,,,,,,,,,,,1.97,211,0.00,1.97,-1.97
Chris Thompson,2540011,RB,FA,Bye,,,,,,,,,,,,,212,0.00,,
Darwin Thompson,2562832,RB,TB,Bye,,,,,,,,,,,,,213,0.00,,
Ke'Shawn Vaughn,2565258,RB,TB,Bye,,,,,,,,,,,,,214,0.00,,
Danny Vitale,2555218,RB,FA,Bye,,,,,,,,,,,,,215,0.00,,
Christian Wade,2562896,RB,BUF,@JAX,,,,,,,,,,,,,216,0.00,,
Austin Walter,2563138,RB,NYJ,@IND,,,,,,,,,,,,0.00,217,0.00,0.0,0.0
Jonathan Ward,2564949,RB,ARI,@SF,,,,,,,,,,,,0.00,218,0.00,0.0,0.0
DeAndre Washington,2555464,RB,FA,Bye,,,,,,,,,,,,,219,0.00,,
Dwayne Washington,2556118,RB,NO,ATL,,,,,,,,,,,,0.72,220,0.00,0.72,-0.72
Mike Weber,2562775,RB,FA,Bye,,,,,,,,,,,,,221,0.00,,
James White,2543773,RB,NE,@CAR,,,,,,,,,,,,,222,0.00,,
Jordan Wilkins,2560933,RB,JAX,BUF,,,,,,,,,,,,0.00,223,0.00,0.0,0.0
Antonio Williams,2565393,RB,BUF,@JAX,,,,,,,,,,,,0.00,224,0.00,0.0,0.0
Damien Williams,2550512,RB,CHI,@PIT,,,,,,,,,,,,0.00,225,0.00,0.0,0.0
Dexter Williams,2562784,RB,FA,Bye,,,,,,,,,,,,,226,0.00,,
Jamaal Williams,2558204,RB,DET,Bye,,,,,,,,,,,,,227,0.00,,
Jonathan Williams,2555227,RB,FA,Bye,,,,,,,,,,,,,228,0.00,,
Pooka Williams Jr.,2566788,RB,CIN,CLE,,,,,,,,,,,,0.00,229,0.00,0.0,0.0
Trayveon Williams,2562600,RB,CIN,CLE,,,,,,,,,,,,0.00,230,0.00,0.0,0.0
Ty'Son Williams,2565542,RB,BAL,MIN,,,,,,,,,,,,3.74,231,0.00,3.74,-3.74
Jeff Wilson,2560938,RB,SF,ARI,,,,,,,,,,,,6.75,232,0.00,6.75,-6.75
T.J. Yeldon,2552471,RB,FA,Bye,,,,,,,,,,,,,233,0.00,,
