PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,y,ProjectionDiff
Erik Harris,2555568,DB,ATL,@NO,7,1,,,,,,,,,,,,,,,,10.10,33,12.70,10.1,2.6
Chris Jackson,2564049,DB,TEN,@LA,5,2,,,,,,,,,,,,1,,,,3.60,34,12.60,3.6,9.0
Logan Ryan,2540162,DB,NYG,LV,6,3,,,,,,,,,,,,,,,,10.76,35,12.60,10.76,1.84
Charvarius Ward,2561417,DB,KC,GB,5,2,,,,,,,,,,,,1,,,,8.77,36,12.60,8.77,3.83
DeAndre Houston-Carson,2555381,DB,CHI,@PIT,2,4,,,,,1,,1,,,,,,,,25,10.63,37,12.43,10.63,1.8
Johnathan Abram,2562616,DB,LV,@NYG,6,2,,,,,,,,,,,,,,,,10.62,38,11.80,10.62,1.18
Byron Jones,2552568,DB,MIA,HOU,5,1,,,,,,,,,,,,1,,,,8.15,39,11.80,8.15,3.65
Elijah Molden,2566115,DB,TEN,@LA,6,2,,,,,,,,,,,,,,,,8.98,40,11.80,8.98,2.82
Tavierre Thomas,2561278,DB,HOU,@MIA,6,2,,,,,,,,,,,,,,,,8.60,41,11.80,8.6,3.2
Kevin King,2557996,DB,GB,@KC,4,3,,,,,,,,,,,,1,,,,4.38,42,11.70,4.38,7.32
Caden Sterns,2566040,DB,DEN,@DAL,3,,,,1,,,,,,,,,1,,1,,2.39,43,11.13,2.39,8.74
Adrian Phillips,2550842,DB,NE,@CAR,3,3,,,,1,,,,,,,,,,,,6.30,44,11.00,6.3,4.7
Marcus Williams,2558847,DB,NO,ATL,6,1,,,,,,,,,,,,,,,,8.24,45,11.00,8.24,2.76
Rock Ya-Sin,2562614,DB,IND,NYJ,5,,,,,,,,,,,,,1,,,,7.28,46,11.00,7.28,3.72
Jordan Fuller,2564340,DB,LA,TEN,3,4,,,,,,,,,,,,1,,,,8.88,47,10.80,8.88,1.92
Brandon Jones,2564469,DB,MIA,HOU,4,3,,,,,1,,,,,,,,1,,,9.69,48,10.70,9.69,1.01
Tre'Davious White,2557867,DB,BUF,@JAX,2,4,0.5,,,,,,,,,,,1,1,,,8.67,49,10.60,8.67,1.93
Fabian Moreau,2558136,DB,ATL,@NO,4,1,,,,,,,,,,,,1,,,,7.62,50,10.10,7.62,2.48
Nate Hobbs,2566259,DB,LV,@NYG,2,2,1,1,,,,,,,,,,,3,,,8.52,51,10.00,8.52,1.48
Justin Simmons,2555550,DB,DEN,@DAL,2,,,1,,,,,,,,,,2,,,,9.93,52,9.90,9.93,-0.03
Stephon Gilmore,2533062,DB,CAR,NE,2,,,,1,,,,,,,,,1,,13,,2.22,53,9.83,2.22,7.61
Darnell Savage,2562724,DB,GB,@KC,1,2,,1,,,,,,,,,,2,,,,8.58,54,9.80,8.58,1.22
George Odum,2561131,DB,IND,NYJ,5,,,,,,1,,,,,,,,,,,8.70,55,9.50,8.7,0.8
Brandin Echols,2565726,DB,NYJ,@IND,5,1,,,,,,,,,,,,,,,,10.25,56,9.30,10.25,-0.95
Adoree' Jackson,2558065,DB,NYG,LV,4,,,,,,,,,,,,,1,,,,10.16,57,9.30,10.16,-0.86
Brandon Facyson,2560719,DB,LV,@NYG,4,3,,,,,,,,,,,,,,,,10.65,58,9.20,10.65,-1.45
Rodney McLeod,2534832,DB,PHI,LAC,3,5,,,,,,,,,,,,,,,,7.95,59,9.10,7.95,1.15
Chandon Sullivan,2560887,DB,GB,@KC,4,1,,1,,,,,,,,,,,,,,6.81,60,9.10,6.81,2.29
Desmond King,2557927,DB,HOU,@MIA,4,2,,,,,,,,,,,,,,,,9.93,61,8.40,9.93,-1.53
Marshon Lattimore,2558061,DB,NO,ATL,4,2,,,,,,,,,,,,,,,,8.85,62,8.40,8.85,-0.45
Terrance Mitchell,2543637,DB,HOU,@MIA,3,1,,,,,,,,,,,,1,,,,9.31,63,8.40,9.31,-0.91
Donovan Wilson,2562604,DB,DAL,DEN,4,2,,,,,,,,,,,,,,,,3.71,64,8.40,3.71,4.69
Isaiah Rodgers,2564142,DB,IND,NYJ,4,,,1,,,,,,,,,,,,,,3.13,65,8.30,3.13,5.17
Micah Hyde,2539240,DB,BUF,@JAX,2,1,,1,,,,,,,,,,1,,,,8.92,66,8.20,8.92,-0.72
Emmanuel Moseley,2561072,DB,SF,ARI,3,2,,1,,,,,,,,,,,,,,10.13,67,8.20,10.13,-1.93
Shaquill Griffin,2558259,DB,JAX,BUF,2,1,,,,1,,,,,,,,,,,,8.99,68,7.70,8.99,-1.29
Kris Boyd,2562630,DB,MIN,@BAL,4,1,,,,,,,,,,,,,,,,0.52,69,7.60,0.52,7.08
Tyson Campbell,2566151,DB,JAX,BUF,4,1,,,,,,,,,,,,,,,,9.82,70,7.60,9.82,-2.22
Andre Chachere,2561016,DB,PHI,LAC,4,1,,,,,,,,,,,,,,,,1.78,71,7.60,1.78,5.82
Derwin James,2560760,DB,LAC,@PHI,4,1,,,,,,,,,,,,,,,,11.44,72,7.60,11.44,-3.84
Jaylon Johnson,2563701,DB,CHI,@PIT,4,1,,,,,,,,,,,,,,,,7.78,73,7.60,7.78,-0.18
Byron Murphy,2562318,DB,ARI,@SF,1,3,,,,1,,,,,,,,,,,,9.79,74,7.60,9.79,-2.19
Siran Neal,2560818,DB,BUF,@JAX,4,1,,,,,,,,,,,,,,,,0.83,75,7.60,0.83,6.77
Jalen Thompson,2563339,DB,ARI,@SF,3,3,,,,,,,,,,,,,,,,9.70,76,7.50,9.7,-2.2
Janoris Jenkins,2532875,DB,TEN,@LA,1,4,,,,,,,,,,,,1,,,,8.42,77,7.40,8.42,-1.02
Jordan Poyer,2539290,DB,BUF,@JAX,3,1,,1,,,,,,,,,,,,,,10.45,78,7.40,10.45,-3.05
A.J. Green,2563782,DB,CLE,@CIN,1,2,,,,,1,,,,,,,1,,,16,4.36,79,7.33,4.36,2.97
Jevon Holland,2566283,DB,MIA,HOU,1,1,,,1,,,,,,,,,1,1,,,9.47,80,7.00,9.47,-2.47
James Pierre,2565003,DB,PIT,CHI,2,,,,,1,,,,,,,,,,,,3.12,81,6.90,3.12,3.78
Terrell Edmunds,2560712,DB,PIT,CHI,4,,,,,,,,,,,,,,,,,9.34,82,6.80,9.34,-2.54
Rayshawn Jenkins,2558182,DB,JAX,BUF,4,,,,,,,,,,,,,,,,,10.07,83,6.80,10.07,-3.27
Arthur Maulet,2559087,DB,PIT,CHI,4,,,,,,,,,,,,,,,,,3.38,84,6.80,3.38,3.42
Taylor Rapp,2562707,DB,LA,TEN,4,,,,,,,,,,,,,,,,,9.15,85,6.80,9.15,-2.35
Myles Bryant,2564592,DB,NE,@CAR,3,2,,,,,,,,,,,,,,,,4.16,86,6.70,4.16,2.54
Bryce Hall,2564796,DB,NYJ,@IND,2,1,,,,,,,,,,,,1,,,,9.13,87,6.70,9.13,-2.43
Darnay Holmes,2564739,DB,NYG,LV,3,2,,,,,,,,,,,,,,,,2.40,88,6.70,2.4,4.3
Trevon Moehrig,2566268,DB,LV,@NYG,3,2,,,,,,,,,,,,,,,,6.96,89,6.70,6.96,-0.26
Brandon Stephens,2565851,DB,BAL,MIN,2,1,,,,,,,,,,,,1,,,,3.45,90,6.70,3.45,3.25
Pat Surtain II,2566043,DB,DEN,@DAL,2,1,,,,,,,,,,,,1,,,,8.92,91,6.70,8.92,-2.22
P.J. Williams,2552484,DB,NO,ATL,2,1,,,,,,,,,,,,1,,,,3.20,92,6.70,3.2,3.5
Eli Apple,2555277,DB,CIN,CLE,3,,,1,,,,,,,,,,,,,,8.03,93,6.60,8.03,-1.43
Donte' Deayon,2556512,DB,LA,TEN,3,,,1,,,,,,,,,,,,,,6.03,94,6.60,6.03,0.57
Marcus Maye,2557995,DB,NYJ,@IND,2,4,,,,,,,,,,,,,,,,,95,6.60,,
Steven Nelson,2552265,DB,PHI,LAC,3,1,,,,,,,,,,,,,1,,,7.45,96,6.40,7.45,-1.05
Justin Coleman,2553637,DB,MIA,HOU,,,,,1,,,,,,,,,1,,,,2.60,97,6.00,2.6,3.4
Keion Crossen,2561157,DB,NYG,LV,1,1,,,,1,,,,,,,,,,,,1.27,98,6.00,1.27,4.73
Jessie Bates,2560970,DB,CIN,CLE,3,1,,,,,,,,,,,,,,,,11.21,99,5.90,11.21,-5.31
Sean Chandler,2561017,DB,CAR,NE,3,1,,,,,,,,,,,,,,,,8.95,100,5.90,8.95,-3.05
Grant Delpit,2563773,DB,CLE,@CIN,3,1,,,,,,,,,,,,,,,,4.14,101,5.90,4.14,1.76
Rasul Douglas,2558168,DB,GB,@KC,3,1,,,,,,,,,,,,,,,,6.57,102,5.90,6.57,-0.67
Rashad Fenton,2562649,DB,KC,GB,3,1,,,,,,,,,,,,,,,,3.12,103,5.90,3.12,2.78
Duron Harmon,2541243,DB,ATL,@NO,2,,,,,,,,,,,,,1,,,,7.70,104,5.90,7.7,-1.8
Anthony Harris,2553655,DB,PHI,LAC,3,1,,,,,,,,,,,,,,,,2.50,105,5.90,2.5,3.4
Julian Love,2562414,DB,NYG,LV,3,1,,,,,,,,,,,,,,,,4.57,106,5.90,4.57,1.33
Kindle Vildor,2563713,DB,CHI,@PIT,2,,,,,,,,,,,,,1,,,,8.22,107,5.90,8.22,-2.32
Ronald Darby,2552689,DB,DEN,@DAL,1,2,,,,,,,,,,,,1,,,,9.34,108,5.80,9.34,-3.54
Marlon Humphrey,2558067,DB,BAL,MIN,,1,,,,,,,,,,,,2,,,,10.11,109,5.80,10.11,-4.31
Zech McPhearson,2566406,DB,PHI,LAC,2,3,,,,,,,,,,,,,,,,0.75,110,5.80,0.75,5.05
A.J. Moore,2561538,DB,HOU,@MIA,1,,,,,1,,,,,,,,,,,,1.12,111,5.20,1.12,4.08
Michael Carter II,2565717,DB,NYJ,@IND,3,,,,,,,,,,,,,,,,,6.58,112,5.10,6.58,-1.48
Chris Harris,2530510,DB,LAC,@PHI,3,,,,,,,,,,,,,,,,,7.19,113,5.10,7.19,-2.09
Xavien Howard,2555539,DB,MIA,HOU,3,,,,,,,,,,,,,,,,,8.45,114,5.10,8.45,-3.35
Dre Kirkpatrick,2533060,DB,SF,ARI,3,,,,,,,,,,,,,,,,,1.14,115,5.10,1.14,3.96
Avonte Maddox,2560795,DB,PHI,LAC,3,,,,,,,,,,,,,,,,,5.85,116,5.10,5.85,-0.75
Darius Slay,2540288,DB,PHI,LAC,3,,,,,,,,,,,,,,,,,7.65,117,5.10,7.65,-2.55
Cameron Sutton,2558849,DB,PIT,CHI,3,,,,,,,,,,,,,,,,,7.31,118,5.10,7.31,-2.21
Darious Williams,2561469,DB,LA,TEN,3,,,,,,,,,,,,,,,,,9.60,119,5.10,9.6,-4.5
Joejuan Williams,2562787,DB,NE,@CAR,3,,,,,,,,,,,,,,,,,3.04,120,5.10,3.04,2.06
Adrian Amos,2552385,DB,GB,@KC,2,2,,,,,,,,,,,,,,,,11.51,121,5.00,11.51,-6.51
James Bradberry,2555175,DB,NYG,LV,1,1,,,,,,,,,,,,1,,,,8.41,122,5.00,8.41,-3.41
Bashaud Breeland,2543571,DB,MIN,@BAL,1,1,,,,,,,,,,,,1,,,,9.22,123,5.00,9.22,-4.22
Trevon Diggs,2563836,DB,DAL,DEN,1,1,,,,,,,,,,,,1,,,,10.36,124,5.00,10.36,-5.36
Kyle Fuller,2543681,DB,DEN,@DAL,1,1,,,,,,,,,,,,1,,,,1.42,125,5.00,1.42,3.58
Chauncey Gardner-Johnson,2562588,DB,NO,ATL,1,1,,,,,,,,,,,,1,,,,9.07,126,5.00,9.07,-4.07
Tashaun Gipson,2532848,DB,CHI,@PIT,2,2,,,,,,,,,,,,,,,,7.66,127,5.00,7.66,-2.66
Jalen Mills,2555383,DB,NE,@CAR,1,1,,,,,,,,,,,,1,,,,8.18,128,5.00,8.18,-3.18
Juan Thornhill,2562761,DB,KC,GB,2,2,,,,,,,,,,,,,,,,8.95,129,5.00,8.95,-3.95
Mike Hilton,2556559,DB,CIN,CLE,2,,,1,,,,,,,,,,,,,,4.90,130,4.90,4.9,0.0
Malcolm Jenkins,79848,DB,NO,ATL,1,4,,,,,,,,,,,,,,,,11.62,131,4.90,11.62,-6.72
Anthony Brown,2555531,DB,DAL,DEN,2,1,,,,,,,,,,,,,,,,10.38,132,4.20,10.38,-6.18
Marcus Epps,2562946,DB,PHI,LAC,2,1,,,,,,,,,,,,,,,,10.73,133,4.20,10.73,-6.53
Joe Haden,496733,DB,PIT,CHI,1,,,,,,,,,,,,,1,,,,8.80,134,4.20,8.8,-4.6
Nate Hairston,2558108,DB,DEN,@DAL,1,,,,,,,,,,,,,1,,,,1.66,135,4.20,1.66,2.54
Myles Hartsfield,2563644,DB,CAR,NE,2,1,,,,,,,,,,,,,,,,3.37,136,4.20,3.37,0.83
Jaylinn Hawkins,2563500,DB,ATL,@NO,1,,,,,,,,,,,,,1,,,,3.08,137,4.20,3.08,1.12
Talanoa Hufanga,2566529,DB,SF,ARI,2,1,,,,,,,,,,,,,,,,8.73,138,4.20,8.73,-4.53
Nevin Lawson,2543872,DB,JAX,BUF,2,1,,,,,,,,,,,,,,,,1.73,139,4.20,1.73,2.47
Rashaan Melvin,2541200,DB,CAR,NE,2,1,,,,,,,,,,,,,,,,2.52,140,4.20,2.52,1.68
Andrew Sendejo,2525323,DB,IND,NYJ,2,1,,,,,,,,,,,,,,,,8.45,141,4.20,8.45,-4.25
K'Waun Williams,2550654,DB,SF,ARI,2,1,,,,,,,,,,,,,,,,6.93,142,4.20,6.93,-2.73
Vonn Bell,2555530,DB,CIN,CLE,1,3,,,,,,,,,,,,,,,,10.95,143,4.10,10.95,-6.85
Chuck Clark,2558248,DB,BAL,MIN,1,3,,,,,,,,,,,,,,,,9.48,144,4.10,9.48,-5.38
Marco Wilson,2566439,DB,ARI,@SF,1,3,,,,,,,,,,,,,,,,9.54,145,4.10,9.54,-5.44
Xavier Rhodes,2540155,DB,IND,NYJ,1,1,,1,,,,,,,,,,,,,,7.48,146,4.00,7.48,-3.48
Avery Williams,2565833,DB,ATL,@NO,1,1,,,,,1,,,,,,,,1,,,2.79,147,4.00,2.79,1.21
Dallin Leavitt,2561585,DB,LV,@NYG,1,1,,,,,1,,,,,,,,,,,2.22,148,3.50,2.22,1.28
Kyle Dugger,2564601,DB,NE,@CAR,2,,,,,,,,,,,,,,,,,9.94,149,3.40,9.94,-6.54
Richie Grant,2565818,DB,ATL,@NO,2,,,,,,,,,,,,,,,,,2.17,150,3.40,2.17,1.23
Taron Johnson,2560766,DB,BUF,@JAX,2,,,,,,,,,,,,,,,,,8.51,151,3.40,8.51,-5.11
Justin Layne,2562479,DB,PIT,CHI,2,,,,,,,,,,,,,,,,,0.83,152,3.40,0.83,2.57
Devin McCourty,494287,DB,NE,@CAR,2,,,,,,,,,,,,,,,,,7.31,153,3.40,7.31,-3.91
Josh Norman,2532920,DB,SF,ARI,2,,,,,,,,,,,,,,,,,10.53,154,3.40,10.53,-7.13
Robert Rochell,2566241,DB,LA,TEN,2,,,,,,,,,,,,,,,,,2.25,155,3.40,2.25,1.15
Teez Tabor,2557955,DB,CHI,@PIT,2,,,,,,,,,,,,,,,,,2.54,156,3.40,2.54,0.86
Andrew Wingard,2562606,DB,JAX,BUF,2,,,,,,,,,,,,,,,,,4.74,157,3.40,4.74,-1.34
Tavon Young,2555378,DB,BAL,MIN,2,,,,,,,,,,,,,,,,,4.97,158,3.40,4.97,-1.57
Donte Jackson,2560753,DB,CAR,NE,1,2,,,,,,,,,,,,,,,,9.01,159,3.30,9.01,-5.71
Mackensie Alexander,2555177,DB,MIN,@BAL,1,1,,,,,,,,,,,,,,,,6.58,160,2.50,6.58,-4.08
Robert Alford,2539653,DB,ARI,@SF,1,1,,,,,,,,,,,,,,,,5.73,161,2.50,5.73,-3.23
Ryan Smith,2555552,DB,LAC,@PHI,1,1,,,,,,,,,,,,,,,,,162,2.50,,
Keith Taylor,2565911,DB,CAR,NE,1,1,,,,,,,,,,,,,,,,5.96,163,2.50,5.96,-3.46
Daniel Sorensen,2550257,DB,KC,GB,1,,,,,,,,,,,,,,1,,,3.42,164,2.20,3.42,-1.22
Chidobe Awuzie,2557840,DB,CIN,CLE,1,,,,,,,,,,,,,,,,,10.00,165,1.70,10.0,-8.3
A.J. Bouye,2541162,DB,CAR,NE,1,,,,,,,,,,,,,,,,,7.75,166,1.70,7.75,-6.05
Antoine Brooks Jr.,2564967,DB,LA,TEN,1,,,,,,,,,,,,,,,,,0.47,167,1.70,0.47,1.23
Elijah Campbell,2561455,DB,MIA,HOU,1,,,,,,,,,,,,,,,,,0.00,168,1.70,0.0,1.7
Tevaughn Campbell,2562806,DB,LAC,@PHI,1,,,,,,,,,,,,,,,,,4.06,169,1.70,4.06,-2.36
Anthony Chesley,2563235,DB,IND,NYJ,1,,,,,,,,,,,,,,,,,1.16,170,1.70,1.16,0.54
Marqui Christian,2556277,DB,CHI,@PIT,1,,,,,,,,,,,,,,,,,0.64,171,1.70,0.64,1.06
Mike Ford,2561527,DB,DEN,@DAL,1,,,,,,,,,,,,,,,,,0.00,172,1.70,0.0,1.7
C.J. Goodwin,2550767,DB,DAL,DEN,1,,,,,,,,,,,,,,,,,0.25,173,1.70,0.25,1.45
Javelin Guidry,2565504,DB,NYJ,@IND,1,,,,,,,,,,,,,,,,,3.29,174,1.70,3.29,-1.59
Harrison Hand,2564547,DB,MIN,@BAL,1,,,,,,,,,,,,,,,,,0.70,175,1.70,0.7,1.0
Justin Hardee,2559181,DB,NYJ,@IND,1,,,,,,,,,,,,,,,,,0.00,176,1.70,0.0,1.7
Casey Hayward,2532861,DB,LV,@NYG,1,,,,,,,,,,,,,,,,,6.18,177,1.70,6.18,-4.48
Jeff Heath,2541832,DB,NO,ATL,1,,,,,,,,,,,,,,,,,0.66,178,1.70,0.66,1.04
Mike Hughes,2560746,DB,KC,GB,1,,,,,,,,,,,,,,,,,2.98,179,1.70,2.98,-1.28
Lonnie Johnson,2562295,DB,HOU,@MIA,1,,,,,,,,,,,,,,,,,9.59,180,1.70,9.59,-7.89
Chris Jones,2560767,DB,TEN,@LA,1,,,,,,,,,,,,,,,,,3.10,181,1.70,3.1,-1.4
Tre Norwood,2566463,DB,PIT,CHI,1,,,,,,,,,,,,,,,,,2.70,182,1.70,2.7,-1.0
Justin Reid,2560851,DB,HOU,@MIA,1,,,,,,,,,,,,,,,,,10.19,183,1.70,10.19,-8.49
Kenny Robinson,2563674,DB,CAR,NE,1,,,,,,,,,,,,,,,,,2.10,184,1.70,2.1,-0.4
Nick Scott,2562905,DB,LA,TEN,1,,,,,,,,,,,,,,,,,4.27,185,1.70,4.27,-2.57
Armani Watts,2560921,DB,KC,GB,1,,,,,,,,,,,,,,,,,1.00,186,1.70,1.0,0.7
Mark Webb,2566523,DB,LAC,@PHI,1,,,,,,,,,,,,,,,,,0.61,187,1.70,0.61,1.09
Ronnie Harrison,2561008,DB,CLE,@CIN,,2,,,,,,,,,,,,,,,,9.64,188,1.60,9.64,-8.04
Dontae Johnson,2543739,DB,SF,ARI,,2,,,,,,,,,,,,,,,,1.32,189,1.60,1.32,0.28
Keisean Nixon,2562938,DB,LV,@NYG,,2,,,,,,,,,,,,,,,,0.90,190,1.60,0.9,0.7
Kelvin Joseph,2566010,DB,DAL,DEN,,,,,,,1,,,,,,,,,,7,1.97,191,1.23,1.97,-0.74
Tre Flowers,2560728,DB,CIN,CLE,,,,,,,1,,,,,,,,,,,0.85,192,1.00,0.85,0.15
Chris Lammons,2561226,DB,KC,GB,,,,,,,1,,,,,,,,,,,0.53,193,1.00,0.53,0.47
Anthony Averett,2560963,DB,BAL,MIN,,1,,,,,,,,,,,,,,,,10.06,194,0.80,10.06,-9.26
Chris Banjo,2541192,DB,ARI,@SF,,1,,,,,,,,,,,,,,,,0.86,195,0.80,0.86,-0.06
Andre Cisco,2566154,DB,JAX,BUF,,1,,,,,,,,,,,,,,,,8.14,196,0.80,8.14,-7.34
Dane Cruikshank,2561033,DB,TEN,@LA,,1,,,,,,,,,,,,,,,,2.60,197,0.80,2.6,-1.8
Cody Davis,2541135,DB,NE,@CAR,,1,,,,,,,,,,,,,,,,0.00,198,0.80,0.0,0.8
Tyree Gillespie,2566256,DB,LV,@NYG,,1,,,,,,,,,,,,,,,,0.68,199,0.80,0.68,0.12
Antonio Hamilton,2556804,DB,ARI,@SF,,1,,,,,,,,,,,,,,,,1.18,200,0.80,1.18,-0.38
Malik Hooker,2558060,DB,DAL,DEN,,1,,,,,,,,,,,,,,,,4.39,201,0.80,4.39,-3.59
Damontae Kazee,2558184,DB,DAL,DEN,,1,,,,,,,,,,,,,,,,7.80,202,0.80,7.8,-7.0
Richard LeCounte III,2565977,DB,CLE,@CIN,,1,,,,,,,,,,,,,,,,0.00,203,0.80,0.0,0.8
J.R. Reed,2564220,DB,NYG,LV,,1,,,,,,,,,,,,,,,,0.00,204,0.80,0.0,0.8
Delrick Abrams,2563464,DB,FA,Bye,,,,,,,,,,,,,,,,,,,205,0.00,,
DeMarkus Acy,2565087,DB,PIT,CHI,,,,,,,,,,,,,,,,,,,206,0.00,,
Andrew Adams,2556456,DB,TB,Bye,,,,,,,,,,,,,,,,,,,207,0.00,,
Jamal Adams,2557979,DB,SEA,Bye,,,,,,,,,,,,,,,,,,,208,0.00,,
Jahleel Addae,2541958,DB,IND,NYJ,,,,,,,,,,,,,,,,,,5.14,209,0.00,5.14,-5.14
Paulson Adebo,2566346,DB,NO,ATL,,,,,,,,,,,,,,,,,,8.03,210,0.00,8.03,-8.03
Jaire Alexander,2560952,DB,GB,@KC,,,,,,,,,,,,,,,,,,,211,0.00,,
Brian Allen,2558237,DB,FA,Bye,,,,,,,,,,,,,,,,,,,212,0.00,,
Marcus Allen,2560956,DB,PIT,CHI,,,,,,,,,,,,,,,,,,0.66,213,0.00,0.66,-0.66
Ricardo Allen,2543850,DB,CIN,CLE,,,,,,,,,,,,,,,,,,1.80,214,0.00,1.8,-1.8
Johnathan Alston,2561520,DB,FA,Bye,,,,,,,,,,,,,,,,,,,215,0.00,,
Ugo Amadi,2562464,DB,SEA,Bye,,,,,,,,,,,,,,,,,,,216,0.00,,
Troy Apke,2560958,DB,WAS,Bye,,,,,,,,,,,,,,,,,,,217,0.00,,
Cornell Armstrong,2561147,DB,FA,Bye,,,,,,,,,,,,,,,,,,,218,0.00,,
Damon Arnette,2564409,DB,FA,Bye,,,,,,,,,,,,,,,,,,,219,0.00,,
Grayland Arnold,2564814,DB,HOU,@MIA,,,,,,,,,,,,,,,,,,0.00,220,0.00,0.0,0.0
Jaytlin Askew,2566656,DB,FA,Bye,,,,,,,,,,,,,,,,,,,221,0.00,,
Blessuan Austin,2562468,DB,SEA,Bye,,,,,,,,,,,,,,,,,,,222,0.00,,
Deandre Baker,2562227,DB,KC,GB,,,,,,,,,,,,,,,,,,0.00,223,0.00,0.0,0.0
Corey Ballentine,2562228,DB,DET,Bye,,,,,,,,,,,,,,,,,,,224,0.00,,
Luq Barcoo,2564160,DB,FA,Bye,,,,,,,,,,,,,,,,,,,225,0.00,,
