PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,y,ProjectionDiff
Azeez Al-Shaair,2562462,LB,SF,ARI,4,5,,,,,,,,,,,,1,,,,10.61,25,13.30,10.61,2.69
Damien Wilson,2552686,LB,JAX,BUF,5,2,,,,,,,,,,,,1,1,,,11.47,26,13.10,11.47,1.63
Jordan Jenkins,2555256,LB,HOU,@MIA,2,2,1.5,2,,,,,,,,,,,3,,,5.42,27,12.50,5.42,7.08
C.J. Mosley,2543464,LB,NYJ,@IND,5,5,,,,,,,,,,,,,,,,12.69,28,12.50,12.69,-0.19
Germaine Pratt,2562702,LB,CIN,CLE,5,1,,2,,,,,,,,,,,,,,8.17,29,12.30,8.17,4.13
Myles Jack,2555329,LB,JAX,BUF,5,2,,1,,,,,,,,,,,1,,,11.62,30,12.10,11.62,0.48
Jayon Brown,2558005,LB,TEN,@LA,7,,,,,,,,,,,,,,,,,0.00,31,11.90,0.0,11.9
Sione Takitaki,2562753,LB,CLE,@CIN,3,4,,,,1,,,,,,,,,,,,2.71,32,11.80,2.71,9.09
Andrew Van Ginkel,2562768,LB,MIA,HOU,4,,1,1,,,,,,,,,,,2,,,7.32,33,11.30,7.32,3.98
Tyus Bowser,2558166,LB,BAL,MIN,3,2,,1,,,,,,,,,,1,1,,,5.83,34,11.20,5.83,5.37
Logan Wilson,2563752,LB,CIN,CLE,3,3,,,,1,,,,,,,,,,,,11.77,35,11.00,11.77,-0.77
Brandon Copeland,2541695,LB,ATL,@NO,4,,,1,,,,,,,,,,1,,,,2.32,36,10.80,2.32,8.48
Keanu Neal,2555543,LB,DAL,DEN,5,1,,1,,,,,,,,,,,,,,6.35,37,10.80,6.35,4.45
Robert Quinn,2495485,LB,CHI,@PIT,4,,1,1,,,,,,,,,,,1,,,6.48,38,10.80,6.48,4.32
Drue Tranquill,2562765,LB,LAC,@PHI,4,5,,,,,,,,,,,,,,,,10.44,39,10.80,10.44,0.36
Foye Oluokun,2561132,LB,ATL,@NO,3,6,,,,,,,,,,,,,1,,,14.15,40,10.40,14.15,-3.75
Leonard Floyd,2555285,LB,LA,TEN,3,2,1,,,,,,,,,,,,3,,,6.61,41,10.20,6.61,3.59
Jamie Collins,2539311,LB,NE,@CAR,1,1,,1,1,,,,,,,,,1,,1,,1.95,42,10.03,1.95,8.08
Kyzir White,2560928,LB,LAC,@PHI,4,4,,,,,,,,,,,,,,,,10.70,43,10.00,10.7,-0.7
Matt Judon,2555505,LB,NE,@CAR,3,1,1,1,,,,,,,,,,,1,,,8.32,44,9.90,8.32,1.58
K.J. Wright,2495252,LB,LV,@NYG,4,2,,1,,,,,,,,,,,,,,2.30,45,9.90,2.3,7.6
Jake Martin,2561092,LB,HOU,@MIA,1,2,1,,,1,,,,,,,,,2,,,4.25,46,9.80,4.25,5.55
Jonathan Greenard,2564070,LB,HOU,@MIA,3,,,1,,,,,,,,,,1,1,,,4.91,47,9.60,4.91,4.69
De'Vondre Campbell,2555255,LB,GB,@KC,4,3,,,,,,,,,,,,,,,,13.22,48,9.20,13.22,-4.02
Harold Landry,2560784,LB,TEN,@LA,3,2,0.5,,,,,,,,,,,,3,,,8.85,49,9.20,8.85,0.35
Cassius Marsh,2543868,LB,CHI,@PIT,3,2,1,,,,,,,,,,,,1,,,1.32,50,9.20,1.32,7.88
Tanner Vallejo,2558289,LB,ARI,@SF,3,,,1,,,,,,,,,,1,,,,2.45,51,9.10,2.45,6.65
Baron Browning,2566025,LB,DEN,@DAL,4,2,,,,,,,,,,,,,1,,,10.40,52,8.90,10.4,-1.5
Anthony Hitchens,2543592,LB,KC,GB,2,5,,1,,,,,,,,,,,,,,6.93,53,8.90,6.93,1.97
Zach Cunningham,2558094,LB,HOU,@MIA,2,6,,,,,,,,,,,,,1,,,4.96,54,8.70,4.96,3.74
Alex Singleton,2553739,LB,PHI,LAC,3,3,,,,,1,,,,,,,,,,,5.51,55,8.50,5.51,2.99
James Vaughters,2553781,LB,ATL,@NO,1,1,1,,,1,,,,,,,,,1,,,1.69,56,8.50,1.69,6.81
Kyle Van Noy,2543699,LB,NE,@CAR,2,,,,,,,,,,,,,2,,,,8.25,57,8.40,8.25,0.15
Tremaine Edmunds,2560713,LB,BUF,@JAX,3,4,,,,,,,,,,,,,,,,12.07,58,8.30,12.07,-3.77
Elandon Roberts,2556119,LB,MIA,HOU,3,4,,,,,,,,,,,,,,,,8.40,59,8.30,8.4,-0.1
Danny Trevathan,2532961,LB,CHI,@PIT,3,4,,,,,,,,,,,,,,,,3.69,60,8.30,3.69,4.61
Haason Reddick,2557887,LB,CAR,NE,2,1,1,1,,,,,,,,,,,1,,,8.96,61,8.20,8.96,-0.76
Chandler Jones,2533538,LB,ARI,@SF,1,2,1,1,,,,,,,,,,,2,,,6.42,62,7.80,6.42,1.38
Rashan Gary,2562376,LB,GB,@KC,1,1,1,1,,,,,,,,,,,3,,,5.75,63,7.50,5.75,1.75
Devin Bush,2562243,LB,PIT,CHI,2,1,,,,,,,,,,,,1,,,,8.06,64,6.70,8.06,-1.36
Jermaine Carter,2561093,LB,CAR,NE,2,4,,,,,,,,,,,,,,,,10.33,65,6.60,10.33,-3.73
Demario Davis,2533008,LB,NO,ATL,2,4,,,,,,,,,,,,,,,,12.41,66,6.60,12.41,-5.81
Cory Littleton,2556593,LB,LV,@NYG,2,2,,1,,,,,,,,,,,,,,10.80,67,6.50,10.8,-4.3
Matt Milano,2557969,LB,BUF,@JAX,2,2,,1,,,,,,,,,,,,,,10.97,68,6.50,10.97,-4.47
Patrick Queen,2563575,LB,BAL,MIN,2,2,,1,,,,,,,,,,,,,,7.21,69,6.50,7.21,-0.71
Anthony Barr,2543459,LB,MIN,@BAL,,,,,1,,,,,,,,,1,,,,9.70,70,6.00,9.7,-3.7
Obo Okoronkwo,2560829,LB,LA,TEN,1,1,0.5,1,,,,,,,,,,,2,,,6.14,71,6.00,6.14,-0.14
Ernest Jones,2566229,LB,LA,TEN,3,1,,,,,,,,,,,,,,,,1.55,72,5.90,1.55,4.35
Elijah Lee,2558121,LB,CLE,@CIN,3,1,,,,,,,,,,,,,,,,0.89,73,5.90,0.89,5.01
Troy Reeder,2563313,LB,LA,TEN,2,,,,,,,,,,,,,1,,,,9.61,74,5.90,9.61,-3.71
Quincy Williams,2562954,LB,NYJ,@IND,3,1,,,,,,,,,,,,,,,,8.52,75,5.90,8.52,-2.62
Joe Schobert,2555166,LB,PIT,CHI,2,3,,,,,,,,,,,,,,,,12.08,76,5.80,12.08,-6.28
Joel Iyiegbuniwe,2560750,LB,CHI,@PIT,1,,,,,1,,,,,,,,,,,,0.00,77,5.20,0.0,5.2
Ja'Whaun Bentley,2561143,LB,NE,@CAR,2,2,,,,,,,,,,,,,,,,9.46,78,5.00,9.46,-4.46
Benardrick McKinney,2552490,LB,NYG,LV,2,2,,,,,,,,,,,,,,,,3.34,79,5.00,3.34,1.66
Azeez Ojulari,2566367,LB,NYG,LV,1,1,,,,,,,,,,,,1,,,,6.53,80,5.00,6.53,-1.53
Nick Bolton,2566175,LB,KC,GB,1,4,,,,,,,,,,,,,,,,10.20,81,4.90,10.2,-5.3
Pete Werner,2566358,LB,NO,ATL,1,2,,1,,,,,,,,,,,,,,8.09,82,4.80,8.09,-3.29
Frankie Luvu,2561366,LB,CAR,NE,2,,,,,,1,,,,,,,,,,7,2.35,83,4.63,2.35,2.28
Kevin Pierre-Louis,2543563,LB,HOU,@MIA,2,,,,,,1,,,,,,,,,,,0.76,84,4.40,0.76,3.64
Dennis Gardeck,2561200,LB,ARI,@SF,2,1,,,,,,,,,,,,,,,,1.79,85,4.20,1.79,2.41
Trevis Gipson,2563695,LB,CHI,@PIT,2,1,,,,,,,,,,,,,,,,6.89,86,4.20,6.89,-2.69
Christian Jones,2550572,LB,CHI,@PIT,2,1,,,,,,,,,,,,,,,,0.74,87,4.20,0.74,3.46
Reggie Ragland,2555169,LB,NYG,LV,1,3,,,,,,,,,,,,,,,,6.25,88,4.10,6.25,-2.15
Jaelan Phillips,2566289,LB,MIA,HOU,1,1,0.5,,,,,,,,,,,,1,,,5.78,89,4.00,5.78,-1.78
Ola Adeniyi,2560950,LB,TEN,@LA,2,,,,,,,,,,,,,,,,,1.72,90,3.40,1.72,1.68
Chris Board,2561301,LB,BAL,MIN,2,,,,,,,,,,,,,,,,,2.76,91,3.40,2.76,0.64
Oren Burks,2560984,LB,GB,@KC,2,,,,,,,,,,,,,,,,,2.18,92,3.40,2.18,1.22
Alex Highsmith,2564982,LB,PIT,CHI,,3,,,,,,,,,,,,,2,,,8.22,93,3.40,8.22,-4.82
Terrell Lewis,2564370,LB,LA,TEN,2,,,,,,,,,,,,,,,,,5.66,94,3.40,5.66,-2.26
Kenny Young,2560947,LB,DEN,@DAL,1,2,,,,,,,,,,,,,,,,7.43,95,3.30,7.43,-4.13
Kwon Alexander,2552592,LB,NO,ATL,,2,,,,,,,,,,,,,2,,,3.31,96,2.60,3.31,-0.71
Markus Bailey,2563719,LB,CIN,CLE,,,,,,,,,,,,,,1,,,,0.85,97,2.50,0.85,1.65
Tarell Basham,2558165,LB,DAL,DEN,1,1,,,,,,,,,,,,,,,,3.86,98,2.50,3.86,-1.36
Samson Ebukam,2558830,LB,SF,ARI,1,1,,,,,,,,,,,,,,,,3.10,99,2.50,3.1,-0.6
Zaire Franklin,2561155,LB,IND,NYJ,,,,,,,,,,,,,,1,,,,1.64,100,2.50,1.64,0.86
Willie Gay Jr.,2564280,LB,KC,GB,1,1,,,,,,,,,,,,,,,,7.42,101,2.50,7.42,-4.92
Dont'a Hightower,2533057,LB,NE,@CAR,1,1,,,,,,,,,,,,,,,,7.04,102,2.50,7.04,-4.54
Monty Rice,2566121,LB,TEN,@LA,1,1,,,,,,,,,,,,,,,,1.09,103,2.50,1.09,1.41
Malcolm Smith,2499278,LB,CLE,@CIN,,,,,,,,,,,,,,1,,,,7.72,104,2.50,7.72,-5.22
Mack Wilson,2562605,LB,CLE,@CIN,1,1,,,,,,,,,,,,,,,,2.97,105,2.50,2.97,-0.47
Kaden Elliss,2562901,LB,NO,ATL,,3,,,,,,,,,,,,,,,,1.53,106,2.40,1.53,0.87
Devon Kennard,2543869,LB,ARI,@SF,1,,,,,,,,,,,,,,1,,,2.75,107,2.20,2.75,-0.55
Daren Bates,2541539,LB,ATL,@NO,1,,,,,,,,,,,,,,,,,0.50,108,1.70,0.5,1.2
Ryan Connelly,2562638,LB,MIN,@BAL,1,,,,,,,,,,,,,,,,,0.43,109,1.70,0.43,1.27
Tony Fields II,2565971,LB,CLE,@CIN,1,,,,,,,,,,,,,,,,,0.71,110,1.70,0.71,0.99
Demetrius Flannigan-Fowles,2563090,LB,SF,ARI,1,,,,,,,,,,,,,,,,,0.21,111,1.70,0.21,1.49
Jonathan Garvin,2563992,LB,GB,@KC,1,,,,,,,,,,,,,,,,,3.21,112,1.70,3.21,-1.51
Ulysees Gilbert,2562811,LB,PIT,CHI,1,,,,,,,,,,,,,,,,,0.00,113,1.70,0.0,1.7
Nick Kwiatkoski,2555288,LB,LV,@NYG,1,,,,,,,,,,,,,,,,,2.10,114,1.70,2.1,-0.4
Shaq Lawson,2555252,LB,NYJ,@IND,1,,,,,,,,,,,,,,,,,4.35,115,1.70,4.35,-2.65
Pernell McPhee,2495201,LB,BAL,MIN,1,,,,,,,,,,,,,,,,,4.61,116,1.70,4.61,-2.91
Hamsah Nasirildeen,2565747,LB,NYJ,@IND,1,,,,,,,,,,,,,,,,,0.00,117,1.70,0.0,1.7
Ben Niemann,2561383,LB,KC,GB,1,,,,,,,,,,,,,,,,,4.21,118,1.70,4.21,-2.51
Nick Niemann,2566496,LB,LAC,@PHI,1,,,,,,,,,,,,,,,,,0.75,119,1.70,0.75,0.95
Amen Ogbongbemiga,2566499,LB,LAC,@PHI,1,,,,,,,,,,,,,,,,,0.90,120,1.70,0.9,0.8
E.J. Speed,2562955,LB,IND,NYJ,1,,,,,,,,,,,,,,,,,1.18,121,1.70,1.18,0.52
Jarrad Davis,2557855,LB,NYJ,@IND,,2,,,,,,,,,,,,,,,,7.30,122,1.60,7.3,-5.7
Uchenna Nwosu,2560826,LB,LAC,@PHI,,2,,,,,,,,,,,,,,,,5.06,123,1.60,5.06,-3.46
Nick Vigil,2555528,LB,MIN,@BAL,,2,,,,,,,,,,,,,,,,8.03,124,1.60,8.03,-6.43
Cameron Brown,2564715,LB,NYG,LV,,1,,,,,,,,,,,,,,,,0.89,125,0.80,0.89,-0.09
Zaven Collins,2566421,LB,ARI,@SF,,1,,,,,,,,,,,,,,,,2.00,126,0.80,2.0,-1.2
Nick Dzubnar,2553877,LB,TEN,@LA,,1,,,,,,,,,,,,,,,,0.33,127,0.80,0.33,0.47
Luke Gifford,2562942,LB,DAL,DEN,,1,,,,,,,,,,,,,,,,0.56,128,0.80,0.56,0.24
Marquel Lee,2557972,LB,LV,@NYG,,1,,,,,,,,,,,,,,,,0.00,129,0.80,0.0,0.8
Tyler Matakevich,2555171,LB,BUF,@JAX,,1,,,,,,,,,,,,,,,,0.36,130,0.80,0.36,0.44
Whitney Mercilus,2533049,LB,GB,@KC,,1,,,,,,,,,,,,,,,,2.87,131,0.80,2.87,-2.07
Brennan Scarlett,2556673,LB,MIA,HOU,,1,,,,,,,,,,,,,,,,1.84,132,0.80,1.84,-1.04
Jahlani Tavai,2562755,LB,NE,@CAR,,1,,,,,,,,,,,,,,,,0.62,133,0.80,0.62,0.18
Barrington Wade,2566629,LB,DEN,@DAL,,1,,,,,,,,,,,,,,,,0.63,134,0.80,0.63,0.17
Mykal Walker,2563530,LB,ATL,@NO,,1,,,,,,,,,,,,,,,,1.00,135,0.80,1.0,-0.2
Bud Dupree,2552289,LB,TEN,@LA,,,,,,,,,,,,,,,1,,,5.30,136,0.50,5.3,-4.8
Josh Uche,2564649,LB,NE,@CAR,,,,,,,,,,,,,,,1,,,2.84,137,0.50,2.84,-2.34
Matthew Adams,2561149,LB,IND,NYJ,,,,,,,,,,,,,,,,,,0.00,138,0.00,0.0,0.0
Tyrell Adams,2553898,LB,SF,ARI,,,,,,,,,,,,,,,,,,1.04,139,0.00,1.04,-1.04
Otaro Alaka,2562217,LB,BAL,MIN,,,,,,,,,,,,,,,,,,,140,0.00,,
Dakota Allen,2562618,LB,JAX,BUF,,,,,,,,,,,,,,,,,,0.80,141,0.00,0.8,-0.8
Alex Anzalone,2558163,LB,DET,Bye,,,,,,,,,,,,,,,,,,,142,0.00,,
Jeremiah Attaochu,2543717,LB,CHI,@PIT,,,,,,,,,,,,,,,,,,,143,0.00,,
Joe Bachie,2564661,LB,CIN,CLE,,,,,,,,,,,,,,,,,,0.65,144,0.00,0.65,-0.65
Derrick Barnes,2566055,LB,DET,Bye,,,,,,,,,,,,,,,,,,,145,0.00,,
Shaquil Barrett,2550541,LB,TB,Bye,,,,,,,,,,,,,,,,,,,146,0.00,,
Cody Barton,2562472,LB,SEA,Bye,,,,,,,,,,,,,,,,,,,147,0.00,,
Zack Baun,2564664,LB,NO,ATL,,,,,,,,,,,,,,,,,,0.80,148,0.00,0.8,-0.8
Davin Bellamy,2560973,LB,FA,Bye,,,,,,,,,,,,,,,,,,,149,0.00,,
B.J. Bello,2559141,LB,TEN,@LA,,,,,,,,,,,,,,,,,,,150,0.00,,
Francis Bernard,2563827,LB,DAL,DEN,,,,,,,,,,,,,,,,,,0.00,151,0.00,0.0,0.0
Rashod Berry,2564589,LB,DET,Bye,,,,,,,,,,,,,,,,,,,152,0.00,,
Jon Bostic,2539978,LB,WAS,Bye,,,,,,,,,,,,,,,,,,,153,0.00,,
Jordan Brailford,2562441,LB,FA,Bye,,,,,,,,,,,,,,,,,,,154,0.00,,
K.J. Britt,2566559,LB,TB,Bye,,,,,,,,,,,,,,,,,,,155,0.00,,
Jordyn Brooks,2565135,LB,SEA,Bye,,,,,,,,,,,,,,,,,,,156,0.00,,
T.J. Brunson,2564718,LB,NYG,LV,,,,,,,,,,,,,,,,,,,157,0.00,,
Deone Bucannon,2543769,LB,FA,Bye,,,,,,,,,,,,,,,,,,,158,0.00,,
Ben Burr-Kirven,2562490,LB,SEA,Bye,,,,,,,,,,,,,,,,,,,159,0.00,,
Shilique Calhoun,2555294,LB,KC,GB,,,,,,,,,,,,,,,,,,0.00,160,0.00,0.0,0.0
Austin Calitro,2558925,LB,FA,Bye,,,,,,,,,,,,,,,,,,,161,0.00,,
Lorenzo Carter,2561015,LB,NYG,LV,,,,,,,,,,,,,,,,,,0.00,162,0.00,0.0,0.0
Blake Cashman,2562496,LB,NYJ,@IND,,,,,,,,,,,,,,,,,,,163,0.00,,
Anthony Chickillo,2552266,LB,FA,Bye,,,,,,,,,,,,,,,,,,,164,0.00,,
Cole Christiansen,2565021,LB,LAC,@PHI,,,,,,,,,,,,,,,,,,0.00,165,0.00,0.0,0.0
Bradley Chubb,2561020,LB,DEN,@DAL,,,,,,,,,,,,,,,,,,,166,0.00,,
Nick Coe,2564598,LB,FA,Bye,,,,,,,,,,,,,,,,,,,167,0.00,,
Will Compton,2540013,LB,FA,Bye,,,,,,,,,,,,,,,,,,,168,0.00,,
Kamalei Correa,2555339,LB,FA,Bye,,,,,,,,,,,,,,,,,,,169,0.00,,
Carter Coughlin,2564724,LB,NYG,LV,,,,,,,,,,,,,,,,,,,170,0.00,,
Jabril Cox,2565998,LB,DAL,DEN,,,,,,,,,,,,,,,,,,,171,0.00,,
Lavonte David,2532828,LB,TB,Bye,,,,,,,,,,,,,,,,,,,172,0.00,,
Jamin Davis,2566595,LB,WAS,Bye,,,,,,,,,,,,,,,,,,,173,0.00,,
Tae Davis,2561318,LB,HOU,@MIA,,,,,,,,,,,,,,,,,,,174,0.00,,
Thomas Davis,2506352,LB,FA,Bye,,,,,,,,,,,,,,,,,,,175,0.00,,
Todd Davis,2550930,LB,FA,Bye,,,,,,,,,,,,,,,,,,,176,0.00,,
Akeem Davis-Gaither,2563728,LB,CIN,CLE,,,,,,,,,,,,,,,,,,,177,0.00,,
Tyrel Dodson,2562560,LB,BUF,@JAX,,,,,,,,,,,,,,,,,,0.84,178,0.00,0.84,-0.84
Devante Downs,2561151,LB,FA,Bye,,,,,,,,,,,,,,,,,,,179,0.00,,
Troy Dye,2564535,LB,MIN,@BAL,,,,,,,,,,,,,,,,,,0.58,180,0.00,0.58,-0.58
Emeke Egbule,2562578,LB,LAC,@PHI,,,,,,,,,,,,,,,,,,0.00,181,0.00,0.0,0.0
Sam Eguavoen,2562038,LB,MIA,HOU,,,,,,,,,,,,,,,,,,1.48,182,0.00,1.48,-1.48
Milo Eifler,2565729,LB,MIA,HOU,,,,,,,,,,,,,,,,,,0.00,183,0.00,0.0,0.0
Duke Ejiofor,2560714,LB,FA,Bye,,,,,,,,,,,,,,,,,,,184,0.00,,
Jay Elliott,2550196,LB,FA,Bye,,,,,,,,,,,,,,,,,,,185,0.00,,
Kyle Emanuel,2552296,LB,FA,Bye,,,,,,,,,,,,,,,,,,,186,0.00,,
Jordan Evans,2558801,LB,CIN,CLE,,,,,,,,,,,,,,,,,,,187,0.00,,
Rashaan Evans,2560718,LB,TEN,@LA,,,,,,,,,,,,,,,,,,0.00,188,0.00,0.0,0.0
Kyler Fackrell,2555340,LB,LAC,@PHI,,,,,,,,,,,,,,,,,,4.98,189,0.00,4.98,-4.98
Jaylon Ferguson,2562650,LB,BAL,MIN,,,,,,,,,,,,,,,,,,1.57,190,0.00,1.57,-1.57
Sharif Finch,2561328,LB,FA,Bye,,,,,,,,,,,,,,,,,,,191,0.00,,
Paddy Fisher,2565567,LB,FA,Bye,,,,,,,,,,,,,,,,,,,192,0.00,,
Kylie Fitts,2560724,LB,ARI,@SF,,,,,,,,,,,,,,,,,,,193,0.00,,
Dee Ford,2543494,LB,SF,ARI,,,,,,,,,,,,,,,,,,,194,0.00,,
L.J. Fort,2535613,LB,BAL,MIN,,,,,,,,,,,,,,,,,,,195,0.00,,
Cale Garrett,2565447,LB,FA,Bye,,,,,,,,,,,,,,,,,,,196,0.00,,
Chris Garrett,2566211,LB,LA,TEN,,,,,,,,,,,,,,,,,,0.00,197,0.00,0.0,0.0
Joe Giles-Harris,2562591,LB,BUF,@JAX,,,,,,,,,,,,,,,,,,0.00,198,0.00,0.0,0.0
Cam Gill,2565216,LB,TB,Bye,,,,,,,,,,,,,,,,,,,199,0.00,,
Jordan Glasgow,2564118,LB,IND,NYJ,,,,,,,,,,,,,,,,,,0.00,200,0.00,0.0,0.0
B.J. Goodson,2555522,LB,FA,Bye,,,,,,,,,,,,,,,,,,,201,0.00,,
Dre Greenlaw,2562428,LB,SF,ARI,,,,,,,,,,,,,,,,,,,202,0.00,,
Shaquem Griffin,2560999,LB,FA,Bye,,,,,,,,,,,,,,,,,,,203,0.00,,
Bryce Hager,2552307,LB,FA,Bye,,,,,,,,,,,,,,,,,,,204,0.00,,
Nate Hall,2562657,LB,FA,Bye,,,,,,,,,,,,,,,,,,,205,0.00,,
Terez Hall,2562277,LB,NE,@CAR,,,,,,,,,,,,,,,,,,,206,0.00,,
Shaun Dion Hamilton,2561003,LB,DET,Bye,,,,,,,,,,,,,,,,,,,207,0.00,,
Chase Hansen,2562280,LB,NO,ATL,,,,,,,,,,,,,,,,,,0.00,208,0.00,0.0,0.0
Darius Harris,2563108,LB,KC,GB,,,,,,,,,,,,,,,,,,0.00,209,0.00,0.0,0.0
Malik Harrison,2563554,LB,BAL,MIN,,,,,,,,,,,,,,,,,,0.00,210,0.00,0.0,0.0
Josh Harvey-Clemons,2557880,LB,FA,Bye,,,,,,,,,,,,,,,,,,,211,0.00,,
Cole Holcomb,2562872,LB,WAS,Bye,,,,,,,,,,,,,,,,,,,212,0.00,,
Justin Hollins,2562285,LB,LA,TEN,,,,,,,,,,,,,,,,,,,213,0.00,,
Travin Howard,2561154,LB,LA,TEN,,,,,,,,,,,,,,,,,,,214,0.00,,
Khaleke Hudson,2565279,LB,WAS,Bye,,,,,,,,,,,,,,,,,,,215,0.00,,
Leon Jacobs,2560758,LB,FA,Bye,,,,,,,,,,,,,,,,,,,216,0.00,,
Anfernee Jennings,2564613,LB,NE,@CAR,,,,,,,,,,,,,,,,,,,217,0.00,,
Josey Jewell,2560763,LB,DEN,@DAL,,,,,,,,,,,,,,,,,,,218,0.00,,
A.J. Johnson,2561704,LB,DEN,@DAL,,,,,,,,,,,,,,,,,,,219,0.00,,
Buddy Johnson,2566454,LB,PIT,CHI,,,,,,,,,,,,,,,,,,0.00,220,0.00,0.0,0.0
Joe Jones,2559200,LB,TEN,@LA,,,,,,,,,,,,,,,,,,0.61,221,0.00,0.61,-0.61
Peter Kalambayi,2560774,LB,FA,Bye,,,,,,,,,,,,,,,,,,,222,0.00,,
Isaiah Kaufusi,2565606,LB,FA,Bye,,,,,,,,,,,,,,,,,,,223,0.00,,
Mychal Kendricks,2532890,LB,FA,Bye,,,,,,,,,,,,,,,,,,,224,0.00,,
Christian Kirksey,2543720,LB,HOU,@MIA,,,,,,,,,,,,,,,,,,,225,0.00,,
Micah Kiser,2560782,LB,DEN,@DAL,,,,,,,,,,,,,,,,,,,226,0.00,,
A.J. Klein,2539982,LB,BUF,@JAX,,,,,,,,,,,,,,,,,,7.45,227,0.00,7.45,-7.45
Jordan Kunaszyk,2563127,LB,WAS,Bye,,,,,,,,,,,,,,,,,,,228,0.00,,
Christian Kuntz,2559484,LB,PIT,CHI,,,,,,,,,,,,,,,,,,0.00,229,0.00,0.0,0.0
Harvey Langi,2558963,LB,NE,@CAR,,,,,,,,,,,,,,,,,,,230,0.00,,
Sean Lee,496937,LB,FA,Bye,,,,,,,,,,,,,,,,,,,231,0.00,,
Aaron Lynch,2543650,LB,FA,Bye,,,,,,,,,,,,,,,,,,,232,0.00,,
Blake Lynch,2564562,LB,MIN,@BAL,,,,,,,,,,,,,,,,,,0.74,233,0.00,0.74,-0.74
Khalil Mack,2543463,LB,CHI,@PIT,,,,,,,,,,,,,,,,,,0.00,234,0.00,0.0,0.0
Cassh Maluia,2564622,LB,FA,Bye,,,,,,,,,,,,,,,,,,,235,0.00,,
