PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Kayvon Thibodeaux,2568015,DL,NYG,@WAS,9,3,1,3,,1,1,,1,,,,,,1,,1,5.07,1,33.23,28.16
J.J. Watt,2495488,DL,ARI,@DEN,4,1,3,3,,1,,,,,,,,1,3,,,4.70,2,25.60,20.9
Josh Sweat,2560889,DL,PHI,@CHI,5,1,2,3,,,,,,,,,,,2,,,4.68,3,18.80,14.12
Dawuane Smoot,2557839,DL,JAX,DAL,4,2,,3,,,,,,,,,,1,2,,,3.54,4,16.40,12.86
DeShawn Williams,2553623,DL,DEN,ARI,2,3,2.5,2,,,,,,,,,,,4,,,3.14,5,15.80,12.66
Greg Gaines,2562391,DL,LA,@GB,5,1,1,2,,,,,,,,,,,1,,,4.75,6,14.80,10.05
Markus Golden,2552273,DL,ARI,@DEN,5,2,1,1,,,,,,,,,,,2,,,4.75,7,14.60,9.85
Kwity Paye,2565612,DL,IND,@MIN,5,,1,2,,,,,,,,,,,2,,,5.39,8,14.50,9.11
Dayo Odeyingbo,2565609,DL,IND,@MIN,4,1,2,1,,,,,,,,,,,2,,,2.78,9,14.10,11.32
Frank Clark,2552629,DL,KC,@HOU,3,2,1,1,,1,,,,,,,,,,,,4.94,10,13.70,8.76
Alex Highsmith,2564982,DL,PIT,@CAR,3,1,1,1,,1,,,,,,,,,1,,,7.44,11,13.40,5.96
DeForest Buckner,2555275,DL,IND,@MIN,2,1,1,2,,,,,,,,,,1,3,,,7.34,12,13.20,5.86
Romeo Okwara,2556641,DL,DET,@NYJ,2,2,2,2,,,,,,,,,,,2,,,2.39,13,13.00,10.61
Christian Wilkins,2562782,DL,MIA,@BUF,4,2,,,,1,1,,,,,,,,,,2,8.79,14,12.97,4.18
Zach Sieler,2561129,DL,MIA,@BUF,3,2,1,2,,,,,,,,,,,2,,,7.30,15,12.70,5.4
Matthew Ioannidis,2555240,DL,CAR,PIT,4,2,,1,,,,,,,,,,1,,,,3.89,16,12.40,8.51
Jeffery Simmons,2562733,DL,TEN,@LAC,4,2,1,1,,,,,,,,,,,1,,,7.00,17,12.40,5.4
Danielle Hunter,2552603,DL,MIN,IND,2,3,1.5,1,,,,,,,,,,,4,,,6.37,18,12.30,5.93
Javon Hargrave,2555239,DL,PHI,@CHI,2,1,2,2,,,,,,,,,,,2,,,5.12,19,12.20,7.08
Harrison Phillips,2560840,DL,MIN,IND,4,6,,,,,,,,,,,,,,,,4.50,20,11.60,7.1
Kentavius Street,2560885,DL,NO,ATL,2,1,1.5,2,,,,,,,,,,,2,,,2.69,21,11.20,8.51
Shaq Lawson,2555252,DL,BUF,MIA,1,1,1,,,1,,,,,,,,1,1,,,3.70,22,11.00,7.3
Jonathan Ledbetter,2562302,DL,ARI,@DEN,2,4,1,1,,,,,,,,,,,1,,,3.55,23,10.60,7.05
Grover Stewart,2558766,DL,IND,@MIN,1,2,1,1,,,,,,,,,,1,2,,,6.64,24,10.30,3.66
Myles Garrett,2557965,DL,CLE,BAL,2,1,1.5,1,,,,,,,,,,,3,,,5.61,25,10.20,4.59
Larry Ogunjobi,2557836,DL,PIT,@CAR,3,2,,2,,,,,,,,,,,1,,,4.52,26,10.20,5.68
Shy Tuttle,2563242,DL,NO,ATL,5,2,,,,,,,,,,,,,,,,3.57,27,10.10,6.53
Nick Bosa,2562629,DL,SF,@SEA,1,1,1,1,,,,,,,,,,1,3,,,6.41,28,10.00,3.59
Carl Granderson,2562273,DL,NO,ATL,4,2,0.5,,,,,,,,,,,,1,,,3.64,29,9.90,6.26
Maliek Collins,2555400,DL,HOU,KC,4,1,,1,,,,,,,,,,,,,,4.14,30,9.10,4.96
Aidan Hutchinson,2567547,DL,DET,@NYJ,4,1,,1,,,,,,,,,,,,,,5.65,31,9.10,3.45
Jonathan Allen,2557844,DL,WAS,NYG,3,3,,1,,,,,,,,,,,,,,8.08,32,9.00,0.92
Grady Jarrett,2552327,DL,ATL,@NO,2,3,0.5,1,,,,,,,,,,,1,,,5.93,33,8.80,2.87
Arden Key,2560779,DL,JAX,DAL,1,2,1.5,1,,,,,,,,,,,2,,,3.17,34,8.80,5.63
Dexter Lawrence,2562301,DL,NYG,@WAS,1,1,0.5,,,1,,,,,,,,,3,,,6.30,35,8.50,2.2
Roy Robertson-Harris,2556665,DL,JAX,DAL,5,,,,,,,,,,,,,,,,,3.97,36,8.50,4.53
John Cominsky,2562249,DL,DET,@NYJ,2,,1,1,,,,,,,,,,,3,,,5.30,37,8.40,3.1
DaVon Hamilton,2564190,DL,JAX,DAL,3,1,,,,,,,,,,,,1,,,,4.36,38,8.40,4.04
Sebastian Joseph-Day,2561079,DL,LAC,TEN,3,2,,1,,,,,,,,,,,,,,5.44,39,8.20,2.76
B.J. Hill,2560740,DL,CIN,@TB,2,5,,,,,,,,,,,,,1,,,6.32,40,7.90,1.58
