PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Eric Kendricks,2552312,LB,MIN,IND,7,5,1,4,,,,,,,,,,,1,,,12.42,1,24.40,11.98
Logan Wilson,2563752,LB,CIN,@TB,9,6,1,,,,,,,,,,,,2,,,12.67,2,23.10,10.43
Christian Harris,2567679,LB,HOU,KC,7,7,,3,,,,,,,,,,,1,,,9.69,3,22.50,12.81
Drue Tranquill,2562765,LB,LAC,TEN,7,3,1,1,,1,,,,,,,,,1,,,12.02,4,21.80,9.78
Quay Walker,2567631,LB,GB,LA,5,,1,1,,1,,,,,,,,2,1,,,13.25,5,21.00,7.75
Christian Kirksey,2543720,LB,HOU,KC,9,2,1,1,,,,,,,,,,,1,,,11.72,6,20.90,9.18
Foye Oluokun,2561132,LB,JAX,DAL,9,5,,1,,,,,,,,,,,,,,15.32,7,20.80,5.48
Haason Reddick,2557887,LB,PHI,@CHI,3,1,2,1,,1,1,,,,,,,1,2,,1,6.61,8,19.43,12.82
Dre Greenlaw,2562428,LB,SF,@SEA,4,4,,,,1,,,,,,,,2,,,,12.64,9,18.50,5.86
Nicholas Morrow,2559054,LB,CHI,PHI,9,2,,1,,,,,,,,,,,,,,12.07,10,18.40,6.33
Bobby Okereke,2562416,LB,IND,@MIN,6,6,,,,,,,,,,,,1,,,,12.67,11,17.50,4.83
Germaine Pratt,2562702,LB,CIN,@TB,2,7,,,1,,,,,,,,,2,,,,9.89,12,17.50,7.61
Ja'Whaun Bentley,2561143,LB,NE,@LV,6,4,1,1,,,,,,,,,,,1,,,10.32,13,17.40,7.08
Shaq Thompson,2552447,LB,CAR,PIT,7,5,,1,,,,,,,,,,,,,,11.61,14,17.40,5.79
Lavonte David,2532828,LB,TB,CIN,5,3,1,,,1,,,,,,,,,1,,,11.92,15,16.90,4.98
Zaire Franklin,2561155,LB,IND,@MIN,6,4,,,,1,,,,,,,,,,,,13.53,16,16.90,3.37
Rashaan Evans,2560718,LB,ATL,@NO,5,5,1,1,,,,,,,,,,,1,,,13.71,17,16.50,2.79
Za'Darius Smith,2552279,LB,MIN,IND,4,1,0.5,,,2,,,,,,,,,1,,,6.06,18,16.10,10.04
