PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Saquon Barkley,2560968,RB,PHI,GB,,,,109,2,2,23,1,,,,,36.40,24,2,26,2,2,100,,,,1,33.20
Joe Mixon,2557976,RB,HOU,@IND,,,,159,1,3,19,,,,,,29.20,30,3,33,3,3,100,,,,2,25.30
Jordan Mason,2569257,RB,SF,NYJ,,,,147,1,1,5,,,,,,27.30,28,1,29,1,1,100,,,,3,21.70
J.K. Dobbins,2563548,RB,LAC,LV,,,,135,1,3,4,,,,,,24.70,10,3,13,3,3,100,,,,4,21.40
De'Von Achane,2570062,RB,MIA,JAX,,,,24,1,7,76,,,,,,25.80,10,7,17,7,7,100,,,,5,19.50
Alvin Kamara,2558019,RB,NO,CAR,,,,83,1,5,27,,,,,,32.20,15,5,20,5,5,100,,,,6,19.50
Rhamondre Stevenson,2566343,RB,NE,@CIN,,,,120,1,3,6,,,,,1,20.90,25,3,28,3,3,100,,,,7,19.10
Aaron Jones,2558116,RB,MIN,@NYG,,,,94,1,2,15,,,,,,23.40,14,2,16,2,2,100,,,,8,17.90
Kenneth Walker III,2568282,RB,SEA,DEN,,,,103,1,2,6,,,,,,30.50,20,2,22,2,3,67,,,,9,17.90
James Conner,2557978,RB,ARI,@BUF,,,,50,1,3,33,,,,1,,29.70,16,3,19,3,4,75,,,,10,17.80
Tony Pollard,2562699,RB,TEN,@CHI,,,,82,1,3,12,,,,,,23.10,16,3,19,3,4,75,,,,11,16.90
Brian Robinson,2568348,RB,WAS,@TB,,,,40,1,3,49,,,,,,26.10,12,3,15,3,4,75,,,,12,16.40
Jerome Ford,2567469,RB,CLE,DAL,,,,44,1,6,25,,,,,,22.90,12,6,18,6,7,86,,,,13,15.90
Breece Hall,2568030,RB,NYJ,@SF,,,,54,1,5,39,,,,,1,18.00,16,5,21,5,6,83,,,,14,15.80
David Montgomery,2562502,RB,DET,LAR,,,,91,1,1,2,,,,,,31.20,17,1,18,1,1,100,,,,15,15.80
Jahmyr Gibbs,2569747,RB,DET,LAR,,,,40,1,4,34,,,,,,31.20,11,4,15,4,6,67,,,,16,15.40
Isiah Pacheco,2567808,RB,KC,BAL,,,,45,1,2,33,,,,,,16.60,15,2,17,2,3,67,,,,17,14.80
Alexander Mattison,2562682,RB,LV,@LAC,,,,19,,4,43,1,,,,,19.30,5,4,9,4,6,67,,,,18,14.20
Zack Moss,2563617,RB,CIN,NE,,,,44,1,2,17,,,,,,17.50,9,2,11,2,4,50,,,,19,13.70
Bijan Robinson,2569558,RB,ATL,PIT,,,,68,,5,43,,,,,,15.70,18,5,23,5,5,100,,,,20,13.60
Rachaad White,2568315,RB,TB,WAS,,,,31,,6,75,,,,,,22.20,15,6,21,6,6,100,,,,21,13.60
Kyren Williams,2567862,RB,LAR,@DET,,,,50,1,3,4,,,,,,15.70,18,3,21,3,3,100,,,,22,12.90
Zach Charbonnet,2570335,RB,SEA,DEN,,,,12,,2,29,1,,,,,30.50,8,2,10,2,3,67,,,,23,12.60
Ezekiel Elliott,2555224,RB,DAL,@CLE,,,,40,1,2,9,,,,,,18.80,10,2,12,2,2,100,,,,24,11.90
James Cook,2567328,RB,BUF,ARI,,,,71,,3,32,,,,,,17.20,19,3,22,3,3,100,,,,25,11.80
Jamaal Williams,2558204,RB,NO,CAR,,,,38,1,1,13,,,,,,32.20,11,1,12,1,1,100,,,,26,11.60
Travis Etienne,2566157,RB,JAX,@MIA,,,,44,1,2,15,,,,,1,18.20,12,2,14,2,3,67,,,,27,10.90
Jonathan Taylor,2564148,RB,IND,HOU,,,,48,1,,,,,,,,10.80,16,,16,,,,,,,28,10.80
Derrick Henry,2556075,RB,BAL,@KC,,,,46,1,,,,,,,,19.10,13,,13,,2,,,,,29,10.60
Josh Jacobs,2562377,RB,GB,@PHI,,,,84,,2,20,,,,,1,15.20,16,2,18,2,3,67,,,,30,9.40
