PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Zack Baun,2564664,LB,PHI,GB,11,4,2,1,,,,,,,,,,,,,,1,24.40
Eric Kendricks,2552312,LB,DAL,@CLE,6,3,2,1,1,,,,,,,,,1,,8,,2,22.57
T.J. Edwards,2562648,LB,CHI,TEN,10,5,,2,,,1,,,,,,,,,,,3,22.00
Darrell Taylor,2565198,LB,CHI,TEN,7,1,2,2,,1,,,,,,,,,,,,4,21.60
Alex Anzalone,2558163,LB,DET,LAR,10,3,,3,,,,,,,,,,,,,,5,21.30
Foye Oluokun,2561132,LB,JAX,@MIA,9,2,,2,,,,,,,,,,1,,,,6,20.20
Alex Singleton,2553739,LB,DEN,@SEA,6,3,,1,1,,,,,,,,,1,,21,,7,19.00
Tyrel Dodson,2562560,LB,SEA,DEN,9,1,,1,,,,,,,,,,1,,,,8,18.10
Logan Wilson,2563752,LB,CIN,NE,6,6,,1,,1,,,,,,,,,,,,9,17.60
Joey Bosa,2555249,LB,LAC,LV,6,1,1,1,,1,,,,,,,,,,,,10,16.60
Mack Wilson,2562605,LB,ARI,@BUF,8,1,,1,,,,,,,,,,1,,,,11,16.60
Andrew Van Ginkel,2562768,LB,MIN,@NYG,2,2,1,,1,,,1,,,,,,1,,10,,12,16.53
Darius Muasau,2572339,LB,NYG,MIN,5,1,,1,1,,,,,,,,,1,,1,,13,15.63
Terrel Bernard,2567325,LB,BUF,ARI,10,1,,,,,,,,,,,,,,,,14,15.60
Roquan Smith,2560877,LB,BAL,@KC,4,3,,1,1,,,,,,,,,1,,,,15,15.30
Bobby Wagner,2532966,LB,WAS,@TB,5,5,,3,,,,,,,,,,,,,,16,15.00
DeMarvion Overshown,2569705,LB,DAL,@CLE,5,6,1,1,,,,,,,,,,,,,,17,14.60
Ja'Whaun Bentley,2561143,LB,NE,@CIN,7,5,0.5,,,,,,,,,,,,,,,18,14.50
Quay Walker,2567631,LB,GB,@PHI,7,4,,1,,,,,,,,,,,,,,19,14.40
Robert Spillane,2561596,LB,LV,@LAC,7,3,,1,,,,,,,,,,,,,,20,13.80
Leo Chenal,2567784,LB,KC,BAL,3,4,,1,,,,,,,,,,2,,,,21,13.40
Jeremiah Owusu-Koramoah,2565983,LB,CLE,DAL,6,3,,,,,,,,,,,,1,,,,22,13.30
Devin Lloyd,2567751,LB,JAX,@MIA,7,2,,1,,,,,,,,,,,,,,23,13.20
E.J. Speed,2562955,LB,IND,HOU,8,2,,,,,,,,,,,,,,,,24,13.20
C.J. Mosley,2543464,LB,NYJ,@SF,8,1,,,,,,,,,,,,,,,,25,12.60
Shaq Thompson,2552447,LB,CAR,@NO,4,6,,2,,,,,,,,,,,,,,26,12.60
Kyzir White,2560928,LB,ARI,@BUF,5,6,,1,,,,,,,,,,,,,,27,12.60
Eku Leota,2570789,LB,CAR,@NO,4,,1,3,,,,,,,,,,,,,,28,12.50
Jonathon Cooper,2566028,LB,DEN,@SEA,2,4,2,2,,,,,,,,,,,,,,29,12.40
SirVocea Dennis,2570347,LB,TB,WAS,5,2,1,1,,,,,,,,,,,,,,30,12.20
Fred Warner,2560917,LB,SF,NYJ,5,2,,,,1,,,,,,,,,,,,31,12.20
Troy Reeder,2563313,LB,LAR,@DET,5,3,,,,,,,,,,,,1,,,,32,11.80
Dorian Williams,2569582,LB,BUF,ARI,6,3,,,,,1,,,,,,,,,,,33,11.80
Nakobe Dean,2568072,LB,PHI,GB,4,,,2,,,,,,,,,,1,,,,34,11.50
Germaine Pratt,2562702,LB,CIN,NE,3,5,,1,,,,,,,,,,1,,,,35,11.50
Khalil Mack,2543463,LB,LAC,LV,1,2,1.5,1,,,1,,,,,,,1,,,22,36,11.43
Zaven Collins,2566421,LB,ARI,@BUF,5,4,,1,,,,,,,,,,,,,,37,11.40
Patrick Jones II,2566307,LB,MIN,@NYG,2,2,2,2,,,,,,,,,,,,,,38,11.20
David Long,2562799,LB,MIA,JAX,7,1,,,,,,,,,,,,,,,,39,11.10
Micah Parsons,2566019,LB,DAL,@CLE,3,1,1,1,,,,,,,,,,1,,,,40,11.10
Henry To'oTo'o,2569831,LB,HOU,@IND,3,4,,1,,,,,,,,,,1,,,,41,10.90
Quincy Williams,2562954,LB,NYJ,@SF,5,1,,,,,,,,,,,,1,,,,42,10.60
T.J. Watt,2558064,LB,PIT,@ATL,2,2,1,2,,,1,,,,,,,,,,,43,10.20
Boye Mafe,2568258,LB,SEA,DEN,3,1,1,2,,,,,,,,,,,,,,44,10.10
Joe Tryon-Shoyinka,2566574,LB,TB,WAS,2,,1,1,,1,,,,,,,,,,,,45,10.00
Harold Landry,2560784,LB,TEN,@CHI,3,3,1,1,,,,,,,,,,,,,,46,9.80
Nick Bolton,2566175,LB,KC,BAL,3,4,,,,,,,,,,,,1,,,,47,9.40
Josey Jewell,2560763,LB,CAR,@NO,3,4,,,,,,,,,,,,1,,,,48,9.40
Kaden Elliss,2562901,LB,ATL,PIT,4,5,,,,,,,,,,,,,,,,49,9.00
Christian Rozeboom,2564394,LB,LAR,@DET,4,5,,,,,,,,,,,,,,,,50,9.00
Rashan Gary,2562376,LB,GB,@PHI,1,2,1,1,,,,,,,,,,1,,,,51,8.70
Zaire Franklin,2561155,LB,IND,HOU,4,4,,,,,,,,,,,,,,,,52,8.40
Trenton Simpson,2569564,LB,BAL,@KC,2,3,0.5,,,,,,,,,,,1,,,,53,8.30
