PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Jonathan Taylor,2564148,RB,IND,DEN,,,,165,,2,50,1,,,,,28.50,25,2,27,2,2,100,1,4,1,1,28.50
James Cook,2567328,RB,BUF,@NYJ,,,,132,2,1,3,,,,,1,27.00,21,1,22,1,1,100,1,6,,2,24.00
De'Von Achane,2570062,RB,MIA,NE,,,,30,,8,92,1,,,,,26.30,11,8,19,8,10,80,,,,3,22.20
Javonte Williams,2566049,RB,DAL,NYG,,,,97,1,6,33,,,,,,32.10,18,6,24,6,7,86,,,,4,22.00
Christian McCaffrey,2557997,RB,SF,@NO,,,,55,,6,52,1,,,,,23.10,13,6,19,6,7,86,2,2,,5,19.70
Rhamondre Stevenson,2566343,RB,NE,@MIA,,,,54,,5,88,,,,1,,33.00,11,5,16,5,5,100,,,,6,18.70
Bijan Robinson,2569558,RB,ATL,@MIN,,,,143,,3,25,,,,,,32.80,22,3,25,3,5,60,,,,7,18.30
Kenneth Walker III,2568282,RB,SEA,@PIT,,,,105,1,1,13,,,,,,23.50,13,1,14,1,1,100,,2,,8,18.30
Jahmyr Gibbs,2569747,RB,DET,CHI,,,,94,1,3,10,,,,,,34.50,12,3,15,3,3,100,,4,,9,17.90
Saquon Barkley,2560968,RB,PHI,@KC,,,,88,1,2,6,,,,,,18.30,22,2,24,2,2,100,,2,2,10,16.40
Chuba Hubbard,2565899,RB,CAR,@ARI,,,,38,,5,39,1,,,,,19.30,10,5,15,5,6,83,1,,,11,16.20
Travis Etienne,2566157,RB,JAX,@CIN,,,,71,,2,18,1,,,,,31.60,14,2,16,2,3,67,2,5,1,12,15.90
Jaylen Warren,2568493,RB,PIT,SEA,,,,48,,4,86,,,,,,20.60,14,4,18,4,4,100,,,,13,15.40
Bucky Irving,2572546,RB,TB,@HOU,,,,71,,6,50,,,,,,29.70,17,6,23,6,6,100,,,,14,15.10
J.K. Dobbins,2563548,RB,DEN,@IND,,,,76,1,1,9,,,,,,21.70,14,1,15,1,2,50,,3,3,15,15.00
Rachaad White,2568315,RB,TB,@HOU,,,,65,1,2,1,,,,,,29.70,10,2,12,2,2,100,,,,16,14.60
Tyler Allgeier,2567232,RB,ATL,@MIN,,,,76,1,1,4,,,,,,32.80,16,1,17,1,1,100,1,3,1,17,14.50
Josh Jacobs,2562377,RB,GB,WAS,,,,84,1,,,,,,,,18.60,23,,23,,,,,4,2,18,14.40
Bhayshul Tuten,2574235,RB,JAX,@CIN,,,,42,,2,32,1,,,,,31.60,8,2,10,2,2,100,1,1,,19,14.40
Nick Chubb,2561021,RB,HOU,TB,,,,43,1,2,29,,,,,,24.90,12,2,14,2,2,100,,,,20,14.20
Alvin Kamara,2558019,RB,NO,SF,,,,99,,6,21,,,,,1,14.50,21,6,27,6,6,100,,,,21,13.00
Cam Skattebo,2574427,RB,NYG,@DAL,,,,45,1,2,14,,,,,,20.50,11,2,13,2,3,67,1,4,,22,12.90
David Montgomery,2562502,RB,DET,CHI,,,,57,1,1,4,,,,,,34.50,11,1,12,1,1,100,,4,3,23,12.60
D'Andre Swift,2563965,RB,CHI,@DET,,,,63,1,3,6,,,,,1,19.03,12,3,15,3,3,100,,,,24,12.40
James Conner,2557978,RB,ARI,CAR,,,,34,1,1,18,,,,,,18.10,11,1,12,1,1,100,,1,1,25,11.70
Blake Corum,2572189,RB,LAR,@TEN,,,,44,1,,,,,,,,19.40,5,,5,,,,,2,,26,10.40
Dylan Sampson,2574062,RB,CLE,@BAL,,,,6,,3,13,1,,,,,25.90,4,3,7,3,3,100,1,,1,27,9.40
Antonio Gibson,2565276,RB,NE,@MIA,,,,27,,1,1,,1,,,,33.00,5,1,6,1,1,100,,,,28,9.30
Tony Pollard,2562699,RB,TEN,LAR,,,,92,,,,,,,,,10.70,20,,20,,1,,,,,29,9.20
Chase Brown,2569642,RB,CIN,JAX,,,,47,,2,18,,,,,,11.10,16,2,18,2,3,67,,,,30,9.00
Kyren Williams,2567862,RB,LAR,@TEN,,,,66,,2,14,,,,,,19.40,17,2,19,2,2,100,,,,31,9.00
Miles Sanders,2562722,RB,DAL,NYG,,,,15,1,2,4,,,,,,32.10,5,2,7,2,2,100,,1,1,32,8.90
Quinshon Judkins,2574053,RB,CLE,@BAL,,,,61,,3,10,,,,,,25.90,10,3,13,3,3,100,,,,33,8.60
Jerome Ford,2567469,RB,CLE,@BAL,,,,31,,5,23,,,,,,25.90,6,5,11,5,6,83,,,,34,7.90
Tyrone Tracy Jr.,2572351,RB,NYG,@DAL,,,,15,,4,36,,,,,,20.50,5,4,9,4,5,80,,,,35,7.10
Trey Benson,2572405,RB,ARI,CAR,,,,14,,4,30,,,,,,18.10,3,4,7,4,6,67,,,,36,6.40
Ashton Jeanty,2574298,RB,LV,LAC,,,,43,,3,1,,,,,,12.40,11,3,14,3,4,75,,,,37,5.90
Najee Harris,2566448,RB,LAC,@LV,,,,28,,2,20,,,,,,11.80,8,2,10,2,2,100,,,,38,5.80
Woody Marks,2574174,RB,HOU,TB,,,,14,,1,37,,,,,,24.90,3,1,4,1,1,100,,,,39,5.60
Kyle Monangai,2574015,RB,CHI,@DET,,,,28,,1,8,,,,,,19.03,7,1,8,1,3,33,,,,40,5.13
Kenneth Gainwell,2566397,RB,PIT,SEA,,,,20,,3,16,,,,,,20.60,5,3,8,3,5,60,,,,41,5.10
TreVeyon Henderson,2574374,RB,NE,@MIA,,,,10,,2,30,,,,,,33.00,3,2,5,2,2,100,,,,42,5.00
Breece Hall,2568030,RB,NYJ,BUF,,,,29,,2,9,,,,,,7.00,10,2,12,2,3,67,,,,43,4.80
Jordan Mason,2569257,RB,MIN,ATL,,,,30,,2,8,,,,,,7.10,9,2,11,2,3,67,,,,44,4.80
Chris Brooks,2571114,RB,GB,WAS,,,,,,3,27,,,,,,18.60,,3,3,3,4,75,,,,45,4.20
Dylan Laube,2572231,RB,LV,LAC,,,,,,2,17,,,,,,12.40,,2,2,2,2,100,,,,46,4.20
Justice Hill,2562407,RB,BAL,CLE,,,,7,,3,18,,,,,,5.80,3,3,6,3,3,100,,,,47,4.00
Tyler Badie,2567265,RB,DEN,@IND,,,,3,,2,19,,,,,,21.70,1,2,3,2,2,100,,,,48,3.80
Austin Ekeler,2559169,RB,WAS,@GB,,,,17,,2,7,,,,,,5.10,8,2,10,2,4,50,,,,49,3.40
Isiah Pacheco,2567808,RB,KC,PHI,,,,22,,1,7,,,,,,6.50,10,1,11,1,2,50,,,,50,3.40
Omarion Hampton,2574514,RB,LAC,@LV,,,,24,,1,1,,,,,,11.80,8,1,9,1,2,50,,,,51,3.00
Hassan Haskins,2567649,RB,LAC,@LV,,,,,,,,,,,,,11.80,,,,,,,,,,52,3.00
Jakob Johnson,2562890,RB,HOU,TB,,,,,,,,,,,,,24.90,,,,,,,,,,53,3.00
RJ Harvey,2574090,RB,DEN,@IND,,,,8,,1,16,,,,,,21.70,5,1,6,1,2,50,,,,54,2.90
Kareem Hunt,2557917,RB,KC,PHI,,,,31,,1,3,,,,,1,6.50,8,1,9,1,1,100,,,,55,2.90
Ray Davis,2571862,RB,BUF,@NYJ,,,,24,,,,,,,,,27.00,9,,9,,,,,,,56,2.40
Rico Dowdle,2565295,RB,CAR,@ARI,,,,9,,1,10,,,,,,19.30,6,1,7,1,1,100,,,,57,2.40
Brian Robinson,2568348,RB,SF,@NO,,,,20,,1,-1,,,,,,23.10,6,1,7,1,1,100,,,,58,2.40
Alec Ingold,2562288,RB,MIA,NE,,,,,,2,13,,,,,,26.30,,2,2,2,2,100,,,,59,2.30
Aaron Jones,2558116,RB,MIN,ATL,,,,23,,,,,,,,,7.10,5,,5,,1,,,,,60,2.30
Zamir White,2567883,RB,LV,LAC,,,,-2,,2,15,,,,,,12.40,2,2,4,2,3,67,,,,61,2.30
Dare Ogunbowale,2559362,RB,HOU,TB,,,,,,,,,,,,,24.90,,,,,,,,,,62,2.10
Robbie Ouzts,2574572,RB,SEA,@PIT,,,,,,,,,,,,,23.50,,,,,,,,,,63,2.10
Brady Russell,2570635,RB,SEA,@PIT,,,,,,,,,,,,,23.50,,,,,,,,,,64,2.10
Jacob Saylors,2570840,RB,DET,CHI,,,,,,,,,,,,,34.50,,,,,,,,,,65,2.10
AJ Dillon,2563986,RB,PHI,@KC,,,,19,,,,,,,,,18.30,3,,3,,,,,,,66,1.90
Craig Reynolds,2562834,RB,DET,CHI,,,,4,,,,,,,,,34.50,3,,3,,,,,,,67,1.90
Ollie Gordon II,2574322,RB,MIA,NE,,,,8,,1,5,,,,,,26.30,1,1,2,1,1,100,,,,68,1.80
Jacory Croskey-Merritt,2574608,RB,WAS,@GB,,,,17,,,,,,,,,5.10,4,,4,,1,,,,,69,1.70
Rasheen Ali,2571823,RB,BAL,CLE,,,,,,,,,,,,,5.80,,,,,,,,,,70,1.50
Tahj Brooks,2574024,RB,CIN,JAX,,,,,,,,,,,,,11.10,,,,,,,,,,71,1.50
Roschon Johnson,2569615,RB,CHI,@DET,,,,,,,,,,,,,19.03,,,,,,,,,,72,1.50
Kendre Miller,2570149,RB,NO,SF,,,,8,,1,2,,,,,,14.50,5,1,6,1,1,100,,,,73,1.50
Jordan Mims,2570768,RB,TEN,LAR,,,,,,,,,,,,,10.70,,,,,,,,,,74,1.50
LeQuint Allen Jr.,2574207,RB,JAX,@CIN,,,,13,,,,,,,,,31.60,2,,2,,,,,,,75,1.30
Hunter Luepke,2570882,RB,DAL,NYG,,,,,,,,,,,,,32.10,,,,,,,,,,76,1.20
Braelon Allen,2572354,RB,NYJ,BUF,,,,11,,,,,,,,,7.00,2,,2,,1,,,,,77,1.10
Isaiah Davis,2572360,RB,NYJ,BUF,,,,,,1,6,,,,,,7.00,,1,1,1,3,33,,,,78,1.10
Zach Charbonnet,2570335,RB,SEA,@PIT,,,,10,,,,,,,,,23.50,15,,15,,,,,,,79,1.00
Kyle Juszczyk,2540230,RB,SF,@NO,,,,,,1,5,,,,,,23.10,,1,1,1,1,100,,,,80,1.00
Trevor Etienne,2573977,RB,CAR,@ARI,,,,,,1,2,,,,,,19.30,,1,1,1,1,100,,,,81,0.70
Ty Johnson,2562293,RB,BUF,@NYJ,,,,6,,,,,,,,,27.00,2,,2,,1,,,,,82,0.60
Samaje Perine,2558138,RB,CIN,JAX,,,,,,,,,,,,,11.10,,,,,,,,,,83,0.60
Devin Singletary,2562734,RB,NYG,@DAL,,,,4,,1,-4,,,,,,20.50,1,1,2,1,1,100,,,,84,0.50
Derrick Henry,2556075,RB,BAL,CLE,,,,23,,,,,,,,1,5.80,11,,11,,,,,,,85,0.30
Brashard Smith,2574256,RB,KC,PHI,,,,2,,,,,,,,,6.50,1,,1,,1,,,,,86,0.20
Kaleb Johnson,2574496,RB,PIT,SEA,,,,1,,,,,,,,,20.60,1,,1,,,,,,,87,0.10
Israel Abanikanda,2570188,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,88,0.00
Ameer Abdullah,2552374,RB,IND,DEN,,,,,,,,,,,,,28.50,,,,,,,,,,89,0.00
Salvon Ahmed,2565090,RB,IND,DEN,,,,,,,,,,,,,28.50,,,,,,,,,,90,0.00
Cam Akers,2564319,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,91,0.00
Emani Bailey,2572805,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,92,0.00
Rushawn Baker,2574413,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,93,0.00
Andrew Beck,2562626,RB,NYJ,BUF,,,,,,,,,,,,,7.00,,,,,,,,,,94,0.00
Ulysses Bentley IV,2574183,RB,IND,DEN,,,,,,,,,,,,,28.50,,,,,,,,,,95,0.00
Micah Bernard,2574143,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,96,0.00
Tank Bigsby,2569882,RB,PHI,@KC,,,,,,,,,,,,,18.30,,,,,,,,,,97,0.00
Raheem Blackshear,2569477,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,98,0.00
Jaydon Blue,2574068,RB,DAL,NYG,,,,,,,,,,,,,32.10,,,,,,,,,,99,0.00
Mike Boone,2561099,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,100,0.00
Gary Brightwell,2566364,RB,CIN,JAX,,,,,,,,,,,,,11.10,,,,,,,,,,101,0.00
British Brooks,2573686,RB,HOU,TB,,,,,,,,,,,,,24.90,,,,,,,,,,102,0.00
Jonathon Brooks,2571883,RB,CAR,@ARI,,,,,,,,,,,,,19.30,,,,,,,,,,103,0.00
Brittain Brown,2567868,RB,CHI,@DET,,,,,,,,,,,,,19.03,,,,,,,,,,104,0.00
Michael Burton,2552636,RB,DEN,@IND,,,,,,,,,,,,,21.70,,,,,,,,,,105,0.00
Michael Carter,2566382,RB,ARI,CAR,,,,,,,,,,,,,18.10,,,,,,,,,,106,0.00
Nate Carter,2573909,RB,ATL,@MIN,,,,,,,,,,,,,32.80,,,,,,,,,,107,0.00
Ty Chandler,2567907,RB,MIN,ATL,,,,,,,,,,,,,7.10,,,,,,,,,,108,0.00
Julius Chestnut,2568804,RB,TEN,LAR,,,,,,,,,,,,,10.70,,,,,,,,,,109,0.00
Chris Collier,2572600,RB,LV,LAC,,,,,,,,,,,,,12.40,,,,,,,,,,110,0.00
Quali Conley,2574026,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,111,0.00
Jashaun Corbin,2569125,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,112,0.00
DeeJay Dallas,2565144,RB,CAR,@ARI,,,,,,,,,,,,,19.30,,,,,,,,,,113,0.00
Malik Davis,2568672,RB,DAL,NYG,,,,,,,,,,,,,32.10,,,,,,,,,,114,0.00
Tyrion Davis-Price,2568207,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,115,0.00
Emari Demercado,2571065,RB,ARI,CAR,,,,,,,,,,,,,18.10,,,,,,,,,,116,0.00
